participant	content
0	Alright you start this one you started the last one er I started the last one.
1	Okay well um I believe that a women has rights to her own body and if she's pregnant, and does not feel like she can take care of the child, she should be able to safely get an abortion.
0	So okay so you say the a woman has the right to her own body, but is it not essentially not her body anymore if there is another person inside of her?
1	I do not think that a little bundle of cells is a person.
0	So you do not think you do not think that they are like that that little bundle of cells can feel
1	I think after the three after the three no after the three month mark, they start developing nerves. And that is when it can feel when the fetus can feel things.
0	But you do not I mean like, so you can literally see it within like a couple of weeks, like six weeks eight weeks, you know what I mean? And like they may not develop nerves by then, but you can still like see their heart beating and stuff. You I mean
1	Well my issue is not is not when a bundle of cells becomes a baby, my issue is if a person feels that they would not be fit as a parent and they do not feel that they can take care of themselves and their the the thing, the the baby that they are carrying, then I do not think that we should force them to. Because that child is not going to be brought into a safe home, that child will probably be born unhealthy because they are not being taken care of within the persons body. So if a person feels that they could remain pregnant and that baby up for adoption, that is a wonderful option. But I firmly believe in options, because
0	uh huh
0	uh huh
0	But why could why is not adoption an option though?
1	Adoption is an option!
0	Okay, well then so what is wrong with adoption like the option, haha?
1	Because some some girls like they get pregnant really early on and they just do not think they can take care of their bodies as well as they can for a child.
0	But is it not their responsibility to take care of their bodies, period? So should not they be held accountable, haha?
1	Sometimes it is it it is honestly an accident. Sometimes it is the fault of like faulty birth control, stuff like that. And it yeah, some girls are really just bad at being human beings. But I do no think we should hold a child accountable for that.
0	So you would rather just kill the child?
1	Well if the well if the child is not even a week old and the girl notices
0	But it is still it is still killing, it is still murder essentially. It
1	I I do not think it is murder because it
0	You are intentionally killing a human being, haha.
1	I think at three I think at three months the the child can be called a child. Aside from like a fetus or there is another word for it that I cannot even remember but there it is like a zygote or something. Yeah
0	I know I know what you are talking about, yeah. Yeah, a zygote! That is what it is. But again it is still, it is still a human. I mean like in the real world, would that be okay? To just chose to kill like another person? Because that is basically what you are doing.
1	"Well we already do that with death penalties but um with like I just believe that women should be able to get an abortion if they chose to have one. Like, they are already battling with the same ideas that you are, they already have that thought in their head that is like ""I could be killing a child that could be a great person."" But if they cannot get the abortion safely, then they are going to do it in their own way. They are going to drink gratuitious amounts of alcohol to have a miscarriage. They are going to kill the child a different way. I think"
0	But you do not know that for sure.
1	I know plenty of girls who have thought about it because they had no access to abortions where they are from.
0	But you do not know for sure. I mean like you do not know for sure that that is what all women are going to do, that they are going to purposely hurt themselves
1	What do you mean?
1	That is not what all women are going to do! Some women are like there are some rational and some irrational human beings and you cannot count on them all being rational.
