participant	content
1	okay so what did you say about abortion?
0	I say abortion should be able to in all circumstances.
1	yeah that is what I pretty much said. I know like it like people are like oh it is probably it is against my religion but
0	well that is their choice then you know. #
1	yeah I know it is like it is completely against my religion but I keep telling them like if like there is some people that can not be parents like to be honest. There is some people that can not be parents. # Like have you like seen the show like teen moms? I mean they are like they are like sixteen and they are like pregnant.
0	no I have not.
0	dude I had people in my high school that were pregnant. like no not even pregnant they had kids come to class. but you know it is my high school. like I had like I had like chicks in my high school that were like I am going to be the coolest mom! pregnant and all.
1	you serious?
1	wow okay yeah.
1	ah see you see that is like you have to like know about them.
0	hey dude as long as it works out for your life. I hope you are going to be able to feed that baby but
1	I guess yeah I guess but see that is why I guess like it is okay. but I think that to an extent like when is the limit to like to like get an abortion. that is my thing.
0	I guess as far as many times or as far as trimesters?
1	yeah that is what it comes like you do not want to like abort a whole baby like. that because you see that were you here when they had like the abortion signs outside? like they were like the signs and then they had the
0	you know those images were inaccurate right?
1	yeah those were like they were really
0	but you are a bio major you know? at two weeks fingers?
1	yeah I know because they said at six weeks they had feet yeah it had fingers I was like that is not even physically possible. because you do not even know you are pregnant like until like you are like three weeks and you are like uh oh something is wrong yeah so
0	granted they were sneaky about that one because they were not directly saying that abortion should be illegal should not be legal they were being sneaky about hey here is some shock imagery! what do you think?
1	they were just showing
1	yeah yeah I was like that is totally a doll's hand but okay. yeah.
0	you know I just think that is kind of insidious because you know it is the stimuli that is you know shock imagery associated with uh an abortion which is associated with women women's rights it kind of like primes you to uh with the feeling of disgust associated with women which I do not necessarily agree with.
1	yeah but I think it is like their tactic was more of like a scare tactic. like this is what it looks like. I do not know but as I said like people should not be like against it because technically if you like abort early it is not really a life yet. well that is my like opinion you know yeah.
0	oh oh oh that is right I um believe it is like in tennessee there was um some interesting legislation passed um so the day the day of conception because you know you have to have conception before you get an abortion. it can now be thirty days before you actually conceived
1	are you serious?
0	yeah because it was something about the indeterminate period of when it can be detected so now it is automatically it is thirty days prior
1	#but that is see that is that is that is unreasonable.
0	and like and like I think it is in like another state nevada or some shit like that it is um we are now determining that life starts at the point of conception which you know is about a measure of how many um you know fertalized eggs actually become a baby naturally.
1	imagine it is just pretty much one. because you just have one embryo. like pretty much any
0	or like what what is the odds of that embryo # that not even embryo that fertalized cell will even become a baby?
1	pretty it depends on when the mother is ovulate like ovulating # ovulate ovulating or is it yeah. so pretty much like you have a lot of sperms but only one egg at a time.
0	no I am saying even if it is fertalized like I do not know I did I did a little reading about it
1	What are the times of it being a baby? it is pretty pretty high. Unless she has a
0	I heard it was less than twenty percent because you know it is fertalized but within a couple days it has to it has to it has to your cell it has to attach to your uterine wall.
1	oh I think it is
1	oh you could have a miscarriage
1	yeah but see I do not understand how like how young kids are getting pregnant so easily. when like a woman is forties
0	well you got to stop teaching abstinence.
