participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	do you want to take his clothes off	[do, you, want, to, take, his, clothes, off]	[do, you, want, to, take, his, clothes, off]	[(do, VBP), (you, PRP), (want, VB), (to, TO), (take, VB), (his, PRP$), (clothes, NNS), (off, RP)]	[(do, VBP), (you, PRP), (want, VB), (to, TO), (take, VB), (his, PRP$), (clothes, NNS), (off, RP)]	[(do, VB), (you, PRP), (want, VBP), (to, TO), (take, VB), (his, PRP$), (clothes, NNS), (off, RP)]	[(do, VB), (you, PRP), (want, VBP), (to, TO), (take, VB), (his, PRP$), (clothes, NNS), (off, RP)]	time147-cond1.txt
kid	yeah and see if any more stuff's broke i fixed the bottom  daddy i think this broke again	[yeah, and, see, if, any, more, stuff, 's, broke, i, fixed, the, bottom, daddy, i, think, this, broke, again]	[yeah, and, see, if, any, more, stuff, 's, broke, i, fix, the, bottom, daddy, i, think, this, broke, again]	[(yeah, NN), (and, CC), (see, VB), (if, IN), (any, DT), (more, JJR), (stuff, NN), ('s, POS), (broke, NN), (i, NN), (fixed, VBD), (the, DT), (bottom, NN), (daddy, NN), (i, NN), (think, VBP), (this, DT), (broke, NN), (again, RB)]	[(yeah, NN), (and, CC), (see, VB), (if, IN), (any, DT), (more, JJR), (stuff, NN), ('s, POS), (broke, NN), (i, NN), (fix, VBP), (the, DT), (bottom, NN), (daddy, NN), (i, NN), (think, VBP), (this, DT), (broke, NN), (again, RB)]	[(yeah, NN), (and, CC), (see, VB), (if, IN), (any, DT), (more, JJR), (stuff, NN), ('s, POS), (broke, VBD), (i, FW), (fixed, VBN), (the, DT), (bottom, JJ), (daddy, NN), (i, FW), (think, VB), (this, DT), (broke, VBD), (again, RB)]	[(yeah, NN), (and, CC), (see, VB), (if, IN), (any, DT), (more, JJR), (stuff, NN), ('s, POS), (broke, VBD), (i, FW), (fix, VB), (the, DT), (bottom, JJ), (daddy, NN), (i, FW), (think, VB), (this, DT), (broke, VBD), (again, RB)]	time147-cond1.txt
cgv	yeah you have to take it apart before you can fix it see	[yeah, you, have, to, take, it, apart, before, you, can, fix, it, see]	[yeah, you, have, to, take, it, apart, before, you, can, fix, it, see]	[(yeah, NN), (you, PRP), (have, VBP), (to, TO), (take, VB), (it, PRP), (apart, RB), (before, IN), (you, PRP), (can, MD), (fix, VB), (it, PRP), (see, VB)]	[(yeah, NN), (you, PRP), (have, VBP), (to, TO), (take, VB), (it, PRP), (apart, RB), (before, IN), (you, PRP), (can, MD), (fix, VB), (it, PRP), (see, VB)]	[(yeah, VB), (you, PRP), (have, VBP), (to, TO), (take, VB), (it, PRP), (apart, RB), (before, IN), (you, PRP), (can, MD), (fix, VB), (it, PRP), (see, VB)]	[(yeah, VB), (you, PRP), (have, VBP), (to, TO), (take, VB), (it, PRP), (apart, RB), (before, IN), (you, PRP), (can, MD), (fix, VB), (it, PRP), (see, VB)]	time147-cond1.txt
kid	yeah i'll i'll put the other piece in if i can	[yeah, i, will, i, will, put, the, other, piece, in, if, i, can]	[yeah, i, will, i, will, put, the, other, piece, in, if, i, can]	[(yeah, NN), (i, NN), (will, MD), (i, VB), (will, MD), (put, VB), (the, DT), (other, JJ), (piece, NN), (in, IN), (if, IN), (i, NN), (can, MD)]	[(yeah, NN), (i, NN), (will, MD), (i, VB), (will, MD), (put, VB), (the, DT), (other, JJ), (piece, NN), (in, IN), (if, IN), (i, NN), (can, MD)]	[(yeah, JJ), (i, FW), (will, MD), (i, FW), (will, MD), (put, VB), (the, DT), (other, JJ), (piece, NN), (in, IN), (if, IN), (i, FW), (can, MD)]	[(yeah, JJ), (i, FW), (will, MD), (i, FW), (will, MD), (put, VB), (the, DT), (other, JJ), (piece, NN), (in, IN), (if, IN), (i, FW), (can, MD)]	time147-cond1.txt
cgv	okay do you know what we need to get some tape do you know where your tape is	[okay, do, you, know, what, we, need, to, get, some, tape, do, you, know, where, your, tape, is]	[okay, do, you, know, what, we, need, to, get, some, tape, do, you, know, where, your, tape, be]	[(okay, RB), (do, VBP), (you, PRP), (know, VB), (what, WP), (we, PRP), (need, VBP), (to, TO), (get, VB), (some, DT), (tape, NN), (do, VBP), (you, PRP), (know, VB), (where, WRB), (your, PRP$), (tape, NN), (is, VBZ)]	[(okay, RB), (do, VBP), (you, PRP), (know, VB), (what, WP), (we, PRP), (need, VBP), (to, TO), (get, VB), (some, DT), (tape, NN), (do, VBP), (you, PRP), (know, VB), (where, WRB), (your, PRP$), (tape, NN), (be, VB)]	[(okay, JJ), (do, VBP), (you, PRP), (know, VB), (what, WP), (we, PRP), (need, VBP), (to, TO), (get, VB), (some, DT), (tape, NN), (do, VBP), (you, PRP), (know, VB), (where, WRB), (your, PRP$), (tape, NN), (is, VBZ)]	[(okay, JJ), (do, VBP), (you, PRP), (know, VB), (what, WP), (we, PRP), (need, VBP), (to, TO), (get, VB), (some, DT), (tape, NN), (do, VBP), (you, PRP), (know, VB), (where, WRB), (your, PRP$), (tape, NN), (be, VB)]	time147-cond1.txt
kid	no i don't know i know where your tape is dad can this be my tape can this be my tape from now on	[no, i, do, not, know, i, know, where, your, tape, is, dad, can, this, be, my, tape, can, this, be, my, tape, from, now, on]	[no, i, do, not, know, i, know, where, your, tape, be, dad, can, this, be, my, tape, can, this, be, my, tape, from, now, on]	[(no, DT), (i, NN), (do, VBP), (not, RB), (know, VB), (i, NN), (know, VBP), (where, WRB), (your, PRP$), (tape, NN), (is, VBZ), (dad, VBN), (can, MD), (this, DT), (be, VB), (my, PRP$), (tape, NN), (can, MD), (this, DT), (be, VB), (my, PRP$), (tape, NN), (from, IN), (now, RB), (on, IN)]	[(no, DT), (i, NN), (do, VBP), (not, RB), (know, VB), (i, NN), (know, VBP), (where, WRB), (your, PRP$), (tape, NN), (be, VB), (dad, VBN), (can, MD), (this, DT), (be, VB), (my, PRP$), (tape, NN), (can, MD), (this, DT), (be, VB), (my, PRP$), (tape, NN), (from, IN), (now, RB), (on, IN)]	[(no, DT), (i, FW), (do, VBP), (not, RB), (know, VB), (i, FW), (know, VBP), (where, WRB), (your, PRP$), (tape, NN), (is, VBZ), (dad, NN), (can, MD), (this, DT), (be, VB), (my, PRP$), (tape, NN), (can, MD), (this, DT), (be, VB), (my, PRP$), (tape, NN), (from, IN), (now, RB), (on, IN)]	[(no, DT), (i, FW), (do, VBP), (not, RB), (know, VB), (i, FW), (know, VBP), (where, WRB), (your, PRP$), (tape, NN), (be, VB), (dad, NN), (can, MD), (this, DT), (be, VB), (my, PRP$), (tape, NN), (can, MD), (this, DT), (be, VB), (my, PRP$), (tape, NN), (from, IN), (now, RB), (on, IN)]	time147-cond1.txt
cgv	why don't we just let it be everybody's tape	[why, do, not, we, just, let, it, be, everybody, 's, tape]	[why, do, not, we, just, let, it, be, everybody, 's, tape]	[(why, WRB), (do, VBP), (not, RB), (we, PRP), (just, RB), (let, VB), (it, PRP), (be, VB), (everybody, NN), ('s, POS), (tape, NN)]	[(why, WRB), (do, VBP), (not, RB), (we, PRP), (just, RB), (let, VB), (it, PRP), (be, VB), (everybody, NN), ('s, POS), (tape, NN)]	[(why, WRB), (do, VBP), (not, RB), (we, PRP), (just, RB), (let, VB), (it, PRP), (be, VB), (everybody, NN), ('s, POS), (tape, NN)]	[(why, WRB), (do, VBP), (not, RB), (we, PRP), (just, RB), (let, VB), (it, PRP), (be, VB), (everybody, NN), ('s, POS), (tape, NN)]	time147-cond1.txt
kid	okay it will be everybody else's in our family	[okay, it, will, be, everybody, else, 's, in, our, family]	[okay, it, will, be, everybody, else, 's, in, our, family]	[(okay, NN), (it, PRP), (will, MD), (be, VB), (everybody, NN), (else, RB), ('s, VBZ), (in, IN), (our, PRP$), (family, NN)]	[(okay, NN), (it, PRP), (will, MD), (be, VB), (everybody, NN), (else, RB), ('s, VBZ), (in, IN), (our, PRP$), (family, NN)]	[(okay, JJ), (it, PRP), (will, MD), (be, VB), (everybody, NN), (else, RB), ('s, VBZ), (in, IN), (our, PRP$), (family, NN)]	[(okay, JJ), (it, PRP), (will, MD), (be, VB), (everybody, NN), (else, RB), ('s, VBZ), (in, IN), (our, PRP$), (family, NN)]	time147-cond1.txt
cgv	yeah that's what i mean	[yeah, that, is, what, i, mean]	[yeah, that, be, what, i, mean]	[(yeah, NN), (that, WDT), (is, VBZ), (what, WP), (i, JJ), (mean, VBP)]	[(yeah, NN), (that, WDT), (be, VB), (what, WP), (i, JJ), (mean, VBP)]	[(yeah, NN), (that, WDT), (is, VBZ), (what, WP), (i, FW), (mean, VB)]	[(yeah, NN), (that, WDT), (be, VB), (what, WP), (i, FW), (mean, VB)]	time147-cond1.txt
kid	dad can you put the clothes on can you put the clothes on my man  i lost part of it	[dad, can, you, put, the, clothes, on, can, you, put, the, clothes, on, my, man, i, lost, part, of, it]	[dad, can, you, put, the, clothes, on, can, you, put, the, clothes, on, my, man, i, lose, part, of, it]	[(dad, NN), (can, MD), (you, PRP), (put, VB), (the, DT), (clothes, NNS), (on, IN), (can, MD), (you, PRP), (put, VB), (the, DT), (clothes, NNS), (on, IN), (my, PRP$), (man, NN), (i, NN), (lost, VBD), (part, NN), (of, IN), (it, PRP)]	[(dad, NN), (can, MD), (you, PRP), (put, VB), (the, DT), (clothes, NNS), (on, IN), (can, MD), (you, PRP), (put, VB), (the, DT), (clothes, NNS), (on, IN), (my, PRP$), (man, NN), (i, NN), (lose, VBP), (part, NN), (of, IN), (it, PRP)]	[(dad, NN), (can, MD), (you, PRP), (put, VB), (the, DT), (clothes, NNS), (on, IN), (can, MD), (you, PRP), (put, VB), (the, DT), (clothes, NNS), (on, IN), (my, PRP$), (man, NN), (i, FW), (lost, VBD), (part, NN), (of, IN), (it, PRP)]	[(dad, NN), (can, MD), (you, PRP), (put, VB), (the, DT), (clothes, NNS), (on, IN), (can, MD), (you, PRP), (put, VB), (the, DT), (clothes, NNS), (on, IN), (my, PRP$), (man, NN), (i, FW), (lose, VBP), (part, NN), (of, IN), (it, PRP)]	time147-cond1.txt
