participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
kid	watch this i can take these out and this out and these and i can put em all on there	[watch, this, i, can, take, these, out, and, this, out, and, these, and, i, can, put, em, all, on, there]	[watch, this, i, can, take, these, out, and, this, out, and, these, and, i, can, put, em, all, on, there]	[(watch, NN), (this, DT), (i, NN), (can, MD), (take, VB), (these, DT), (out, IN), (and, CC), (this, DT), (out, NN), (and, CC), (these, DT), (and, CC), (i, NN), (can, MD), (put, VB), (em, RP), (all, DT), (on, IN), (there, EX)]	[(watch, NN), (this, DT), (i, NN), (can, MD), (take, VB), (these, DT), (out, IN), (and, CC), (this, DT), (out, NN), (and, CC), (these, DT), (and, CC), (i, NN), (can, MD), (put, VB), (em, RP), (all, DT), (on, IN), (there, EX)]	[(watch, VB), (this, DT), (i, FW), (can, MD), (take, VB), (these, DT), (out, IN), (and, CC), (this, DT), (out, RP), (and, CC), (these, DT), (and, CC), (i, FW), (can, MD), (put, VB), (em, NN), (all, DT), (on, IN), (there, EX)]	[(watch, VB), (this, DT), (i, FW), (can, MD), (take, VB), (these, DT), (out, IN), (and, CC), (this, DT), (out, RP), (and, CC), (these, DT), (and, CC), (i, FW), (can, MD), (put, VB), (em, NN), (all, DT), (on, IN), (there, EX)]	time141-cond1.txt
cgv	wow what good balance	[wow, what, good, balance]	[wow, what, good, balance]	[(wow, VB), (what, WP), (good, JJ), (balance, NN)]	[(wow, VB), (what, WP), (good, JJ), (balance, NN)]	[(wow, VB), (what, WP), (good, JJ), (balance, NN)]	[(wow, VB), (what, WP), (good, JJ), (balance, NN)]	time141-cond1.txt
kid	see that big mountain that's where that's where he's gon ta take it	[see, that, big, mountain, that, is, where, that, is, where, he, is, gon, ta, take, it]	[see, that, big, mountain, that, be, where, that, be, where, he, be, gon, ta, take, it]	[(see, VB), (that, DT), (big, JJ), (mountain, NN), (that, WDT), (is, VBZ), (where, WRB), (that, DT), (is, VBZ), (where, WRB), (he, PRP), (is, VBZ), (gon, JJ), (ta, NNS), (take, VBP), (it, PRP)]	[(see, VB), (that, DT), (big, JJ), (mountain, NN), (that, IN), (be, VB), (where, WRB), (that, DT), (be, VB), (where, WRB), (he, PRP), (be, VB), (gon, JJ), (ta, NNS), (take, VBP), (it, PRP)]	[(see, VB), (that, DT), (big, JJ), (mountain, NN), (that, WDT), (is, VBZ), (where, WRB), (that, DT), (is, VBZ), (where, WRB), (he, PRP), (is, VBZ), (gon, VBG), (ta, NN), (take, VB), (it, PRP)]	[(see, VB), (that, DT), (big, JJ), (mountain, NN), (that, WDT), (be, VB), (where, WRB), (that, DT), (be, VB), (where, WRB), (he, PRP), (be, VB), (gon, VBG), (ta, NN), (take, VB), (it, PRP)]	time141-cond1.txt
cgv	what's he going to do with it when he gets there	[what, is, he, going, to, do, with, it, when, he, gets, there]	[what, be, he, go, to, do, with, it, when, he, get, there]	[(what, WP), (is, VBZ), (he, PRP), (going, VBG), (to, TO), (do, VB), (with, IN), (it, PRP), (when, WRB), (he, PRP), (gets, VBZ), (there, RB)]	[(what, WP), (be, VB), (he, PRP), (go, VB), (to, TO), (do, VB), (with, IN), (it, PRP), (when, WRB), (he, PRP), (get, VB), (there, RB)]	[(what, WP), (is, VBZ), (he, PRP), (going, VBG), (to, TO), (do, VB), (with, IN), (it, PRP), (when, WRB), (he, PRP), (gets, VBZ), (there, EX)]	[(what, WDT), (be, VB), (he, PRP), (go, VB), (to, TO), (do, VB), (with, IN), (it, PRP), (when, WRB), (he, PRP), (get, VB), (there, RB)]	time141-cond1.txt
kid	he's gon ta make a mountain and a bigger mountain and a biggest mountain of all	[he, is, gon, ta, make, a, mountain, and, a, bigger, mountain, and, a, biggest, mountain, of, all]	[he, be, gon, ta, make, a, mountain, and, a, big, mountain, and, a, big, mountain, of, all]	[(he, PRP), (is, VBZ), (gon, JJ), (ta, NNS), (make, VBP), (a, DT), (mountain, NN), (and, CC), (a, DT), (bigger, JJR), (mountain, NN), (and, CC), (a, DT), (biggest, JJS), (mountain, NN), (of, IN), (all, DT)]	[(he, PRP), (be, VB), (gon, JJ), (ta, NNS), (make, VBP), (a, DT), (mountain, NN), (and, CC), (a, DT), (big, JJ), (mountain, NN), (and, CC), (a, DT), (big, JJ), (mountain, NN), (of, IN), (all, DT)]	[(he, PRP), (is, VBZ), (gon, VBG), (ta, NN), (make, VBP), (a, DT), (mountain, NN), (and, CC), (a, DT), (bigger, JJR), (mountain, NN), (and, CC), (a, DT), (biggest, JJS), (mountain, NN), (of, IN), (all, DT)]	[(he, PRP), (be, VB), (gon, VBG), (ta, NN), (make, VBP), (a, DT), (mountain, NN), (and, CC), (a, DT), (big, JJ), (mountain, NN), (and, CC), (a, DT), (big, JJ), (mountain, NN), (of, IN), (all, DT)]	time141-cond1.txt
cgv	what's everyone going to say	[what, is, everyone, going, to, say]	[what, be, everyone, go, to, say]	[(what, WP), (is, VBZ), (everyone, NN), (going, VBG), (to, TO), (say, VB)]	[(what, WP), (be, VB), (everyone, NN), (go, VB), (to, TO), (say, VB)]	[(what, WP), (is, VBZ), (everyone, NN), (going, VBG), (to, TO), (say, VB)]	[(what, WDT), (be, VB), (everyone, NN), (go, VB), (to, TO), (say, VB)]	time141-cond1.txt
kid	they'll say   who on earth made this mountain	[they, will, say, who, on, earth, made, this, mountain]	[they, will, say, who, on, earth, make, this, mountain]	[(they, PRP), (will, MD), (say, VB), (who, WP), (on, IN), (earth, NN), (made, VBN), (this, DT), (mountain, NN)]	[(they, PRP), (will, MD), (say, VB), (who, WP), (on, IN), (earth, NN), (make, VBP), (this, DT), (mountain, NN)]	[(they, PRP), (will, MD), (say, VB), (who, WP), (on, IN), (earth, NN), (made, VBD), (this, DT), (mountain, NN)]	[(they, PRP), (will, MD), (say, VB), (who, WP), (on, IN), (earth, NN), (make, VBP), (this, DT), (mountain, NN)]	time141-cond1.txt
cgv	did you show daddy this what is this	[did, you, show, daddy, this, what, is, this]	[do, you, show, daddy, this, what, be, this]	[(did, VBD), (you, PRP), (show, VB), (daddy, VB), (this, DT), (what, WP), (is, VBZ), (this, DT)]	[(do, VB), (you, PRP), (show, VB), (daddy, VB), (this, DT), (what, WP), (be, VB), (this, DT)]	[(did, VBD), (you, PRP), (show, VBP), (daddy, JJ), (this, DT), (what, WP), (is, VBZ), (this, DT)]	[(do, VB), (you, PRP), (show, VBP), (daddy, JJ), (this, DT), (what, WDT), (be, VB), (this, DT)]	time141-cond1.txt
kid	it's my cowboy jacket	[it, is, my, cowboy, jacket]	[it, be, my, cowboy, jacket]	[(it, PRP), (is, VBZ), (my, PRP$), (cowboy, NN), (jacket, NN)]	[(it, PRP), (be, VB), (my, PRP$), (cowboy, NN), (jacket, NN)]	[(it, PRP), (is, VBZ), (my, PRP$), (cowboy, NN), (jacket, NN)]	[(it, PRP), (be, VB), (my, PRP$), (cowboy, NN), (jacket, NN)]	time141-cond1.txt
cgv	how can i tell that it's a cowboy jacket	[how, can, i, tell, that, it, is, a, cowboy, jacket]	[how, can, i, tell, that, it, be, a, cowboy, jacket]	[(how, WRB), (can, MD), (i, VB), (tell, VBP), (that, IN), (it, PRP), (is, VBZ), (a, DT), (cowboy, NN), (jacket, NN)]	[(how, WRB), (can, MD), (i, VB), (tell, VBP), (that, IN), (it, PRP), (be, VB), (a, DT), (cowboy, NN), (jacket, NN)]	[(how, WRB), (can, MD), (i, FW), (tell, VBP), (that, IN), (it, PRP), (is, VBZ), (a, DT), (cowboy, NN), (jacket, NN)]	[(how, WRB), (can, MD), (i, FW), (tell, VBP), (that, IN), (it, PRP), (be, VB), (a, DT), (cowboy, NN), (jacket, NN)]	time141-cond1.txt
