participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
kid	 i have a cookies and i find to me i can't find it i can't find it i not can find it	[i, have, a, cookies, and, i, find, to, me, i, can, not, find, it, i, can, not, find, it, i, not, can, find, it]	[i, have, a, cooky, and, i, find, to, me, i, can, not, find, it, i, can, not, find, it, i, not, can, find, it]	[(i, NNS), (have, VBP), (a, DT), (cookies, NNS), (and, CC), (i, JJ), (find, VBP), (to, TO), (me, PRP), (i, VB), (can, MD), (not, RB), (find, VB), (it, PRP), (i, VB), (can, MD), (not, RB), (find, VB), (it, PRP), (i, IN), (not, RB), (can, MD), (find, VB), (it, PRP)]	[(i, NNS), (have, VBP), (a, DT), (cooky, NN), (and, CC), (i, JJ), (find, VBP), (to, TO), (me, PRP), (i, VB), (can, MD), (not, RB), (find, VB), (it, PRP), (i, VB), (can, MD), (not, RB), (find, VB), (it, PRP), (i, IN), (not, RB), (can, MD), (find, VB), (it, PRP)]	[(i, LS), (have, VBP), (a, DT), (cookies, NNS), (and, CC), (i, FW), (find, VB), (to, TO), (me, PRP), (i, FW), (can, MD), (not, RB), (find, VB), (it, PRP), (i, FW), (can, MD), (not, RB), (find, VB), (it, PRP), (i, FW), (not, RB), (can, MD), (find, VB), (it, PRP)]	[(i, LS), (have, VBP), (a, DT), (cooky, NN), (and, CC), (i, FW), (find, VB), (to, TO), (me, PRP), (i, FW), (can, MD), (not, RB), (find, VB), (it, PRP), (i, FW), (can, MD), (not, RB), (find, VB), (it, PRP), (i, FW), (not, RB), (can, MD), (find, VB), (it, PRP)]	time10-cond1.txt
cgv	what can't you find	[what, can, not, you, find]	[what, can, not, you, find]	[(what, WP), (can, MD), (not, RB), (you, PRP), (find, VBP)]	[(what, WP), (can, MD), (not, RB), (you, PRP), (find, VBP)]	[(what, WDT), (can, MD), (not, RB), (you, PRP), (find, VBP)]	[(what, WDT), (can, MD), (not, RB), (you, PRP), (find, VBP)]	time10-cond1.txt
kid	i can't find it	[i, can, not, find, it]	[i, can, not, find, it]	[(i, NN), (can, MD), (not, RB), (find, VB), (it, PRP)]	[(i, NN), (can, MD), (not, RB), (find, VB), (it, PRP)]	[(i, LS), (can, MD), (not, RB), (find, VB), (it, PRP)]	[(i, LS), (can, MD), (not, RB), (find, VB), (it, PRP)]	time10-cond1.txt
cgv	okay let's play a game daddy's going to say something and i want you to say it after i say it okay the boy was happy that the turtle came	[okay, let, us, play, a, game, daddy, 's, going, to, say, something, and, i, want, you, to, say, it, after, i, say, it, okay, the, boy, was, happy, that, the, turtle, came]	[okay, let, u, play, a, game, daddy, 's, go, to, say, something, and, i, want, you, to, say, it, after, i, say, it, okay, the, boy, be, happy, that, the, turtle, come]	[(okay, JJ), (let, VB), (us, PRP), (play, VB), (a, DT), (game, NN), (daddy, NN), ('s, POS), (going, VBG), (to, TO), (say, VB), (something, NN), (and, CC), (i, NN), (want, VBP), (you, PRP), (to, TO), (say, VB), (it, PRP), (after, IN), (i, NNS), (say, VBP), (it, PRP), (okay, VBZ), (the, DT), (boy, NN), (was, VBD), (happy, JJ), (that, IN), (the, DT), (turtle, NN), (came, VBD)]	[(okay, JJ), (let, NN), (u, JJ), (play, VB), (a, DT), (game, NN), (daddy, NN), ('s, POS), (go, NN), (to, TO), (say, VB), (something, NN), (and, CC), (i, NN), (want, VBP), (you, PRP), (to, TO), (say, VB), (it, PRP), (after, IN), (i, NNS), (say, VBP), (it, PRP), (okay, VBZ), (the, DT), (boy, NN), (be, VB), (happy, JJ), (that, IN), (the, DT), (turtle, NN), (come, NN)]	[(okay, JJ), (let, VB), (us, PRP), (play, VB), (a, DT), (game, NN), (daddy, NN), ('s, POS), (going, VBG), (to, TO), (say, VB), (something, NN), (and, CC), (i, FW), (want, VBP), (you, PRP), (to, TO), (say, VB), (it, PRP), (after, IN), (i, FW), (say, VBP), (it, PRP), (okay, JJ), (the, DT), (boy, NN), (was, VBD), (happy, JJ), (that, IN), (the, DT), (turtle, NN), (came, VBD)]	[(okay, JJ), (let, VB), (u, FW), (play, VBP), (a, DT), (game, NN), (daddy, NN), ('s, POS), (go, VB), (to, TO), (say, VB), (something, NN), (and, CC), (i, FW), (want, VBP), (you, PRP), (to, TO), (say, VB), (it, PRP), (after, IN), (i, FW), (say, VBP), (it, PRP), (okay, JJ), (the, DT), (boy, NN), (be, VB), (happy, JJ), (that, IN), (the, DT), (turtle, NN), (come, VBN)]	time10-cond1.txt
kid	the boy was happy and the turtle came	[the, boy, was, happy, and, the, turtle, came]	[the, boy, be, happy, and, the, turtle, come]	[(the, DT), (boy, NN), (was, VBD), (happy, JJ), (and, CC), (the, DT), (turtle, NN), (came, VBD)]	[(the, DT), (boy, NN), (be, VB), (happy, JJ), (and, CC), (the, DT), (turtle, NN), (come, NN)]	[(the, DT), (boy, NN), (was, VBD), (happy, JJ), (and, CC), (the, DT), (turtle, NN), (came, VBD)]	[(the, DT), (boy, NN), (be, VB), (happy, JJ), (and, CC), (the, DT), (turtle, NN), (come, VBN)]	time10-cond1.txt
cgv	the boy is glad that the grass is good	[the, boy, is, glad, that, the, grass, is, good]	[the, boy, be, glad, that, the, grass, be, good]	[(the, DT), (boy, NN), (is, VBZ), (glad, JJ), (that, IN), (the, DT), (grass, NN), (is, VBZ), (good, JJ)]	[(the, DT), (boy, NN), (be, VB), (glad, VBN), (that, IN), (the, DT), (grass, NN), (be, VB), (good, JJ)]	[(the, DT), (boy, NN), (is, VBZ), (glad, JJ), (that, IN), (the, DT), (grass, NN), (is, VBZ), (good, JJ)]	[(the, DT), (boy, NN), (be, VB), (glad, JJ), (that, IN), (the, DT), (grass, NN), (be, VB), (good, JJ)]	time10-cond1.txt
kid	the boy is glad that the grass is good	[the, boy, is, glad, that, the, grass, is, good]	[the, boy, be, glad, that, the, grass, be, good]	[(the, DT), (boy, NN), (is, VBZ), (glad, JJ), (that, IN), (the, DT), (grass, NN), (is, VBZ), (good, JJ)]	[(the, DT), (boy, NN), (be, VB), (glad, VBN), (that, IN), (the, DT), (grass, NN), (be, VB), (good, JJ)]	[(the, DT), (boy, NN), (is, VBZ), (glad, JJ), (that, IN), (the, DT), (grass, NN), (is, VBZ), (good, JJ)]	[(the, DT), (boy, NN), (be, VB), (glad, JJ), (that, IN), (the, DT), (grass, NN), (be, VB), (good, JJ)]	time10-cond1.txt
cgv	the girl is like her mother	[the, girl, is, like, her, mother]	[the, girl, be, like, her, mother]	[(the, DT), (girl, NN), (is, VBZ), (like, IN), (her, PRP$), (mother, NN)]	[(the, DT), (girl, NN), (be, VB), (like, IN), (her, PRP$), (mother, NN)]	[(the, DT), (girl, NN), (is, VBZ), (like, IN), (her, PRP$), (mother, NN)]	[(the, DT), (girl, NN), (be, VB), (like, IN), (her, PRP$), (mother, NN)]	time10-cond1.txt
kid	girl is like his mother	[girl, is, like, his, mother]	[girl, be, like, his, mother]	[(girl, NN), (is, VBZ), (like, IN), (his, PRP$), (mother, NN)]	[(girl, RB), (be, VB), (like, IN), (his, PRP$), (mother, NN)]	[(girl, NN), (is, VBZ), (like, IN), (his, PRP$), (mother, NN)]	[(girl, NN), (be, VB), (like, IN), (his, PRP$), (mother, NN)]	time10-cond1.txt
cgv	the goat is happy when the sky is blue	[the, goat, is, happy, when, the, sky, is, blue]	[the, goat, be, happy, when, the, sky, be, blue]	[(the, DT), (goat, NN), (is, VBZ), (happy, JJ), (when, WRB), (the, DT), (sky, NN), (is, VBZ), (blue, JJ)]	[(the, DT), (goat, NN), (be, VB), (happy, JJ), (when, WRB), (the, DT), (sky, NN), (be, VB), (blue, JJ)]	[(the, DT), (goat, NN), (is, VBZ), (happy, JJ), (when, WRB), (the, DT), (sky, NN), (is, VBZ), (blue, JJ)]	[(the, DT), (goat, NN), (be, VB), (happy, JJ), (when, WRB), (the, DT), (sky, NN), (be, VB), (blue, JJ)]	time10-cond1.txt
