participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	you picked lot of good berries	[you, picked, lot, of, good, berries]	[you, pick, lot, of, good, berry]	[(you, PRP), (picked, VBD), (lot, NN), (of, IN), (good, JJ), (berries, NNS)]	[(you, PRP), (pick, VBP), (lot, NN), (of, IN), (good, JJ), (berry, NN)]	[(you, PRP), (picked, VBD), (lot, NN), (of, IN), (good, JJ), (berries, NNS)]	[(you, PRP), (pick, VBP), (lot, NN), (of, IN), (good, JJ), (berry, NN)]	time28-cond1.txt
kid	mommy i need some of those	[mommy, i, need, some, of, those]	[mommy, i, need, some, of, those]	[(mommy, NN), (i, NNS), (need, VBP), (some, DT), (of, IN), (those, DT)]	[(mommy, NN), (i, NNS), (need, VBP), (some, DT), (of, IN), (those, DT)]	[(mommy, NN), (i, FW), (need, VBP), (some, DT), (of, IN), (those, DT)]	[(mommy, NN), (i, FW), (need, VBP), (some, DT), (of, IN), (those, DT)]	time28-cond1.txt
cgv	okay i'll get you a dish of your own	[okay, i, will, get, you, a, dish, of, your, own]	[okay, i, will, get, you, a, dish, of, your, own]	[(okay, NN), (i, NN), (will, MD), (get, VB), (you, PRP), (a, DT), (dish, NN), (of, IN), (your, PRP$), (own, JJ)]	[(okay, NN), (i, NN), (will, MD), (get, VB), (you, PRP), (a, DT), (dish, NN), (of, IN), (your, PRP$), (own, JJ)]	[(okay, JJ), (i, FW), (will, MD), (get, VB), (you, PRP), (a, DT), (dish, NN), (of, IN), (your, PRP$), (own, JJ)]	[(okay, JJ), (i, FW), (will, MD), (get, VB), (you, PRP), (a, DT), (dish, NN), (of, IN), (your, PRP$), (own, JJ)]	time28-cond1.txt
kid	not milk on them	[not, milk, on, them]	[not, milk, on, them]	[(not, RB), (milk, NN), (on, IN), (them, PRP)]	[(not, RB), (milk, NN), (on, IN), (them, PRP)]	[(not, RB), (milk, NN), (on, IN), (them, PRP)]	[(not, RB), (milk, NN), (on, IN), (them, PRP)]	time28-cond1.txt
cgv	no milk just a dish with blueberries	[no, milk, just, a, dish, with, blueberries]	[no, milk, just, a, dish, with, blueberry]	[(no, DT), (milk, NN), (just, RB), (a, DT), (dish, JJ), (with, IN), (blueberries, NNS)]	[(no, DT), (milk, NN), (just, RB), (a, DT), (dish, JJ), (with, IN), (blueberry, NN)]	[(no, DT), (milk, NN), (just, RB), (a, DT), (dish, NN), (with, IN), (blueberries, NNS)]	[(no, DT), (milk, NN), (just, RB), (a, DT), (dish, NN), (with, IN), (blueberry, NN)]	time28-cond1.txt
kid	why not a big dish why not a big dish mom	[why, not, a, big, dish, why, not, a, big, dish, mom]	[why, not, a, big, dish, why, not, a, big, dish, mom]	[(why, WRB), (not, RB), (a, DT), (big, JJ), (dish, NN), (why, WRB), (not, RB), (a, DT), (big, JJ), (dish, NN), (mom, NN)]	[(why, WRB), (not, RB), (a, DT), (big, JJ), (dish, NN), (why, WRB), (not, RB), (a, DT), (big, JJ), (dish, NN), (mom, NN)]	[(why, WRB), (not, RB), (a, DT), (big, JJ), (dish, NN), (why, WRB), (not, RB), (a, DT), (big, JJ), (dish, NN), (mom, NN)]	[(why, WRB), (not, RB), (a, DT), (big, JJ), (dish, NN), (why, WRB), (not, RB), (a, DT), (big, JJ), (dish, NN), (mom, NN)]	time28-cond1.txt
cgv	i don't know just because i always give you one of these tiny bowls it's unbreakable	[i, do, not, know, just, because, i, always, give, you, one, of, these, tiny, bowls, it, is, unbreakable]	[i, do, not, know, just, because, i, always, give, you, one, of, these, tiny, bowl, it, be, unbreakable]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (just, RB), (because, IN), (i, JJ), (always, RB), (give, VBP), (you, PRP), (one, CD), (of, IN), (these, DT), (tiny, JJ), (bowls, NN), (it, PRP), (is, VBZ), (unbreakable, JJ)]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (just, RB), (because, IN), (i, JJ), (always, RB), (give, VBP), (you, PRP), (one, CD), (of, IN), (these, DT), (tiny, JJ), (bowl, NN), (it, PRP), (be, VB), (unbreakable, JJ)]	[(i, LS), (do, VBP), (not, RB), (know, VB), (just, RB), (because, IN), (i, FW), (always, RB), (give, VBP), (you, PRP), (one, CD), (of, IN), (these, DT), (tiny, JJ), (bowls, VBZ), (it, PRP), (is, VBZ), (unbreakable, JJ)]	[(i, LS), (do, VBP), (not, RB), (know, VB), (just, RB), (because, IN), (i, FW), (always, RB), (give, VBP), (you, PRP), (one, CD), (of, IN), (these, DT), (tiny, JJ), (bowl, NN), (it, PRP), (be, VB), (unbreakable, JJ)]	time28-cond1.txt
kid	 i need water	[i, need, water]	[i, need, water]	[(i, NNS), (need, VBP), (water, NN)]	[(i, NNS), (need, VBP), (water, NN)]	[(i, LS), (need, MD), (water, NN)]	[(i, LS), (need, MD), (water, NN)]	time28-cond1.txt
cgv	here you go you want some water too okay here's your water	[here, you, go, you, want, some, water, too, okay, here, 's, your, water]	[here, you, go, you, want, some, water, too, okay, here, 's, your, water]	[(here, RB), (you, PRP), (go, VBP), (you, PRP), (want, VBP), (some, DT), (water, NN), (too, RB), (okay, RB), (here, RB), ('s, VBZ), (your, PRP$), (water, NN)]	[(here, RB), (you, PRP), (go, VBP), (you, PRP), (want, VBP), (some, DT), (water, NN), (too, RB), (okay, RB), (here, RB), ('s, VBZ), (your, PRP$), (water, NN)]	[(here, RB), (you, PRP), (go, VBP), (you, PRP), (want, VB), (some, DT), (water, NN), (too, RB), (okay, JJ), (here, RB), ('s, POS), (your, PRP$), (water, NN)]	[(here, RB), (you, PRP), (go, VBP), (you, PRP), (want, VB), (some, DT), (water, NN), (too, RB), (okay, JJ), (here, RB), ('s, POS), (your, PRP$), (water, NN)]	time28-cond1.txt
kid	thank you you never taste a red blueberries you you never taste taste red blueberries	[thank, you, you, never, taste, a, red, blueberries, you, you, never, taste, taste, red, blueberries]	[thank, you, you, never, taste, a, red, blueberry, you, you, never, taste, taste, red, blueberry]	[(thank, NN), (you, PRP), (you, PRP), (never, RB), (taste, VBP), (a, DT), (red, JJ), (blueberries, NNS), (you, PRP), (you, PRP), (never, RB), (taste, VBP), (taste, NN), (red, JJ), (blueberries, NNS)]	[(thank, NN), (you, PRP), (you, PRP), (never, RB), (taste, VBP), (a, DT), (red, JJ), (blueberry, NN), (you, PRP), (you, PRP), (never, RB), (taste, VBP), (taste, NN), (red, JJ), (blueberry, NN)]	[(thank, VB), (you, PRP), (you, PRP), (never, RB), (taste, VBP), (a, DT), (red, JJ), (blueberries, NNS), (you, PRP), (you, PRP), (never, RB), (taste, VBP), (taste, NN), (red, JJ), (blueberries, NNS)]	[(thank, VB), (you, PRP), (you, PRP), (never, RB), (taste, VBP), (a, DT), (red, JJ), (blueberry, NN), (you, PRP), (you, PRP), (never, RB), (taste, VBP), (taste, NN), (red, JJ), (blueberry, NN)]	time28-cond1.txt
