participant	content	token	lemma	tagged_token	tagged_lemma	file
cgv	know what stan abe can ride up a steep incline without getting off his bike	[know, what, stan, abe, can, ride, up, a, steep, incline, without, getting, off, his, bike]	[know, what, stan, abe, can, ride, up, a, steep, incline, without, get, off, his, bike]	[(know, VB), (what, WP), (stan, JJ), (abe, NN), (can, MD), (ride, VB), (up, RP), (a, DT), (steep, JJ), (incline, NN), (without, IN), (getting, VBG), (off, RP), (his, PRP$), (bike, NN)]	[(know, VB), (what, WP), (stan, JJ), (abe, NN), (can, MD), (ride, VB), (up, RP), (a, DT), (steep, JJ), (incline, NN), (without, IN), (get, VB), (off, RP), (his, PRP$), (bike, NN)]	time83-cond1.txt
kid	what is that	[what, is, that]	[what, be, that]	[(what, WP), (is, VBZ), (that, DT)]	[(what, WP), (be, VB), (that, DT)]	time83-cond1.txt
cgv	remember that hill that was like this a steep incline and you went up it on your bike you peddled up all the way remember	[remember, that, hill, that, was, like, this, a, steep, incline, and, you, went, up, it, on, your, bike, you, peddled, up, all, the, way, remember]	[remember, that, hill, that, be, like, this, a, steep, incline, and, you, go, up, it, on, your, bike, you, peddle, up, all, the, way, remember]	[(remember, VB), (that, DT), (hill, NN), (that, WDT), (was, VBD), (like, IN), (this, DT), (a, DT), (steep, JJ), (incline, NN), (and, CC), (you, PRP), (went, VBD), (up, RP), (it, PRP), (on, IN), (your, PRP$), (bike, NN), (you, PRP), (peddled, VBD), (up, RP), (all, PDT), (the, DT), (way, NN), (remember, VB)]	[(remember, VB), (that, DT), (hill, NN), (that, WDT), (be, VB), (like, IN), (this, DT), (a, DT), (steep, JJ), (incline, NN), (and, CC), (you, PRP), (go, VBP), (up, RP), (it, PRP), (on, IN), (your, PRP$), (bike, NN), (you, PRP), (peddle, VBP), (up, RP), (all, PDT), (the, DT), (way, NN), (remember, VB)]	time83-cond1.txt
kid	 then i got afraid of of a guy with a big gun a rifle	[then, i, got, afraid, of, of, a, guy, with, a, big, gun, a, rifle]	[then, i, get, afraid, of, of, a, guy, with, a, big, gun, a, rifle]	[(then, RB), (i, NN), (got, VBD), (afraid, JJ), (of, IN), (of, IN), (a, DT), (guy, NN), (with, IN), (a, DT), (big, JJ), (gun, NN), (a, DT), (rifle, NN)]	[(then, RB), (i, VB), (get, VBP), (afraid, JJ), (of, IN), (of, IN), (a, DT), (guy, NN), (with, IN), (a, DT), (big, JJ), (gun, NN), (a, DT), (rifle, NN)]	time83-cond1.txt
cgv	you saw someone with a rifle	[you, saw, someone, with, a, rifle]	[you, saw, someone, with, a, rifle]	[(you, PRP), (saw, VBD), (someone, NN), (with, IN), (a, DT), (rifle, NN)]	[(you, PRP), (saw, VBD), (someone, NN), (with, IN), (a, DT), (rifle, NN)]	time83-cond1.txt
kid	he had a big rifle	[he, had, a, big, rifle]	[he, have, a, big, rifle]	[(he, PRP), (had, VBD), (a, DT), (big, JJ), (rifle, NN)]	[(he, PRP), (have, VBP), (a, DT), (big, JJ), (rifle, NN)]	time83-cond1.txt
cgv	what did you say when you saw him	[what, did, you, say, when, you, saw, him]	[what, do, you, say, when, you, saw, him]	[(what, WP), (did, VBD), (you, PRP), (say, VB), (when, WRB), (you, PRP), (saw, VBD), (him, PRP)]	[(what, WP), (do, VBP), (you, PRP), (say, VB), (when, WRB), (you, PRP), (saw, VBD), (him, PRP)]	time83-cond1.txt
kid	i just got afraid so i goedn away and away and i cried	[i, just, got, afraid, so, i, good, away, and, away, and, i, cried]	[i, just, get, afraid, so, i, good, away, and, away, and, i, cry]	[(i, NN), (just, RB), (got, VBD), (afraid, JJ), (so, IN), (i, JJ), (good, JJ), (away, RB), (and, CC), (away, RB), (and, CC), (i, JJ), (cried, VBD)]	[(i, NN), (just, RB), (get, VB), (afraid, JJ), (so, IN), (i, JJ), (good, JJ), (away, RB), (and, CC), (away, RB), (and, CC), (i, JJ), (cry, NN)]	time83-cond1.txt
cgv	is that why you were crying	[is, that, why, you, were, crying]	[be, that, why, you, be, cry]	[(is, VBZ), (that, DT), (why, WRB), (you, PRP), (were, VBD), (crying, VBG)]	[(be, VB), (that, DT), (why, WRB), (you, PRP), (be, VB), (cry, VBN)]	time83-cond1.txt
kid	yeah he was going that way	[yeah, he, was, going, that, way]	[yeah, he, be, go, that, way]	[(yeah, NN), (he, PRP), (was, VBD), (going, VBG), (that, DT), (way, NN)]	[(yeah, NN), (he, PRP), (be, VB), (go, VB), (that, DT), (way, NN)]	time83-cond1.txt
