participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	loraine and dick	[lorraine, and, dick]	[lorraine, and, dick]	[(lorraine, NN), (and, CC), (dick, NN)]	[(lorraine, NN), (and, CC), (dick, NN)]	[(lorraine, NN), (and, CC), (dick, NN)]	[(lorraine, NN), (and, CC), (dick, NN)]	time185-cond1.txt
kid	yeah can we can we mom	[yeah, can, we, can, we, mom]	[yeah, can, we, can, we, mom]	[(yeah, NNS), (can, MD), (we, PRP), (can, MD), (we, PRP), (mom, VB)]	[(yeah, NNS), (can, MD), (we, PRP), (can, MD), (we, PRP), (mom, VB)]	[(yeah, NN), (can, MD), (we, PRP), (can, MD), (we, PRP), (mom, NN)]	[(yeah, NN), (can, MD), (we, PRP), (can, MD), (we, PRP), (mom, NN)]	time185-cond1.txt
cgv	yeah i'd like to we'll have to wait and see though	[yeah, i, would, like, to, we, will, have, to, wait, and, see, though]	[yeah, i, would, like, to, we, will, have, to, wait, and, see, though]	[(yeah, NN), (i, NN), (would, MD), (like, VB), (to, TO), (we, PRP), (will, MD), (have, VB), (to, TO), (wait, VB), (and, CC), (see, VB), (though, IN)]	[(yeah, NN), (i, NN), (would, MD), (like, VB), (to, TO), (we, PRP), (will, MD), (have, VB), (to, TO), (wait, VB), (and, CC), (see, VB), (though, IN)]	[(yeah, JJ), (i, FW), (would, MD), (like, VB), (to, TO), (we, PRP), (will, MD), (have, VB), (to, TO), (wait, VB), (and, CC), (see, VB), (though, IN)]	[(yeah, JJ), (i, FW), (would, MD), (like, VB), (to, TO), (we, PRP), (will, MD), (have, VB), (to, TO), (wait, VB), (and, CC), (see, VB), (though, IN)]	time185-cond1.txt
kid	mommy this is where my guy went this is where my guy went that's where my guy went ow you pushed me off the footstool you broke me	[mommy, this, is, where, my, guy, went, this, is, where, my, guy, went, that, is, where, my, guy, went, ow, you, pushed, me, off, the, footstool, you, broke, me]	[mommy, this, be, where, my, guy, go, this, be, where, my, guy, go, that, be, where, my, guy, go, ow, you, push, me, off, the, footstool, you, break, me]	[(mommy, NN), (this, DT), (is, VBZ), (where, WRB), (my, PRP$), (guy, NN), (went, VBD), (this, DT), (is, VBZ), (where, WRB), (my, PRP$), (guy, NN), (went, VBD), (that, IN), (is, VBZ), (where, WRB), (my, PRP$), (guy, NN), (went, VBD), (ow, IN), (you, PRP), (pushed, VBD), (me, PRP), (off, RP), (the, DT), (footstool, NN), (you, PRP), (broke, VBD), (me, PRP)]	[(mommy, NN), (this, DT), (be, VB), (where, WRB), (my, PRP$), (guy, NN), (go, VB), (this, DT), (be, VB), (where, WRB), (my, PRP$), (guy, NN), (go, VB), (that, IN), (be, VB), (where, WRB), (my, PRP$), (guy, NN), (go, VB), (ow, IN), (you, PRP), (push, VBP), (me, PRP), (off, IN), (the, DT), (footstool, NN), (you, PRP), (break, VBP), (me, PRP)]	[(mommy, NN), (this, DT), (is, VBZ), (where, WRB), (my, PRP$), (guy, NN), (went, VBD), (this, DT), (is, VBZ), (where, WRB), (my, PRP$), (guy, NN), (went, VBD), (that, DT), (is, VBZ), (where, WRB), (my, PRP$), (guy, NN), (went, VBD), (ow, RB), (you, PRP), (pushed, VBD), (me, PRP), (off, RP), (the, DT), (footstool, NN), (you, PRP), (broke, VBD), (me, PRP)]	[(mommy, NN), (this, DT), (be, VB), (where, WRB), (my, PRP$), (guy, NN), (go, VB), (this, DT), (be, VB), (where, WRB), (my, PRP$), (guy, NN), (go, VB), (that, IN), (be, VB), (where, WRB), (my, PRP$), (guy, NN), (go, VB), (ow, NN), (you, PRP), (push, VBP), (me, PRP), (off, IN), (the, DT), (footstool, NN), (you, PRP), (break, VBP), (me, PRP)]	time185-cond1.txt
cgv	abe quit jumping okay	[abe, quit, jumping, okay]	[abe, quit, jumping, okay]	[(abe, NN), (quit, NN), (jumping, NN), (okay, NN)]	[(abe, NN), (quit, NN), (jumping, NN), (okay, NN)]	[(abe, NN), (quit, VBD), (jumping, VBG), (okay, JJ)]	[(abe, NN), (quit, VBD), (jumping, VBG), (okay, JJ)]	time185-cond1.txt
kid	daddy what did you say daddy what did you say	[daddy, what, did, you, say, daddy, what, did, you, say]	[daddy, what, do, you, say, daddy, what, do, you, say]	[(daddy, VB), (what, WP), (did, VBD), (you, PRP), (say, VB), (daddy, VB), (what, WP), (did, VBD), (you, PRP), (say, VB)]	[(daddy, VB), (what, WP), (do, VB), (you, PRP), (say, VB), (daddy, VB), (what, WP), (do, VB), (you, PRP), (say, VB)]	[(daddy, VB), (what, WP), (did, VBD), (you, PRP), (say, VBP), (daddy, JJ), (what, WP), (did, VBD), (you, PRP), (say, VBP)]	[(daddy, VB), (what, WP), (do, VBP), (you, PRP), (say, VB), (daddy, NN), (what, WP), (do, VBP), (you, PRP), (say, VB)]	time185-cond1.txt
cgv	nothing i was just whistling	[nothing, i, was, just, whistling]	[nothing, i, be, just, whistle]	[(nothing, NN), (i, NN), (was, VBD), (just, RB), (whistling, VBG)]	[(nothing, NN), (i, NN), (be, VB), (just, RB), (whistle, VB)]	[(nothing, NN), (i, FW), (was, VBD), (just, RB), (whistling, VBG)]	[(nothing, NN), (i, FW), (be, VB), (just, RB), (whistle, VBP)]	time185-cond1.txt
kid	no not that i mean what did you say to mommy	[no, not, that, i, mean, what, did, you, say, to, mommy]	[no, not, that, i, mean, what, do, you, say, to, mommy]	[(no, DT), (not, RB), (that, IN), (i, JJ), (mean, VBP), (what, WP), (did, VBD), (you, PRP), (say, VBP), (to, TO), (mommy, VB)]	[(no, DT), (not, RB), (that, IN), (i, JJ), (mean, VBP), (what, WP), (do, VBP), (you, PRP), (say, VB), (to, TO), (mommy, VB)]	[(no, DT), (not, RB), (that, IN), (i, FW), (mean, VB), (what, WP), (did, VBD), (you, PRP), (say, VBP), (to, TO), (mommy, VB)]	[(no, DT), (not, RB), (that, IN), (i, FW), (mean, VB), (what, WP), (do, VBP), (you, PRP), (say, VB), (to, TO), (mommy, VB)]	time185-cond1.txt
cgv	 i was just telling her about grandpa's owie	[i, was, just, telling, her, about, grandpa, 's, owe]	[i, be, just, tell, her, about, grandpa, 's, owe]	[(i, NN), (was, VBD), (just, RB), (telling, VBG), (her, PRP), (about, IN), (grandpa, NN), ('s, POS), (owe, NN)]	[(i, RB), (be, VB), (just, RB), (tell, VB), (her, PRP$), (about, IN), (grandpa, NN), ('s, POS), (owe, NN)]	[(i, LS), (was, VBD), (just, RB), (telling, VBG), (her, PRP$), (about, IN), (grandpa, NN), ('s, POS), (owe, VBP)]	[(i, LS), (be, VB), (just, RB), (tell, VB), (her, PRP$), (about, IN), (grandpa, NN), ('s, POS), (owe, VBP)]	time185-cond1.txt
kid	 is his owie better did you know that i had a owie daddy did you know that the day before this day i had a tummy ache	[is, his, owe, better, did, you, know, that, i, had, a, owe, daddy, did, you, know, that, the, day, before, this, day, i, had, a, tummy, ache]	[be, his, owe, good, do, you, know, that, i, have, a, owe, daddy, do, you, know, that, the, day, before, this, day, i, have, a, tummy, ache]	[(is, VBZ), (his, PRP$), (owe, JJ), (better, JJR), (did, VBD), (you, PRP), (know, VBP), (that, IN), (i, NN), (had, VBD), (a, DT), (owe, JJ), (daddy, NN), (did, VBD), (you, PRP), (know, VBP), (that, IN), (the, DT), (day, NN), (before, IN), (this, DT), (day, NN), (i, VB), (had, VBD), (a, DT), (tummy, NN), (ache, NN)]	[(be, VB), (his, PRP$), (owe, NN), (good, JJ), (do, VBP), (you, PRP), (know, VB), (that, IN), (i, NN), (have, VBP), (a, DT), (owe, NN), (daddy, NN), (do, VBP), (you, PRP), (know, VB), (that, IN), (the, DT), (day, NN), (before, IN), (this, DT), (day, NN), (i, VBZ), (have, VBP), (a, DT), (tummy, NN), (ache, NN)]	[(is, VBZ), (his, PRP$), (owe, VB), (better, JJR), (did, VBD), (you, PRP), (know, VBP), (that, IN), (i, FW), (had, VBD), (a, DT), (owe, VBP), (daddy, NN), (did, VBD), (you, PRP), (know, VBP), (that, IN), (the, DT), (day, NN), (before, IN), (this, DT), (day, NN), (i, FW), (had, VBD), (a, DT), (tummy, NN), (ache, NN)]	[(be, VB), (his, PRP$), (owe, VBP), (good, JJ), (do, VBP), (you, PRP), (know, VB), (that, DT), (i, FW), (have, VBP), (a, DT), (owe, VBP), (daddy, NN), (do, VBP), (you, PRP), (know, VB), (that, IN), (the, DT), (day, NN), (before, IN), (this, DT), (day, NN), (i, FW), (have, VBP), (a, DT), (tummy, NN), (ache, NN)]	time185-cond1.txt
