participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
kid	some milk and and toast with jelly	[some, milk, and, and, toast, with, jelly]	[some, milk, and, and, toast, with, jelly]	[(some, DT), (milk, NN), (and, CC), (and, CC), (toast, NN), (with, IN), (jelly, NN)]	[(some, DT), (milk, NN), (and, CC), (and, CC), (toast, NN), (with, IN), (jelly, NN)]	[(some, DT), (milk, NN), (and, CC), (and, CC), (toast, NN), (with, IN), (jelly, NN)]	[(some, DT), (milk, NN), (and, CC), (and, CC), (toast, NN), (with, IN), (jelly, NN)]	time105-cond1.txt
cgv	toast with what okay what did you do outside	[toast, with, what, okay, what, did, you, do, outside]	[toast, with, what, okay, what, do, you, do, outside]	[(toast, NN), (with, IN), (what, WP), (okay, VBP), (what, WP), (did, VBD), (you, PRP), (do, VB), (outside, IN)]	[(toast, NN), (with, IN), (what, WP), (okay, VBP), (what, WP), (do, VBP), (you, PRP), (do, VB), (outside, IN)]	[(toast, NN), (with, IN), (what, WP), (okay, JJ), (what, WP), (did, VBD), (you, PRP), (do, VBP), (outside, IN)]	[(toast, NN), (with, IN), (what, WP), (okay, JJ), (what, WP), (do, VBP), (you, PRP), (do, VB), (outside, IN)]	time105-cond1.txt
kid	played when i went out there i saw jason's gun	[played, when, i, went, out, there, i, saw, jason, 's, gun]	[play, when, i, go, out, there, i, saw, jason, 's, gun]	[(played, VBN), (when, WRB), (i, JJ), (went, VBD), (out, IN), (there, EX), (i, JJ), (saw, VBD), (jason, NN), ('s, POS), (gun, NN)]	[(play, NN), (when, WRB), (i, NN), (go, VBP), (out, IN), (there, RB), (i, JJ), (saw, VBD), (jason, NN), ('s, POS), (gun, NN)]	[(played, VBN), (when, WRB), (i, FW), (went, VBD), (out, IN), (there, RB), (i, FW), (saw, VBD), (jason, NN), ('s, POS), (gun, NN)]	[(play, VB), (when, WRB), (i, FW), (go, VB), (out, IN), (there, RB), (i, FW), (saw, VBD), (jason, NN), ('s, POS), (gun, NN)]	time105-cond1.txt
cgv	then what happened	[then, what, happened]	[then, what, happen]	[(then, RB), (what, WP), (happened, VBD)]	[(then, RB), (what, WP), (happen, VB)]	[(then, RB), (what, WP), (happened, VBD)]	[(then, RB), (what, WP), (happen, VB)]	time105-cond1.txt
kid	and then jason comedn out from his from his storage box	[and, then, jason, comedy, out, from, his, from, his, storage, box]	[and, then, jason, comedy, out, from, his, from, his, storage, box]	[(and, CC), (then, RB), (jason, NN), (comedy, NN), (out, IN), (from, IN), (his, PRP$), (from, IN), (his, PRP$), (storage, NN), (box, NN)]	[(and, CC), (then, RB), (jason, NN), (comedy, NN), (out, IN), (from, IN), (his, PRP$), (from, IN), (his, PRP$), (storage, NN), (box, NN)]	[(and, CC), (then, RB), (jason, NN), (comedy, NN), (out, IN), (from, IN), (his, PRP$), (from, IN), (his, PRP$), (storage, NN), (box, NN)]	[(and, CC), (then, RB), (jason, NN), (comedy, NN), (out, IN), (from, IN), (his, PRP$), (from, IN), (his, PRP$), (storage, NN), (box, NN)]	time105-cond1.txt
cgv	he was in his storage box what else did you do	[he, was, in, his, storage, box, what, else, did, you, do]	[he, be, in, his, storage, box, what, else, do, you, do]	[(he, PRP), (was, VBD), (in, IN), (his, PRP$), (storage, NN), (box, NN), (what, WP), (else, RB), (did, VBD), (you, PRP), (do, VB)]	[(he, PRP), (be, VB), (in, IN), (his, PRP$), (storage, NN), (box, NN), (what, WP), (else, RB), (do, VBP), (you, PRP), (do, VB)]	[(he, PRP), (was, VBD), (in, IN), (his, PRP$), (storage, NN), (box, NN), (what, WDT), (else, RB), (did, VBD), (you, PRP), (do, VBP)]	[(he, PRP), (be, VB), (in, IN), (his, PRP$), (storage, NN), (box, NN), (what, WDT), (else, RB), (do, VBP), (you, PRP), (do, VB)]	time105-cond1.txt
kid	i played with jason	[i, played, with, jason]	[i, play, with, jason]	[(i, NNS), (played, VBD), (with, IN), (jason, NN)]	[(i, JJ), (play, NN), (with, IN), (jason, NN)]	[(i, LS), (played, VBN), (with, IN), (jason, NN)]	[(i, LS), (play, NN), (with, IN), (jason, NN)]	time105-cond1.txt
cgv	what did you play	[what, did, you, play]	[what, do, you, play]	[(what, WP), (did, VBD), (you, PRP), (play, VB)]	[(what, WP), (do, VBP), (you, PRP), (play, VB)]	[(what, WP), (did, VBD), (you, PRP), (play, VBP)]	[(what, WP), (do, VBP), (you, PRP), (play, VB)]	time105-cond1.txt
kid	not any games you know daddy i hope my toast will pop up i hope it will because i'm so hungry dad this is a sharp needle	[not, any, games, you, know, daddy, i, hope, my, toast, will, pop, up, i, hope, it, will, because, i, am, so, hungry, dad, this, is, a, sharp, needle]	[not, any, game, you, know, daddy, i, hope, my, toast, will, pop, up, i, hope, it, will, because, i, be, so, hungry, dad, this, be, a, sharp, needle]	[(not, RB), (any, DT), (games, NNS), (you, PRP), (know, VBP), (daddy, JJ), (i, JJ), (hope, VBP), (my, PRP$), (toast, NN), (will, MD), (pop, VB), (up, RP), (i, JJ), (hope, VBP), (it, PRP), (will, MD), (because, VB), (i, NN), (am, VBP), (so, RB), (hungry, JJ), (dad, NN), (this, DT), (is, VBZ), (a, DT), (sharp, JJ), (needle, NN)]	[(not, RB), (any, DT), (game, NN), (you, PRP), (know, VBP), (daddy, JJ), (i, JJ), (hope, VBP), (my, PRP$), (toast, NN), (will, MD), (pop, VB), (up, RP), (i, JJ), (hope, VBP), (it, PRP), (will, MD), (because, VB), (i, NN), (be, VB), (so, RB), (hungry, JJ), (dad, NN), (this, DT), (be, VB), (a, DT), (sharp, JJ), (needle, NN)]	[(not, RB), (any, DT), (games, NNS), (you, PRP), (know, VBP), (daddy, JJ), (i, FW), (hope, VB), (my, PRP$), (toast, NN), (will, MD), (pop, VB), (up, RP), (i, FW), (hope, VBP), (it, PRP), (will, MD), (because, RB), (i, FW), (am, VBP), (so, RB), (hungry, JJ), (dad, NN), (this, DT), (is, VBZ), (a, DT), (sharp, JJ), (needle, NN)]	[(not, RB), (any, DT), (game, NN), (you, PRP), (know, VBP), (daddy, JJ), (i, FW), (hope, VB), (my, PRP$), (toast, NN), (will, MD), (pop, VB), (up, RP), (i, FW), (hope, VBP), (it, PRP), (will, MD), (because, RB), (i, FW), (be, VB), (so, RB), (hungry, JJ), (dad, NN), (this, DT), (be, VB), (a, DT), (sharp, JJ), (needle, NN)]	time105-cond1.txt
cgv	it's a what	[it, is, a, what]	[it, be, a, what]	[(it, PRP), (is, VBZ), (a, DT), (what, WP)]	[(it, PRP), (be, VB), (a, DT), (what, WP)]	[(it, PRP), (is, VBZ), (a, DT), (what, WDT)]	[(it, PRP), (be, VB), (a, DT), (what, WDT)]	time105-cond1.txt
kid	it's a needle	[it, is, a, needle]	[it, be, a, needle]	[(it, PRP), (is, VBZ), (a, DT), (needle, JJ)]	[(it, PRP), (be, VB), (a, DT), (needle, JJ)]	[(it, PRP), (is, VBZ), (a, DT), (needle, NN)]	[(it, PRP), (be, VB), (a, DT), (needle, NN)]	time105-cond1.txt
cgv	yeah let's put that in the pin cushion	[yeah, let, us, put, that, in, the, pin, cushion]	[yeah, let, u, put, that, in, the, pin, cushion]	[(yeah, NN), (let, VB), (us, PRP), (put, VB), (that, DT), (in, IN), (the, DT), (pin, NN), (cushion, NN)]	[(yeah, NNS), (let, VBP), (u, JJ), (put, VB), (that, IN), (in, IN), (the, DT), (pin, NN), (cushion, NN)]	[(yeah, JJ), (let, VB), (us, PRP), (put, VB), (that, DT), (in, IN), (the, DT), (pin, NN), (cushion, NN)]	[(yeah, JJ), (let, VB), (u, FW), (put, VBD), (that, DT), (in, IN), (the, DT), (pin, NN), (cushion, NN)]	time105-cond1.txt
kid	they don't hurt when they're in a pin cushion	[they, do, not, hurt, when, they, are, in, a, pin, cushion]	[they, do, not, hurt, when, they, be, in, a, pin, cushion]	[(they, PRP), (do, VBP), (not, RB), (hurt, VB), (when, WRB), (they, PRP), (are, VBP), (in, IN), (a, DT), (pin, NN), (cushion, NN)]	[(they, PRP), (do, VBP), (not, RB), (hurt, VB), (when, WRB), (they, PRP), (be, VB), (in, IN), (a, DT), (pin, NN), (cushion, NN)]	[(they, PRP), (do, VBP), (not, RB), (hurt, VBN), (when, WRB), (they, PRP), (are, VBP), (in, IN), (a, DT), (pin, NN), (cushion, NN)]	[(they, PRP), (do, VBP), (not, RB), (hurt, VBN), (when, WRB), (they, PRP), (be, VB), (in, IN), (a, DT), (pin, NN), (cushion, NN)]	time105-cond1.txt
cgv	 hey that doesn't go in your milk	[hey, that, does, not, go, in, your, milk]	[hey, that, do, not, go, in, your, milk]	[(hey, NN), (that, WDT), (does, VBZ), (not, RB), (go, VB), (in, IN), (your, PRP$), (milk, NN)]	[(hey, NN), (that, WDT), (do, VBP), (not, RB), (go, VB), (in, IN), (your, PRP$), (milk, NN)]	[(hey, NN), (that, WDT), (does, VBZ), (not, RB), (go, VB), (in, IN), (your, PRP$), (milk, NN)]	[(hey, NN), (that, WDT), (do, VBP), (not, RB), (go, VB), (in, IN), (your, PRP$), (milk, NN)]	time105-cond1.txt
kid	except what is it	[except, what, is, it]	[except, what, be, it]	[(except, IN), (what, WP), (is, VBZ), (it, PRP)]	[(except, IN), (what, WP), (be, VB), (it, PRP)]	[(except, IN), (what, WP), (is, VBZ), (it, PRP)]	[(except, IN), (what, WDT), (be, VB), (it, PRP)]	time105-cond1.txt
cgv	it's something to hang pictures on a wall what else did you do when you were outside	[it, is, something, to, hang, pictures, on, a, wall, what, else, did, you, do, when, you, were, outside]	[it, be, something, to, hang, picture, on, a, wall, what, else, do, you, do, when, you, be, outside]	[(it, PRP), (is, VBZ), (something, NN), (to, TO), (hang, VB), (pictures, NNS), (on, IN), (a, DT), (wall, NN), (what, WP), (else, RB), (did, VBD), (you, PRP), (do, VB), (when, WRB), (you, PRP), (were, VBD), (outside, JJ)]	[(it, PRP), (be, VB), (something, NN), (to, TO), (hang, VB), (picture, NN), (on, IN), (a, DT), (wall, NN), (what, WP), (else, RB), (do, VBP), (you, PRP), (do, VB), (when, WRB), (you, PRP), (be, VB), (outside, JJ)]	[(it, PRP), (is, VBZ), (something, NN), (to, TO), (hang, VB), (pictures, NNS), (on, IN), (a, DT), (wall, NN), (what, WDT), (else, RB), (did, VBD), (you, PRP), (do, VBP), (when, WRB), (you, PRP), (were, VBD), (outside, JJ)]	[(it, PRP), (be, VB), (something, NN), (to, TO), (hang, VB), (picture, NN), (on, IN), (a, DT), (wall, NN), (what, WDT), (else, RB), (do, VBP), (you, PRP), (do, VB), (when, WRB), (you, PRP), (be, VB), (outside, JJ)]	time105-cond1.txt
kid	played with jason	[played, with, jason]	[play, with, jason]	[(played, VBN), (with, IN), (jason, NN)]	[(play, NN), (with, IN), (jason, NN)]	[(played, VBN), (with, IN), (jason, NN)]	[(play, VB), (with, IN), (jason, NN)]	time105-cond1.txt
cgv	i saw you riding something	[i, saw, you, riding, something]	[i, saw, you, rid, something]	[(i, NN), (saw, VBD), (you, PRP), (riding, VBG), (something, NN)]	[(i, NN), (saw, VBD), (you, PRP), (rid, VBP), (something, NN)]	[(i, LS), (saw, NN), (you, PRP), (riding, VBG), (something, NN)]	[(i, LS), (saw, NN), (you, PRP), (rid, VBP), (something, NN)]	time105-cond1.txt
