participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
kid	i don't think it's a crystallite i don't think that rock's a crystallite what kind do you think it is	[i, do, not, think, it, is, a, crystalline, i, do, not, think, that, rock, 's, a, crystalline, what, kind, do, you, think, it, is]	[i, do, not, think, it, be, a, crystalline, i, do, not, think, that, rock, 's, a, crystalline, what, kind, do, you, think, it, be]	[(i, NNS), (do, VBP), (not, RB), (think, VB), (it, PRP), (is, VBZ), (a, DT), (crystalline, NN), (i, NN), (do, VBP), (not, RB), (think, VB), (that, IN), (rock, NN), ('s, POS), (a, DT), (crystalline, NN), (what, WP), (kind, NN), (do, VBP), (you, PRP), (think, VB), (it, PRP), (is, VBZ)]	[(i, NNS), (do, VBP), (not, RB), (think, VB), (it, PRP), (be, VB), (a, DT), (crystalline, NN), (i, NN), (do, VBP), (not, RB), (think, VB), (that, IN), (rock, NN), ('s, POS), (a, DT), (crystalline, NN), (what, WP), (kind, NN), (do, VBP), (you, PRP), (think, VB), (it, PRP), (be, VB)]	[(i, LS), (do, VBP), (not, RB), (think, VB), (it, PRP), (is, VBZ), (a, DT), (crystalline, JJ), (i, FW), (do, VBP), (not, RB), (think, VB), (that, DT), (rock, NN), ('s, POS), (a, DT), (crystalline, JJ), (what, WDT), (kind, NN), (do, VBP), (you, PRP), (think, VB), (it, PRP), (is, VBZ)]	[(i, LS), (do, VBP), (not, RB), (think, VB), (it, PRP), (be, VB), (a, DT), (crystalline, JJ), (i, FW), (do, VBP), (not, RB), (think, VB), (that, DT), (rock, NN), ('s, POS), (a, DT), (crystalline, JJ), (what, WDT), (kind, NN), (do, VBP), (you, PRP), (think, VB), (it, PRP), (be, VB)]	time188-cond1.txt
cgv	why don't you think it's a crystallite	[why, do, not, you, think, it, is, a, crystalline]	[why, do, not, you, think, it, be, a, crystalline]	[(why, WRB), (do, VBP), (not, RB), (you, PRP), (think, VBP), (it, PRP), (is, VBZ), (a, DT), (crystalline, NN)]	[(why, WRB), (do, VBP), (not, RB), (you, PRP), (think, VBP), (it, PRP), (be, VB), (a, DT), (crystalline, NN)]	[(why, WRB), (do, VBP), (not, RB), (you, PRP), (think, VBP), (it, PRP), (is, VBZ), (a, DT), (crystalline, JJ)]	[(why, WRB), (do, VBP), (not, RB), (you, PRP), (think, VBP), (it, PRP), (be, VB), (a, DT), (crystalline, JJ)]	time188-cond1.txt
kid	because i never saw a crystallite before	[because, i, never, saw, a, crystalline, before]	[because, i, never, saw, a, crystalline, before]	[(because, IN), (i, NN), (never, RB), (saw, VBD), (a, DT), (crystalline, NN), (before, IN)]	[(because, IN), (i, NN), (never, RB), (saw, VBD), (a, DT), (crystalline, NN), (before, IN)]	[(because, IN), (i, FW), (never, RB), (saw, VBD), (a, DT), (crystalline, JJ), (before, IN)]	[(because, IN), (i, FW), (never, RB), (saw, VBD), (a, DT), (crystalline, JJ), (before, IN)]	time188-cond1.txt
cgv	well it still could be one	[well, it, still, could, be, one]	[well, it, still, could, be, one]	[(well, RB), (it, PRP), (still, RB), (could, MD), (be, VB), (one, CD)]	[(well, RB), (it, PRP), (still, RB), (could, MD), (be, VB), (one, CD)]	[(well, RB), (it, PRP), (still, RB), (could, MD), (be, VB), (one, CD)]	[(well, RB), (it, PRP), (still, RB), (could, MD), (be, VB), (one, CD)]	time188-cond1.txt
kid	i know i found it in the sandbox yeah i forgot to show mom something where's the other one mommy i forgot two fishing surprises	[i, know, i, found, it, in, the, sandbox, yeah, i, forgot, to, show, mom, something, where, is, the, other, one, mommy, i, forgot, two, fishing, surprises]	[i, know, i, find, it, in, the, sandbox, yeah, i, forget, to, show, mom, something, where, be, the, other, one, mommy, i, forget, two, fishing, surprise]	[(i, NN), (know, VBP), (i, NN), (found, VBD), (it, PRP), (in, IN), (the, DT), (sandbox, NN), (yeah, NN), (i, NN), (forgot, VBD), (to, TO), (show, VB), (mom, NN), (something, NN), (where, WRB), (is, VBZ), (the, DT), (other, JJ), (one, CD), (mommy, NN), (i, NN), (forgot, VBD), (two, CD), (fishing, NN), (surprises, NNS)]	[(i, NN), (know, VBP), (i, RB), (find, VBP), (it, PRP), (in, IN), (the, DT), (sandbox, NN), (yeah, NN), (i, NN), (forget, VBP), (to, TO), (show, VB), (mom, NN), (something, NN), (where, WRB), (be, VB), (the, DT), (other, JJ), (one, CD), (mommy, NN), (i, NN), (forget, VBP), (two, CD), (fishing, NN), (surprise, NN)]	[(i, LS), (know, VB), (i, FW), (found, VBD), (it, PRP), (in, IN), (the, DT), (sandbox, NN), (yeah, NN), (i, FW), (forgot, VBN), (to, TO), (show, VB), (mom, NN), (something, NN), (where, WRB), (is, VBZ), (the, DT), (other, JJ), (one, CD), (mommy, NN), (i, FW), (forgot, VBD), (two, CD), (fishing, NN), (surprises, NNS)]	[(i, LS), (know, VB), (i, FW), (find, VB), (it, PRP), (in, IN), (the, DT), (sandbox, NN), (yeah, NN), (i, FW), (forget, VB), (to, TO), (show, VB), (mom, NN), (something, NN), (where, WRB), (be, VB), (the, DT), (other, JJ), (one, CD), (mommy, NN), (i, FW), (forget, VB), (two, CD), (fishing, NN), (surprise, NN)]	time188-cond1.txt
cgv	it looks to me like you were busy painting	[it, looks, to, me, like, you, were, busy, painting]	[it, look, to, me, like, you, be, busy, paint]	[(it, PRP), (looks, VBZ), (to, TO), (me, PRP), (like, IN), (you, PRP), (were, VBD), (busy, JJ), (painting, VBG)]	[(it, PRP), (look, VBZ), (to, TO), (me, PRP), (like, IN), (you, PRP), (be, VB), (busy, JJ), (paint, NN)]	[(it, PRP), (looks, VBZ), (to, TO), (me, PRP), (like, IN), (you, PRP), (were, VBD), (busy, JJ), (painting, NN)]	[(it, PRP), (look, VBP), (to, TO), (me, PRP), (like, IN), (you, PRP), (be, VB), (busy, JJ), (paint, NN)]	time188-cond1.txt
kid	i wasn't painting you can't see	[i, was, not, painting, you, can, not, see]	[i, be, not, paint, you, can, not, see]	[(i, NN), (was, VBD), (not, RB), (painting, VBG), (you, PRP), (can, MD), (not, RB), (see, VB)]	[(i, RB), (be, VB), (not, RB), (paint, IN), (you, PRP), (can, MD), (not, RB), (see, VB)]	[(i, LS), (was, VBD), (not, RB), (painting, NN), (you, PRP), (can, MD), (not, RB), (see, VB)]	[(i, LS), (be, VB), (not, RB), (paint, VB), (you, PRP), (can, MD), (not, RB), (see, VB)]	time188-cond1.txt
cgv	you were too painting what beautiful colors	[you, were, too, painting, what, beautiful, colors]	[you, be, too, paint, what, beautiful, color]	[(you, PRP), (were, VBD), (too, RB), (painting, VBG), (what, WP), (beautiful, JJ), (colors, NNS)]	[(you, PRP), (be, VB), (too, RB), (paint, JJ), (what, WP), (beautiful, JJ), (color, NN)]	[(you, PRP), (were, VBD), (too, RB), (painting, VBG), (what, WP), (beautiful, JJ), (colors, NNS)]	[(you, PRP), (be, VB), (too, RB), (paint, VBP), (what, WP), (beautiful, JJ), (color, NN)]	time188-cond1.txt
kid	it's a suckerfish see mommy this one's a walleye with a baby walleye this one's a suckerfish	[it, is, a, suckerfish, see, mommy, this, one, 's, a, valley, with, a, baby, valley, this, one, 's, a, suckerfish]	[it, be, a, suckerfish, see, mommy, this, one, 's, a, valley, with, a, baby, valley, this, one, 's, a, suckerfish]	[(it, PRP), (is, VBZ), (a, DT), (suckerfish, JJ), (see, NN), (mommy, NN), (this, DT), (one, NN), ('s, POS), (a, DT), (valley, NN), (with, IN), (a, DT), (baby, NN), (valley, NN), (this, DT), (one, NN), ('s, POS), (a, DT), (suckerfish, JJ)]	[(it, PRP), (be, VB), (a, DT), (suckerfish, JJ), (see, NN), (mommy, NN), (this, DT), (one, NN), ('s, POS), (a, DT), (valley, NN), (with, IN), (a, DT), (baby, NN), (valley, NN), (this, DT), (one, NN), ('s, POS), (a, DT), (suckerfish, JJ)]	[(it, PRP), (is, VBZ), (a, DT), (suckerfish, JJ), (see, VBP), (mommy, NN), (this, DT), (one, NN), ('s, POS), (a, DT), (valley, NN), (with, IN), (a, DT), (baby, NN), (valley, NN), (this, DT), (one, NN), ('s, POS), (a, DT), (suckerfish, NN)]	[(it, PRP), (be, VB), (a, DT), (suckerfish, NN), (see, VBP), (mommy, NN), (this, DT), (one, NN), ('s, POS), (a, DT), (valley, NN), (with, IN), (a, DT), (baby, NN), (valley, NN), (this, DT), (one, NN), ('s, POS), (a, DT), (suckerfish, NN)]	time188-cond1.txt
cgv	 i love these colors did you draw this one too	[i, love, these, colors, did, you, draw, this, one, too]	[i, love, these, color, do, you, draw, this, one, too]	[(i, NN), (love, VBP), (these, DT), (colors, NNS), (did, VBD), (you, PRP), (draw, VB), (this, DT), (one, CD), (too, RB)]	[(i, NN), (love, VBP), (these, DT), (color, NN), (do, VBP), (you, PRP), (draw, VB), (this, DT), (one, CD), (too, RB)]	[(i, FW), (love, VBP), (these, DT), (colors, NNS), (did, VBD), (you, PRP), (draw, VB), (this, DT), (one, CD), (too, RB)]	[(i, FW), (love, VBP), (these, DT), (color, NN), (do, VBP), (you, PRP), (draw, VB), (this, DT), (one, CD), (too, RB)]	time188-cond1.txt
