participant	content	token	lemma	tagged_token	tagged_lemma	file
cgv	let's get ready to go to the movie	[let, us, get, ready, to, go, to, the, movie]	[let, u, get, ready, to, go, to, the, movie]	[(let, VB), (us, PRP), (get, VB), (ready, JJ), (to, TO), (go, VB), (to, TO), (the, DT), (movie, NN)]	[(let, VB), (u, JJ), (get, VB), (ready, JJ), (to, TO), (go, VB), (to, TO), (the, DT), (movie, NN)]	time110-cond1.txt
kid	okay did we order that did we order that there that that letter can we take it off and put it back that's a play gun let's go now	[okay, did, we, order, that, did, we, order, that, there, that, that, letter, can, we, take, it, off, and, put, it, back, that, is, a, play, gun, let, us, go, now]	[okay, do, we, order, that, do, we, order, that, there, that, that, letter, can, we, take, it, off, and, put, it, back, that, be, a, play, gun, let, u, go, now]	[(okay, RB), (did, VBD), (we, PRP), (order, NN), (that, WDT), (did, VBD), (we, PRP), (order, NN), (that, IN), (there, EX), (that, IN), (that, DT), (letter, NN), (can, MD), (we, PRP), (take, VB), (it, PRP), (off, RP), (and, CC), (put, VB), (it, PRP), (back, RP), (that, DT), (is, VBZ), (a, DT), (play, NN), (gun, NN), (let, VBD), (us, PRP), (go, VB), (now, RB)]	[(okay, RB), (do, VBP), (we, PRP), (order, NN), (that, WDT), (do, VBP), (we, PRP), (order, NN), (that, IN), (there, EX), (that, IN), (that, DT), (letter, NN), (can, MD), (we, PRP), (take, VB), (it, PRP), (off, RP), (and, CC), (put, VB), (it, PRP), (back, RP), (that, IN), (be, VB), (a, DT), (play, NN), (gun, NN), (let, NN), (u, JJ), (go, VB), (now, RB)]	time110-cond1.txt
cgv	do you still want honey bread would you like some cereal instead	[do, you, still, want, honey, bread, would, you, like, some, cereal, instead]	[do, you, still, want, honey, bread, would, you, like, some, cereal, instead]	[(do, VB), (you, PRP), (still, RB), (want, VBP), (honey, NN), (bread, NN), (would, MD), (you, PRP), (like, VB), (some, DT), (cereal, NN), (instead, RB)]	[(do, VB), (you, PRP), (still, RB), (want, VBP), (honey, NN), (bread, NN), (would, MD), (you, PRP), (like, VB), (some, DT), (cereal, NN), (instead, RB)]	time110-cond1.txt
kid	no not any cereal you could bring some cereal with us okay i don't want any then i want some hot bread doesn't doesn't hot bread taste good	[no, not, any, cereal, you, could, bring, some, cereal, with, us, okay, i, do, not, want, any, then, i, want, some, hot, bread, does, not, does, not, hot, bread, taste, good]	[no, not, any, cereal, you, could, bring, some, cereal, with, u, okay, i, do, not, want, any, then, i, want, some, hot, bread, do, not, do, not, hot, bread, taste, good]	[(no, DT), (not, RB), (any, DT), (cereal, NN), (you, PRP), (could, MD), (bring, VB), (some, DT), (cereal, NN), (with, IN), (us, PRP), (okay, VBP), (i, NNS), (do, VBP), (not, RB), (want, VB), (any, DT), (then, RB), (i, NN), (want, VBP), (some, DT), (hot, JJ), (bread, NN), (does, VBZ), (not, RB), (does, VBZ), (not, RB), (hot, JJ), (bread, JJ), (taste, NN), (good, JJ)]	[(no, DT), (not, RB), (any, DT), (cereal, NN), (you, PRP), (could, MD), (bring, VB), (some, DT), (cereal, NN), (with, IN), (u, JJ), (okay, NN), (i, NNS), (do, VBP), (not, RB), (want, VB), (any, DT), (then, RB), (i, NN), (want, VBP), (some, DT), (hot, JJ), (bread, NN), (do, VBP), (not, RB), (do, VB), (not, RB), (hot, JJ), (bread, JJ), (taste, NN), (good, JJ)]	time110-cond1.txt
cgv	it sure does mosquitoes can't come in	[it, sure, does, mosquitoes, can, not, come, in]	[it, sure, do, mosquito, can, not, come, in]	[(it, PRP), (sure, RB), (does, VBZ), (mosquitoes, NNS), (can, MD), (not, RB), (come, VB), (in, IN)]	[(it, PRP), (sure, RB), (do, VBP), (mosquito, NNS), (can, MD), (not, RB), (come, VB), (in, IN)]	time110-cond1.txt
kid	flies don't come in when i have the door open we saw a big bug under a table	[flies, do, not, come, in, when, i, have, the, door, open, we, saw, a, big, bug, under, a, table]	[fly, do, not, come, in, when, i, have, the, door, open, we, saw, a, big, bug, under, a, table]	[(flies, NNS), (do, VBP), (not, RB), (come, VB), (in, IN), (when, WRB), (i, NNS), (have, VBP), (the, DT), (door, NN), (open, JJ), (we, PRP), (saw, VBD), (a, DT), (big, JJ), (bug, NN), (under, IN), (a, DT), (table, NN)]	[(fly, NNS), (do, VBP), (not, RB), (come, VB), (in, IN), (when, WRB), (i, NNS), (have, VBP), (the, DT), (door, NN), (open, JJ), (we, PRP), (saw, VBD), (a, DT), (big, JJ), (bug, NN), (under, IN), (a, DT), (table, NN)]	time110-cond1.txt
cgv	what kind of bug was it	[what, kind, of, bug, was, it]	[what, kind, of, bug, be, it]	[(what, WP), (kind, NN), (of, IN), (bug, NN), (was, VBD), (it, PRP)]	[(what, WP), (kind, NN), (of, IN), (bug, NN), (be, VB), (it, PRP)]	time110-cond1.txt
kid	i don't know	[i, do, not, know]	[i, do, not, know]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	time110-cond1.txt
cgv	a moth	[a, moth]	[a, moth]	[(a, DT), (moth, NN)]	[(a, DT), (moth, NN)]	time110-cond1.txt
kid	what is a moth is it a bug	[what, is, a, moth, is, it, a, bug]	[what, be, a, moth, be, it, a, bug]	[(what, WP), (is, VBZ), (a, DT), (moth, NN), (is, VBZ), (it, PRP), (a, DT), (bug, NN)]	[(what, WP), (be, VB), (a, DT), (moth, NN), (be, VB), (it, PRP), (a, DT), (bug, NN)]	time110-cond1.txt
