participant	content	token	lemma	tagged_token	tagged_lemma	file
kid	 i told brian a goose i told brian about a about a i told uh uh mommy zebra had a baby zebra	[i, told, brian, a, goose, i, told, brian, about, a, about, a, i, told, uh, uh, mommy, zebra, had, a, baby, zebra]	[i, tell, brian, a, goose, i, tell, brian, about, a, about, a, i, tell, uh, uh, mommy, zebra, have, a, baby, zebra]	[(i, NN), (told, VBD), (brian, RP), (a, DT), (goose, NN), (i, NN), (told, VBD), (brian, JJ), (about, IN), (a, DT), (about, IN), (a, DT), (i, NN), (told, VBD), (uh, JJ), (uh, JJ), (mommy, NN), (zebra, NN), (had, VBD), (a, DT), (baby, NN), (zebra, NN)]	[(i, NN), (tell, VBP), (brian, IN), (a, DT), (goose, JJ), (i, NN), (tell, VBP), (brian, NN), (about, IN), (a, DT), (about, IN), (a, DT), (i, NN), (tell, VBP), (uh, UH), (uh, JJ), (mommy, NN), (zebra, NN), (have, VBP), (a, DT), (baby, NN), (zebra, NN)]	time53-cond1.txt
cgv	is that right what did brian say what did brian say that's not what you told me no it's not that's not the story you told me well what else happened	[is, that, right, what, did, brian, say, what, did, brian, say, that, is, not, what, you, told, me, no, it, is, not, that, is, not, the, story, you, told, me, well, what, else, happened]	[be, that, right, what, do, brian, say, what, do, brian, say, that, be, not, what, you, tell, me, no, it, be, not, that, be, not, the, story, you, tell, me, well, what, else, happen]	[(is, VBZ), (that, DT), (right, JJ), (what, WP), (did, VBD), (brian, JJ), (say, VB), (what, WP), (did, VBD), (brian, JJ), (say, NN), (that, WDT), (is, VBZ), (not, RB), (what, WP), (you, PRP), (told, VBD), (me, PRP), (no, IN), (it, PRP), (is, VBZ), (not, RB), (that, DT), (is, VBZ), (not, RB), (the, DT), (story, NN), (you, PRP), (told, VBD), (me, PRP), (well, VB), (what, WP), (else, RB), (happened, VBD)]	[(be, VB), (that, DT), (right, JJ), (what, WP), (do, VBP), (brian, JJ), (say, VB), (what, WP), (do, VB), (brian, JJ), (say, VB), (that, IN), (be, VB), (not, RB), (what, WP), (you, PRP), (tell, VBP), (me, PRP), (no, DT), (it, PRP), (be, VB), (not, RB), (that, IN), (be, VB), (not, RB), (the, DT), (story, NN), (you, PRP), (tell, VBP), (me, PRP), (well, RB), (what, WP), (else, RB), (happen, VB)]	time53-cond1.txt
kid	 cattywp cabbywp	[cattywp, cabby]	[cattywp, cabby]	[(cattywp, NN), (cabby, NN)]	[(cattywp, NN), (cabby, NN)]	time53-cond1.txt
cgv	 you're being too silly did you play outside today what'd you play on just walked around if the weather's good we're going to have a football game sunday good i was thinking we should even if it snowed if it was warm it'd be alright  you're going to push my head off my neck you have a strong head you're just like a billy goat you have a real strong head tell daddy about when the billy goat jumped on the fence tell daddy about the billy goat at the zoo	[you, are, being, too, silly, did, you, play, outside, today, what, 'd, you, play, on, just, walked, around, if, the, weather, 's, good, we, are, going, to, have, a, football, game, sunday, good, i, was, thinking, we, should, even, if, it, snowed, if, it, was, warm, it, would, be, alright, you, are, going, to, push, my, head, off, my, neck, you, have, a, strong, head, you, are, just, like, a, billy, goat, you, have, a, real, strong, head, tell, daddy, about, when, the, billy, goat, jumped, on, the, fence, tell, daddy, about, the, billy, goat, at, the, zoo]	[you, be, be, too, silly, do, you, play, outside, today, what, 'd, you, play, on, just, walk, around, if, the, weather, 's, good, we, be, go, to, have, a, football, game, sunday, good, i, be, think, we, should, even, if, it, snow, if, it, be, warm, it, would, be, alright, you, be, go, to, push, my, head, off, my, neck, you, have, a, strong, head, you, be, just, like, a, billy, goat, you, have, a, real, strong, head, tell, daddy, about, when, the, billy, goat, jump, on, the, fence, tell, daddy, about, the, billy, goat, at, the, zoo]	[(you, PRP), (are, VBP), (being, VBG), (too, RB), (silly, RB), (did, VBD), (you, PRP), (play, VB), (outside, IN), (today, NN), (what, WP), ('d, MD), (you, PRP), (play, VB), (on, IN), (just, RB), (walked, VBN), (around, IN), (if, IN), (the, DT), (weather, NN), ('s, POS), (good, JJ), (we, PRP), (are, VBP), (going, VBG), (to, TO), (have, VB), (a, DT), (football, NN), (game, NN), (sunday, JJ), (good, JJ), (i, NN), (was, VBD), (thinking, VBG), (we, PRP), (should, MD), (even, RB), (if, IN), (it, PRP), (snowed, VBD), (if, IN), (it, PRP), (was, VBD), (warm, JJ), (it, PRP), (would, MD), (be, VB), (alright, VBN), (you, PRP), (are, VBP), (going, VBG), (to, TO), (push, VB), (my, PRP$), (head, NN), (off, IN), (my, PRP$), (neck, NN), (you, PRP), (have, VBP), (a, DT), (strong, JJ), (head, NN), (you, PRP), (are, VBP), (just, RB), (like, IN), (a, DT), (billy, RB), (goat, NN), (you, PRP), (have, VBP), (a, DT), (real, JJ), (strong, JJ), (head, NN), (tell, NN), (daddy, NN), (about, IN), (when, WRB), (the, DT), (billy, RB), (goat, NN), (jumped, VBD), (on, IN), (the, DT), (fence, NN), (tell, NN), (daddy, VBZ), (about, IN), (the, DT), (billy, RB), (goat, NN), (at, IN), (the, DT), (zoo, NN)]	[(you, PRP), (be, VB), (be, VB), (too, RB), (silly, RB), (do, VBP), (you, PRP), (play, VB), (outside, IN), (today, NN), (what, WP), ('d, MD), (you, PRP), (play, VB), (on, IN), (just, RB), (walk, VB), (around, IN), (if, IN), (the, DT), (weather, NN), ('s, POS), (good, JJ), (we, PRP), (be, VB), (go, VBN), (to, TO), (have, VB), (a, DT), (football, NN), (game, NN), (sunday, JJ), (good, JJ), (i, NN), (be, VB), (think, VBP), (we, PRP), (should, MD), (even, RB), (if, IN), (it, PRP), (snow, VBP), (if, IN), (it, PRP), (be, VB), (warm, JJ), (it, PRP), (would, MD), (be, VB), (alright, VBN), (you, PRP), (be, VB), (go, VBN), (to, TO), (push, VB), (my, PRP$), (head, NN), (off, IN), (my, PRP$), (neck, NN), (you, PRP), (have, VBP), (a, DT), (strong, JJ), (head, NN), (you, PRP), (be, VB), (just, RB), (like, IN), (a, DT), (billy, RB), (goat, NN), (you, PRP), (have, VBP), (a, DT), (real, JJ), (strong, JJ), (head, NN), (tell, NN), (daddy, NN), (about, IN), (when, WRB), (the, DT), (billy, RB), (goat, JJ), (jump, NN), (on, IN), (the, DT), (fence, NN), (tell, NN), (daddy, VBZ), (about, IN), (the, DT), (billy, RB), (goat, NN), (at, IN), (the, DT), (zoo, NN)]	time53-cond1.txt
kid	the billy goat jumped on the fence	[the, billy, goat, jumped, on, the, fence]	[the, billy, goat, jump, on, the, fence]	[(the, DT), (billy, RB), (goat, NN), (jumped, VBD), (on, IN), (the, DT), (fence, NN)]	[(the, DT), (billy, RB), (goat, JJ), (jump, NN), (on, IN), (the, DT), (fence, NN)]	time53-cond1.txt
cgv	how come	[how, come]	[how, come]	[(how, WRB), (come, JJ)]	[(how, WRB), (come, JJ)]	time53-cond1.txt
kid	because he didn't reach	[because, he, did, not, reach]	[because, he, do, not, reach]	[(because, IN), (he, PRP), (did, VBD), (not, RB), (reach, VB)]	[(because, IN), (he, PRP), (do, VBZ), (not, RB), (reach, VB)]	time53-cond1.txt
cgv	he didn't reach what	[he, did, not, reach, what]	[he, do, not, reach, what]	[(he, PRP), (did, VBD), (not, RB), (reach, VB), (what, WP)]	[(he, PRP), (do, MD), (not, RB), (reach, VB), (what, WP)]	time53-cond1.txt
kid	he didn't reach a peanut he has to get on a fence	[he, did, not, reach, a, peanut, he, has, to, get, on, a, fence]	[he, do, not, reach, a, peanut, he, have, to, get, on, a, fence]	[(he, PRP), (did, VBD), (not, RB), (reach, VB), (a, DT), (peanut, NN), (he, PRP), (has, VBZ), (to, TO), (get, VB), (on, IN), (a, DT), (fence, NN)]	[(he, PRP), (do, MD), (not, RB), (reach, VB), (a, DT), (peanut, NN), (he, PRP), (have, VBP), (to, TO), (get, VB), (on, IN), (a, DT), (fence, NN)]	time53-cond1.txt
cgv	i really like dipping bread in soup it repulses me it gets so soggy i hate doing dishes and feeling something sticky when there's a piece of bread in the water that i didn't see when i was cleaning off the plates that's a horrible feeling	[i, really, like, dipping, bread, in, soup, it, repulsed, me, it, gets, so, soggy, i, hate, doing, dishes, and, feeling, something, sticky, when, there, is, a, piece, of, bread, in, the, water, that, i, did, not, see, when, i, was, cleaning, off, the, plates, that, is, a, horrible, feeling]	[i, really, like, dip, bread, in, soup, it, repulse, me, it, get, so, soggy, i, hate, do, dish, and, feel, something, sticky, when, there, be, a, piece, of, bread, in, the, water, that, i, do, not, see, when, i, be, clean, off, the, plate, that, be, a, horrible, feeling]	[(i, RB), (really, RB), (like, IN), (dipping, VBG), (bread, NN), (in, IN), (soup, NN), (it, PRP), (repulsed, VBD), (me, PRP), (it, PRP), (gets, VBZ), (so, RB), (soggy, JJ), (i, NN), (hate, VBP), (doing, VBG), (dishes, NNS), (and, CC), (feeling, VBG), (something, NN), (sticky, JJ), (when, WRB), (there, EX), (is, VBZ), (a, DT), (piece, NN), (of, IN), (bread, NN), (in, IN), (the, DT), (water, NN), (that, IN), (i, NN), (did, VBD), (not, RB), (see, VB), (when, WRB), (i, NN), (was, VBD), (cleaning, VBG), (off, RP), (the, DT), (plates, NNS), (that, WDT), (is, VBZ), (a, DT), (horrible, JJ), (feeling, NN)]	[(i, RB), (really, RB), (like, JJ), (dip, NN), (bread, NN), (in, IN), (soup, NN), (it, PRP), (repulse, VBZ), (me, PRP), (it, PRP), (get, VB), (so, RB), (soggy, JJ), (i, NN), (hate, VBP), (do, VBP), (dish, JJ), (and, CC), (feel, VB), (something, NN), (sticky, JJ), (when, WRB), (there, EX), (be, VB), (a, DT), (piece, NN), (of, IN), (bread, NN), (in, IN), (the, DT), (water, NN), (that, WDT), (i, VBZ), (do, VBP), (not, RB), (see, VB), (when, WRB), (i, NN), (be, VB), (clean, VBN), (off, RP), (the, DT), (plate, NN), (that, WDT), (be, VB), (a, DT), (horrible, JJ), (feeling, NN)]	time53-cond1.txt
