participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	a war movie	[a, war, movie]	[a, war, movie]	[(a, DT), (war, NN), (movie, NN)]	[(a, DT), (war, NN), (movie, NN)]	[(a, DT), (war, NN), (movie, NN)]	[(a, DT), (war, NN), (movie, NN)]	time158-cond1.txt
kid	 except they didn't have any guns in it they had a bunch of men and kids and the kid was fishing and and one of his cans of worms fell in fell right in the part where the round part	[except, they, did, not, have, any, guns, in, it, they, had, a, bunch, of, men, and, kids, and, the, kid, was, fishing, and, and, one, of, his, cans, of, worms, fell, in, fell, right, in, the, part, where, the, round, part]	[except, they, do, not, have, any, gun, in, it, they, have, a, bunch, of, men, and, kid, and, the, kid, be, fish, and, and, one, of, his, can, of, worm, fell, in, fell, right, in, the, part, where, the, round, part]	[(except, IN), (they, PRP), (did, VBD), (not, RB), (have, VB), (any, DT), (guns, NNS), (in, IN), (it, PRP), (they, PRP), (had, VBD), (a, DT), (bunch, NN), (of, IN), (men, NNS), (and, CC), (kids, NNS), (and, CC), (the, DT), (kid, NN), (was, VBD), (fishing, VBG), (and, CC), (and, CC), (one, CD), (of, IN), (his, PRP$), (cans, NNS), (of, IN), (worms, NNS), (fell, VBD), (in, IN), (fell, VBD), (right, RB), (in, IN), (the, DT), (part, NN), (where, WRB), (the, DT), (round, NN), (part, NN)]	[(except, IN), (they, PRP), (do, VBP), (not, RB), (have, VB), (any, DT), (gun, NN), (in, IN), (it, PRP), (they, PRP), (have, VBP), (a, DT), (bunch, NN), (of, IN), (men, NNS), (and, CC), (kid, NN), (and, CC), (the, DT), (kid, NN), (be, VB), (fish, JJ), (and, CC), (and, CC), (one, CD), (of, IN), (his, PRP$), (can, MD), (of, IN), (worm, NN), (fell, VBD), (in, IN), (fell, VBD), (right, RB), (in, IN), (the, DT), (part, NN), (where, WRB), (the, DT), (round, NN), (part, NN)]	[(except, IN), (they, PRP), (did, VBD), (not, RB), (have, VB), (any, DT), (guns, NNS), (in, IN), (it, PRP), (they, PRP), (had, VBD), (a, DT), (bunch, NN), (of, IN), (men, NNS), (and, CC), (kids, NNS), (and, CC), (the, DT), (kid, NN), (was, VBD), (fishing, NN), (and, CC), (and, CC), (one, CD), (of, IN), (his, PRP$), (cans, NNS), (of, IN), (worms, NNS), (fell, VBD), (in, IN), (fell, JJ), (right, NN), (in, IN), (the, DT), (part, NN), (where, WRB), (the, DT), (round, JJ), (part, NN)]	[(except, IN), (they, PRP), (do, VBP), (not, RB), (have, VB), (any, DT), (gun, NN), (in, IN), (it, PRP), (they, PRP), (have, VBP), (a, DT), (bunch, NN), (of, IN), (men, NNS), (and, CC), (kid, NN), (and, CC), (the, DT), (kid, NN), (be, VB), (fish, NN), (and, CC), (and, CC), (one, CD), (of, IN), (his, PRP$), (can, MD), (of, IN), (worm, NN), (fell, VBD), (in, IN), (fell, JJ), (right, NN), (in, IN), (the, DT), (part, NN), (where, WRB), (the, DT), (round, JJ), (part, NN)]	time158-cond1.txt
cgv	what round part	[what, round, part]	[what, round, part]	[(what, WP), (round, VBD), (part, NN)]	[(what, WP), (round, VBD), (part, NN)]	[(what, WDT), (round, JJ), (part, NN)]	[(what, WDT), (round, JJ), (part, NN)]	time158-cond1.txt
kid	you know the round part where they dig except the kid fell into the hole and they had a bomb dad where is my milk	[you, know, the, round, part, where, they, dig, except, the, kid, fell, into, the, hole, and, they, had, a, bomb, dad, where, is, my, milk]	[you, know, the, round, part, where, they, dig, except, the, kid, fell, into, the, hole, and, they, have, a, bomb, dad, where, be, my, milk]	[(you, PRP), (know, VBP), (the, DT), (round, NN), (part, NN), (where, WRB), (they, PRP), (dig, VBP), (except, IN), (the, DT), (kid, NN), (fell, VBD), (into, IN), (the, DT), (hole, NN), (and, CC), (they, PRP), (had, VBD), (a, DT), (bomb, NN), (dad, NN), (where, WRB), (is, VBZ), (my, PRP$), (milk, NN)]	[(you, PRP), (know, VBP), (the, DT), (round, NN), (part, NN), (where, WRB), (they, PRP), (dig, VBP), (except, IN), (the, DT), (kid, NN), (fell, VBD), (into, IN), (the, DT), (hole, NN), (and, CC), (they, PRP), (have, VBP), (a, DT), (bomb, NN), (dad, NN), (where, WRB), (be, VB), (my, PRP$), (milk, NN)]	[(you, PRP), (know, VBP), (the, DT), (round, JJ), (part, NN), (where, WRB), (they, PRP), (dig, VBP), (except, IN), (the, DT), (kid, NN), (fell, VBD), (into, IN), (the, DT), (hole, NN), (and, CC), (they, PRP), (had, VBD), (a, DT), (bomb, NN), (dad, NN), (where, WRB), (is, VBZ), (my, PRP$), (milk, NN)]	[(you, PRP), (know, VBP), (the, DT), (round, JJ), (part, NN), (where, WRB), (they, PRP), (dig, VBP), (except, IN), (the, DT), (kid, NN), (fell, VBD), (into, IN), (the, DT), (hole, NN), (and, CC), (they, PRP), (have, VBP), (a, DT), (bomb, NN), (dad, NN), (where, WRB), (be, VB), (my, PRP$), (milk, NN)]	time158-cond1.txt
cgv	do you want some i'll get you some milk	[do, you, want, some, i, will, get, you, some, milk]	[do, you, want, some, i, will, get, you, some, milk]	[(do, VBP), (you, PRP), (want, VB), (some, DT), (i, NN), (will, MD), (get, VB), (you, PRP), (some, DT), (milk, NN)]	[(do, VBP), (you, PRP), (want, VB), (some, DT), (i, NN), (will, MD), (get, VB), (you, PRP), (some, DT), (milk, NN)]	[(do, VB), (you, PRP), (want, VBP), (some, DT), (i, FW), (will, MD), (get, VB), (you, PRP), (some, DT), (milk, NN)]	[(do, VB), (you, PRP), (want, VBP), (some, DT), (i, FW), (will, MD), (get, VB), (you, PRP), (some, DT), (milk, NN)]	time158-cond1.txt
kid	i'll have water i keep teasing you daddy	[i, will, have, water, i, keep, teasing, you, daddy]	[i, will, have, water, i, keep, tease, you, daddy]	[(i, NN), (will, MD), (have, VB), (water, NN), (i, JJ), (keep, VBP), (teasing, VBG), (you, PRP), (daddy, VBP)]	[(i, NN), (will, MD), (have, VB), (water, NN), (i, JJ), (keep, VBP), (tease, NN), (you, PRP), (daddy, VBP)]	[(i, LS), (will, MD), (have, VB), (water, NN), (i, FW), (keep, VB), (teasing, VBG), (you, PRP), (daddy, VBP)]	[(i, LS), (will, MD), (have, VB), (water, NN), (i, FW), (keep, VB), (tease, VB), (you, PRP), (daddy, VBP)]	time158-cond1.txt
cgv	what do you want	[what, do, you, want]	[what, do, you, want]	[(what, WP), (do, VBP), (you, PRP), (want, VB)]	[(what, WP), (do, VBP), (you, PRP), (want, VB)]	[(what, WP), (do, VBP), (you, PRP), (want, VB)]	[(what, WP), (do, VBP), (you, PRP), (want, VB)]	time158-cond1.txt
kid	water except make sure that it's really cold thanks i just wanted to get my mouth clean	[water, except, make, sure, that, it, is, really, cold, thanks, i, just, wanted, to, get, my, mouth, clean]	[water, except, make, sure, that, it, be, really, cold, thanks, i, just, want, to, get, my, mouth, clean]	[(water, NN), (except, IN), (make, NN), (sure, NN), (that, IN), (it, PRP), (is, VBZ), (really, RB), (cold, JJ), (thanks, NNS), (i, NN), (just, RB), (wanted, VBD), (to, TO), (get, VB), (my, PRP$), (mouth, NN), (clean, NN)]	[(water, NN), (except, IN), (make, NN), (sure, NN), (that, IN), (it, PRP), (be, VB), (really, RB), (cold, JJ), (thanks, NNS), (i, VBP), (just, RB), (want, VBP), (to, TO), (get, VB), (my, PRP$), (mouth, NN), (clean, NN)]	[(water, NN), (except, IN), (make, VB), (sure, JJ), (that, IN), (it, PRP), (is, VBZ), (really, RB), (cold, JJ), (thanks, NNS), (i, FW), (just, RB), (wanted, VBD), (to, TO), (get, VB), (my, PRP$), (mouth, NN), (clean, JJ)]	[(water, NN), (except, IN), (make, VB), (sure, JJ), (that, IN), (it, PRP), (be, VB), (really, RB), (cold, JJ), (thanks, NNS), (i, FW), (just, RB), (want, VB), (to, TO), (get, VB), (my, PRP$), (mouth, NN), (clean, JJ)]	time158-cond1.txt
cgv	where are you going	[where, are, you, going]	[where, be, you, go]	[(where, WRB), (are, VBP), (you, PRP), (going, VBG)]	[(where, WRB), (be, VB), (you, PRP), (go, VB)]	[(where, WRB), (are, VBP), (you, PRP), (going, VBG)]	[(where, WRB), (be, VB), (you, PRP), (go, VB)]	time158-cond1.txt
kid	i'm going upstairs	[i, am, going, upstairs]	[i, be, go, upstairs]	[(i, NN), (am, VBP), (going, VBG), (upstairs, NN)]	[(i, NN), (be, VB), (go, VBN), (upstairs, JJ)]	[(i, LS), (am, VBP), (going, VBG), (upstairs, RB)]	[(i, LS), (be, VB), (go, VB), (upstairs, NN)]	time158-cond1.txt
