participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
kid	it's about a cave	[it, is, about, a, cave]	[it, be, about, a, cave]	[(it, PRP), (is, VBZ), (about, IN), (a, DT), (cave, NN)]	[(it, PRP), (be, VB), (about, IN), (a, DT), (cave, NN)]	[(it, PRP), (is, VBZ), (about, IN), (a, DT), (cave, NN)]	[(it, PRP), (be, VB), (about, IN), (a, DT), (cave, NN)]	time54-cond1.txt
cgv	it's a cave	[it, is, a, cave]	[it, be, a, cave]	[(it, PRP), (is, VBZ), (a, DT), (cave, NN)]	[(it, PRP), (be, VB), (a, DT), (cave, NN)]	[(it, PRP), (is, VBZ), (a, DT), (cave, NN)]	[(it, PRP), (be, VB), (a, DT), (cave, NN)]	time54-cond1.txt
kid	yeah this gon ta be a a you have ta do this first get those little marks off	[yeah, this, gon, ta, be, a, a, you, have, ta, do, this, first, get, those, little, marks, off]	[yeah, this, gon, ta, be, a, a, you, have, ta, do, this, first, get, those, little, mark, off]	[(yeah, NN), (this, DT), (gon, NN), (ta, NN), (be, VB), (a, DT), (a, DT), (you, PRP), (have, VBP), (ta, VBN), (do, VBP), (this, DT), (first, JJ), (get, VB), (those, DT), (little, JJ), (marks, NNS), (off, IN)]	[(yeah, NN), (this, DT), (gon, NN), (ta, NN), (be, VB), (a, DT), (a, DT), (you, PRP), (have, VBP), (ta, VBN), (do, VBP), (this, DT), (first, JJ), (get, VB), (those, DT), (little, JJ), (mark, NN), (off, IN)]	[(yeah, RB), (this, DT), (gon, VBG), (ta, NN), (be, VB), (a, DT), (a, DT), (you, PRP), (have, VBP), (ta, NN), (do, VBP), (this, DT), (first, JJ), (get, VB), (those, DT), (little, JJ), (marks, NNS), (off, IN)]	[(yeah, RB), (this, DT), (gon, VBG), (ta, NN), (be, VB), (a, DT), (a, DT), (you, PRP), (have, VBP), (ta, NN), (do, VBP), (this, DT), (first, JJ), (get, VB), (those, DT), (little, JJ), (mark, NN), (off, IN)]	time54-cond1.txt
cgv	that's okay we'll just leave them there	[that, is, okay, we, will, just, leave, them, there]	[that, be, okay, we, will, just, leave, them, there]	[(that, DT), (is, VBZ), (okay, VBN), (we, PRP), (will, MD), (just, RB), (leave, VB), (them, PRP), (there, EX)]	[(that, DT), (be, VB), (okay, VBN), (we, PRP), (will, MD), (just, RB), (leave, VB), (them, PRP), (there, EX)]	[(that, DT), (is, VBZ), (okay, JJ), (we, PRP), (will, MD), (just, RB), (leave, VB), (them, PRP), (there, EX)]	[(that, IN), (be, VB), (okay, JJ), (we, PRP), (will, MD), (just, RB), (leave, VB), (them, PRP), (there, EX)]	time54-cond1.txt
kid	this be a cave for for what you say a thanksgiving one this be a cave	[this, be, a, cave, for, for, what, you, say, a, thanksgiving, one, this, be, a, cave]	[this, be, a, cave, for, for, what, you, say, a, thanksgiving, one, this, be, a, cave]	[(this, DT), (be, VB), (a, DT), (cave, NN), (for, IN), (for, IN), (what, WP), (you, PRP), (say, VBP), (a, DT), (thanksgiving, VBG), (one, CD), (this, DT), (be, VB), (a, DT), (cave, NN)]	[(this, DT), (be, VB), (a, DT), (cave, NN), (for, IN), (for, IN), (what, WP), (you, PRP), (say, VBP), (a, DT), (thanksgiving, VBG), (one, CD), (this, DT), (be, VB), (a, DT), (cave, NN)]	[(this, DT), (be, VB), (a, DT), (cave, NN), (for, IN), (for, IN), (what, WP), (you, PRP), (say, VBP), (a, DT), (thanksgiving, VBG), (one, CD), (this, DT), (be, VB), (a, DT), (cave, NN)]	[(this, DT), (be, VB), (a, DT), (cave, NN), (for, IN), (for, IN), (what, WP), (you, PRP), (say, VBP), (a, DT), (thanksgiving, VBG), (one, CD), (this, DT), (be, VB), (a, DT), (cave, NN)]	time54-cond1.txt
cgv	you're making a cave you aren't going to make a thanksgiving picture	[you, are, making, a, cave, you, are, not, going, to, make, a, thanksgiving, picture]	[you, be, make, a, cave, you, be, not, go, to, make, a, thanksgiving, picture]	[(you, PRP), (are, VBP), (making, VBG), (a, DT), (cave, NN), (you, PRP), (are, VBP), (not, RB), (going, VBG), (to, TO), (make, VB), (a, DT), (thanksgiving, NN), (picture, NN)]	[(you, PRP), (be, VB), (make, VB), (a, DT), (cave, NN), (you, PRP), (be, VB), (not, RB), (go, VB), (to, TO), (make, VB), (a, DT), (thanksgiving, NN), (picture, NN)]	[(you, PRP), (are, VBP), (making, VBG), (a, DT), (cave, NN), (you, PRP), (are, VBP), (not, RB), (going, VBG), (to, TO), (make, VB), (a, DT), (thanksgiving, NN), (picture, NN)]	[(you, PRP), (be, VB), (make, VB), (a, DT), (cave, NN), (you, PRP), (be, VB), (not, RB), (go, VB), (to, TO), (make, VB), (a, DT), (thanksgiving, NN), (picture, NN)]	time54-cond1.txt
kid	this be a thanksgiving picture you know that	[this, be, a, thanksgiving, picture, you, know, that]	[this, be, a, thanksgiving, picture, you, know, that]	[(this, DT), (be, VB), (a, DT), (thanksgiving, JJ), (picture, NN), (you, PRP), (know, VBP), (that, IN)]	[(this, DT), (be, VB), (a, DT), (thanksgiving, JJ), (picture, NN), (you, PRP), (know, VBP), (that, IN)]	[(this, DT), (be, VB), (a, DT), (thanksgiving, NN), (picture, NN), (you, PRP), (know, VBP), (that, IN)]	[(this, DT), (be, VB), (a, DT), (thanksgiving, NN), (picture, NN), (you, PRP), (know, VBP), (that, IN)]	time54-cond1.txt
cgv	i know it and you know it	[i, know, it, and, you, know, it]	[i, know, it, and, you, know, it]	[(i, NN), (know, VBP), (it, PRP), (and, CC), (you, PRP), (know, VBP), (it, PRP)]	[(i, NN), (know, VBP), (it, PRP), (and, CC), (you, PRP), (know, VBP), (it, PRP)]	[(i, LS), (know, VB), (it, PRP), (and, CC), (you, PRP), (know, VBP), (it, PRP)]	[(i, LS), (know, VB), (it, PRP), (and, CC), (you, PRP), (know, VBP), (it, PRP)]	time54-cond1.txt
kid	i have a i have a i need some more paint	[i, have, a, i, have, a, i, need, some, more, paint]	[i, have, a, i, have, a, i, need, some, more, paint]	[(i, NNS), (have, VBP), (a, DT), (i, NN), (have, VBP), (a, DT), (i, NN), (need, VBP), (some, DT), (more, RBR), (paint, NN)]	[(i, NNS), (have, VBP), (a, DT), (i, NN), (have, VBP), (a, DT), (i, NN), (need, VBP), (some, DT), (more, RBR), (paint, NN)]	[(i, LS), (have, VBP), (a, DT), (i, FW), (have, VBP), (a, DT), (i, FW), (need, VBP), (some, DT), (more, JJR), (paint, NN)]	[(i, LS), (have, VBP), (a, DT), (i, FW), (have, VBP), (a, DT), (i, FW), (need, VBP), (some, DT), (more, JJR), (paint, NN)]	time54-cond1.txt
cgv	some more paint of each color	[some, more, paint, of, each, color]	[some, more, paint, of, each, color]	[(some, DT), (more, RBR), (paint, NN), (of, IN), (each, DT), (color, NN)]	[(some, DT), (more, RBR), (paint, NN), (of, IN), (each, DT), (color, NN)]	[(some, DT), (more, JJR), (paint, NN), (of, IN), (each, DT), (color, NN)]	[(some, DT), (more, JJR), (paint, NN), (of, IN), (each, DT), (color, NN)]	time54-cond1.txt
