participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	will you help me make them look at the caterpillars they really like those leaves  see all that poop on the bottom they must be eating something	[will, you, help, me, make, them, look, at, the, caterpillars, they, really, like, those, leaves, see, all, that, poop, on, the, bottom, they, must, be, eating, something]	[will, you, help, me, make, them, look, at, the, caterpillar, they, really, like, those, leaf, see, all, that, poop, on, the, bottom, they, must, be, eat, something]	[(will, MD), (you, PRP), (help, VB), (me, PRP), (make, VB), (them, PRP), (look, VB), (at, IN), (the, DT), (caterpillars, NNS), (they, PRP), (really, RB), (like, IN), (those, DT), (leaves, NNS), (see, VBP), (all, PDT), (that, DT), (poop, NN), (on, IN), (the, DT), (bottom, NN), (they, PRP), (must, MD), (be, VB), (eating, VBG), (something, NN)]	[(will, MD), (you, PRP), (help, VB), (me, PRP), (make, VB), (them, PRP), (look, VB), (at, IN), (the, DT), (caterpillar, NN), (they, PRP), (really, RB), (like, IN), (those, DT), (leaf, NNS), (see, VBP), (all, PDT), (that, DT), (poop, NN), (on, IN), (the, DT), (bottom, NN), (they, PRP), (must, MD), (be, VB), (eat, JJ), (something, NN)]	[(will, MD), (you, PRP), (help, VB), (me, PRP), (make, VB), (them, PRP), (look, VB), (at, IN), (the, DT), (caterpillars, NNS), (they, PRP), (really, RB), (like, IN), (those, DT), (leaves, NNS), (see, VBP), (all, DT), (that, DT), (poop, NN), (on, IN), (the, DT), (bottom, NN), (they, PRP), (must, MD), (be, VB), (eating, VBG), (something, NN)]	[(will, MD), (you, PRP), (help, VB), (me, PRP), (make, VB), (them, PRP), (look, VB), (at, IN), (the, DT), (caterpillar, NN), (they, PRP), (really, RB), (like, IN), (those, DT), (leaf, NN), (see, VB), (all, DT), (that, DT), (poop, NN), (on, IN), (the, DT), (bottom, NN), (they, PRP), (must, MD), (be, VB), (eat, VB), (something, NN)]	time31-cond1.txt
kid	mom they pooping what they are pooping mom	[mom, they, popping, what, they, are, popping, mom]	[mom, they, pop, what, they, be, pop, mom]	[(mom, NN), (they, PRP), (popping, VBG), (what, WP), (they, PRP), (are, VBP), (popping, VBG), (mom, NN)]	[(mom, NN), (they, PRP), (pop, VBP), (what, WP), (they, PRP), (be, VB), (pop, VBN), (mom, NN)]	[(mom, NN), (they, PRP), (popping, VBG), (what, WP), (they, PRP), (are, VBP), (popping, VBG), (mom, NN)]	[(mom, NN), (they, PRP), (pop, VBP), (what, WP), (they, PRP), (be, VB), (pop, JJ), (mom, NN)]	time31-cond1.txt
cgv	those caterpillars eat those sunflower leaves and then they poop are they i guess they are	[those, caterpillars, eat, those, sunflower, leaves, and, then, they, poop, are, they, i, guess, they, are]	[those, caterpillar, eat, those, sunflower, leaf, and, then, they, poop, be, they, i, guess, they, be]	[(those, DT), (caterpillars, NNS), (eat, VBP), (those, DT), (sunflower, JJR), (leaves, NNS), (and, CC), (then, RB), (they, PRP), (poop, VBP), (are, VBP), (they, PRP), (i, VBP), (guess, VBP), (they, PRP), (are, VBP)]	[(those, DT), (caterpillar, JJ), (eat, VBP), (those, DT), (sunflower, JJR), (leaf, NN), (and, CC), (then, RB), (they, PRP), (poop, VBP), (be, VB), (they, PRP), (i, VBP), (guess, VBP), (they, PRP), (be, VB)]	[(those, DT), (caterpillars, NNS), (eat, VBP), (those, DT), (sunflower, NN), (leaves, VBZ), (and, CC), (then, RB), (they, PRP), (poop, NN), (are, VBP), (they, PRP), (i, FW), (guess, NN), (they, PRP), (are, VBP)]	[(those, DT), (caterpillar, NN), (eat, VB), (those, DT), (sunflower, JJ), (leaf, NN), (and, CC), (then, RB), (they, PRP), (poop, NN), (be, VB), (they, PRP), (i, FW), (guess, NN), (they, PRP), (be, VB)]	time31-cond1.txt
kid	daddy you put my new shoes on	[daddy, you, put, my, new, shoes, on]	[daddy, you, put, my, new, shoe, on]	[(daddy, NN), (you, PRP), (put, VBP), (my, PRP$), (new, JJ), (shoes, NNS), (on, IN)]	[(daddy, NN), (you, PRP), (put, VBP), (my, PRP$), (new, JJ), (shoe, NN), (on, IN)]	[(daddy, VB), (you, PRP), (put, VB), (my, PRP$), (new, JJ), (shoes, NNS), (on, IN)]	[(daddy, VB), (you, PRP), (put, VB), (my, PRP$), (new, JJ), (shoe, NN), (on, IN)]	time31-cond1.txt
cgv	you want to put your shoes on	[you, want, to, put, your, shoes, on]	[you, want, to, put, your, shoe, on]	[(you, PRP), (want, VBP), (to, TO), (put, VB), (your, PRP$), (shoes, NNS), (on, IN)]	[(you, PRP), (want, VBP), (to, TO), (put, VB), (your, PRP$), (shoe, NN), (on, IN)]	[(you, PRP), (want, VBP), (to, TO), (put, VB), (your, PRP$), (shoes, NNS), (on, IN)]	[(you, PRP), (want, VBP), (to, TO), (put, VB), (your, PRP$), (shoe, NN), (on, IN)]	time31-cond1.txt
kid	 daddy you put them on	[daddy, you, put, them, on]	[daddy, you, put, them, on]	[(daddy, NN), (you, PRP), (put, VBP), (them, PRP), (on, IN)]	[(daddy, NN), (you, PRP), (put, VBP), (them, PRP), (on, IN)]	[(daddy, VB), (you, PRP), (put, VB), (them, PRP), (on, IN)]	[(daddy, VB), (you, PRP), (put, VB), (them, PRP), (on, IN)]	time31-cond1.txt
cgv	okay i'll put them on	[okay, i, will, put, them, on]	[okay, i, will, put, them, on]	[(okay, NN), (i, NN), (will, MD), (put, VB), (them, PRP), (on, IN)]	[(okay, NN), (i, NN), (will, MD), (put, VB), (them, PRP), (on, IN)]	[(okay, JJ), (i, FW), (will, MD), (put, VB), (them, PRP), (on, IN)]	[(okay, JJ), (i, FW), (will, MD), (put, VB), (them, PRP), (on, IN)]	time31-cond1.txt
kid	you got bigger shoes and i got bigger shoes also	[you, got, bigger, shoes, and, i, got, bigger, shoes, also]	[you, get, big, shoe, and, i, get, big, shoe, also]	[(you, PRP), (got, VBD), (bigger, JJR), (shoes, NNS), (and, CC), (i, NN), (got, VBD), (bigger, JJR), (shoes, NNS), (also, RB)]	[(you, PRP), (get, VBP), (big, JJ), (shoe, NN), (and, CC), (i, NN), (get, VBP), (big, JJ), (shoe, NN), (also, RB)]	[(you, PRP), (got, VBD), (bigger, JJR), (shoes, NNS), (and, CC), (i, FW), (got, VBD), (bigger, JJR), (shoes, NNS), (also, RB)]	[(you, PRP), (get, VBP), (big, JJ), (shoe, NN), (and, CC), (i, FW), (get, VB), (big, JJ), (shoe, NN), (also, RB)]	time31-cond1.txt
cgv	 we both have bigger shoes what about mine	[we, both, have, bigger, shoes, what, about, mine]	[we, both, have, big, shoe, what, about, mine]	[(we, PRP), (both, DT), (have, VBP), (bigger, JJR), (shoes, NNS), (what, WP), (about, IN), (mine, NN)]	[(we, PRP), (both, DT), (have, VBP), (big, JJ), (shoe, NN), (what, WP), (about, IN), (mine, NN)]	[(we, PRP), (both, DT), (have, VBP), (bigger, JJR), (shoes, NNS), (what, WDT), (about, IN), (mine, NN)]	[(we, PRP), (both, DT), (have, VBP), (big, JJ), (shoe, NN), (what, WDT), (about, IN), (mine, NN)]	time31-cond1.txt
kid	you have bigger shoes also like mine right there	[you, have, bigger, shoes, also, like, mine, right, there]	[you, have, big, shoe, also, like, mine, right, there]	[(you, PRP), (have, VBP), (bigger, JJR), (shoes, NNS), (also, RB), (like, VBP), (mine, NN), (right, NN), (there, RB)]	[(you, PRP), (have, VBP), (big, JJ), (shoe, NN), (also, RB), (like, IN), (mine, NN), (right, NN), (there, RB)]	[(you, PRP), (have, VBP), (bigger, JJR), (shoes, NNS), (also, RB), (like, IN), (mine, PRP), (right, RB), (there, EX)]	[(you, PRP), (have, VBP), (big, JJ), (shoe, NN), (also, RB), (like, IN), (mine, PRP), (right, RB), (there, EX)]	time31-cond1.txt
