participant	content	token	lemma	tagged_token	tagged_lemma	file
kid	what we doing	[what, we, doing]	[what, we, do]	[(what, WP), (we, PRP), (doing, VBG)]	[(what, WP), (we, PRP), (do, VBP)]	time39-cond1.txt
cgv	what are we doing	[what, are, we, doing]	[what, be, we, do]	[(what, WDT), (are, VBP), (we, PRP), (doing, VBG)]	[(what, WP), (be, VB), (we, PRP), (do, VBP)]	time39-cond1.txt
kid	me me me and me and mommy and abe what we doing	[me, me, me, and, me, and, mommy, and, abe, what, we, doing]	[me, me, me, and, me, and, mommy, and, abe, what, we, do]	[(me, PRP), (me, PRP), (me, PRP), (and, CC), (me, PRP), (and, CC), (mommy, VB), (and, CC), (abe, VB), (what, WP), (we, PRP), (doing, VBG)]	[(me, PRP), (me, PRP), (me, PRP), (and, CC), (me, PRP), (and, CC), (mommy, VB), (and, CC), (abe, VB), (what, WP), (we, PRP), (do, VBP)]	time39-cond1.txt
cgv	it looks like mommy's making bread	[it, looks, like, mommy, 's, making, bread]	[it, look, like, mommy, 's, make, bread]	[(it, PRP), (looks, VBZ), (like, IN), (mommy, NN), ('s, POS), (making, VBG), (bread, NN)]	[(it, PRP), (look, VBP), (like, IN), (mommy, NN), ('s, POS), (make, NN), (bread, NN)]	time39-cond1.txt
kid	i'm trying to cover this up what you doing mommy	[i, am, trying, to, cover, this, up, what, you, doing, mommy]	[i, be, try, to, cover, this, up, what, you, do, mommy]	[(i, NN), (am, VBP), (trying, VBG), (to, TO), (cover, VB), (this, DT), (up, RP), (what, WP), (you, PRP), (doing, VBG), (mommy, NNS)]	[(i, NN), (be, VB), (try, VBN), (to, TO), (cover, VB), (this, DT), (up, RP), (what, WP), (you, PRP), (do, VBP), (mommy, VB)]	time39-cond1.txt
cgv	i have to roll this out now you're going to make bread 	[i, have, to, roll, this, out, now, you, are, going, to, make, bread]	[i, have, to, roll, this, out, now, you, be, go, to, make, bread]	[(i, NNS), (have, VBP), (to, TO), (roll, VB), (this, DT), (out, RP), (now, RB), (you, PRP), (are, VBP), (going, VBG), (to, TO), (make, VB), (bread, NN)]	[(i, NNS), (have, VBP), (to, TO), (roll, VB), (this, DT), (out, RP), (now, RB), (you, PRP), (be, VB), (go, VBN), (to, TO), (make, VB), (bread, NN)]	time39-cond1.txt
kid	what we making mom	[what, we, making, mom]	[what, we, make, mom]	[(what, WP), (we, PRP), (making, VBG), (mom, NN)]	[(what, WP), (we, PRP), (make, VBP), (mom, NN)]	time39-cond1.txt
cgv	we're gon ta make buns you're going to make buns that sure does sound good	[we, are, gon, ta, make, buns, you, are, going, to, make, buns, that, sure, does, sound, good]	[we, be, gon, ta, make, bun, you, be, go, to, make, bun, that, sure, do, sound, good]	[(we, PRP), (are, VBP), (gon, JJ), (ta, NNS), (make, VBP), (buns, NNS), (you, PRP), (are, VBP), (going, VBG), (to, TO), (make, VB), (buns, NNS), (that, IN), (sure, JJ), (does, VBZ), (sound, VB), (good, JJ)]	[(we, PRP), (be, VB), (gon, VBN), (ta, JJ), (make, VBP), (bun, NN), (you, PRP), (be, VB), (go, VBN), (to, TO), (make, VB), (bun, NN), (that, IN), (sure, JJ), (do, VBP), (sound, RB), (good, JJ)]	time39-cond1.txt
kid	mom we are do that on there	[mom, we, are, do, that, on, there]	[mom, we, be, do, that, on, there]	[(mom, NN), (we, PRP), (are, VBP), (do, VBP), (that, IN), (on, IN), (there, EX)]	[(mom, NN), (we, PRP), (be, VB), (do, VBP), (that, DT), (on, IN), (there, EX)]	time39-cond1.txt
cgv	on the table	[on, the, table]	[on, the, table]	[(on, IN), (the, DT), (table, NN)]	[(on, IN), (the, DT), (table, NN)]	time39-cond1.txt
kid	right right right here	[right, right, right, here]	[right, right, right, here]	[(right, RB), (right, RB), (right, RB), (here, RB)]	[(right, RB), (right, RB), (right, RB), (here, RB)]	time39-cond1.txt
cgv	we're going to use the doughnut cutter aren't we abe	[we, are, going, to, use, the, doughnut, cutter, are, not, we, abe]	[we, be, go, to, use, the, doughnut, cutter, be, not, we, abe]	[(we, PRP), (are, VBP), (going, VBG), (to, TO), (use, VB), (the, DT), (doughnut, NN), (cutter, NN), (are, VBP), (not, RB), (we, PRP), (abe, VBP)]	[(we, PRP), (be, VB), (go, VBN), (to, TO), (use, VB), (the, DT), (doughnut, NN), (cutter, NN), (be, VB), (not, RB), (we, PRP), (abe, VBP)]	time39-cond1.txt
kid	 the doughnut cutter the doughnut cutter look at this mom look what i made when i put this on the top and do this look what i made when i put this on the top mommy you didn't hold the doughnut cutter	[the, doughnut, cutter, the, doughnut, cutter, look, at, this, mom, look, what, i, made, when, i, put, this, on, the, top, and, do, this, look, what, i, made, when, i, put, this, on, the, top, mommy, you, did, not, hold, the, doughnut, cutter]	[the, doughnut, cutter, the, doughnut, cutter, look, at, this, mom, look, what, i, make, when, i, put, this, on, the, top, and, do, this, look, what, i, make, when, i, put, this, on, the, top, mommy, you, do, not, hold, the, doughnut, cutter]	[(the, DT), (doughnut, NN), (cutter, NN), (the, DT), (doughnut, NN), (cutter, NN), (look, NN), (at, IN), (this, DT), (mom, NN), (look, VB), (what, WP), (i, NN), (made, VBD), (when, WRB), (i, JJ), (put, VBD), (this, DT), (on, IN), (the, DT), (top, JJ), (and, CC), (do, VB), (this, DT), (look, VB), (what, WP), (i, NN), (made, VBD), (when, WRB), (i, JJ), (put, VBD), (this, DT), (on, IN), (the, DT), (top, JJ), (mommy, NN), (you, PRP), (did, VBD), (not, RB), (hold, VB), (the, DT), (doughnut, NN), (cutter, NN)]	[(the, DT), (doughnut, NN), (cutter, NN), (the, DT), (doughnut, NN), (cutter, NN), (look, NN), (at, IN), (this, DT), (mom, NN), (look, VB), (what, WP), (i, NNS), (make, VBP), (when, WRB), (i, NN), (put, VBD), (this, DT), (on, IN), (the, DT), (top, JJ), (and, CC), (do, VB), (this, DT), (look, VB), (what, WP), (i, NNS), (make, VBP), (when, WRB), (i, NN), (put, VBD), (this, DT), (on, IN), (the, DT), (top, JJ), (mommy, NN), (you, PRP), (do, VBP), (not, RB), (hold, VB), (the, DT), (doughnut, NN), (cutter, NN)]	time39-cond1.txt
cgv	i have to do something else right now i'm rolling the dough right now	[i, have, to, do, something, else, right, now, i, am, rolling, the, dough, right, now]	[i, have, to, do, something, else, right, now, i, be, roll, the, dough, right, now]	[(i, NNS), (have, VBP), (to, TO), (do, VB), (something, NN), (else, RB), (right, RB), (now, RB), (i, VBP), (am, VBP), (rolling, VBG), (the, DT), (dough, NN), (right, RB), (now, RB)]	[(i, NNS), (have, VBP), (to, TO), (do, VB), (something, NN), (else, RB), (right, RB), (now, RB), (i, RB), (be, VB), (roll, VBG), (the, DT), (dough, NN), (right, RB), (now, RB)]	time39-cond1.txt
kid	what we doing with those what we doing with this mom	[what, we, doing, with, those, what, we, doing, with, this, mom]	[what, we, do, with, those, what, we, do, with, this, mom]	[(what, WP), (we, PRP), (doing, VBG), (with, IN), (those, DT), (what, WP), (we, PRP), (doing, VBG), (with, IN), (this, DT), (mom, NN)]	[(what, WP), (we, PRP), (do, VBP), (with, IN), (those, DT), (what, WP), (we, PRP), (do, VBP), (with, IN), (this, DT), (mom, NN)]	time39-cond1.txt
