participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	where are you going abe	[where, are, you, going, abe]	[where, be, you, go, abe]	[(where, WRB), (are, VBP), (you, PRP), (going, VBG), (abe, VB)]	[(where, WRB), (be, VB), (you, PRP), (go, VBP), (abe, JJ)]	[(where, WRB), (are, VBP), (you, PRP), (going, VBG), (abe, NN)]	[(where, WRB), (be, VB), (you, PRP), (go, VB), (abe, NN)]	time73-cond1.txt
kid	i want my cowboy boots can you help me put these on	[i, want, my, cowboy, boots, can, you, help, me, put, these, on]	[i, want, my, cowboy, boot, can, you, help, me, put, these, on]	[(i, NN), (want, VBP), (my, PRP$), (cowboy, JJ), (boots, NNS), (can, MD), (you, PRP), (help, VB), (me, PRP), (put, VB), (these, DT), (on, IN)]	[(i, NN), (want, VBP), (my, PRP$), (cowboy, JJ), (boot, NN), (can, MD), (you, PRP), (help, VB), (me, PRP), (put, VB), (these, DT), (on, IN)]	[(i, LS), (want, VB), (my, PRP$), (cowboy, NN), (boots, NNS), (can, MD), (you, PRP), (help, VB), (me, PRP), (put, VB), (these, DT), (on, IN)]	[(i, LS), (want, VB), (my, PRP$), (cowboy, NN), (boot, NN), (can, MD), (you, PRP), (help, VB), (me, PRP), (put, VB), (these, DT), (on, IN)]	time73-cond1.txt
cgv	sure there you go what are you doing abe	[sure, there, you, go, what, are, you, doing, abe]	[sure, there, you, go, what, be, you, do, abe]	[(sure, RB), (there, EX), (you, PRP), (go, VBP), (what, WP), (are, VBP), (you, PRP), (doing, VBG), (abe, NNS)]	[(sure, RB), (there, EX), (you, PRP), (go, VBP), (what, WP), (be, VB), (you, PRP), (do, VBP), (abe, VB)]	[(sure, RB), (there, EX), (you, PRP), (go, VBP), (what, WP), (are, VBP), (you, PRP), (doing, VBG), (abe, NN)]	[(sure, RB), (there, EX), (you, PRP), (go, VBP), (what, WP), (be, VB), (you, PRP), (do, VBP), (abe, VB)]	time73-cond1.txt
kid	someone ripped this	[someone, ripped, this]	[someone, rip, this]	[(someone, NN), (ripped, VBD), (this, DT)]	[(someone, NN), (rip, NN), (this, DT)]	[(someone, NN), (ripped, VBD), (this, DT)]	[(someone, NN), (rip, NN), (this, DT)]	time73-cond1.txt
cgv	we can fix it if you want to	[we, can, fix, it, if, you, want, to]	[we, can, fix, it, if, you, want, to]	[(we, PRP), (can, MD), (fix, VB), (it, PRP), (if, IN), (you, PRP), (want, VBP), (to, TO)]	[(we, PRP), (can, MD), (fix, VB), (it, PRP), (if, IN), (you, PRP), (want, VBP), (to, TO)]	[(we, PRP), (can, MD), (fix, VB), (it, PRP), (if, IN), (you, PRP), (want, VBP), (to, TO)]	[(we, PRP), (can, MD), (fix, VB), (it, PRP), (if, IN), (you, PRP), (want, VBP), (to, TO)]	time73-cond1.txt
kid	not now i'm reading	[not, now, i, am, reading]	[not, now, i, be, read]	[(not, RB), (now, RB), (i, VBP), (am, VBP), (reading, VBG)]	[(not, RB), (now, RB), (i, VBP), (be, VB), (read, VBN)]	[(not, RB), (now, RB), (i, FW), (am, VBP), (reading, NN)]	[(not, RB), (now, RB), (i, FW), (be, VB), (read, VBN)]	time73-cond1.txt
cgv	what are you doing abe	[what, are, you, doing, abe]	[what, be, you, do, abe]	[(what, WP), (are, VBP), (you, PRP), (doing, VBG), (abe, NNS)]	[(what, WP), (be, VB), (you, PRP), (do, VBP), (abe, VB)]	[(what, WP), (are, VBP), (you, PRP), (doing, VBG), (abe, NN)]	[(what, WDT), (be, VB), (you, PRP), (do, VBP), (abe, VB)]	time73-cond1.txt
kid	i'm just sitting	[i, am, just, sitting]	[i, be, just, sit]	[(i, NN), (am, VBP), (just, RB), (sitting, VBG)]	[(i, RB), (be, VB), (just, RB), (sit, NN)]	[(i, FW), (am, VBP), (just, RB), (sitting, VBG)]	[(i, LS), (be, VB), (just, RB), (sit, VB)]	time73-cond1.txt
cgv	i thought you were going to do something	[i, thought, you, were, going, to, do, something]	[i, think, you, be, go, to, do, something]	[(i, NN), (thought, VBD), (you, PRP), (were, VBD), (going, VBG), (to, TO), (do, VB), (something, NN)]	[(i, NN), (think, VBP), (you, PRP), (be, VB), (go, VBN), (to, TO), (do, VB), (something, NN)]	[(i, FW), (thought, VBN), (you, PRP), (were, VBD), (going, VBG), (to, TO), (do, VB), (something, NN)]	[(i, LS), (think, VB), (you, PRP), (be, VB), (go, VB), (to, TO), (do, VB), (something, NN)]	time73-cond1.txt
kid	i'm not doing anything can you put these up hey where's your gun at daddy	[i, am, not, doing, anything, can, you, put, these, up, hey, where, is, your, gun, at, daddy]	[i, be, not, do, anything, can, you, put, these, up, hey, where, be, your, gun, at, daddy]	[(i, NN), (am, VBP), (not, RB), (doing, VBG), (anything, NN), (can, MD), (you, PRP), (put, VB), (these, DT), (up, IN), (hey, NN), (where, WRB), (is, VBZ), (your, PRP$), (gun, NN), (at, IN), (daddy, NN)]	[(i, RB), (be, VB), (not, RB), (do, VB), (anything, NN), (can, MD), (you, PRP), (put, VB), (these, DT), (up, IN), (hey, NN), (where, WRB), (be, VB), (your, PRP$), (gun, NN), (at, IN), (daddy, NN)]	[(i, LS), (am, VBP), (not, RB), (doing, VBG), (anything, NN), (can, MD), (you, PRP), (put, VB), (these, DT), (up, IN), (hey, NN), (where, WRB), (is, VBZ), (your, PRP$), (gun, NN), (at, IN), (daddy, NN)]	[(i, LS), (be, VB), (not, RB), (do, VB), (anything, NN), (can, MD), (you, PRP), (put, VB), (these, DT), (up, IN), (hey, NN), (where, WRB), (be, VB), (your, PRP$), (gun, NN), (at, IN), (daddy, NN)]	time73-cond1.txt
cgv	it's right here see	[it, is, right, here, see]	[it, be, right, here, see]	[(it, PRP), (is, VBZ), (right, JJ), (here, RB), (see, VBP)]	[(it, PRP), (be, VB), (right, RB), (here, RB), (see, VB)]	[(it, PRP), (is, VBZ), (right, RB), (here, RB), (see, VB)]	[(it, PRP), (be, VB), (right, RB), (here, RB), (see, VB)]	time73-cond1.txt
