participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
kid	not too much	[not, too, much]	[not, too, much]	[(not, RB), (too, RB), (much, JJ)]	[(not, RB), (too, RB), (much, JJ)]	[(not, RB), (too, RB), (much, JJ)]	[(not, RB), (too, RB), (much, JJ)]	time183-cond1.txt
cgv	where did we go this morning	[where, did, we, go, this, morning]	[where, do, we, go, this, morning]	[(where, WRB), (did, VBD), (we, PRP), (go, VB), (this, DT), (morning, NN)]	[(where, WRB), (do, VB), (we, PRP), (go, VB), (this, DT), (morning, NN)]	[(where, WRB), (did, VBD), (we, PRP), (go, VB), (this, DT), (morning, NN)]	[(where, WRB), (do, VBP), (we, PRP), (go, VB), (this, DT), (morning, NN)]	time183-cond1.txt
kid	to that guy's house	[to, that, guy, 's, house]	[to, that, guy, 's, house]	[(to, TO), (that, DT), (guy, NN), ('s, POS), (house, NN)]	[(to, TO), (that, DT), (guy, NN), ('s, POS), (house, NN)]	[(to, TO), (that, DT), (guy, NN), ('s, POS), (house, NN)]	[(to, TO), (that, DT), (guy, NN), ('s, POS), (house, NN)]	time183-cond1.txt
cgv	what'd they have there	[what, 'd, they, have, there]	[what, 'd, they, have, there]	[(what, WP), ('d, VBD), (they, PRP), (have, VBP), (there, EX)]	[(what, WP), ('d, VBD), (they, PRP), (have, VBP), (there, EX)]	[(what, WDT), ('d, MD), (they, PRP), (have, VBP), (there, EX)]	[(what, WDT), ('d, MD), (they, PRP), (have, VBP), (there, EX)]	time183-cond1.txt
kid	a dog and his name was sam sam the dog i saw a dog and his name was sam	[a, dog, and, his, name, was, sam, sam, the, dog, i, saw, a, dog, and, his, name, was, sam]	[a, dog, and, his, name, be, sam, sam, the, dog, i, saw, a, dog, and, his, name, be, sam]	[(a, DT), (dog, NN), (and, CC), (his, PRP$), (name, NN), (was, VBD), (sam, JJ), (sam, PDT), (the, DT), (dog, NN), (i, NN), (saw, VBD), (a, DT), (dog, NN), (and, CC), (his, PRP$), (name, NN), (was, VBD), (sam, JJ)]	[(a, DT), (dog, NN), (and, CC), (his, PRP$), (name, NN), (be, VB), (sam, VBN), (sam, PDT), (the, DT), (dog, NN), (i, NN), (saw, VBD), (a, DT), (dog, NN), (and, CC), (his, PRP$), (name, NN), (be, VB), (sam, VBN)]	[(a, DT), (dog, NN), (and, CC), (his, PRP$), (name, NN), (was, VBD), (sam, NN), (sam, NN), (the, DT), (dog, NN), (i, FW), (saw, VBD), (a, DT), (dog, NN), (and, CC), (his, PRP$), (name, NN), (was, VBD), (sam, NN)]	[(a, DT), (dog, NN), (and, CC), (his, PRP$), (name, NN), (be, VB), (sam, FW), (sam, FW), (the, DT), (dog, NN), (i, FW), (saw, VBD), (a, DT), (dog, NN), (and, CC), (his, PRP$), (name, NN), (be, VB), (sam, IN)]	time183-cond1.txt
cgv	did you like that dog	[did, you, like, that, dog]	[do, you, like, that, dog]	[(did, VBD), (you, PRP), (like, IN), (that, DT), (dog, NN)]	[(do, VB), (you, PRP), (like, IN), (that, DT), (dog, NN)]	[(did, VBD), (you, PRP), (like, IN), (that, DT), (dog, NN)]	[(do, VB), (you, PRP), (like, IN), (that, DT), (dog, NN)]	time183-cond1.txt
kid	yeah he licked me he was as big as me daddy am i as big as a five year old	[yeah, he, licked, me, he, was, as, big, as, me, daddy, am, i, as, big, as, a, five, year, old]	[yeah, he, lick, me, he, be, as, big, a, me, daddy, be, i, as, big, a, a, five, year, old]	[(yeah, NN), (he, PRP), (licked, VBD), (me, PRP), (he, PRP), (was, VBD), (as, RB), (big, JJ), (as, IN), (me, PRP), (daddy, IN), (am, VBP), (i, JJ), (as, RB), (big, JJ), (as, IN), (a, DT), (five, CD), (year, NN), (old, JJ)]	[(yeah, NN), (he, PRP), (lick, VBZ), (me, PRP), (he, PRP), (be, VB), (as, IN), (big, JJ), (a, DT), (me, PRP), (daddy, JJ), (be, VB), (i, VBN), (as, IN), (big, JJ), (a, DT), (a, DT), (five, CD), (year, NN), (old, JJ)]	[(yeah, RB), (he, PRP), (licked, VBD), (me, PRP), (he, PRP), (was, VBD), (as, RB), (big, JJ), (as, IN), (me, PRP), (daddy, VBP), (am, RB), (i, FW), (as, IN), (big, JJ), (as, IN), (a, DT), (five, CD), (year, NN), (old, JJ)]	[(yeah, RB), (he, PRP), (lick, VB), (me, PRP), (he, PRP), (be, VB), (as, RB), (big, JJ), (a, DT), (me, PRP), (daddy, VBP), (be, VB), (i, FW), (as, IN), (big, JJ), (a, DT), (a, DT), (five, CD), (year, NN), (old, JJ)]	time183-cond1.txt
cgv	almost did mom tell you that we don't think you should climb the volley ball pole anymore because it's got those things sticking out and they could hurt you if you slipped	[almost, did, mom, tell, you, that, we, do, not, think, you, should, climb, the, volley, ball, pole, anymore, because, it, is, got, those, things, sticking, out, and, they, could, hurt, you, if, you, slipped]	[almost, do, mom, tell, you, that, we, do, not, think, you, should, climb, the, volley, ball, pole, anymore, because, it, be, get, those, thing, stick, out, and, they, could, hurt, you, if, you, slip]	[(almost, RB), (did, VBD), (mom, VB), (tell, NN), (you, PRP), (that, IN), (we, PRP), (do, VBP), (not, RB), (think, VB), (you, PRP), (should, MD), (climb, VB), (the, DT), (volley, NN), (ball, NN), (pole, NN), (anymore, RB), (because, IN), (it, PRP), (is, VBZ), (got, VBD), (those, DT), (things, NNS), (sticking, VBG), (out, RP), (and, CC), (they, PRP), (could, MD), (hurt, VB), (you, PRP), (if, IN), (you, PRP), (slipped, VBD)]	[(almost, RB), (do, VBP), (mom, NNS), (tell, VB), (you, PRP), (that, IN), (we, PRP), (do, VBP), (not, RB), (think, VB), (you, PRP), (should, MD), (climb, VB), (the, DT), (volley, NN), (ball, NN), (pole, NN), (anymore, RB), (because, IN), (it, PRP), (be, VB), (get, VBN), (those, DT), (thing, NN), (stick, VBP), (out, RP), (and, CC), (they, PRP), (could, MD), (hurt, VB), (you, PRP), (if, IN), (you, PRP), (slip, VBP)]	[(almost, RB), (did, VBD), (mom, NN), (tell, VBP), (you, PRP), (that, IN), (we, PRP), (do, VBP), (not, RB), (think, VB), (you, PRP), (should, MD), (climb, VB), (the, DT), (volley, NN), (ball, NN), (pole, NN), (anymore, RB), (because, IN), (it, PRP), (is, VBZ), (got, VBN), (those, DT), (things, NNS), (sticking, VBG), (out, RP), (and, CC), (they, PRP), (could, MD), (hurt, VB), (you, PRP), (if, IN), (you, PRP), (slipped, VBD)]	[(almost, RB), (do, VBP), (mom, NN), (tell, VBP), (you, PRP), (that, IN), (we, PRP), (do, VBP), (not, RB), (think, VB), (you, PRP), (should, MD), (climb, VB), (the, DT), (volley, NN), (ball, NN), (pole, NN), (anymore, RB), (because, IN), (it, PRP), (be, VB), (get, VB), (those, DT), (thing, NN), (stick, VB), (out, RP), (and, CC), (they, PRP), (could, MD), (hurt, VB), (you, PRP), (if, IN), (you, PRP), (slip, VBP)]	time183-cond1.txt
kid	i know i even hurt my leg already yeah but not too bad dad know what chris would like to play a game with you so he would get a surprise	[i, know, i, even, hurt, my, leg, already, yeah, but, not, too, bad, dad, know, what, chris, would, like, to, play, a, game, with, you, so, he, would, get, a, surprise]	[i, know, i, even, hurt, my, leg, already, yeah, but, not, too, bad, dad, know, what, chris, would, like, to, play, a, game, with, you, so, he, would, get, a, surprise]	[(i, NN), (know, VBP), (i, RB), (even, RB), (hurt, VB), (my, PRP$), (leg, NN), (already, RB), (yeah, RB), (but, CC), (not, RB), (too, RB), (bad, JJ), (dad, NN), (know, VBP), (what, WP), (chris, NN), (would, MD), (like, VB), (to, TO), (play, VB), (a, DT), (game, NN), (with, IN), (you, PRP), (so, IN), (he, PRP), (would, MD), (get, VB), (a, DT), (surprise, NN)]	[(i, NN), (know, VBP), (i, RB), (even, RB), (hurt, VB), (my, PRP$), (leg, NN), (already, RB), (yeah, RB), (but, CC), (not, RB), (too, RB), (bad, JJ), (dad, NN), (know, VBP), (what, WP), (chris, NN), (would, MD), (like, VB), (to, TO), (play, VB), (a, DT), (game, NN), (with, IN), (you, PRP), (so, IN), (he, PRP), (would, MD), (get, VB), (a, DT), (surprise, NN)]	[(i, LS), (know, VB), (i, FW), (even, RB), (hurt, VB), (my, PRP$), (leg, NN), (already, RB), (yeah, JJ), (but, CC), (not, RB), (too, RB), (bad, JJ), (dad, NN), (know, VBP), (what, WP), (chris, NNS), (would, MD), (like, VB), (to, TO), (play, VB), (a, DT), (game, NN), (with, IN), (you, PRP), (so, RB), (he, PRP), (would, MD), (get, VB), (a, DT), (surprise, NN)]	[(i, LS), (know, VB), (i, FW), (even, RB), (hurt, VB), (my, PRP$), (leg, NN), (already, RB), (yeah, JJ), (but, CC), (not, RB), (too, RB), (bad, JJ), (dad, NN), (know, VBP), (what, WP), (chris, NNS), (would, MD), (like, VB), (to, TO), (play, VB), (a, DT), (game, NN), (with, IN), (you, PRP), (so, RB), (he, PRP), (would, MD), (get, VB), (a, DT), (surprise, NN)]	time183-cond1.txt
cgv	abe come here	[abe, come, here]	[abe, come, here]	[(abe, NN), (come, NN), (here, RB)]	[(abe, NN), (come, NN), (here, RB)]	[(abe, NN), (come, VBN), (here, RB)]	[(abe, NN), (come, VBN), (here, RB)]	time183-cond1.txt
