participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
kid	just played and played and played and i couldn't tell when mommy comedn out to play i couldn't tell when mommy comedn out to play because she had to take a shower	[just, played, and, played, and, played, and, i, could, not, tell, when, mommy, comedy, out, to, play, i, could, not, tell, when, mommy, comedy, out, to, play, because, she, had, to, take, a, shower]	[just, play, and, play, and, play, and, i, could, not, tell, when, mommy, comedy, out, to, play, i, could, not, tell, when, mommy, comedy, out, to, play, because, she, have, to, take, a, shower]	[(just, RB), (played, VBN), (and, CC), (played, VBN), (and, CC), (played, VBN), (and, CC), (i, NNS), (could, MD), (not, RB), (tell, VB), (when, WRB), (mommy, NN), (comedy, NN), (out, IN), (to, TO), (play, VB), (i, NN), (could, MD), (not, RB), (tell, VB), (when, WRB), (mommy, NN), (comedy, NN), (out, IN), (to, TO), (play, VB), (because, IN), (she, PRP), (had, VBD), (to, TO), (take, VB), (a, DT), (shower, NN)]	[(just, RB), (play, NN), (and, CC), (play, NN), (and, CC), (play, NN), (and, CC), (i, NN), (could, MD), (not, RB), (tell, VB), (when, WRB), (mommy, NN), (comedy, NN), (out, IN), (to, TO), (play, VB), (i, NN), (could, MD), (not, RB), (tell, VB), (when, WRB), (mommy, NN), (comedy, NN), (out, IN), (to, TO), (play, VB), (because, IN), (she, PRP), (have, VBP), (to, TO), (take, VB), (a, DT), (shower, NN)]	[(just, RB), (played, VBN), (and, CC), (played, VBN), (and, CC), (played, VBN), (and, CC), (i, FW), (could, MD), (not, RB), (tell, VB), (when, WRB), (mommy, NN), (comedy, NN), (out, IN), (to, TO), (play, VB), (i, FW), (could, MD), (not, RB), (tell, VB), (when, WRB), (mommy, NN), (comedy, NN), (out, IN), (to, TO), (play, VB), (because, IN), (she, PRP), (had, VBD), (to, TO), (take, VB), (a, DT), (shower, NN)]	[(just, RB), (play, VB), (and, CC), (play, VB), (and, CC), (play, VB), (and, CC), (i, FW), (could, MD), (not, RB), (tell, VB), (when, WRB), (mommy, NN), (comedy, NN), (out, IN), (to, TO), (play, VB), (i, FW), (could, MD), (not, RB), (tell, VB), (when, WRB), (mommy, NN), (comedy, NN), (out, IN), (to, TO), (play, VB), (because, IN), (she, PRP), (have, VBP), (to, TO), (take, VB), (a, DT), (shower, NN)]	time89-cond1.txt
cgv	 you went out before she did	[you, went, out, before, she, did]	[you, go, out, before, she, do]	[(you, PRP), (went, VBD), (out, RP), (before, IN), (she, PRP), (did, VBD)]	[(you, PRP), (go, VBP), (out, RP), (before, IN), (she, PRP), (do, VBP)]	[(you, PRP), (went, VBD), (out, RP), (before, IN), (she, PRP), (did, VBD)]	[(you, PRP), (go, VBP), (out, RP), (before, IN), (she, PRP), (do, VBP)]	time89-cond1.txt
kid	no i went out when she did timber i fell was that a neat trick	[no, i, went, out, when, she, did, timber, i, fell, was, that, a, neat, trick]	[no, i, go, out, when, she, do, timber, i, fell, be, that, a, neat, trick]	[(no, DT), (i, NN), (went, VBD), (out, RP), (when, WRB), (she, PRP), (did, VBD), (timber, VB), (i, NN), (fell, VBD), (was, VBD), (that, IN), (a, DT), (neat, NN), (trick, NN)]	[(no, DT), (i, NN), (go, VBP), (out, RP), (when, WRB), (she, PRP), (do, VBP), (timber, VB), (i, VB), (fell, VBD), (be, VB), (that, IN), (a, DT), (neat, NN), (trick, NN)]	[(no, DT), (i, FW), (went, VBD), (out, RB), (when, WRB), (she, PRP), (did, VBD), (timber, NN), (i, FW), (fell, VBD), (was, VBD), (that, IN), (a, DT), (neat, JJ), (trick, NN)]	[(no, DT), (i, FW), (go, VB), (out, RP), (when, WRB), (she, PRP), (do, VBP), (timber, NN), (i, FW), (fell, VBD), (be, VB), (that, IN), (a, DT), (neat, JJ), (trick, NN)]	time89-cond1.txt
cgv	it sure was when did you learn how to do that	[it, sure, was, when, did, you, learn, how, to, do, that]	[it, sure, be, when, do, you, learn, how, to, do, that]	[(it, PRP), (sure, RB), (was, VBD), (when, WRB), (did, VBD), (you, PRP), (learn, VB), (how, WRB), (to, TO), (do, VB), (that, DT)]	[(it, PRP), (sure, RB), (be, VB), (when, WRB), (do, VB), (you, PRP), (learn, VB), (how, WRB), (to, TO), (do, VB), (that, DT)]	[(it, PRP), (sure, RB), (was, VBD), (when, WRB), (did, VBD), (you, PRP), (learn, VB), (how, WRB), (to, TO), (do, VB), (that, DT)]	[(it, PRP), (sure, RB), (be, VB), (when, WRB), (do, VBP), (you, PRP), (learn, VB), (how, WRB), (to, TO), (do, VB), (that, DT)]	time89-cond1.txt
kid	maybe when i was now i learned how to do it now	[maybe, when, i, was, now, i, learned, how, to, do, it, now]	[maybe, when, i, be, now, i, learn, how, to, do, it, now]	[(maybe, RB), (when, WRB), (i, NN), (was, VBD), (now, RB), (i, RB), (learned, VBD), (how, WRB), (to, TO), (do, VB), (it, PRP), (now, RB)]	[(maybe, RB), (when, WRB), (i, JJ), (be, VB), (now, RB), (i, VBZ), (learn, VBP), (how, WRB), (to, TO), (do, VB), (it, PRP), (now, RB)]	[(maybe, RB), (when, WRB), (i, FW), (was, VBD), (now, RB), (i, FW), (learned, VBD), (how, WRB), (to, TO), (do, VB), (it, PRP), (now, RB)]	[(maybe, RB), (when, WRB), (i, FW), (be, VB), (now, RB), (i, FW), (learn, VB), (how, WRB), (to, TO), (do, VB), (it, PRP), (now, RB)]	time89-cond1.txt
cgv	 you just learned	[you, just, learned]	[you, just, learn]	[(you, PRP), (just, RB), (learned, VBD)]	[(you, PRP), (just, RB), (learn, VB)]	[(you, PRP), (just, RB), (learned, VBD)]	[(you, PRP), (just, RB), (learn, VBP)]	time89-cond1.txt
kid	yeah daddy at school they they have big blocks and little blocks maybe i should take my boots off it makes lots of noise with boots	[yeah, daddy, at, school, they, they, have, big, blocks, and, little, blocks, maybe, i, should, take, my, boots, off, it, makes, lots, of, noise, with, boots]	[yeah, daddy, at, school, they, they, have, big, block, and, little, block, maybe, i, should, take, my, boot, off, it, make, lot, of, noise, with, boot]	[(yeah, NN), (daddy, NN), (at, IN), (school, NN), (they, PRP), (they, PRP), (have, VBP), (big, JJ), (blocks, NNS), (and, CC), (little, JJ), (blocks, NNS), (maybe, RB), (i, NN), (should, MD), (take, VB), (my, PRP$), (boots, NNS), (off, IN), (it, PRP), (makes, VBZ), (lots, NNS), (of, IN), (noise, NN), (with, IN), (boots, NNS)]	[(yeah, NN), (daddy, NN), (at, IN), (school, NN), (they, PRP), (they, PRP), (have, VBP), (big, JJ), (block, NN), (and, CC), (little, JJ), (block, NN), (maybe, RB), (i, NN), (should, MD), (take, VB), (my, PRP$), (boot, NN), (off, IN), (it, PRP), (make, VBP), (lot, NN), (of, IN), (noise, NN), (with, IN), (boot, NN)]	[(yeah, JJ), (daddy, NN), (at, IN), (school, NN), (they, PRP), (they, PRP), (have, VBP), (big, JJ), (blocks, NNS), (and, CC), (little, JJ), (blocks, NNS), (maybe, RB), (i, FW), (should, MD), (take, VB), (my, PRP$), (boots, NNS), (off, IN), (it, PRP), (makes, VBZ), (lots, NNS), (of, IN), (noise, NN), (with, IN), (boots, NNS)]	[(yeah, JJ), (daddy, NN), (at, IN), (school, NN), (they, PRP), (they, PRP), (have, VBP), (big, JJ), (block, NN), (and, CC), (little, JJ), (block, NN), (maybe, RB), (i, FW), (should, MD), (take, VB), (my, PRP$), (boot, NN), (off, IN), (it, PRP), (make, VBP), (lot, NN), (of, IN), (noise, NN), (with, IN), (boot, NN)]	time89-cond1.txt
cgv	it sure does	[it, sure, does]	[it, sure, do]	[(it, PRP), (sure, RB), (does, VBZ)]	[(it, PRP), (sure, RB), (do, VBP)]	[(it, PRP), (sure, RB), (does, VBZ)]	[(it, PRP), (sure, RB), (do, VBP)]	time89-cond1.txt
kid	hey wait i need to go teetee daddy here here is that a neat trick too	[hey, wait, i, need, to, go, teeter, daddy, here, here, is, that, a, neat, trick, too]	[hey, wait, i, need, to, go, teeter, daddy, here, here, be, that, a, neat, trick, too]	[(hey, JJ), (wait, VBP), (i, NNS), (need, VBP), (to, TO), (go, VB), (teeter, NN), (daddy, NN), (here, RB), (here, RB), (is, VBZ), (that, IN), (a, DT), (neat, JJ), (trick, NN), (too, RB)]	[(hey, JJ), (wait, VBP), (i, NNS), (need, VBP), (to, TO), (go, VB), (teeter, NN), (daddy, NN), (here, RB), (here, RB), (be, VB), (that, IN), (a, DT), (neat, JJ), (trick, NN), (too, RB)]	[(hey, RB), (wait, VB), (i, FW), (need, VBP), (to, TO), (go, VB), (teeter, NN), (daddy, NN), (here, RB), (here, RB), (is, VBZ), (that, IN), (a, DT), (neat, JJ), (trick, NN), (too, RB)]	[(hey, RB), (wait, VB), (i, FW), (need, VBP), (to, TO), (go, VB), (teeter, NN), (daddy, NN), (here, RB), (here, RB), (be, VB), (that, IN), (a, DT), (neat, JJ), (trick, NN), (too, RB)]	time89-cond1.txt
cgv	it sure is	[it, sure, is]	[it, sure, be]	[(it, PRP), (sure, RB), (is, VBZ)]	[(it, PRP), (sure, RB), (be, VB)]	[(it, PRP), (sure, JJ), (is, VBZ)]	[(it, PRP), (sure, RB), (be, VB)]	time89-cond1.txt
