participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	abe i'm gon ta go up and teetee	[abe, i, am, gon, ta, go, up, and, teeter]	[abe, i, be, gon, ta, go, up, and, teeter]	[(abe, NN), (i, NN), (am, VBP), (gon, NN), (ta, NN), (go, VBP), (up, RB), (and, CC), (teeter, NN)]	[(abe, NN), (i, NN), (be, VB), (gon, VBN), (ta, RB), (go, VB), (up, RP), (and, CC), (teeter, NN)]	[(abe, NN), (i, FW), (am, VBP), (gon, VBG), (ta, NN), (go, VB), (up, RB), (and, CC), (teeter, NN)]	[(abe, NN), (i, FW), (be, VB), (gon, VBG), (ta, NN), (go, VB), (up, RB), (and, CC), (teeter, NN)]	time111-cond1.txt
kid	i need to too i need to	[i, need, to, too, i, need, to]	[i, need, to, too, i, need, to]	[(i, NNS), (need, VBP), (to, TO), (too, RB), (i, JJ), (need, VBP), (to, TO)]	[(i, NNS), (need, VBP), (to, TO), (too, RB), (i, JJ), (need, VBP), (to, TO)]	[(i, FW), (need, VBP), (to, TO), (too, RB), (i, FW), (need, VBP), (to, TO)]	[(i, FW), (need, VBP), (to, TO), (too, RB), (i, FW), (need, VBP), (to, TO)]	time111-cond1.txt
cgv	did you carry that big stick all by yourself	[did, you, carry, that, big, stick, all, by, yourself]	[do, you, carry, that, big, stick, all, by, yourself]	[(did, VBD), (you, PRP), (carry, VBP), (that, DT), (big, JJ), (stick, NN), (all, DT), (by, IN), (yourself, PRP)]	[(do, VB), (you, PRP), (carry, VB), (that, DT), (big, JJ), (stick, NN), (all, DT), (by, IN), (yourself, PRP)]	[(did, VBD), (you, PRP), (carry, VBP), (that, IN), (big, JJ), (stick, NN), (all, DT), (by, IN), (yourself, PRP)]	[(do, VB), (you, PRP), (carry, VBP), (that, IN), (big, JJ), (stick, NN), (all, DT), (by, IN), (yourself, PRP)]	time111-cond1.txt
kid	 i put it on top of my head	[i, put, it, on, top, of, my, head]	[i, put, it, on, top, of, my, head]	[(i, NN), (put, VBD), (it, PRP), (on, IN), (top, NN), (of, IN), (my, PRP$), (head, NN)]	[(i, NN), (put, VBD), (it, PRP), (on, IN), (top, NN), (of, IN), (my, PRP$), (head, NN)]	[(i, LS), (put, VBD), (it, PRP), (on, IN), (top, NN), (of, IN), (my, PRP$), (head, NN)]	[(i, LS), (put, VBD), (it, PRP), (on, IN), (top, NN), (of, IN), (my, PRP$), (head, NN)]	time111-cond1.txt
cgv	wow was it heavy	[wow, was, it, heavy]	[wow, be, it, heavy]	[(wow, NN), (was, VBD), (it, PRP), (heavy, JJ)]	[(wow, RB), (be, VB), (it, PRP), (heavy, JJ)]	[(wow, NN), (was, VBD), (it, PRP), (heavy, JJ)]	[(wow, NN), (be, VB), (it, PRP), (heavy, JJ)]	time111-cond1.txt
kid	i'll show you how heavy it is mommy i'm gon ta show how heavy this stick is to daddy it's not too heavy i need to saw i need to saw daddy do you want ta saw with me the little pieces not the big pieces just the little pieces bring your own saw out too	[i, will, show, you, how, heavy, it, is, mommy, i, am, gon, ta, show, how, heavy, this, stick, is, to, daddy, it, is, not, too, heavy, i, need, to, saw, i, need, to, saw, daddy, do, you, want, ta, saw, with, me, the, little, pieces, not, the, big, pieces, just, the, little, pieces, bring, your, own, saw, out, too]	[i, will, show, you, how, heavy, it, be, mommy, i, be, gon, ta, show, how, heavy, this, stick, be, to, daddy, it, be, not, too, heavy, i, need, to, saw, i, need, to, saw, daddy, do, you, want, ta, saw, with, me, the, little, piece, not, the, big, piece, just, the, little, piece, bring, your, own, saw, out, too]	[(i, NN), (will, MD), (show, VB), (you, PRP), (how, WRB), (heavy, JJ), (it, PRP), (is, VBZ), (mommy, JJ), (i, NN), (am, VBP), (gon, NN), (ta, NN), (show, VB), (how, WRB), (heavy, JJ), (this, DT), (stick, NN), (is, VBZ), (to, TO), (daddy, VB), (it, PRP), (is, VBZ), (not, RB), (too, RB), (heavy, JJ), (i, NNS), (need, VBP), (to, TO), (saw, VB), (i, NNS), (need, VBP), (to, TO), (saw, VB), (daddy, JJ), (do, VB), (you, PRP), (want, VB), (ta, NNS), (saw, VBD), (with, IN), (me, PRP), (the, DT), (little, JJ), (pieces, NNS), (not, RB), (the, DT), (big, JJ), (pieces, NNS), (just, RB), (the, DT), (little, JJ), (pieces, NNS), (bring, VB), (your, PRP$), (own, JJ), (saw, NN), (out, IN), (too, RB)]	[(i, NN), (will, MD), (show, VB), (you, PRP), (how, WRB), (heavy, JJ), (it, PRP), (be, VB), (mommy, VBN), (i, JJ), (be, VB), (gon, VBN), (ta, TO), (show, VB), (how, WRB), (heavy, JJ), (this, DT), (stick, JJ), (be, VB), (to, TO), (daddy, VB), (it, PRP), (be, VB), (not, RB), (too, RB), (heavy, JJ), (i, NNS), (need, VBP), (to, TO), (saw, VB), (i, NNS), (need, VBP), (to, TO), (saw, VB), (daddy, JJ), (do, VB), (you, PRP), (want, VB), (ta, NNS), (saw, VBD), (with, IN), (me, PRP), (the, DT), (little, JJ), (piece, NN), (not, RB), (the, DT), (big, JJ), (piece, NN), (just, RB), (the, DT), (little, JJ), (piece, NN), (bring, VB), (your, PRP$), (own, JJ), (saw, NN), (out, IN), (too, RB)]	[(i, LS), (will, MD), (show, VB), (you, PRP), (how, WRB), (heavy, JJ), (it, PRP), (is, VBZ), (mommy, JJ), (i, FW), (am, VBP), (gon, VBG), (ta, NN), (show, NN), (how, WRB), (heavy, JJ), (this, DT), (stick, NN), (is, VBZ), (to, TO), (daddy, VB), (it, PRP), (is, VBZ), (not, RB), (too, RB), (heavy, JJ), (i, FW), (need, VBP), (to, TO), (saw, NN), (i, FW), (need, VBP), (to, TO), (saw, NN), (daddy, NN), (do, VBP), (you, PRP), (want, VB), (ta, NN), (saw, NN), (with, IN), (me, PRP), (the, DT), (little, JJ), (pieces, NNS), (not, RB), (the, DT), (big, JJ), (pieces, NNS), (just, RB), (the, DT), (little, JJ), (pieces, NNS), (bring, VB), (your, PRP$), (own, JJ), (saw, NN), (out, IN), (too, RB)]	[(i, LS), (will, MD), (show, VB), (you, PRP), (how, WRB), (heavy, JJ), (it, PRP), (be, VB), (mommy, JJ), (i, FW), (be, VB), (gon, VBG), (ta, NN), (show, NN), (how, WRB), (heavy, JJ), (this, DT), (stick, NN), (be, VB), (to, TO), (daddy, VB), (it, PRP), (be, VB), (not, RB), (too, RB), (heavy, JJ), (i, FW), (need, VBP), (to, TO), (saw, NN), (i, FW), (need, VBP), (to, TO), (saw, NN), (daddy, NN), (do, VBP), (you, PRP), (want, VB), (ta, NN), (saw, NN), (with, IN), (me, PRP), (the, DT), (little, JJ), (piece, NN), (not, RB), (the, DT), (big, JJ), (piece, NN), (just, RB), (the, DT), (little, JJ), (piece, NN), (bring, VB), (your, PRP$), (own, JJ), (saw, NN), (out, IN), (too, RB)]	time111-cond1.txt
cgv	let's just use one saw what do you want me to do	[let, us, just, use, one, saw, what, do, you, want, me, to, do]	[let, u, just, use, one, saw, what, do, you, want, me, to, do]	[(let, VB), (us, PRP), (just, RB), (use, VB), (one, CD), (saw, NN), (what, WP), (do, VBP), (you, PRP), (want, VB), (me, PRP), (to, TO), (do, VB)]	[(let, VB), (u, JJ), (just, RB), (use, VBP), (one, CD), (saw, NN), (what, WP), (do, VBP), (you, PRP), (want, VB), (me, PRP), (to, TO), (do, VB)]	[(let, VB), (us, PRP), (just, RB), (use, VBP), (one, CD), (saw, VBD), (what, WP), (do, VBP), (you, PRP), (want, VB), (me, PRP), (to, TO), (do, VB)]	[(let, VB), (u, FW), (just, RB), (use, VB), (one, CD), (saw, VBD), (what, WP), (do, VBP), (you, PRP), (want, VB), (me, PRP), (to, TO), (do, VB)]	time111-cond1.txt
kid	you hold it while i'm sawing it when we saw this part we're gon ta saw another part okay dad this is dead now look	[you, hold, it, while, i, am, sawing, it, when, we, saw, this, part, we, are, gon, ta, saw, another, part, okay, dad, this, is, dead, now, look]	[you, hold, it, while, i, be, saw, it, when, we, saw, this, part, we, be, gon, ta, saw, another, part, okay, dad, this, be, dead, now, look]	[(you, PRP), (hold, VBP), (it, PRP), (while, IN), (i, NN), (am, VBP), (sawing, VBG), (it, PRP), (when, WRB), (we, PRP), (saw, VBD), (this, DT), (part, NN), (we, PRP), (are, VBP), (gon, JJ), (ta, NN), (saw, VBD), (another, DT), (part, NN), (okay, VBZ), (dad, NN), (this, DT), (is, VBZ), (dead, JJ), (now, RB), (look, VBP)]	[(you, PRP), (hold, VBP), (it, PRP), (while, IN), (i, JJ), (be, VB), (saw, VBN), (it, PRP), (when, WRB), (we, PRP), (saw, VBD), (this, DT), (part, NN), (we, PRP), (be, VB), (gon, VBN), (ta, JJ), (saw, NN), (another, DT), (part, NN), (okay, VBZ), (dad, NN), (this, DT), (be, VB), (dead, JJ), (now, RB), (look, VBP)]	[(you, PRP), (hold, VBP), (it, PRP), (while, IN), (i, FW), (am, VBP), (sawing, VBG), (it, PRP), (when, WRB), (we, PRP), (saw, VBD), (this, DT), (part, NN), (we, PRP), (are, VBP), (gon, VBG), (ta, NN), (saw, VBD), (another, DT), (part, NN), (okay, JJ), (dad, NN), (this, DT), (is, VBZ), (dead, JJ), (now, RB), (look, VBP)]	[(you, PRP), (hold, VBP), (it, PRP), (while, IN), (i, FW), (be, VB), (saw, VBN), (it, PRP), (when, WRB), (we, PRP), (saw, VBD), (this, DT), (part, NN), (we, PRP), (be, VB), (gon, VBG), (ta, NN), (saw, VBD), (another, DT), (part, NN), (okay, JJ), (dad, NN), (this, DT), (be, VB), (dead, JJ), (now, RB), (look, VBP)]	time111-cond1.txt
cgv	yeah it's a dead one	[yeah, it, is, a, dead, one]	[yeah, it, be, a, dead, one]	[(yeah, NN), (it, PRP), (is, VBZ), (a, DT), (dead, JJ), (one, NN)]	[(yeah, VB), (it, PRP), (be, VB), (a, DT), (dead, JJ), (one, NN)]	[(yeah, VB), (it, PRP), (is, VBZ), (a, DT), (dead, JJ), (one, NN)]	[(yeah, VB), (it, PRP), (be, VB), (a, DT), (dead, JJ), (one, NN)]	time111-cond1.txt
kid	i think it's a dead tree	[i, think, it, is, a, dead, tree]	[i, think, it, be, a, dead, tree]	[(i, NN), (think, VBP), (it, PRP), (is, VBZ), (a, DT), (dead, JJ), (tree, NN)]	[(i, NN), (think, VBP), (it, PRP), (be, VB), (a, DT), (dead, JJ), (tree, NN)]	[(i, LS), (think, VB), (it, PRP), (is, VBZ), (a, DT), (dead, JJ), (tree, NN)]	[(i, LS), (think, VB), (it, PRP), (be, VB), (a, DT), (dead, JJ), (tree, NN)]	time111-cond1.txt
