participant	content	token	lemma	tagged_token	tagged_lemma	file
cgv	did you tell daddy about your boomief	[did, you, tell, daddy, about, your, booming]	[do, you, tell, daddy, about, your, booming]	[(did, VBD), (you, PRP), (tell, VB), (daddy, VB), (about, IN), (your, PRP$), (booming, NN)]	[(do, VB), (you, PRP), (tell, VB), (daddy, VB), (about, IN), (your, PRP$), (booming, NN)]	time27-cond1.txt
kid	i hurt my finger on the door i hurt my finger i hurt my finger i didn't watch out when i when i close the door	[i, hurt, my, finger, on, the, door, i, hurt, my, finger, i, hurt, my, finger, i, did, not, watch, out, when, i, when, i, close, the, door]	[i, hurt, my, finger, on, the, door, i, hurt, my, finger, i, hurt, my, finger, i, do, not, watch, out, when, i, when, i, close, the, door]	[(i, NN), (hurt, VBD), (my, PRP$), (finger, NN), (on, IN), (the, DT), (door, NN), (i, NN), (hurt, VBP), (my, PRP$), (finger, NN), (i, NN), (hurt, VBP), (my, PRP$), (finger, NN), (i, NN), (did, VBD), (not, RB), (watch, VB), (out, RP), (when, WRB), (i, NN), (when, WRB), (i, NN), (close, VBP), (the, DT), (door, NN)]	[(i, NN), (hurt, VBD), (my, PRP$), (finger, NN), (on, IN), (the, DT), (door, NN), (i, NN), (hurt, VBP), (my, PRP$), (finger, NN), (i, NN), (hurt, VBP), (my, PRP$), (finger, NN), (i, VB), (do, VBP), (not, RB), (watch, VB), (out, RP), (when, WRB), (i, NN), (when, WRB), (i, NN), (close, VBP), (the, DT), (door, NN)]	time27-cond1.txt
cgv	you didn't watch out when you closed the door will you watch out next time good is your finger okay	[you, did, not, watch, out, when, you, closed, the, door, will, you, watch, out, next, time, good, is, your, finger, okay]	[you, do, not, watch, out, when, you, close, the, door, will, you, watch, out, next, time, good, be, your, finger, okay]	[(you, PRP), (did, VBD), (not, RB), (watch, VB), (out, RP), (when, WRB), (you, PRP), (closed, VBD), (the, DT), (door, NN), (will, MD), (you, PRP), (watch, VB), (out, RP), (next, JJ), (time, NN), (good, JJ), (is, VBZ), (your, PRP$), (finger, NN), (okay, NN)]	[(you, PRP), (do, VBP), (not, RB), (watch, VB), (out, RP), (when, WRB), (you, PRP), (close, VBP), (the, DT), (door, NN), (will, MD), (you, PRP), (watch, VB), (out, RP), (next, JJ), (time, NN), (good, JJ), (be, VB), (your, PRP$), (finger, NN), (okay, NN)]	time27-cond1.txt
kid	it feels better now	[it, feels, better, now]	[it, feel, well, now]	[(it, PRP), (feels, VBZ), (better, RBR), (now, RB)]	[(it, PRP), (feel, VBP), (well, RB), (now, RB)]	time27-cond1.txt
cgv	tell daddy what we did at the store	[tell, daddy, what, we, did, at, the, store]	[tell, daddy, what, we, do, at, the, store]	[(tell, VB), (daddy, VB), (what, WP), (we, PRP), (did, VBD), (at, IN), (the, DT), (store, NN)]	[(tell, VB), (daddy, VB), (what, WP), (we, PRP), (do, VBP), (at, IN), (the, DT), (store, NN)]	time27-cond1.txt
kid	i don't want to now mommy we do that	[i, do, not, want, to, now, mommy, we, do, that]	[i, do, not, want, to, now, mommy, we, do, that]	[(i, NNS), (do, VBP), (not, RB), (want, VB), (to, TO), (now, RB), (mommy, VB), (we, PRP), (do, VBP), (that, DT)]	[(i, NNS), (do, VBP), (not, RB), (want, VB), (to, TO), (now, RB), (mommy, VB), (we, PRP), (do, VBP), (that, DT)]	time27-cond1.txt
cgv	did you tell daddy what store we went to	[did, you, tell, daddy, what, store, we, went, to]	[do, you, tell, daddy, what, store, we, go, to]	[(did, VBD), (you, PRP), (tell, VB), (daddy, VB), (what, WP), (store, NN), (we, PRP), (went, VBD), (to, TO)]	[(do, VB), (you, PRP), (tell, VB), (daddy, VB), (what, WP), (store, NN), (we, PRP), (go, VBP), (to, TO)]	time27-cond1.txt
kid	the coop store	[the, coop, store]	[the, coop, store]	[(the, DT), (coop, NN), (store, NN)]	[(the, DT), (coop, NN), (store, NN)]	time27-cond1.txt
cgv	i know but who did we see at the other store remember who we saw at the other store	[i, know, but, who, did, we, see, at, the, other, store, remember, who, we, saw, at, the, other, store]	[i, know, but, who, do, we, see, at, the, other, store, remember, who, we, saw, at, the, other, store]	[(i, NN), (know, VBP), (but, CC), (who, WP), (did, VBD), (we, PRP), (see, VBP), (at, IN), (the, DT), (other, JJ), (store, NN), (remember, NNS), (who, WP), (we, PRP), (saw, VBD), (at, IN), (the, DT), (other, JJ), (store, NN)]	[(i, NN), (know, VBP), (but, CC), (who, WP), (do, VBP), (we, PRP), (see, VB), (at, IN), (the, DT), (other, JJ), (store, NN), (remember, NNS), (who, WP), (we, PRP), (saw, VBD), (at, IN), (the, DT), (other, JJ), (store, NN)]	time27-cond1.txt
kid	i didn't see mom	[i, did, not, see, mom]	[i, do, not, see, mom]	[(i, NN), (did, VBD), (not, RB), (see, VB), (mom, NN)]	[(i, NNS), (do, VBP), (not, RB), (see, VB), (mom, NN)]	time27-cond1.txt
