participant	content	token	lemma	tagged_token	tagged_lemma	file
kid	i'm gon ta put thing thing in there this thing won't go on there	[i, am, gon, ta, put, thing, thing, in, there, this, thing, will, not, go, on, there]	[i, be, gon, ta, put, thing, thing, in, there, this, thing, will, not, go, on, there]	[(i, NN), (am, VBP), (gon, NN), (ta, NN), (put, VBD), (thing, NN), (thing, NN), (in, IN), (there, RB), (this, DT), (thing, NN), (will, MD), (not, RB), (go, VB), (on, IN), (there, RB)]	[(i, NN), (be, VB), (gon, VBN), (ta, RB), (put, JJ), (thing, NN), (thing, NN), (in, IN), (there, RB), (this, DT), (thing, NN), (will, MD), (not, RB), (go, VB), (on, IN), (there, RB)]	time70-cond1.txt
cgv	okay you have to start all over	[okay, you, have, to, start, all, over]	[okay, you, have, to, start, all, over]	[(okay, NN), (you, PRP), (have, VBP), (to, TO), (start, VB), (all, DT), (over, IN)]	[(okay, NN), (you, PRP), (have, VBP), (to, TO), (start, VB), (all, DT), (over, IN)]	time70-cond1.txt
kid	hey hey mom i did it all wrong i didn't know how	[hey, hey, mom, i, did, it, all, wrong, i, did, not, know, how]	[hey, hey, mom, i, do, it, all, wrong, i, do, not, know, how]	[(hey, NN), (hey, VBD), (mom, NN), (i, NN), (did, VBD), (it, PRP), (all, DT), (wrong, JJ), (i, NN), (did, VBD), (not, RB), (know, VB), (how, WRB)]	[(hey, NN), (hey, VBD), (mom, NN), (i, NN), (do, VBP), (it, PRP), (all, DT), (wrong, JJ), (i, NNS), (do, VBP), (not, RB), (know, VB), (how, WRB)]	time70-cond1.txt
cgv	okay remember the square goes in the corner	[okay, remember, the, square, goes, in, the, corner]	[okay, remember, the, square, go, in, the, corner]	[(okay, JJ), (remember, VB), (the, DT), (square, NN), (goes, VBZ), (in, IN), (the, DT), (corner, NN)]	[(okay, JJ), (remember, VB), (the, DT), (square, NN), (go, VB), (in, IN), (the, DT), (corner, NN)]	time70-cond1.txt
kid	 it goes in there okay the square goes in the corner then the big one then the little one goes in there then you put this one there then what this one should go	[it, goes, in, there, okay, the, square, goes, in, the, corner, then, the, big, one, then, the, little, one, goes, in, there, then, you, put, this, one, there, then, what, this, one, should, go]	[it, go, in, there, okay, the, square, go, in, the, corner, then, the, big, one, then, the, little, one, go, in, there, then, you, put, this, one, there, then, what, this, one, should, go]	[(it, PRP), (goes, VBZ), (in, IN), (there, EX), (okay, IN), (the, DT), (square, NN), (goes, VBZ), (in, IN), (the, DT), (corner, NN), (then, RB), (the, DT), (big, JJ), (one, CD), (then, RB), (the, DT), (little, JJ), (one, NN), (goes, VBZ), (in, IN), (there, EX), (then, RB), (you, PRP), (put, VBP), (this, DT), (one, CD), (there, EX), (then, RB), (what, WP), (this, DT), (one, NN), (should, MD), (go, VB)]	[(it, PRP), (go, VBP), (in, IN), (there, RB), (okay, IN), (the, DT), (square, NN), (go, VB), (in, IN), (the, DT), (corner, NN), (then, RB), (the, DT), (big, JJ), (one, CD), (then, RB), (the, DT), (little, JJ), (one, CD), (go, NN), (in, IN), (there, RB), (then, RB), (you, PRP), (put, VBP), (this, DT), (one, CD), (there, EX), (then, RB), (what, WP), (this, DT), (one, NN), (should, MD), (go, VB)]	time70-cond1.txt
cgv	this one goes right next to the square and the long side goes next to the other long side	[this, one, goes, right, next, to, the, square, and, the, long, side, goes, next, to, the, other, long, side]	[this, one, go, right, next, to, the, square, and, the, long, side, go, next, to, the, other, long, side]	[(this, DT), (one, CD), (goes, VBZ), (right, JJ), (next, JJ), (to, TO), (the, DT), (square, NN), (and, CC), (the, DT), (long, JJ), (side, NN), (goes, VBZ), (next, JJ), (to, TO), (the, DT), (other, JJ), (long, JJ), (side, NN)]	[(this, DT), (one, CD), (go, VB), (right, JJ), (next, RB), (to, TO), (the, DT), (square, NN), (and, CC), (the, DT), (long, JJ), (side, NN), (go, VBP), (next, JJ), (to, TO), (the, DT), (other, JJ), (long, JJ), (side, NN)]	time70-cond1.txt
kid	 okay so this one where this one should go that one should go here	[okay, so, this, one, where, this, one, should, go, that, one, should, go, here]	[okay, so, this, one, where, this, one, should, go, that, one, should, go, here]	[(okay, RB), (so, RB), (this, DT), (one, NN), (where, WRB), (this, DT), (one, NN), (should, MD), (go, VB), (that, IN), (one, CD), (should, MD), (go, VB), (here, RB)]	[(okay, RB), (so, RB), (this, DT), (one, NN), (where, WRB), (this, DT), (one, NN), (should, MD), (go, VB), (that, IN), (one, CD), (should, MD), (go, VB), (here, RB)]	time70-cond1.txt
cgv	 i think you're right	[i, think, you, are, right]	[i, think, you, be, right]	[(i, NN), (think, VBP), (you, PRP), (are, VBP), (right, JJ)]	[(i, NN), (think, VBP), (you, PRP), (be, VB), (right, JJ)]	time70-cond1.txt
kid	and where this one should go	[and, where, this, one, should, go]	[and, where, this, one, should, go]	[(and, CC), (where, WRB), (this, DT), (one, NN), (should, MD), (go, VB)]	[(and, CC), (where, WRB), (this, DT), (one, NN), (should, MD), (go, VB)]	time70-cond1.txt
cgv	where does it look like it should go	[where, does, it, look, like, it, should, go]	[where, do, it, look, like, it, should, go]	[(where, WRB), (does, VBZ), (it, PRP), (look, VB), (like, IN), (it, PRP), (should, MD), (go, VB)]	[(where, WRB), (do, VB), (it, PRP), (look, VB), (like, IN), (it, PRP), (should, MD), (go, VB)]	time70-cond1.txt
kid	okay i'll put it here	[okay, i, will, put, it, here]	[okay, i, will, put, it, here]	[(okay, NN), (i, NN), (will, MD), (put, VB), (it, PRP), (here, RB)]	[(okay, NN), (i, NN), (will, MD), (put, VB), (it, PRP), (here, RB)]	time70-cond1.txt
cgv	with the long edge you have to get the long edges together no that's not the long edge	[with, the, long, edge, you, have, to, get, the, long, edges, together, no, that, is, not, the, long, edge]	[with, the, long, edge, you, have, to, get, the, long, edge, together, no, that, be, not, the, long, edge]	[(with, IN), (the, DT), (long, JJ), (edge, NN), (you, PRP), (have, VBP), (to, TO), (get, VB), (the, DT), (long, JJ), (edges, VBZ), (together, RB), (no, DT), (that, WDT), (is, VBZ), (not, RB), (the, DT), (long, JJ), (edge, NN)]	[(with, IN), (the, DT), (long, JJ), (edge, NN), (you, PRP), (have, VBP), (to, TO), (get, VB), (the, DT), (long, JJ), (edge, NN), (together, RB), (no, DT), (that, WDT), (be, VB), (not, RB), (the, DT), (long, JJ), (edge, NN)]	time70-cond1.txt
kid	where the long edge is then	[where, the, long, edge, is, then]	[where, the, long, edge, be, then]	[(where, WRB), (the, DT), (long, JJ), (edge, NN), (is, VBZ), (then, RB)]	[(where, WRB), (the, DT), (long, JJ), (edge, NN), (be, VB), (then, RB)]	time70-cond1.txt
cgv	here let's feel them all this one's long and this one's long that's the longest one	[here, let, us, feel, them, all, this, one, 's, long, and, this, one, 's, long, that, is, the, longest, one]	[here, let, u, feel, them, all, this, one, 's, long, and, this, one, 's, long, that, be, the, long, one]	[(here, RB), (let, VB), (us, PRP), (feel, VB), (them, PRP), (all, PDT), (this, DT), (one, CD), ('s, POS), (long, JJ), (and, CC), (this, DT), (one, CD), ('s, POS), (long, JJ), (that, WDT), (is, VBZ), (the, DT), (longest, JJS), (one, NN)]	[(here, RB), (let, VB), (u, JJ), (feel, VB), (them, PRP), (all, PDT), (this, DT), (one, CD), ('s, POS), (long, JJ), (and, CC), (this, DT), (one, CD), ('s, POS), (long, JJ), (that, IN), (be, VB), (the, DT), (long, JJ), (one, NN)]	time70-cond1.txt
kid	okay this one then this one and then this one no this one then this one and then this one and then this one	[okay, this, one, then, this, one, and, then, this, one, no, this, one, then, this, one, and, then, this, one, and, then, this, one]	[okay, this, one, then, this, one, and, then, this, one, no, this, one, then, this, one, and, then, this, one, and, then, this, one]	[(okay, NN), (this, DT), (one, CD), (then, RB), (this, DT), (one, CD), (and, CC), (then, RB), (this, DT), (one, CD), (no, DT), (this, DT), (one, CD), (then, RB), (this, DT), (one, CD), (and, CC), (then, RB), (this, DT), (one, CD), (and, CC), (then, RB), (this, DT), (one, NN)]	[(okay, NN), (this, DT), (one, CD), (then, RB), (this, DT), (one, CD), (and, CC), (then, RB), (this, DT), (one, CD), (no, DT), (this, DT), (one, CD), (then, RB), (this, DT), (one, CD), (and, CC), (then, RB), (this, DT), (one, CD), (and, CC), (then, RB), (this, DT), (one, NN)]	time70-cond1.txt
cgv	 see dad he did it he sure did do you want to try it again all by yourself this time	[see, dad, he, did, it, he, sure, did, do, you, want, to, try, it, again, all, by, yourself, this, time]	[see, dad, he, do, it, he, sure, do, do, you, want, to, try, it, again, all, by, yourself, this, time]	[(see, VB), (dad, NN), (he, PRP), (did, VBD), (it, PRP), (he, PRP), (sure, RB), (did, VBD), (do, VB), (you, PRP), (want, VB), (to, TO), (try, VB), (it, PRP), (again, RB), (all, DT), (by, IN), (yourself, PRP), (this, DT), (time, NN)]	[(see, VB), (dad, NN), (he, PRP), (do, VB), (it, PRP), (he, PRP), (sure, RB), (do, VBP), (do, VB), (you, PRP), (want, VB), (to, TO), (try, VB), (it, PRP), (again, RB), (all, DT), (by, IN), (yourself, PRP), (this, DT), (time, NN)]	time70-cond1.txt
kid	no this time you help me	[no, this, time, you, help, me]	[no, this, time, you, help, me]	[(no, DT), (this, DT), (time, NN), (you, PRP), (help, VBP), (me, PRP)]	[(no, DT), (this, DT), (time, NN), (you, PRP), (help, VBP), (me, PRP)]	time70-cond1.txt
cgv	i'll help you just if you need help i'd like to watch you do it all by yourself	[i, will, help, you, just, if, you, need, help, i, would, like, to, watch, you, do, it, all, by, yourself]	[i, will, help, you, just, if, you, need, help, i, would, like, to, watch, you, do, it, all, by, yourself]	[(i, NN), (will, MD), (help, VB), (you, PRP), (just, RB), (if, IN), (you, PRP), (need, VBP), (help, VB), (i, VB), (would, MD), (like, VB), (to, TO), (watch, VB), (you, PRP), (do, VB), (it, PRP), (all, DT), (by, IN), (yourself, PRP)]	[(i, NN), (will, MD), (help, VB), (you, PRP), (just, RB), (if, IN), (you, PRP), (need, VBP), (help, VB), (i, VB), (would, MD), (like, VB), (to, TO), (watch, VB), (you, PRP), (do, VB), (it, PRP), (all, DT), (by, IN), (yourself, PRP)]	time70-cond1.txt
kid	i'm gon ta need help i want help mom what is this when i put this together will you show me which one this one goes here then this one goes here then this one goes here then this one goes here then this one goes here then this one goes here and this one goes here	[i, am, gon, ta, need, help, i, want, help, mom, what, is, this, when, i, put, this, together, will, you, show, me, which, one, this, one, goes, here, then, this, one, goes, here, then, this, one, goes, here, then, this, one, goes, here, then, this, one, goes, here, then, this, one, goes, here, and, this, one, goes, here]	[i, be, gon, ta, need, help, i, want, help, mom, what, be, this, when, i, put, this, together, will, you, show, me, which, one, this, one, go, here, then, this, one, go, here, then, this, one, go, here, then, this, one, go, here, then, this, one, go, here, then, this, one, go, here, and, this, one, go, here]	[(i, NN), (am, VBP), (gon, NN), (ta, NN), (need, VBP), (help, NN), (i, VB), (want, VBP), (help, NN), (mom, VB), (what, WP), (is, VBZ), (this, DT), (when, WRB), (i, NN), (put, VBD), (this, DT), (together, NN), (will, MD), (you, PRP), (show, VB), (me, PRP), (which, WDT), (one, CD), (this, DT), (one, NN), (goes, VBZ), (here, RB), (then, RB), (this, DT), (one, NN), (goes, VBZ), (here, RB), (then, RB), (this, DT), (one, NN), (goes, VBZ), (here, RB), (then, RB), (this, DT), (one, NN), (goes, VBZ), (here, RB), (then, RB), (this, DT), (one, NN), (goes, VBZ), (here, RB), (then, RB), (this, DT), (one, NN), (goes, VBZ), (here, RB), (and, CC), (this, DT), (one, NN), (goes, VBZ), (here, RB)]	[(i, NN), (be, VB), (gon, VBN), (ta, TO), (need, VB), (help, NN), (i, VB), (want, VBP), (help, NN), (mom, VB), (what, WP), (be, VB), (this, DT), (when, WRB), (i, NN), (put, VBD), (this, DT), (together, NN), (will, MD), (you, PRP), (show, VB), (me, PRP), (which, WDT), (one, CD), (this, DT), (one, CD), (go, NN), (here, RB), (then, RB), (this, DT), (one, CD), (go, NN), (here, RB), (then, RB), (this, DT), (one, CD), (go, NN), (here, RB), (then, RB), (this, DT), (one, CD), (go, NN), (here, RB), (then, RB), (this, DT), (one, CD), (go, NN), (here, RB), (then, RB), (this, DT), (one, CD), (go, NN), (here, RB), (and, CC), (this, DT), (one, CD), (go, NN), (here, RB)]	time70-cond1.txt
