participant	content	token	lemma	tagged_token	tagged_lemma	file
cgv	it's going to be a rug for here abe	[it, is, going, to, be, a, rug, for, here, abe]	[it, be, go, to, be, a, rug, for, here, abe]	[(it, PRP), (is, VBZ), (going, VBG), (to, TO), (be, VB), (a, DT), (rug, NN), (for, IN), (here, RB), (abe, NN)]	[(it, PRP), (be, VB), (go, VBN), (to, TO), (be, VB), (a, DT), (rug, NN), (for, IN), (here, RB), (abe, NN)]	time30-cond1.txt
kid	 for in here mom so i have a big place to lay down	[for, in, here, mom, so, i, have, a, big, place, to, lay, down]	[for, in, here, mom, so, i, have, a, big, place, to, lay, down]	[(for, IN), (in, IN), (here, RB), (mom, NN), (so, RB), (i, RB), (have, VBP), (a, DT), (big, JJ), (place, NN), (to, TO), (lay, VB), (down, RP)]	[(for, IN), (in, IN), (here, RB), (mom, NN), (so, RB), (i, RB), (have, VBP), (a, DT), (big, JJ), (place, NN), (to, TO), (lay, VB), (down, RP)]	time30-cond1.txt
cgv	 i hope i get it finished by winter time i hope i get it finished by winter time	[i, hope, i, get, it, finished, by, winter, time, i, hope, i, get, it, finished, by, winter, time]	[i, hope, i, get, it, finish, by, winter, time, i, hope, i, get, it, finish, by, winter, time]	[(i, IN), (hope, VBP), (i, JJ), (get, VBP), (it, PRP), (finished, VBN), (by, IN), (winter, NN), (time, NN), (i, IN), (hope, VBP), (i, JJ), (get, VBP), (it, PRP), (finished, VBN), (by, IN), (winter, NN), (time, NN)]	[(i, IN), (hope, VBP), (i, JJ), (get, VBP), (it, PRP), (finish, JJ), (by, IN), (winter, NN), (time, NN), (i, IN), (hope, VBP), (i, JJ), (get, VBP), (it, PRP), (finish, JJ), (by, IN), (winter, NN), (time, NN)]	time30-cond1.txt
kid	 why it's winter time now	[why, it, is, winter, time, now]	[why, it, be, winter, time, now]	[(why, WRB), (it, PRP), (is, VBZ), (winter, JJ), (time, NN), (now, RB)]	[(why, WRB), (it, PRP), (be, VB), (winter, JJ), (time, NN), (now, RB)]	time30-cond1.txt
cgv	it's still summer	[it, is, still, summer]	[it, be, still, summer]	[(it, PRP), (is, VBZ), (still, RB), (summer, NN)]	[(it, PRP), (be, VB), (still, RB), (summer, NN)]	time30-cond1.txt
kid	i want it snow mom	[i, want, it, snow, mom]	[i, want, it, snow, mom]	[(i, NN), (want, VBP), (it, PRP), (snow, VBZ), (mom, NN)]	[(i, NN), (want, VBP), (it, PRP), (snow, VBZ), (mom, NN)]	time30-cond1.txt
cgv	you do want it to snow how come	[you, do, want, it, to, snow, how, come]	[you, do, want, it, to, snow, how, come]	[(you, PRP), (do, VBP), (want, VB), (it, PRP), (to, TO), (snow, VB), (how, WRB), (come, JJ)]	[(you, PRP), (do, VBP), (want, VB), (it, PRP), (to, TO), (snow, VB), (how, WRB), (come, JJ)]	time30-cond1.txt
kid	because i i want it to snow and i sled	[because, i, i, want, it, to, snow, and, i, sled]	[because, i, i, want, it, to, snow, and, i, sled]	[(because, IN), (i, NN), (i, VBP), (want, VBP), (it, PRP), (to, TO), (snow, VB), (and, CC), (i, VB), (sled, VBD)]	[(because, IN), (i, NN), (i, VBP), (want, VBP), (it, PRP), (to, TO), (snow, VB), (and, CC), (i, VB), (sled, VBD)]	time30-cond1.txt
cgv	you want to go down the hill on a sled that's why you want it to snow	[you, want, to, go, down, the, hill, on, a, sled, that, is, why, you, want, it, to, snow]	[you, want, to, go, down, the, hill, on, a, sled, that, be, why, you, want, it, to, snow]	[(you, PRP), (want, VBP), (to, TO), (go, VB), (down, RP), (the, DT), (hill, NN), (on, IN), (a, DT), (sled, VBN), (that, WDT), (is, VBZ), (why, WRB), (you, PRP), (want, VBP), (it, PRP), (to, TO), (snow, VB)]	[(you, PRP), (want, VBP), (to, TO), (go, VB), (down, RP), (the, DT), (hill, NN), (on, IN), (a, DT), (sled, VBN), (that, IN), (be, VB), (why, WRB), (you, PRP), (want, VBP), (it, PRP), (to, TO), (snow, VB)]	time30-cond1.txt
kid	 mom i want ta ski by myself when i get skis and things	[mom, i, want, ta, ski, by, myself, when, i, get, skis, and, things]	[mom, i, want, ta, ski, by, myself, when, i, get, skis, and, thing]	[(mom, NN), (i, NN), (want, VBP), (ta, NN), (ski, NN), (by, IN), (myself, PRP), (when, WRB), (i, JJ), (get, VBP), (skis, JJ), (and, CC), (things, NNS)]	[(mom, NN), (i, NN), (want, VBP), (ta, NN), (ski, NN), (by, IN), (myself, PRP), (when, WRB), (i, JJ), (get, VBP), (skis, JJ), (and, CC), (thing, NN)]	time30-cond1.txt
cgv	you do want to ski by yourself well you have to get skis and skis poles	[you, do, want, to, ski, by, yourself, well, you, have, to, get, skis, and, skis, poles]	[you, do, want, to, ski, by, yourself, well, you, have, to, get, skis, and, skis, pole]	[(you, PRP), (do, VBP), (want, VB), (to, TO), (ski, VB), (by, IN), (yourself, PRP), (well, RB), (you, PRP), (have, VBP), (to, TO), (get, VB), (skis, JJ), (and, CC), (skis, JJ), (poles, NNS)]	[(you, PRP), (do, VBP), (want, VB), (to, TO), (ski, VB), (by, IN), (yourself, PRP), (well, RB), (you, PRP), (have, VBP), (to, TO), (get, VB), (skis, JJ), (and, CC), (skis, JJ), (pole, NN)]	time30-cond1.txt
kid	 mom i love you i i i want you making a big rug for out out out in the hallway	[mom, i, love, you, i, i, i, want, you, making, a, big, rug, for, out, out, out, in, the, hallway]	[mom, i, love, you, i, i, i, want, you, make, a, big, rug, for, out, out, out, in, the, hallway]	[(mom, NN), (i, NN), (love, VBP), (you, PRP), (i, VBP), (i, VBP), (i, VBP), (want, VBP), (you, PRP), (making, VBG), (a, DT), (big, JJ), (rug, NN), (for, IN), (out, RP), (out, RP), (out, RP), (in, IN), (the, DT), (hallway, NN)]	[(mom, NN), (i, NN), (love, VBP), (you, PRP), (i, VBP), (i, VBP), (i, VBP), (want, VBP), (you, PRP), (make, VBP), (a, DT), (big, JJ), (rug, NN), (for, IN), (out, RP), (out, RP), (out, RP), (in, IN), (the, DT), (hallway, NN)]	time30-cond1.txt
