participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	who else uses earphones  i was thinking of different occupations	[who, else, uses, earphones, i, was, thinking, of, different, occupations]	[who, else, use, earphone, i, be, think, of, different, occupation]	[(who, WP), (else, VBP), (uses, VBZ), (earphones, NNS), (i, NN), (was, VBD), (thinking, VBG), (of, IN), (different, JJ), (occupations, NNS)]	[(who, WP), (else, RB), (use, VBP), (earphone, NN), (i, NN), (be, VB), (think, VBN), (of, IN), (different, JJ), (occupation, NN)]	[(who, WP), (else, RB), (uses, VBZ), (earphones, NNS), (i, FW), (was, VBD), (thinking, VBG), (of, IN), (different, JJ), (occupations, NNS)]	[(who, WP), (else, RB), (use, VBP), (earphone, NN), (i, FW), (be, VB), (think, VB), (of, IN), (different, JJ), (occupation, NN)]	time108-cond1.txt
kid	syrup was a good one i said syrup is a good one for pancakes	[syrup, was, a, good, one, i, said, syrup, is, a, good, one, for, pancakes]	[syrup, be, a, good, one, i, say, syrup, be, a, good, one, for, pancake]	[(syrup, NN), (was, VBD), (a, DT), (good, JJ), (one, CD), (i, NN), (said, VBD), (syrup, NN), (is, VBZ), (a, DT), (good, JJ), (one, NN), (for, IN), (pancakes, NNS)]	[(syrup, NN), (be, VB), (a, DT), (good, JJ), (one, CD), (i, NN), (say, VBP), (syrup, NN), (be, VB), (a, DT), (good, JJ), (one, NN), (for, IN), (pancake, NN)]	[(syrup, NN), (was, VBD), (a, DT), (good, JJ), (one, CD), (i, FW), (said, VBD), (syrup, NN), (is, VBZ), (a, DT), (good, JJ), (one, CD), (for, IN), (pancakes, NNS)]	[(syrup, NN), (be, VB), (a, DT), (good, JJ), (one, CD), (i, FW), (say, VBP), (syrup, NN), (be, VB), (a, DT), (good, JJ), (one, CD), (for, IN), (pancake, NN)]	time108-cond1.txt
cgv	it makes them sweet doesn't it are you ready for some little pancakes do you think you can eat some more	[it, makes, them, sweet, does, not, it, are, you, ready, for, some, little, pancakes, do, you, think, you, can, eat, some, more]	[it, make, them, sweet, do, not, it, be, you, ready, for, some, little, pancake, do, you, think, you, can, eat, some, more]	[(it, PRP), (makes, VBZ), (them, PRP), (sweet, VB), (does, VBZ), (not, RB), (it, PRP), (are, VBP), (you, PRP), (ready, JJ), (for, IN), (some, DT), (little, JJ), (pancakes, NNS), (do, VBP), (you, PRP), (think, VB), (you, PRP), (can, MD), (eat, VB), (some, DT), (more, RBR)]	[(it, PRP), (make, VB), (them, PRP), (sweet, VB), (do, VBP), (not, RB), (it, PRP), (be, VB), (you, PRP), (ready, JJ), (for, IN), (some, DT), (little, JJ), (pancake, NN), (do, VBP), (you, PRP), (think, VB), (you, PRP), (can, MD), (eat, VB), (some, DT), (more, RBR)]	[(it, PRP), (makes, VBZ), (them, PRP), (sweet, JJ), (does, VBZ), (not, RB), (it, PRP), (are, VBP), (you, PRP), (ready, JJ), (for, IN), (some, DT), (little, JJ), (pancakes, NNS), (do, VBP), (you, PRP), (think, VB), (you, PRP), (can, MD), (eat, VB), (some, DT), (more, JJR)]	[(it, PRP), (make, VBP), (them, PRP), (sweet, JJ), (do, VBP), (not, RB), (it, PRP), (be, VB), (you, PRP), (ready, JJ), (for, IN), (some, DT), (little, JJ), (pancake, NN), (do, VBP), (you, PRP), (think, VB), (you, PRP), (can, MD), (eat, VB), (some, DT), (more, JJR)]	time108-cond1.txt
kid	yeah i'm really hungry that's half long that's half long	[yeah, i, am, really, hungry, that, is, half, long, that, is, half, long]	[yeah, i, be, really, hungry, that, be, half, long, that, be, half, long]	[(yeah, NN), (i, NN), (am, VBP), (really, RB), (hungry, JJ), (that, WDT), (is, VBZ), (half, RB), (long, JJ), (that, WDT), (is, VBZ), (half, RB), (long, JJ)]	[(yeah, NN), (i, NN), (be, VB), (really, RB), (hungry, JJ), (that, IN), (be, VB), (half, JJ), (long, JJ), (that, IN), (be, VB), (half, JJ), (long, JJ)]	[(yeah, JJ), (i, FW), (am, VBP), (really, RB), (hungry, JJ), (that, IN), (is, VBZ), (half, RB), (long, JJ), (that, DT), (is, VBZ), (half, RB), (long, JJ)]	[(yeah, JJ), (i, FW), (be, VB), (really, RB), (hungry, JJ), (that, IN), (be, VB), (half, JJ), (long, JJ), (that, IN), (be, VB), (half, JJ), (long, JJ)]	time108-cond1.txt
cgv	what's half long	[what, is, half, long]	[what, be, half, long]	[(what, WP), (is, VBZ), (half, DT), (long, JJ)]	[(what, WP), (be, VB), (half, JJ), (long, JJ)]	[(what, WP), (is, VBZ), (half, RB), (long, JJ)]	[(what, WDT), (be, VB), (half, RB), (long, JJ)]	time108-cond1.txt
kid	mommy do you want any more of my pancakes	[mommy, do, you, want, any, more, of, my, pancakes]	[mommy, do, you, want, any, more, of, my, pancake]	[(mommy, NNS), (do, VBP), (you, PRP), (want, VB), (any, DT), (more, JJR), (of, IN), (my, PRP$), (pancakes, NNS)]	[(mommy, NNS), (do, VBP), (you, PRP), (want, VB), (any, DT), (more, JJR), (of, IN), (my, PRP$), (pancake, NN)]	[(mommy, NN), (do, VBP), (you, PRP), (want, VB), (any, DT), (more, JJR), (of, IN), (my, PRP$), (pancakes, NNS)]	[(mommy, NN), (do, VBP), (you, PRP), (want, VB), (any, DT), (more, JJR), (of, IN), (my, PRP$), (pancake, NN)]	time108-cond1.txt
cgv	no you can leave them	[no, you, can, leave, them]	[no, you, can, leave, them]	[(no, DT), (you, PRP), (can, MD), (leave, VB), (them, PRP)]	[(no, DT), (you, PRP), (can, MD), (leave, VB), (them, PRP)]	[(no, DT), (you, PRP), (can, MD), (leave, VB), (them, PRP)]	[(no, DT), (you, PRP), (can, MD), (leave, VB), (them, PRP)]	time108-cond1.txt
kid	i'm squashing them okay mom dad would you like to feel this	[i, am, squashing, them, okay, mom, dad, would, you, like, to, feel, this]	[i, be, squash, them, okay, mom, dad, would, you, like, to, feel, this]	[(i, NN), (am, VBP), (squashing, VBG), (them, PRP), (okay, JJ), (mom, NN), (dad, NN), (would, MD), (you, PRP), (like, IN), (to, TO), (feel, VB), (this, DT)]	[(i, NN), (be, VB), (squash, VBN), (them, PRP), (okay, VBP), (mom, JJ), (dad, NN), (would, MD), (you, PRP), (like, IN), (to, TO), (feel, VB), (this, DT)]	[(i, LS), (am, VBP), (squashing, VBG), (them, PRP), (okay, JJ), (mom, NN), (dad, NN), (would, MD), (you, PRP), (like, VB), (to, TO), (feel, VB), (this, DT)]	[(i, LS), (be, VB), (squash, JJ), (them, PRP), (okay, JJ), (mom, NN), (dad, NN), (would, MD), (you, PRP), (like, VB), (to, TO), (feel, VB), (this, DT)]	time108-cond1.txt
cgv	no thanks that looks pretty yucky	[no, thanks, that, looks, pretty, yucky]	[no, thanks, that, look, pretty, yucky]	[(no, DT), (thanks, NNS), (that, WDT), (looks, VBZ), (pretty, RB), (yucky, JJ)]	[(no, DT), (thanks, NNS), (that, WDT), (look, VBP), (pretty, RB), (yucky, JJ)]	[(no, DT), (thanks, NNS), (that, WDT), (looks, VBZ), (pretty, RB), (yucky, JJ)]	[(no, DT), (thanks, NNS), (that, WDT), (look, VBP), (pretty, RB), (yucky, JJ)]	time108-cond1.txt
kid	momma i want a shirt on	[momma, i, want, a, shirt, on]	[momma, i, want, a, shirt, on]	[(momma, NN), (i, NN), (want, VBP), (a, DT), (shirt, NN), (on, IN)]	[(momma, NN), (i, NN), (want, VBP), (a, DT), (shirt, NN), (on, IN)]	[(momma, NN), (i, FW), (want, VBP), (a, DT), (shirt, NN), (on, IN)]	[(momma, NN), (i, FW), (want, VBP), (a, DT), (shirt, NN), (on, IN)]	time108-cond1.txt
