participant	content	token	lemma	tagged_token	tagged_lemma	file
kid	tomorrow morning tomorrow morning i will m you want that sort of thing tomorrow morning i want tomorrow morning	[tomorrow, morning, tomorrow, morning, i, will, m, you, want, that, sort, of, thing, tomorrow, morning, i, want, tomorrow, morning]	[tomorrow, morning, tomorrow, morning, i, will, m, you, want, that, sort, of, thing, tomorrow, morning, i, want, tomorrow, morning]	[(tomorrow, NN), (morning, NN), (tomorrow, NN), (morning, NN), (i, NN), (will, MD), (m, VB), (you, PRP), (want, VBP), (that, IN), (sort, NN), (of, IN), (thing, NN), (tomorrow, NN), (morning, NN), (i, NN), (want, VBP), (tomorrow, NN), (morning, NN)]	[(tomorrow, NN), (morning, NN), (tomorrow, NN), (morning, NN), (i, NN), (will, MD), (m, VB), (you, PRP), (want, VBP), (that, IN), (sort, NN), (of, IN), (thing, NN), (tomorrow, NN), (morning, NN), (i, NN), (want, VBP), (tomorrow, NN), (morning, NN)]	time64-cond1.txt
cgv	do you want tomorrow morning to come this morning so you can take a bath this morning	[do, you, want, tomorrow, morning, to, come, this, morning, so, you, can, take, a, bath, this, morning]	[do, you, want, tomorrow, morning, to, come, this, morning, so, you, can, take, a, bath, this, morning]	[(do, VBP), (you, PRP), (want, VB), (tomorrow, NN), (morning, NN), (to, TO), (come, VB), (this, DT), (morning, NN), (so, IN), (you, PRP), (can, MD), (take, VB), (a, DT), (bath, NN), (this, DT), (morning, NN)]	[(do, VBP), (you, PRP), (want, VB), (tomorrow, NN), (morning, NN), (to, TO), (come, VB), (this, DT), (morning, NN), (so, IN), (you, PRP), (can, MD), (take, VB), (a, DT), (bath, NN), (this, DT), (morning, NN)]	time64-cond1.txt
kid	the easter bunny comes	[the, easter, bunny, comes]	[the, easter, bunny, come]	[(the, DT), (easter, NN), (bunny, NN), (comes, VBZ)]	[(the, DT), (easter, NN), (bunny, NN), (come, VB)]	time64-cond1.txt
cgv	do you know when he's coming	[do, you, know, when, he, is, coming]	[do, you, know, when, he, be, come]	[(do, VB), (you, PRP), (know, VB), (when, WRB), (he, PRP), (is, VBZ), (coming, VBG)]	[(do, VB), (you, PRP), (know, VB), (when, WRB), (he, PRP), (be, VB), (come, VBN)]	time64-cond1.txt
kid	yeah when in april	[yeah, when, in, april]	[yeah, when, in, april]	[(yeah, NN), (when, WRB), (in, IN), (april, NN)]	[(yeah, NN), (when, WRB), (in, IN), (april, NN)]	time64-cond1.txt
cgv	yeah we have to wait for february and march and then april will come	[yeah, we, have, to, wait, for, february, and, march, and, then, april, will, come]	[yeah, we, have, to, wait, for, february, and, march, and, then, april, will, come]	[(yeah, NN), (we, PRP), (have, VBP), (to, TO), (wait, VB), (for, IN), (february, JJ), (and, CC), (march, NN), (and, CC), (then, RB), (april, VB), (will, MD), (come, VB)]	[(yeah, NN), (we, PRP), (have, VBP), (to, TO), (wait, VB), (for, IN), (february, JJ), (and, CC), (march, NN), (and, CC), (then, RB), (april, VB), (will, MD), (come, VB)]	time64-cond1.txt
kid	watch this watch this	[watch, this, watch, this]	[watch, this, watch, this]	[(watch, NN), (this, DT), (watch, NN), (this, DT)]	[(watch, NN), (this, DT), (watch, NN), (this, DT)]	time64-cond1.txt
cgv	are you balancing yourself are you a gymnastic a gymnast	[are, you, balancing, yourself, are, you, a, gymnastic, a, gymnast]	[be, you, balance, yourself, be, you, a, gymnastic, a, gymnast]	[(are, VBP), (you, PRP), (balancing, VBG), (yourself, PRP), (are, VBP), (you, PRP), (a, DT), (gymnastic, JJ), (a, DT), (gymnast, NN)]	[(be, VB), (you, PRP), (balance, VB), (yourself, PRP), (be, VB), (you, PRP), (a, DT), (gymnastic, JJ), (a, DT), (gymnast, NN)]	time64-cond1.txt
kid	i'm i'm gon ta be a a gymnast	[i, am, i, am, gon, ta, be, a, a, gymnast]	[i, be, i, be, gon, ta, be, a, a, gymnast]	[(i, NN), (am, VBP), (i, JJ), (am, VBP), (gon, JJ), (ta, NN), (be, VB), (a, DT), (a, DT), (gymnast, NN)]	[(i, NN), (be, VB), (i, JJ), (be, VB), (gon, VBN), (ta, RB), (be, VB), (a, DT), (a, DT), (gymnast, NN)]	time64-cond1.txt
cgv	 boy you sure are active this morning you must have eaten a good breakfast	[boy, you, sure, are, active, this, morning, you, must, have, eaten, a, good, breakfast]	[boy, you, sure, be, active, this, morning, you, must, have, eat, a, good, breakfast]	[(boy, NN), (you, PRP), (sure, VBP), (are, VBP), (active, JJ), (this, DT), (morning, NN), (you, PRP), (must, MD), (have, VB), (eaten, VBN), (a, DT), (good, JJ), (breakfast, NN)]	[(boy, NN), (you, PRP), (sure, VBP), (be, VB), (active, JJ), (this, DT), (morning, NN), (you, PRP), (must, MD), (have, VB), (eat, NN), (a, DT), (good, JJ), (breakfast, NN)]	time64-cond1.txt
kid	my bacon still little bit left	[my, bacon, still, little, bit, left]	[my, bacon, still, little, bit, leave]	[(my, PRP$), (bacon, NN), (still, RB), (little, JJ), (bit, NN), (left, VBD)]	[(my, PRP$), (bacon, NN), (still, RB), (little, JJ), (bit, NN), (leave, VBP)]	time64-cond1.txt
cgv	is any of it left	[is, any, of, it, left]	[be, any, of, it, leave]	[(is, VBZ), (any, DT), (of, IN), (it, PRP), (left, VBD)]	[(be, VB), (any, DT), (of, IN), (it, PRP), (leave, VBP)]	time64-cond1.txt
kid	i don't think so	[i, do, not, think, so]	[i, do, not, think, so]	[(i, NNS), (do, VBP), (not, RB), (think, VB), (so, RB)]	[(i, NNS), (do, VBP), (not, RB), (think, VB), (so, RB)]	time64-cond1.txt
cgv	i don't think so either i think daddy ate it all	[i, do, not, think, so, either, i, think, daddy, ate, it, all]	[i, do, not, think, so, either, i, think, daddy, ate, it, all]	[(i, NNS), (do, VBP), (not, RB), (think, VB), (so, IN), (either, RB), (i, JJ), (think, VBP), (daddy, JJ), (ate, NN), (it, PRP), (all, DT)]	[(i, NNS), (do, VBP), (not, RB), (think, VB), (so, IN), (either, RB), (i, JJ), (think, VBP), (daddy, JJ), (ate, NN), (it, PRP), (all, DT)]	time64-cond1.txt
kid	did you eat my bacon	[did, you, eat, my, bacon]	[do, you, eat, my, bacon]	[(did, VBD), (you, PRP), (eat, VB), (my, PRP$), (bacon, NN)]	[(do, VB), (you, PRP), (eat, VB), (my, PRP$), (bacon, NN)]	time64-cond1.txt
cgv	i ate my bacon do you want me to fix you more	[i, ate, my, bacon, do, you, want, me, to, fix, you, more]	[i, eat, my, bacon, do, you, want, me, to, fix, you, more]	[(i, NN), (ate, VBP), (my, PRP$), (bacon, NN), (do, VBP), (you, PRP), (want, VB), (me, PRP), (to, TO), (fix, VB), (you, PRP), (more, JJR)]	[(i, NN), (eat, VBP), (my, PRP$), (bacon, NN), (do, VBP), (you, PRP), (want, VB), (me, PRP), (to, TO), (fix, VB), (you, PRP), (more, JJR)]	time64-cond1.txt
kid	no no mom not any more please	[no, no, mom, not, any, more, please]	[no, no, mom, not, any, more, please]	[(no, DT), (no, DT), (mom, NN), (not, RB), (any, DT), (more, JJR), (please, NN)]	[(no, DT), (no, DT), (mom, NN), (not, RB), (any, DT), (more, JJR), (please, NN)]	time64-cond1.txt
cgv	okay i won't	[okay, i, will, not]	[okay, i, will, not]	[(okay, NN), (i, NN), (will, MD), (not, RB)]	[(okay, NN), (i, NN), (will, MD), (not, RB)]	time64-cond1.txt
kid	i thoughted thought edsup you eated mine i thoughted thought edsup daddy eat my bacon can i have this my candybar	[i, thought, thought, ensue, you, eaten, mine, i, thought, thought, ensue, daddy, eat, my, bacon, can, i, have, this, my, candybar]	[i, think, thought, ensue, you, eat, mine, i, think, think, ensue, daddy, eat, my, bacon, can, i, have, this, my, candybar]	[(i, NN), (thought, VBD), (thought, RB), (ensue, VB), (you, PRP), (eaten, VBP), (mine, JJ), (i, NN), (thought, VBD), (thought, VBN), (ensue, RB), (daddy, JJ), (eat, NN), (my, PRP$), (bacon, NN), (can, MD), (i, VB), (have, VBP), (this, DT), (my, PRP$), (candybar, NN)]	[(i, NN), (think, VBP), (thought, VBN), (ensue, NN), (you, PRP), (eat, VBP), (mine, JJ), (i, NN), (think, VBP), (think, VBP), (ensue, NN), (daddy, NN), (eat, NN), (my, PRP$), (bacon, NN), (can, MD), (i, VB), (have, VBP), (this, DT), (my, PRP$), (candybar, NN)]	time64-cond1.txt
