participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
kid	what is that dot there for the dot on chopwood's helmet his helmet	[what, is, that, dot, there, for, the, dot, on, chitwood, 's, helmet, his, helmet]	[what, be, that, dot, there, for, the, dot, on, chitwood, 's, helmet, his, helmet]	[(what, WP), (is, VBZ), (that, DT), (dot, NN), (there, RB), (for, IN), (the, DT), (dot, NN), (on, IN), (chitwood, NN), ('s, POS), (helmet, NN), (his, PRP$), (helmet, NN)]	[(what, WP), (be, VB), (that, DT), (dot, NN), (there, RB), (for, IN), (the, DT), (dot, NN), (on, IN), (chitwood, NN), ('s, POS), (helmet, NN), (his, PRP$), (helmet, NN)]	[(what, WP), (is, VBZ), (that, IN), (dot, NN), (there, RB), (for, IN), (the, DT), (dot, NN), (on, IN), (chitwood, NN), ('s, POS), (helmet, NN), (his, PRP$), (helmet, NN)]	[(what, WDT), (be, VB), (that, IN), (dot, NN), (there, RB), (for, IN), (the, DT), (dot, NN), (on, IN), (chitwood, NN), ('s, POS), (helmet, NN), (his, PRP$), (helmet, NN)]	time172-cond1.txt
cgv	isn't that a flashlight yeah because down in the mines it's really dark abe what do you think would happen to a guy if he was down in a mine and he didn't have a hat like that	[is, not, that, a, flashlight, yeah, because, down, in, the, mines, it, is, really, dark, abe, what, do, you, think, would, happen, to, a, guy, if, he, was, down, in, a, mine, and, he, did, not, have, a, hat, like, that]	[be, not, that, a, flashlight, yeah, because, down, in, the, mine, it, be, really, dark, abe, what, do, you, think, would, happen, to, a, guy, if, he, be, down, in, a, mine, and, he, do, not, have, a, hat, like, that]	[(is, VBZ), (not, RB), (that, IN), (a, DT), (flashlight, JJ), (yeah, NN), (because, IN), (down, RB), (in, IN), (the, DT), (mines, NNS), (it, PRP), (is, VBZ), (really, RB), (dark, JJ), (abe, NN), (what, WP), (do, VBP), (you, PRP), (think, VB), (would, MD), (happen, VB), (to, TO), (a, DT), (guy, NN), (if, IN), (he, PRP), (was, VBD), (down, RB), (in, IN), (a, DT), (mine, NN), (and, CC), (he, PRP), (did, VBD), (not, RB), (have, VB), (a, DT), (hat, NN), (like, IN), (that, DT)]	[(be, VB), (not, RB), (that, IN), (a, DT), (flashlight, JJ), (yeah, NN), (because, IN), (down, RB), (in, IN), (the, DT), (mine, NN), (it, PRP), (be, VB), (really, RB), (dark, JJ), (abe, NN), (what, WP), (do, VBP), (you, PRP), (think, VB), (would, MD), (happen, VB), (to, TO), (a, DT), (guy, NN), (if, IN), (he, PRP), (be, VB), (down, RP), (in, IN), (a, DT), (mine, NN), (and, CC), (he, PRP), (do, VBP), (not, RB), (have, VB), (a, DT), (hat, NN), (like, IN), (that, DT)]	[(is, VBZ), (not, RB), (that, IN), (a, DT), (flashlight, NN), (yeah, NN), (because, IN), (down, RB), (in, IN), (the, DT), (mines, NNS), (it, PRP), (is, VBZ), (really, RB), (dark, JJ), (abe, NN), (what, WP), (do, VBP), (you, PRP), (think, VB), (would, MD), (happen, VB), (to, TO), (a, DT), (guy, NN), (if, IN), (he, PRP), (was, VBD), (down, RB), (in, IN), (a, DT), (mine, NN), (and, CC), (he, PRP), (did, VBD), (not, RB), (have, VB), (a, DT), (hat, NN), (like, IN), (that, DT)]	[(be, VB), (not, RB), (that, IN), (a, DT), (flashlight, NN), (yeah, NN), (because, IN), (down, RB), (in, IN), (the, DT), (mine, NN), (it, PRP), (be, VB), (really, RB), (dark, JJ), (abe, NN), (what, WP), (do, VBP), (you, PRP), (think, VB), (would, MD), (happen, VB), (to, TO), (a, DT), (guy, NN), (if, IN), (he, PRP), (be, VB), (down, RB), (in, IN), (a, DT), (mine, NN), (and, CC), (he, PRP), (do, VBP), (not, RB), (have, VB), (a, DT), (hat, NN), (like, IN), (that, DT)]	time172-cond1.txt
kid	he would fall in a hold because he couldn't see except know what this mine isn't very deep so chopwood won't get hurt bad if if he falls	[he, would, fall, in, a, hold, because, he, could, not, see, except, know, what, this, mine, is, not, very, deep, so, chitwood, will, not, get, hurt, bad, if, if, he, falls]	[he, would, fall, in, a, hold, because, he, could, not, see, except, know, what, this, mine, be, not, very, deep, so, chitwood, will, not, get, hurt, bad, if, if, he, fall]	[(he, PRP), (would, MD), (fall, VB), (in, IN), (a, DT), (hold, NN), (because, IN), (he, PRP), (could, MD), (not, RB), (see, VB), (except, IN), (know, VB), (what, WP), (this, DT), (mine, NN), (is, VBZ), (not, RB), (very, RB), (deep, RB), (so, RB), (chitwood, NN), (will, MD), (not, RB), (get, VB), (hurt, RB), (bad, JJ), (if, IN), (if, IN), (he, PRP), (falls, VBZ)]	[(he, PRP), (would, MD), (fall, VB), (in, IN), (a, DT), (hold, NN), (because, IN), (he, PRP), (could, MD), (not, RB), (see, VB), (except, IN), (know, VB), (what, WP), (this, DT), (mine, NN), (be, VB), (not, RB), (very, RB), (deep, RB), (so, RB), (chitwood, NN), (will, MD), (not, RB), (get, VB), (hurt, RB), (bad, JJ), (if, IN), (if, IN), (he, PRP), (fall, VB)]	[(he, PRP), (would, MD), (fall, VB), (in, IN), (a, DT), (hold, NN), (because, IN), (he, PRP), (could, MD), (not, RB), (see, VB), (except, IN), (know, VB), (what, WP), (this, DT), (mine, NN), (is, VBZ), (not, RB), (very, RB), (deep, JJ), (so, IN), (chitwood, NN), (will, MD), (not, RB), (get, VB), (hurt, VB), (bad, JJ), (if, IN), (if, IN), (he, PRP), (falls, VBZ)]	[(he, PRP), (would, MD), (fall, VB), (in, IN), (a, DT), (hold, NN), (because, IN), (he, PRP), (could, MD), (not, RB), (see, VB), (except, IN), (know, VB), (what, WP), (this, DT), (mine, NN), (be, VB), (not, RB), (very, RB), (deep, JJ), (so, IN), (chitwood, NN), (will, MD), (not, RB), (get, VB), (hurt, VB), (bad, JJ), (if, IN), (if, IN), (he, PRP), (fall, VB)]	time172-cond1.txt
cgv	he should wear his hat though shouldn't he what's that for what's that for	[he, should, wear, his, hat, though, should, not, he, what, is, that, for, what, is, that, for]	[he, should, wear, his, hat, though, should, not, he, what, be, that, for, what, be, that, for]	[(he, PRP), (should, MD), (wear, VB), (his, PRP$), (hat, NN), (though, NN), (should, MD), (not, RB), (he, PRP), (what, WP), (is, VBZ), (that, DT), (for, IN), (what, WP), (is, VBZ), (that, DT), (for, IN)]	[(he, PRP), (should, MD), (wear, VB), (his, PRP$), (hat, NN), (though, NN), (should, MD), (not, RB), (he, PRP), (what, WP), (be, VB), (that, DT), (for, IN), (what, WP), (be, VB), (that, DT), (for, IN)]	[(he, PRP), (should, MD), (wear, VB), (his, PRP$), (hat, NN), (though, IN), (should, MD), (not, RB), (he, PRP), (what, WP), (is, VBZ), (that, IN), (for, IN), (what, WP), (is, VBZ), (that, IN), (for, IN)]	[(he, PRP), (should, MD), (wear, VB), (his, PRP$), (hat, NN), (though, IN), (should, MD), (not, RB), (he, PRP), (what, WP), (be, VB), (that, IN), (for, IN), (what, WP), (be, VB), (that, IN), (for, IN)]	time172-cond1.txt
kid	he's going down in the mine except know what somebody's helping him hold it because the mine's real deep do you know who's holding the rope for chopwood he needs a lantern a lantern except no lanterns are supposed to be in here somebody's falling in the mine bump dump the mine what are these what is this thing called	[he, is, going, down, in, the, mine, except, know, what, somebody, 's, helping, him, hold, it, because, the, mine, 's, real, deep, do, you, know, who, is, holding, the, rope, for, chitwood, he, needs, a, lantern, a, lantern, except, no, lanterns, are, supposed, to, be, in, here, somebody, 's, falling, in, the, mine, bump, dump, the, mine, what, are, these, what, is, this, thing, called]	[he, be, go, down, in, the, mine, except, know, what, somebody, 's, help, him, hold, it, because, the, mine, 's, real, deep, do, you, know, who, be, hold, the, rope, for, chitwood, he, need, a, lantern, a, lantern, except, no, lantern, be, suppose, to, be, in, here, somebody, 's, fall, in, the, mine, bump, dump, the, mine, what, be, these, what, be, this, thing, call]	[(he, PRP), (is, VBZ), (going, VBG), (down, RP), (in, IN), (the, DT), (mine, NN), (except, IN), (know, VBP), (what, WP), (somebody, NN), ('s, POS), (helping, VBG), (him, PRP), (hold, VB), (it, PRP), (because, IN), (the, DT), (mine, NN), ('s, POS), (real, JJ), (deep, JJ), (do, VBP), (you, PRP), (know, VB), (who, WP), (is, VBZ), (holding, VBG), (the, DT), (rope, NN), (for, IN), (chitwood, NN), (he, PRP), (needs, VBZ), (a, DT), (lantern, NN), (a, DT), (lantern, JJ), (except, IN), (no, DT), (lanterns, NNS), (are, VBP), (supposed, VBN), (to, TO), (be, VB), (in, IN), (here, RB), (somebody, NN), ('s, POS), (falling, VBG), (in, IN), (the, DT), (mine, NN), (bump, NN), (dump, VBD), (the, DT), (mine, NN), (what, WP), (are, VBP), (these, DT), (what, WP), (is, VBZ), (this, DT), (thing, NN), (called, VBD)]	[(he, PRP), (be, VB), (go, VB), (down, RP), (in, IN), (the, DT), (mine, NN), (except, IN), (know, VBP), (what, WP), (somebody, NN), ('s, POS), (help, NN), (him, PRP), (hold, VB), (it, PRP), (because, IN), (the, DT), (mine, NN), ('s, POS), (real, JJ), (deep, JJ), (do, VBP), (you, PRP), (know, VB), (who, WP), (be, VB), (hold, VBP), (the, DT), (rope, NN), (for, IN), (chitwood, NN), (he, PRP), (need, VBP), (a, DT), (lantern, JJ), (a, DT), (lantern, JJ), (except, IN), (no, DT), (lantern, JJ), (be, VB), (suppose, JJ), (to, TO), (be, VB), (in, IN), (here, RB), (somebody, NN), ('s, POS), (fall, NN), (in, IN), (the, DT), (mine, NN), (bump, NN), (dump, VBD), (the, DT), (mine, NN), (what, WP), (be, VB), (these, DT), (what, WP), (be, VB), (this, DT), (thing, NN), (call, NN)]	[(he, PRP), (is, VBZ), (going, VBG), (down, RP), (in, IN), (the, DT), (mine, NN), (except, IN), (know, VB), (what, WP), (somebody, NN), ('s, POS), (helping, VBG), (him, PRP), (hold, VB), (it, PRP), (because, IN), (the, DT), (mine, NN), ('s, POS), (real, JJ), (deep, JJ), (do, VBP), (you, PRP), (know, VB), (who, WP), (is, VBZ), (holding, VBG), (the, DT), (rope, NN), (for, IN), (chitwood, NN), (he, PRP), (needs, VBZ), (a, DT), (lantern, NN), (a, DT), (lantern, NN), (except, IN), (no, DT), (lanterns, NNS), (are, VBP), (supposed, VBN), (to, TO), (be, VB), (in, IN), (here, RB), (somebody, NN), ('s, POS), (falling, VBG), (in, IN), (the, DT), (mine, JJ), (bump, NN), (dump, VB), (the, DT), (mine, NN), (what, WP), (are, VBP), (these, DT), (what, WP), (is, VBZ), (this, DT), (thing, NN), (called, VBN)]	[(he, PRP), (be, VB), (go, VB), (down, RP), (in, IN), (the, DT), (mine, NN), (except, IN), (know, VB), (what, WP), (somebody, NN), ('s, POS), (help, NN), (him, PRP), (hold, VBP), (it, PRP), (because, IN), (the, DT), (mine, NN), ('s, POS), (real, JJ), (deep, JJ), (do, VBP), (you, PRP), (know, VB), (who, WP), (be, VB), (hold, VB), (the, DT), (rope, NN), (for, IN), (chitwood, NN), (he, PRP), (need, VBP), (a, DT), (lantern, NN), (a, DT), (lantern, NN), (except, IN), (no, DT), (lantern, NN), (be, VB), (suppose, VB), (to, TO), (be, VB), (in, IN), (here, RB), (somebody, NN), ('s, POS), (fall, NN), (in, IN), (the, DT), (mine, JJ), (bump, NN), (dump, VB), (the, DT), (mine, NN), (what, WDT), (be, VB), (these, DT), (what, WDT), (be, VB), (this, DT), (thing, NN), (call, NN)]	time172-cond1.txt
cgv	that's a detonator	[that, is, a, detonators]	[that, be, a, detonator]	[(that, DT), (is, VBZ), (a, DT), (detonators, NNS)]	[(that, DT), (be, VB), (a, DT), (detonator, NN)]	[(that, DT), (is, VBZ), (a, DT), (detonators, NNS)]	[(that, IN), (be, VB), (a, DT), (detonator, NN)]	time172-cond1.txt
kid	 detonator the detonator and dynamite is going on the weighterc except i'm going to try to blow it up	[detonators, the, detonators, and, dynamite, is, going, on, the, weighted, except, i, am, going, to, try, to, blow, it, up]	[detonator, the, detonator, and, dynamite, be, go, on, the, weighted, except, i, be, go, to, try, to, blow, it, up]	[(detonators, NNS), (the, DT), (detonators, NNS), (and, CC), (dynamite, NN), (is, VBZ), (going, VBG), (on, IN), (the, DT), (weighted, JJ), (except, IN), (i, JJ), (am, VBP), (going, VBG), (to, TO), (try, VB), (to, TO), (blow, VB), (it, PRP), (up, RP)]	[(detonator, NN), (the, DT), (detonator, NN), (and, CC), (dynamite, NN), (be, VB), (go, VBN), (on, IN), (the, DT), (weighted, JJ), (except, IN), (i, NN), (be, VB), (go, VBN), (to, TO), (try, VB), (to, TO), (blow, VB), (it, PRP), (up, RP)]	[(detonators, NNS), (the, DT), (detonators, NNS), (and, CC), (dynamite, NN), (is, VBZ), (going, VBG), (on, IN), (the, DT), (weighted, JJ), (except, IN), (i, FW), (am, VBP), (going, VBG), (to, TO), (try, VB), (to, TO), (blow, VB), (it, PRP), (up, RP)]	[(detonator, NN), (the, DT), (detonator, NN), (and, CC), (dynamite, NN), (be, VB), (go, VB), (on, IN), (the, DT), (weighted, JJ), (except, IN), (i, FW), (be, VB), (go, VB), (to, TO), (try, VB), (to, TO), (blow, VB), (it, PRP), (up, RP)]	time172-cond1.txt
cgv	what's that called	[what, is, that, called]	[what, be, that, call]	[(what, WP), (is, VBZ), (that, DT), (called, VBD)]	[(what, WP), (be, VB), (that, DT), (call, NN)]	[(what, WP), (is, VBZ), (that, IN), (called, VBN)]	[(what, WDT), (be, VB), (that, IN), (call, NN)]	time172-cond1.txt
kid	a weighterc a weighterc	[a, weighted, a, weighted]	[a, weight, a, weighted]	[(a, DT), (weighted, VBD), (a, DT), (weighted, JJ)]	[(a, DT), (weight, NN), (a, DT), (weighted, JJ)]	[(a, DT), (weighted, VBN), (a, DT), (weighted, JJ)]	[(a, DT), (weight, NN), (a, DT), (weighted, JJ)]	time172-cond1.txt
cgv	no a weigherc weigherc it weighs things	[no, a, weigher, weigher, it, weighs, things]	[no, a, weigher, weigher, it, weigh, thing]	[(no, DT), (a, DT), (weigher, RB), (weigher, NN), (it, PRP), (weighs, VBZ), (things, NNS)]	[(no, DT), (a, DT), (weigher, RB), (weigher, NN), (it, PRP), (weigh, JJ), (thing, NN)]	[(no, DT), (a, DT), (weigher, NN), (weigher, NN), (it, PRP), (weighs, VBZ), (things, NNS)]	[(no, DT), (a, DT), (weigher, NN), (weigher, NN), (it, PRP), (weigh, VBP), (thing, NN)]	time172-cond1.txt
