participant	content	token	lemma	tagged_token	tagged_lemma	file
cgv	isn't this a beautiful fish	[is, not, this, a, beautiful, fish]	[be, not, this, a, beautiful, fish]	[(is, VBZ), (not, RB), (this, DT), (a, DT), (beautiful, JJ), (fish, NN)]	[(be, VB), (not, RB), (this, DT), (a, DT), (beautiful, JJ), (fish, NN)]	time24-cond1.txt
kid	i want ta touch him	[i, want, ta, touch, him]	[i, want, ta, touch, him]	[(i, NN), (want, VBP), (ta, NN), (touch, NN), (him, PRP)]	[(i, NN), (want, VBP), (ta, NN), (touch, NN), (him, PRP)]	time24-cond1.txt
cgv	do you like that fish	[do, you, like, that, fish]	[do, you, like, that, fish]	[(do, VB), (you, PRP), (like, IN), (that, DT), (fish, NN)]	[(do, VB), (you, PRP), (like, IN), (that, DT), (fish, NN)]	time24-cond1.txt
kid	 he's pretty he needs a new that's his mother mom	[he, is, pretty, he, needs, a, new, that, is, his, mother, mom]	[he, be, pretty, he, need, a, new, that, be, his, mother, mom]	[(he, PRP), (is, VBZ), (pretty, RB), (he, PRP), (needs, VBZ), (a, DT), (new, JJ), (that, WDT), (is, VBZ), (his, PRP$), (mother, NN), (mom, NN)]	[(he, PRP), (be, VB), (pretty, RB), (he, PRP), (need, VB), (a, DT), (new, JJ), (that, IN), (be, VB), (his, PRP$), (mother, NN), (mom, NN)]	time24-cond1.txt
cgv	this one who's this one	[this, one, who, is, this, one]	[this, one, who, be, this, one]	[(this, DT), (one, NN), (who, WP), (is, VBZ), (this, DT), (one, NN)]	[(this, DT), (one, NN), (who, WP), (be, VB), (this, DT), (one, CD)]	time24-cond1.txt
kid	that's a daddy fish for a baby fish	[that, is, a, daddy, fish, for, a, baby, fish]	[that, be, a, daddy, fish, for, a, baby, fish]	[(that, DT), (is, VBZ), (a, DT), (daddy, JJ), (fish, NN), (for, IN), (a, DT), (baby, NN), (fish, NN)]	[(that, DT), (be, VB), (a, DT), (daddy, JJ), (fish, NN), (for, IN), (a, DT), (baby, NN), (fish, NN)]	time24-cond1.txt
cgv	well who's this one	[well, who, is, this, one]	[well, who, be, this, one]	[(well, RB), (who, WP), (is, VBZ), (this, DT), (one, NN)]	[(well, NN), (who, WP), (be, VB), (this, DT), (one, CD)]	time24-cond1.txt
kid	he's a that's a that's grandpa and a tiny fish	[he, is, a, that, is, a, that, is, grandpa, and, a, tiny, fish]	[he, be, a, that, be, a, that, be, grandpa, and, a, tiny, fish]	[(he, PRP), (is, VBZ), (a, DT), (that, WDT), (is, VBZ), (a, DT), (that, WDT), (is, VBZ), (grandpa, JJ), (and, CC), (a, DT), (tiny, JJ), (fish, NN)]	[(he, PRP), (be, VB), (a, DT), (that, WDT), (be, VB), (a, DT), (that, WDT), (be, VB), (grandpa, VBN), (and, CC), (a, DT), (tiny, JJ), (fish, NN)]	time24-cond1.txt
cgv	who's this	[who, is, this]	[who, be, this]	[(who, WP), (is, VBZ), (this, DT)]	[(who, WP), (be, VB), (this, DT)]	time24-cond1.txt
kid	this is karen mom	[this, is, karen, mom]	[this, be, karen, mom]	[(this, DT), (is, VBZ), (karen, JJ), (mom, NN)]	[(this, DT), (be, VB), (karen, VBN), (mom, NN)]	time24-cond1.txt
cgv	that's karen who's this	[that, is, karen, who, is, this]	[that, be, karen, who, be, this]	[(that, DT), (is, VBZ), (karen, NNS), (who, WP), (is, VBZ), (this, DT)]	[(that, DT), (be, VB), (karen, VBN), (who, WP), (be, VB), (this, DT)]	time24-cond1.txt
kid	lee ann	[lee, ann]	[lee, ann]	[(lee, NN), (ann, NN)]	[(lee, NN), (ann, NN)]	time24-cond1.txt
cgv	lee ann who's this you have a whole family don't you how many are there	[lee, ann, who, is, this, you, have, a, whole, family, do, not, you, how, many, are, there]	[lee, ann, who, be, this, you, have, a, whole, family, do, not, you, how, many, be, there]	[(lee, NN), (ann, NNS), (who, WP), (is, VBZ), (this, DT), (you, PRP), (have, VBP), (a, DT), (whole, JJ), (family, NN), (do, VBP), (not, RB), (you, PRP), (how, WRB), (many, JJ), (are, VBP), (there, RB)]	[(lee, NN), (ann, NNS), (who, WP), (be, VB), (this, DT), (you, PRP), (have, VBP), (a, DT), (whole, JJ), (family, NN), (do, VBP), (not, RB), (you, PRP), (how, WRB), (many, JJ), (be, VB), (there, EX)]	time24-cond1.txt
kid	that's one that's two that's three that's four that's five that's six that's a that's a big one	[that, is, one, that, is, two, that, is, three, that, is, four, that, is, five, that, is, six, that, is, a, that, is, a, big, one]	[that, be, one, that, be, two, that, be, three, that, be, four, that, be, five, that, be, six, that, be, a, that, be, a, big, one]	[(that, DT), (is, VBZ), (one, CD), (that, WDT), (is, VBZ), (two, CD), (that, WDT), (is, VBZ), (three, CD), (that, WDT), (is, VBZ), (four, CD), (that, WDT), (is, VBZ), (five, CD), (that, WDT), (is, VBZ), (six, CD), (that, WDT), (is, VBZ), (a, DT), (that, WDT), (is, VBZ), (a, DT), (big, JJ), (one, NN)]	[(that, DT), (be, VB), (one, CD), (that, WDT), (be, VB), (two, CD), (that, IN), (be, VB), (three, CD), (that, IN), (be, VB), (four, CD), (that, IN), (be, VB), (five, CD), (that, IN), (be, VB), (six, CD), (that, WDT), (be, VB), (a, DT), (that, WDT), (be, VB), (a, DT), (big, JJ), (one, NN)]	time24-cond1.txt
cgv	 how many are there	[how, many, are, there]	[how, many, be, there]	[(how, WRB), (many, JJ), (are, VBP), (there, RB)]	[(how, WRB), (many, JJ), (be, VB), (there, EX)]	time24-cond1.txt
kid	seven seven fish	[seven, seven, fish]	[seven, seven, fish]	[(seven, CD), (seven, CD), (fish, JJ)]	[(seven, CD), (seven, CD), (fish, JJ)]	time24-cond1.txt
