participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
kid	a boat i got a boat	[a, boat, i, got, a, boat]	[a, boat, i, get, a, boat]	[(a, DT), (boat, NN), (i, NN), (got, VBD), (a, DT), (boat, NN)]	[(a, DT), (boat, NN), (i, NN), (get, VBP), (a, DT), (boat, NN)]	[(a, DT), (boat, NN), (i, FW), (got, VBD), (a, DT), (boat, NN)]	[(a, DT), (boat, NN), (i, FW), (get, VB), (a, DT), (boat, NN)]	time179-cond1.txt
cgv	how about this	[how, about, this]	[how, about, this]	[(how, WRB), (about, IN), (this, DT)]	[(how, WRB), (about, IN), (this, DT)]	[(how, WRB), (about, RB), (this, DT)]	[(how, WRB), (about, RB), (this, DT)]	time179-cond1.txt
kid	 a plane i didn't have a plane and now i do thanks dad	[a, plane, i, did, not, have, a, plane, and, now, i, do, thanks, dad]	[a, plane, i, do, not, have, a, plane, and, now, i, do, thanks, dad]	[(a, DT), (plane, NN), (i, NN), (did, VBD), (not, RB), (have, VB), (a, DT), (plane, NN), (and, CC), (now, RB), (i, VB), (do, VBP), (thanks, NNS), (dad, VB)]	[(a, DT), (plane, NN), (i, NN), (do, VBP), (not, RB), (have, VB), (a, DT), (plane, NN), (and, CC), (now, RB), (i, VB), (do, VBP), (thanks, NNS), (dad, VB)]	[(a, DT), (plane, NN), (i, FW), (did, VBD), (not, RB), (have, VB), (a, DT), (plane, NN), (and, CC), (now, RB), (i, FW), (do, VBP), (thanks, NNS), (dad, NN)]	[(a, DT), (plane, NN), (i, FW), (do, VBP), (not, RB), (have, VB), (a, DT), (plane, NN), (and, CC), (now, RB), (i, FW), (do, VBP), (thanks, NNS), (dad, NN)]	time179-cond1.txt
cgv	you're welcome abe	[you, are, welcome, abe]	[you, be, welcome, abe]	[(you, PRP), (are, VBP), (welcome, JJ), (abe, NN)]	[(you, PRP), (be, VB), (welcome, JJ), (abe, NN)]	[(you, PRP), (are, VBP), (welcome, JJ), (abe, IN)]	[(you, PRP), (be, VB), (welcome, JJ), (abe, NN)]	time179-cond1.txt
kid	daddy you didn't know that these are ones that you could take outside you could take these ones outside if you wanted to i'm going outside now can i put these in here if i take these out daddy know who ate some of those cherries	[daddy, you, did, not, know, that, these, are, ones, that, you, could, take, outside, you, could, take, these, ones, outside, if, you, wanted, to, i, am, going, outside, now, can, i, put, these, in, here, if, i, take, these, out, daddy, know, who, ate, some, of, those, cherries]	[daddy, you, do, not, know, that, these, be, one, that, you, could, take, outside, you, could, take, these, one, outside, if, you, want, to, i, be, go, outside, now, can, i, put, these, in, here, if, i, take, these, out, daddy, know, who, eat, some, of, those, cherry]	[(daddy, NN), (you, PRP), (did, VBD), (not, RB), (know, VB), (that, IN), (these, DT), (are, VBP), (ones, NNS), (that, IN), (you, PRP), (could, MD), (take, VB), (outside, IN), (you, PRP), (could, MD), (take, VB), (these, DT), (ones, NNS), (outside, IN), (if, IN), (you, PRP), (wanted, VBD), (to, TO), (i, VB), (am, VBP), (going, VBG), (outside, IN), (now, RB), (can, MD), (i, VB), (put, VB), (these, DT), (in, IN), (here, RB), (if, IN), (i, JJ), (take, VBP), (these, DT), (out, RP), (daddy, NNS), (know, VBP), (who, WP), (ate, VBP), (some, DT), (of, IN), (those, DT), (cherries, NNS)]	[(daddy, NN), (you, PRP), (do, VBP), (not, RB), (know, VB), (that, IN), (these, DT), (be, VB), (one, CD), (that, IN), (you, PRP), (could, MD), (take, VB), (outside, IN), (you, PRP), (could, MD), (take, VB), (these, DT), (one, CD), (outside, NN), (if, IN), (you, PRP), (want, VBP), (to, TO), (i, VB), (be, VB), (go, JJ), (outside, RB), (now, RB), (can, MD), (i, VB), (put, VB), (these, DT), (in, IN), (here, RB), (if, IN), (i, JJ), (take, VBP), (these, DT), (out, RP), (daddy, NNS), (know, VBP), (who, WP), (eat, VBP), (some, DT), (of, IN), (those, DT), (cherry, NNS)]	[(daddy, VB), (you, PRP), (did, VBD), (not, RB), (know, VB), (that, IN), (these, DT), (are, VBP), (ones, NNS), (that, IN), (you, PRP), (could, MD), (take, VB), (outside, JJ), (you, PRP), (could, MD), (take, VB), (these, DT), (ones, NNS), (outside, IN), (if, IN), (you, PRP), (wanted, VBD), (to, TO), (i, FW), (am, VBP), (going, VBG), (outside, RB), (now, RB), (can, MD), (i, FW), (put, VBD), (these, DT), (in, IN), (here, RB), (if, IN), (i, FW), (take, VB), (these, DT), (out, IN), (daddy, JJ), (know, VBP), (who, WP), (ate, VBD), (some, DT), (of, IN), (those, DT), (cherries, NNS)]	[(daddy, VB), (you, PRP), (do, VBP), (not, RB), (know, VB), (that, IN), (these, DT), (be, VB), (one, CD), (that, WDT), (you, PRP), (could, MD), (take, VB), (outside, JJ), (you, PRP), (could, MD), (take, VB), (these, DT), (one, CD), (outside, IN), (if, IN), (you, PRP), (want, VBP), (to, TO), (i, FW), (be, VB), (go, VB), (outside, RB), (now, RB), (can, MD), (i, FW), (put, VBD), (these, DT), (in, IN), (here, RB), (if, IN), (i, FW), (take, VB), (these, DT), (out, IN), (daddy, JJ), (know, VBP), (who, WP), (eat, VBP), (some, DT), (of, IN), (those, DT), (cherry, NN)]	time179-cond1.txt
cgv	i bet abe duncan did that's okay i'll share em with you because you're my buddy	[i, bet, abe, duncan, did, that, is, okay, i, will, share, em, with, you, because, you, are, my, buddy]	[i, bet, abe, duncan, do, that, be, okay, i, will, share, em, with, you, because, you, be, my, buddy]	[(i, JJ), (bet, VBD), (abe, JJ), (duncan, NN), (did, VBD), (that, DT), (is, VBZ), (okay, JJ), (i, NN), (will, MD), (share, NN), (em, VB), (with, IN), (you, PRP), (because, IN), (you, PRP), (are, VBP), (my, PRP$), (buddy, NN)]	[(i, JJ), (bet, VBD), (abe, JJ), (duncan, JJ), (do, VB), (that, DT), (be, VB), (okay, VBN), (i, NN), (will, MD), (share, NN), (em, VB), (with, IN), (you, PRP), (because, IN), (you, PRP), (be, VB), (my, PRP$), (buddy, NN)]	[(i, LS), (bet, NN), (abe, NN), (duncan, NN), (did, VBD), (that, DT), (is, VBZ), (okay, JJ), (i, FW), (will, MD), (share, VB), (em, NN), (with, IN), (you, PRP), (because, IN), (you, PRP), (are, VBP), (my, PRP$), (buddy, NN)]	[(i, LS), (bet, VB), (abe, NN), (duncan, NN), (do, VBP), (that, DT), (be, VB), (okay, JJ), (i, FW), (will, MD), (share, VB), (em, NN), (with, IN), (you, PRP), (because, IN), (you, PRP), (be, VB), (my, PRP$), (buddy, NN)]	time179-cond1.txt
kid	and know why i did that because i like em and if i like em i'll eat em	[and, know, why, i, did, that, because, i, like, em, and, if, i, like, em, i, will, eat, em]	[and, know, why, i, do, that, because, i, like, em, and, if, i, like, em, i, will, eat, em]	[(and, CC), (know, VB), (why, WRB), (i, NN), (did, VBD), (that, IN), (because, IN), (i, NN), (like, IN), (em, NN), (and, CC), (if, IN), (i, NNS), (like, IN), (em, NN), (i, NN), (will, MD), (eat, VB), (em, NN)]	[(and, CC), (know, VB), (why, WRB), (i, JJ), (do, VBP), (that, IN), (because, IN), (i, NN), (like, IN), (em, NN), (and, CC), (if, IN), (i, NNS), (like, IN), (em, NN), (i, NN), (will, MD), (eat, VB), (em, NN)]	[(and, CC), (know, VB), (why, WRB), (i, FW), (did, VBD), (that, DT), (because, IN), (i, FW), (like, IN), (em, NN), (and, CC), (if, IN), (i, FW), (like, IN), (em, NN), (i, FW), (will, MD), (eat, VB), (em, NN)]	[(and, CC), (know, VB), (why, WRB), (i, FW), (do, VBP), (that, DT), (because, IN), (i, FW), (like, IN), (em, NN), (and, CC), (if, IN), (i, FW), (like, IN), (em, NN), (i, FW), (will, MD), (eat, VB), (em, NN)]	time179-cond1.txt
cgv	that's good	[that, is, good]	[that, be, good]	[(that, DT), (is, VBZ), (good, JJ)]	[(that, IN), (be, VB), (good, JJ)]	[(that, DT), (is, VBZ), (good, JJ)]	[(that, IN), (be, VB), (good, JJ)]	time179-cond1.txt
kid	daddy is it alright if i take this outside	[daddy, is, it, alright, if, i, take, this, outside]	[daddy, be, it, alright, if, i, take, this, outside]	[(daddy, NN), (is, VBZ), (it, PRP), (alright, IN), (if, IN), (i, JJ), (take, VBP), (this, DT), (outside, NN)]	[(daddy, RB), (be, VB), (it, PRP), (alright, JJ), (if, IN), (i, JJ), (take, VBP), (this, DT), (outside, NN)]	[(daddy, NN), (is, VBZ), (it, PRP), (alright, JJ), (if, IN), (i, FW), (take, VB), (this, DT), (outside, NN)]	[(daddy, NN), (be, VB), (it, PRP), (alright, VB), (if, IN), (i, FW), (take, VB), (this, DT), (outside, NN)]	time179-cond1.txt
cgv	are you going to	[are, you, going, to]	[be, you, go, to]	[(are, VBP), (you, PRP), (going, VBG), (to, TO)]	[(be, VB), (you, PRP), (go, VBP), (to, TO)]	[(are, VBP), (you, PRP), (going, VBG), (to, TO)]	[(be, VB), (you, PRP), (go, VB), (to, TO)]	time179-cond1.txt
kid	 because you know something i think these are good for outside because they need wind to move i tried to see if my airplane floated and it floated  i found some material that we could make with stuff	[because, you, know, something, i, think, these, are, good, for, outside, because, they, need, wind, to, move, i, tried, to, see, if, my, airplane, floated, and, it, floated, i, found, some, material, that, we, could, make, with, stuff]	[because, you, know, something, i, think, these, be, good, for, outside, because, they, need, wind, to, move, i, try, to, see, if, my, airplane, float, and, it, float, i, find, some, material, that, we, could, make, with, stuff]	[(because, IN), (you, PRP), (know, VBP), (something, NN), (i, JJ), (think, VBP), (these, DT), (are, VBP), (good, JJ), (for, IN), (outside, JJ), (because, IN), (they, PRP), (need, VBP), (wind, VBP), (to, TO), (move, VB), (i, RB), (tried, VBN), (to, TO), (see, VB), (if, IN), (my, PRP$), (airplane, NN), (floated, VBN), (and, CC), (it, PRP), (floated, VBD), (i, NN), (found, VBD), (some, DT), (material, NN), (that, IN), (we, PRP), (could, MD), (make, VB), (with, IN), (stuff, NN)]	[(because, IN), (you, PRP), (know, VBP), (something, NN), (i, JJ), (think, VBP), (these, DT), (be, VB), (good, JJ), (for, IN), (outside, JJ), (because, IN), (they, PRP), (need, VBP), (wind, VBP), (to, TO), (move, VB), (i, RB), (try, NN), (to, TO), (see, VB), (if, IN), (my, PRP$), (airplane, NN), (float, NN), (and, CC), (it, PRP), (float, VBD), (i, NN), (find, VBP), (some, DT), (material, NN), (that, IN), (we, PRP), (could, MD), (make, VB), (with, IN), (stuff, NN)]	[(because, IN), (you, PRP), (know, VBP), (something, NN), (i, FW), (think, VB), (these, DT), (are, VBP), (good, JJ), (for, IN), (outside, JJ), (because, IN), (they, PRP), (need, VBP), (wind, NN), (to, TO), (move, VB), (i, FW), (tried, VBD), (to, TO), (see, VB), (if, IN), (my, PRP$), (airplane, NN), (floated, VBD), (and, CC), (it, PRP), (floated, VBD), (i, FW), (found, VBD), (some, DT), (material, NN), (that, IN), (we, PRP), (could, MD), (make, VB), (with, IN), (stuff, NN)]	[(because, IN), (you, PRP), (know, VBP), (something, NN), (i, FW), (think, VB), (these, DT), (be, VB), (good, JJ), (for, IN), (outside, JJ), (because, IN), (they, PRP), (need, VBP), (wind, NN), (to, TO), (move, VB), (i, FW), (try, VBP), (to, TO), (see, VB), (if, IN), (my, PRP$), (airplane, NN), (float, NN), (and, CC), (it, PRP), (float, VB), (i, FW), (find, VB), (some, DT), (material, NN), (that, IN), (we, PRP), (could, MD), (make, VB), (with, IN), (stuff, NN)]	time179-cond1.txt
cgv	you could make stuff with that material	[you, could, make, stuff, with, that, material]	[you, could, make, stuff, with, that, material]	[(you, PRP), (could, MD), (make, VB), (stuff, NN), (with, IN), (that, DT), (material, NN)]	[(you, PRP), (could, MD), (make, VB), (stuff, NN), (with, IN), (that, DT), (material, NN)]	[(you, PRP), (could, MD), (make, VB), (stuff, NN), (with, IN), (that, DT), (material, NN)]	[(you, PRP), (could, MD), (make, VB), (stuff, NN), (with, IN), (that, DT), (material, NN)]	time179-cond1.txt
kid	yeah i got a whole bunch	[yeah, i, got, a, whole, bunch]	[yeah, i, get, a, whole, bunch]	[(yeah, NN), (i, NN), (got, VBD), (a, DT), (whole, JJ), (bunch, NN)]	[(yeah, NN), (i, NN), (get, VBP), (a, DT), (whole, JJ), (bunch, NN)]	[(yeah, JJ), (i, FW), (got, VBD), (a, DT), (whole, JJ), (bunch, NN)]	[(yeah, JJ), (i, FW), (get, VB), (a, DT), (whole, JJ), (bunch, NN)]	time179-cond1.txt
cgv	you sure did	[you, sure, did]	[you, sure, do]	[(you, PRP), (sure, VBP), (did, VBD)]	[(you, PRP), (sure, VBP), (do, VB)]	[(you, PRP), (sure, RB), (did, VBD)]	[(you, PRP), (sure, RB), (do, VBP)]	time179-cond1.txt
kid	i like this kind of material daddy look i got a dinosaur rock this is a dinosaur rock and this is a dinosaur bone yeah it is daddy i'll show you some thing this could cut material yeah i think so except it might not it might not it did when i first cut it it couldn't so i tried a different way and it worked dad i'm going out now	[i, like, this, kind, of, material, daddy, look, i, got, a, dinosaur, rock, this, is, a, dinosaur, rock, and, this, is, a, dinosaur, bone, yeah, it, is, daddy, i, will, show, you, some, thing, this, could, cut, material, yeah, i, think, so, except, it, might, not, it, might, not, it, did, when, i, first, cut, it, it, could, not, so, i, tried, a, different, way, and, it, worked, dad, i, am, going, out, now]	[i, like, this, kind, of, material, daddy, look, i, get, a, dinosaur, rock, this, be, a, dinosaur, rock, and, this, be, a, dinosaur, bone, yeah, it, be, daddy, i, will, show, you, some, thing, this, could, cut, material, yeah, i, think, so, except, it, might, not, it, might, not, it, do, when, i, first, cut, it, it, could, not, so, i, try, a, different, way, and, it, work, dad, i, be, go, out, now]	[(i, NN), (like, IN), (this, DT), (kind, NN), (of, IN), (material, NN), (daddy, JJ), (look, NN), (i, NN), (got, VBD), (a, DT), (dinosaur, NN), (rock, NN), (this, DT), (is, VBZ), (a, DT), (dinosaur, NN), (rock, NN), (and, CC), (this, DT), (is, VBZ), (a, DT), (dinosaur, JJ), (bone, NN), (yeah, NN), (it, PRP), (is, VBZ), (daddy, JJ), (i, NN), (will, MD), (show, VB), (you, PRP), (some, DT), (thing, NN), (this, DT), (could, MD), (cut, VB), (material, JJ), (yeah, NN), (i, NN), (think, VBP), (so, RB), (except, IN), (it, PRP), (might, MD), (not, RB), (it, PRP), (might, MD), (not, RB), (it, PRP), (did, VBD), (when, WRB), (i, NN), (first, RB), (cut, VBD), (it, PRP), (it, PRP), (could, MD), (not, RB), (so, RB), (i, JJ), (tried, VBD), (a, DT), (different, JJ), (way, NN), (and, CC), (it, PRP), (worked, VBD), (dad, NN), (i, NN), (am, VBP), (going, VBG), (out, RP), (now, RB)]	[(i, NN), (like, IN), (this, DT), (kind, NN), (of, IN), (material, NN), (daddy, JJ), (look, NN), (i, JJ), (get, VBP), (a, DT), (dinosaur, NN), (rock, NN), (this, DT), (be, VB), (a, DT), (dinosaur, NN), (rock, NN), (and, CC), (this, DT), (be, VB), (a, DT), (dinosaur, JJ), (bone, NN), (yeah, NN), (it, PRP), (be, VB), (daddy, VBN), (i, NN), (will, MD), (show, VB), (you, PRP), (some, DT), (thing, NN), (this, DT), (could, MD), (cut, VB), (material, JJ), (yeah, NN), (i, NN), (think, VBP), (so, RB), (except, IN), (it, PRP), (might, MD), (not, RB), (it, PRP), (might, MD), (not, RB), (it, PRP), (do, VBP), (when, WRB), (i, VB), (first, RB), (cut, VB), (it, PRP), (it, PRP), (could, MD), (not, RB), (so, RB), (i, JJ), (try, VBP), (a, DT), (different, JJ), (way, NN), (and, CC), (it, PRP), (work, VBP), (dad, JJ), (i, NN), (be, VB), (go, VBN), (out, RP), (now, RB)]	[(i, LS), (like, IN), (this, DT), (kind, NN), (of, IN), (material, NN), (daddy, JJ), (look, NN), (i, FW), (got, VBD), (a, DT), (dinosaur, NN), (rock, NN), (this, DT), (is, VBZ), (a, DT), (dinosaur, NN), (rock, NN), (and, CC), (this, DT), (is, VBZ), (a, DT), (dinosaur, NN), (bone, NN), (yeah, VBP), (it, PRP), (is, VBZ), (daddy, JJ), (i, FW), (will, MD), (show, VB), (you, PRP), (some, DT), (thing, NN), (this, DT), (could, MD), (cut, VB), (material, JJ), (yeah, JJ), (i, FW), (think, VBP), (so, RB), (except, IN), (it, PRP), (might, MD), (not, RB), (it, PRP), (might, MD), (not, RB), (it, PRP), (did, VBD), (when, WRB), (i, FW), (first, JJ), (cut, NN), (it, PRP), (it, PRP), (could, MD), (not, RB), (so, RB), (i, FW), (tried, VBD), (a, DT), (different, JJ), (way, NN), (and, CC), (it, PRP), (worked, VBD), (dad, NN), (i, FW), (am, VBP), (going, VBG), (out, RB), (now, RB)]	[(i, LS), (like, IN), (this, DT), (kind, NN), (of, IN), (material, NN), (daddy, JJ), (look, NN), (i, FW), (get, VB), (a, DT), (dinosaur, NN), (rock, NN), (this, DT), (be, VB), (a, DT), (dinosaur, NN), (rock, NN), (and, CC), (this, DT), (be, VB), (a, DT), (dinosaur, NN), (bone, NN), (yeah, VBP), (it, PRP), (be, VB), (daddy, JJ), (i, FW), (will, MD), (show, VB), (you, PRP), (some, DT), (thing, NN), (this, DT), (could, MD), (cut, VB), (material, JJ), (yeah, JJ), (i, FW), (think, VBP), (so, RB), (except, IN), (it, PRP), (might, MD), (not, RB), (it, PRP), (might, MD), (not, RB), (it, PRP), (do, VB), (when, WRB), (i, FW), (first, JJ), (cut, NN), (it, PRP), (it, PRP), (could, MD), (not, RB), (so, RB), (i, FW), (try, VBP), (a, DT), (different, JJ), (way, NN), (and, CC), (it, PRP), (work, VB), (dad, NN), (i, FW), (be, VB), (go, VB), (out, RP), (now, RB)]	time179-cond1.txt
