participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	let me finish doing the dishes first and then we can hey you know what i don't know what you did today	[let, me, finish, doing, the, dishes, first, and, then, we, can, hey, you, know, what, i, do, not, know, what, you, did, today]	[let, me, finish, do, the, dish, first, and, then, we, can, hey, you, know, what, i, do, not, know, what, you, do, today]	[(let, VB), (me, PRP), (finish, VB), (doing, VBG), (the, DT), (dishes, NNS), (first, RB), (and, CC), (then, RB), (we, PRP), (can, MD), (hey, VB), (you, PRP), (know, VBP), (what, WP), (i, VB), (do, VBP), (not, RB), (know, VB), (what, WP), (you, PRP), (did, VBD), (today, NN)]	[(let, VB), (me, PRP), (finish, VB), (do, VBP), (the, DT), (dish, NN), (first, RB), (and, CC), (then, RB), (we, PRP), (can, MD), (hey, VB), (you, PRP), (know, VBP), (what, WP), (i, VB), (do, VBP), (not, RB), (know, VB), (what, WP), (you, PRP), (do, VBP), (today, NN)]	[(let, VB), (me, PRP), (finish, VB), (doing, VBG), (the, DT), (dishes, NNS), (first, RB), (and, CC), (then, RB), (we, PRP), (can, MD), (hey, VB), (you, PRP), (know, VB), (what, WP), (i, FW), (do, VBP), (not, RB), (know, VB), (what, WP), (you, PRP), (did, VBD), (today, NN)]	[(let, VB), (me, PRP), (finish, VB), (do, VB), (the, DT), (dish, NN), (first, RB), (and, CC), (then, RB), (we, PRP), (can, MD), (hey, VB), (you, PRP), (know, VB), (what, WP), (i, FW), (do, VBP), (not, RB), (know, VB), (what, WP), (you, PRP), (do, VBP), (today, NN)]	time75-cond1.txt
kid	what was it	[what, was, it]	[what, be, it]	[(what, WDT), (was, VBD), (it, PRP)]	[(what, WP), (be, VB), (it, PRP)]	[(what, WP), (was, VBD), (it, PRP)]	[(what, WDT), (be, VB), (it, PRP)]	time75-cond1.txt
cgv	what did you do today	[what, did, you, do, today]	[what, do, you, do, today]	[(what, WP), (did, VBD), (you, PRP), (do, VB), (today, NN)]	[(what, WP), (do, VBP), (you, PRP), (do, VB), (today, NN)]	[(what, WP), (did, VBD), (you, PRP), (do, VBP), (today, NN)]	[(what, WP), (do, VBP), (you, PRP), (do, VB), (today, NN)]	time75-cond1.txt
kid	we went to amara party	[we, went, to, tamara, party]	[we, go, to, tamara, party]	[(we, PRP), (went, VBD), (to, TO), (tamara, VB), (party, NN)]	[(we, PRP), (go, VBP), (to, TO), (tamara, VB), (party, NN)]	[(we, PRP), (went, VBD), (to, TO), (tamara, VB), (party, NN)]	[(we, PRP), (go, VBP), (to, TO), (tamara, VB), (party, NN)]	time75-cond1.txt
cgv	did you have a good time	[did, you, have, a, good, time]	[do, you, have, a, good, time]	[(did, VBD), (you, PRP), (have, VB), (a, DT), (good, JJ), (time, NN)]	[(do, VBP), (you, PRP), (have, VB), (a, DT), (good, JJ), (time, NN)]	[(did, VBD), (you, PRP), (have, VBP), (a, DT), (good, JJ), (time, NN)]	[(do, VB), (you, PRP), (have, VBP), (a, DT), (good, JJ), (time, NN)]	time75-cond1.txt
kid	yeah and it had cupcakes	[yeah, and, it, had, cupcakes]	[yeah, and, it, have, cupcake]	[(yeah, NN), (and, CC), (it, PRP), (had, VBD), (cupcakes, NNS)]	[(yeah, NN), (and, CC), (it, PRP), (have, VBP), (cupcake, VBN)]	[(yeah, NN), (and, CC), (it, PRP), (had, VBD), (cupcakes, NNS)]	[(yeah, NN), (and, CC), (it, PRP), (have, VBP), (cupcake, NN)]	time75-cond1.txt
cgv	 i love cupcakes do you like cupcakes do you know what i have i think i might have a surprise for you i don't know can you guess	[i, love, cupcakes, do, you, like, cupcakes, do, you, know, what, i, have, i, think, i, might, have, a, surprise, for, you, i, do, not, know, can, you, guess]	[i, love, cupcake, do, you, like, cupcake, do, you, know, what, i, have, i, think, i, might, have, a, surprise, for, you, i, do, not, know, can, you, guess]	[(i, NN), (love, VBP), (cupcakes, NNS), (do, VBP), (you, PRP), (like, IN), (cupcakes, NNS), (do, VBP), (you, PRP), (know, VB), (what, WP), (i, NN), (have, VBP), (i, VBN), (think, VBP), (i, NN), (might, MD), (have, VB), (a, DT), (surprise, NN), (for, IN), (you, PRP), (i, VBP), (do, VBP), (not, RB), (know, VB), (can, MD), (you, PRP), (guess, VB)]	[(i, NN), (love, VBP), (cupcake, NN), (do, VBP), (you, PRP), (like, IN), (cupcake, VB), (do, VBP), (you, PRP), (know, VB), (what, WP), (i, NN), (have, VBP), (i, VBN), (think, VBP), (i, NN), (might, MD), (have, VB), (a, DT), (surprise, NN), (for, IN), (you, PRP), (i, VBP), (do, VBP), (not, RB), (know, VB), (can, MD), (you, PRP), (guess, VB)]	[(i, LS), (love, NN), (cupcakes, NNS), (do, VBP), (you, PRP), (like, IN), (cupcakes, NNS), (do, VBP), (you, PRP), (know, VB), (what, WP), (i, FW), (have, VBP), (i, FW), (think, VBP), (i, FW), (might, MD), (have, VB), (a, DT), (surprise, NN), (for, IN), (you, PRP), (i, FW), (do, VBP), (not, RB), (know, VB), (can, MD), (you, PRP), (guess, VB)]	[(i, LS), (love, NN), (cupcake, NN), (do, VBP), (you, PRP), (like, IN), (cupcake, NN), (do, VBP), (you, PRP), (know, VB), (what, WP), (i, FW), (have, VBP), (i, FW), (think, VBP), (i, FW), (might, MD), (have, VB), (a, DT), (surprise, NN), (for, IN), (you, PRP), (i, FW), (do, VBP), (not, RB), (know, VB), (can, MD), (you, PRP), (guess, VB)]	time75-cond1.txt
kid	no i don't think so look and see	[no, i, do, not, think, so, look, and, see]	[no, i, do, not, think, so, look, and, see]	[(no, DT), (i, NN), (do, VBP), (not, RB), (think, VB), (so, RB), (look, NN), (and, CC), (see, VB)]	[(no, DT), (i, NN), (do, VBP), (not, RB), (think, VB), (so, RB), (look, NN), (and, CC), (see, VB)]	[(no, DT), (i, FW), (do, VBP), (not, RB), (think, VB), (so, RB), (look, VB), (and, CC), (see, VB)]	[(no, DT), (i, FW), (do, VBP), (not, RB), (think, VB), (so, RB), (look, VB), (and, CC), (see, VB)]	time75-cond1.txt
cgv	look at what it is it's a sucker	[look, at, what, it, is, it, is, a, sucker]	[look, at, what, it, be, it, be, a, sucker]	[(look, NN), (at, IN), (what, WP), (it, PRP), (is, VBZ), (it, PRP), (is, VBZ), (a, DT), (sucker, NN)]	[(look, NN), (at, IN), (what, WP), (it, PRP), (be, VB), (it, PRP), (be, VB), (a, DT), (sucker, NN)]	[(look, VB), (at, IN), (what, WP), (it, PRP), (is, VBZ), (it, PRP), (is, VBZ), (a, DT), (sucker, NN)]	[(look, VB), (at, IN), (what, WP), (it, PRP), (be, VB), (it, PRP), (be, VB), (a, DT), (sucker, NN)]	time75-cond1.txt
kid	how long will you go	[how, long, will, you, go]	[how, long, will, you, go]	[(how, WRB), (long, RB), (will, MD), (you, PRP), (go, VB)]	[(how, WRB), (long, RB), (will, MD), (you, PRP), (go, VB)]	[(how, WRB), (long, RB), (will, MD), (you, PRP), (go, VB)]	[(how, WRB), (long, RB), (will, MD), (you, PRP), (go, VB)]	time75-cond1.txt
cgv	how long until i go to school i'm not gon ta go until seven thirty or seven forty five okay	[how, long, until, i, go, to, school, i, am, not, gon, ta, go, until, seven, thirty, or, seven, forty, five, okay]	[how, long, until, i, go, to, school, i, be, not, gon, ta, go, until, seven, thirty, or, seven, forty, five, okay]	[(how, WRB), (long, JJ), (until, IN), (i, JJ), (go, VBP), (to, TO), (school, NN), (i, NNS), (am, VBP), (not, RB), (gon, VB), (ta, NN), (go, VB), (until, IN), (seven, CD), (thirty, NNS), (or, CC), (seven, CD), (forty, JJ), (five, CD), (okay, NNS)]	[(how, WRB), (long, JJ), (until, IN), (i, JJ), (go, VBP), (to, TO), (school, NN), (i, RB), (be, VB), (not, RB), (gon, VB), (ta, NN), (go, VB), (until, IN), (seven, CD), (thirty, NNS), (or, CC), (seven, CD), (forty, JJ), (five, CD), (okay, NNS)]	[(how, WRB), (long, RB), (until, IN), (i, FW), (go, VB), (to, TO), (school, NN), (i, FW), (am, VBP), (not, RB), (gon, VB), (ta, NN), (go, VB), (until, IN), (seven, CD), (thirty, CD), (or, CC), (seven, CD), (forty, CD), (five, CD), (okay, JJ)]	[(how, WRB), (long, RB), (until, IN), (i, FW), (go, VB), (to, TO), (school, NN), (i, FW), (be, VB), (not, RB), (gon, VBG), (ta, NN), (go, VB), (until, IN), (seven, CD), (thirty, CD), (or, CC), (seven, CD), (forty, CD), (five, CD), (okay, JJ)]	time75-cond1.txt
kid	i want you to get me down there	[i, want, you, to, get, me, down, there]	[i, want, you, to, get, me, down, there]	[(i, NN), (want, VBP), (you, PRP), (to, TO), (get, VB), (me, PRP), (down, RP), (there, RB)]	[(i, NN), (want, VBP), (you, PRP), (to, TO), (get, VB), (me, PRP), (down, RP), (there, RB)]	[(i, LS), (want, VBP), (you, PRP), (to, TO), (get, VB), (me, PRP), (down, IN), (there, EX)]	[(i, LS), (want, VBP), (you, PRP), (to, TO), (get, VB), (me, PRP), (down, IN), (there, EX)]	time75-cond1.txt
cgv	down to tom's	[down, to, tom, 's]	[down, to, tom, 's]	[(down, RB), (to, TO), (tom, VB), ('s, POS)]	[(down, RB), (to, TO), (tom, VB), ('s, POS)]	[(down, RB), (to, TO), (tom, NN), ('s, POS)]	[(down, RB), (to, TO), (tom, NN), ('s, POS)]	time75-cond1.txt
