participant	content	token	lemma	tagged_token	tagged_lemma	file
cgv	 it's september fifth	[it, is, september, fifth]	[it, be, september, fifth]	[(it, PRP), (is, VBZ), (september, JJ), (fifth, JJ)]	[(it, PRP), (be, VB), (september, VBN), (fifth, JJ)]	time32-cond1.txt
kid	september fifth	[september, fifth]	[september, fifth]	[(september, NN), (fifth, NN)]	[(september, NN), (fifth, NN)]	time32-cond1.txt
cgv	 what do you want to do	[what, do, you, want, to, do]	[what, do, you, want, to, do]	[(what, WP), (do, VBP), (you, PRP), (want, VB), (to, TO), (do, VB)]	[(what, WP), (do, VBP), (you, PRP), (want, VB), (to, TO), (do, VB)]	time32-cond1.txt
kid	play mickey mouse	[play, mickey, mouse]	[play, mickey, mouse]	[(play, NN), (mickey, NN), (mouse, NN)]	[(play, NN), (mickey, NN), (mouse, NN)]	time32-cond1.txt
cgv	you want to play mickey mouse	[you, want, to, play, mickey, mouse]	[you, want, to, play, mickey, mouse]	[(you, PRP), (want, VBP), (to, TO), (play, VB), (mickey, NN), (mouse, NN)]	[(you, PRP), (want, VBP), (to, TO), (play, VB), (mickey, NN), (mouse, NN)]	time32-cond1.txt
kid	 no i want ta fish i have ta go outside and fish	[no, i, want, ta, fish, i, have, ta, go, outside, and, fish]	[no, i, want, ta, fish, i, have, ta, go, outside, and, fish]	[(no, DT), (i, NN), (want, VBP), (ta, IN), (fish, NN), (i, NNS), (have, VBP), (ta, VBN), (go, VB), (outside, JJ), (and, CC), (fish, JJ)]	[(no, DT), (i, NN), (want, VBP), (ta, IN), (fish, NN), (i, NNS), (have, VBP), (ta, VBN), (go, VB), (outside, JJ), (and, CC), (fish, JJ)]	time32-cond1.txt
cgv	let me see your fishing pole	[let, me, see, your, fishing, pole]	[let, me, see, your, fishing, pole]	[(let, VB), (me, PRP), (see, VB), (your, PRP$), (fishing, NN), (pole, NN)]	[(let, VB), (me, PRP), (see, VB), (your, PRP$), (fishing, NN), (pole, NN)]	time32-cond1.txt
kid	no i go fish for three minutes	[no, i, go, fish, for, three, minutes]	[no, i, go, fish, for, three, minute]	[(no, DT), (i, NN), (go, VBP), (fish, NN), (for, IN), (three, CD), (minutes, NNS)]	[(no, DT), (i, NN), (go, VBP), (fish, NN), (for, IN), (three, CD), (minute, NN)]	time32-cond1.txt
cgv	you aren't going to tell dad how you hit your head on the slide why not	[you, are, not, going, to, tell, dad, how, you, hit, your, head, on, the, slide, why, not]	[you, be, not, go, to, tell, dad, how, you, hit, your, head, on, the, slide, why, not]	[(you, PRP), (are, VBP), (not, RB), (going, VBG), (to, TO), (tell, VB), (dad, VB), (how, WRB), (you, PRP), (hit, VBP), (your, PRP$), (head, NN), (on, IN), (the, DT), (slide, NN), (why, WRB), (not, RB)]	[(you, PRP), (be, VB), (not, RB), (go, VB), (to, TO), (tell, VB), (dad, VB), (how, WRB), (you, PRP), (hit, VBP), (your, PRP$), (head, NN), (on, IN), (the, DT), (slide, NN), (why, WRB), (not, RB)]	time32-cond1.txt
kid	i went like this and hit my head	[i, went, like, this, and, hit, my, head]	[i, go, like, this, and, hit, my, head]	[(i, JJ), (went, VBD), (like, IN), (this, DT), (and, CC), (hit, VB), (my, PRP$), (head, NN)]	[(i, RB), (go, VBP), (like, IN), (this, DT), (and, CC), (hit, VB), (my, PRP$), (head, NN)]	time32-cond1.txt
