participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
kid	yeah except is it boiling i think it is boiling joey played with me today joey played with me today mom could i have a lick not very much a tiny bite	[yeah, except, is, it, boiling, i, think, it, is, boiling, joey, played, with, me, today, joey, played, with, me, today, mom, could, i, have, a, lick, not, very, much, a, tiny, bite]	[yeah, except, be, it, boil, i, think, it, be, boil, joey, play, with, me, today, joey, play, with, me, today, mom, could, i, have, a, lick, not, very, much, a, tiny, bite]	[(yeah, NN), (except, IN), (is, VBZ), (it, PRP), (boiling, VBG), (i, JJ), (think, VBP), (it, PRP), (is, VBZ), (boiling, VBG), (joey, NNS), (played, VBN), (with, IN), (me, PRP), (today, NN), (joey, VBZ), (played, VBN), (with, IN), (me, PRP), (today, NN), (mom, NN), (could, MD), (i, VB), (have, VBP), (a, DT), (lick, NN), (not, RB), (very, RB), (much, RB), (a, DT), (tiny, JJ), (bite, NN)]	[(yeah, NN), (except, IN), (be, VB), (it, PRP), (boil, VB), (i, JJ), (think, VBP), (it, PRP), (be, VB), (boil, VBN), (joey, JJ), (play, NN), (with, IN), (me, PRP), (today, NN), (joey, VBP), (play, NN), (with, IN), (me, PRP), (today, NN), (mom, NN), (could, MD), (i, VB), (have, VBP), (a, DT), (lick, NN), (not, RB), (very, RB), (much, RB), (a, DT), (tiny, JJ), (bite, NN)]	[(yeah, JJ), (except, IN), (is, VBZ), (it, PRP), (boiling, JJ), (i, FW), (think, VBP), (it, PRP), (is, VBZ), (boiling, VBG), (joey, NN), (played, VBD), (with, IN), (me, PRP), (today, NN), (joey, NN), (played, VBD), (with, IN), (me, PRP), (today, NN), (mom, NN), (could, MD), (i, FW), (have, VBP), (a, DT), (lick, NN), (not, RB), (very, RB), (much, RB), (a, DT), (tiny, JJ), (bite, NN)]	[(yeah, JJ), (except, IN), (be, VB), (it, PRP), (boil, VB), (i, FW), (think, VBP), (it, PRP), (be, VB), (boil, NN), (joey, NN), (play, NN), (with, IN), (me, PRP), (today, NN), (joey, NN), (play, NN), (with, IN), (me, PRP), (today, NN), (mom, NN), (could, MD), (i, FW), (have, VBP), (a, DT), (lick, NN), (not, RB), (very, RB), (much, RB), (a, DT), (tiny, JJ), (bite, NN)]	time129-cond1.txt
cgv	we're going to have a lot when we go to the circus	[we, are, going, to, have, a, lot, when, we, go, to, the, circus]	[we, be, go, to, have, a, lot, when, we, go, to, the, circus]	[(we, PRP), (are, VBP), (going, VBG), (to, TO), (have, VB), (a, DT), (lot, NN), (when, WRB), (we, PRP), (go, VBP), (to, TO), (the, DT), (circus, NN)]	[(we, PRP), (be, VB), (go, VBN), (to, TO), (have, VB), (a, DT), (lot, NN), (when, WRB), (we, PRP), (go, VBP), (to, TO), (the, DT), (circus, NN)]	[(we, PRP), (are, VBP), (going, VBG), (to, TO), (have, VB), (a, DT), (lot, NN), (when, WRB), (we, PRP), (go, VBP), (to, TO), (the, DT), (circus, NN)]	[(we, PRP), (be, VB), (go, VB), (to, TO), (have, VB), (a, DT), (lot, NN), (when, WRB), (we, PRP), (go, VBP), (to, TO), (the, DT), (circus, NN)]	time129-cond1.txt
kid	look at that plant that's growing so big mom look at that plant that's growing so big mom i want some milk to drink mom if you eat cans you would die right	[look, at, that, plant, that, is, growing, so, big, mom, look, at, that, plant, that, is, growing, so, big, mom, i, want, some, milk, to, drink, mom, if, you, eat, cans, you, would, die, right]	[look, at, that, plant, that, be, grow, so, big, mom, look, at, that, plant, that, be, grow, so, big, mom, i, want, some, milk, to, drink, mom, if, you, eat, can, you, would, die, right]	[(look, NN), (at, IN), (that, DT), (plant, NN), (that, WDT), (is, VBZ), (growing, VBG), (so, RB), (big, JJ), (mom, NN), (look, NN), (at, IN), (that, DT), (plant, NN), (that, WDT), (is, VBZ), (growing, VBG), (so, RB), (big, JJ), (mom, NN), (i, NN), (want, VBP), (some, DT), (milk, NN), (to, TO), (drink, VB), (mom, NN), (if, IN), (you, PRP), (eat, VBP), (cans, NNS), (you, PRP), (would, MD), (die, VB), (right, JJ)]	[(look, NN), (at, IN), (that, DT), (plant, NN), (that, WDT), (be, VB), (grow, VBN), (so, RB), (big, JJ), (mom, NN), (look, NN), (at, IN), (that, DT), (plant, NN), (that, WDT), (be, VB), (grow, VBN), (so, RB), (big, JJ), (mom, NN), (i, NN), (want, VBP), (some, DT), (milk, NN), (to, TO), (drink, VB), (mom, NN), (if, IN), (you, PRP), (eat, VBP), (can, MD), (you, PRP), (would, MD), (die, VB), (right, JJ)]	[(look, VB), (at, IN), (that, DT), (plant, NN), (that, WDT), (is, VBZ), (growing, VBG), (so, RB), (big, JJ), (mom, NN), (look, NN), (at, IN), (that, DT), (plant, NN), (that, WDT), (is, VBZ), (growing, VBG), (so, RB), (big, JJ), (mom, NN), (i, FW), (want, VBP), (some, DT), (milk, NN), (to, TO), (drink, VB), (mom, NN), (if, IN), (you, PRP), (eat, VBP), (cans, NNS), (you, PRP), (would, MD), (die, VB), (right, NN)]	[(look, VB), (at, IN), (that, DT), (plant, NN), (that, WDT), (be, VB), (grow, VB), (so, RB), (big, JJ), (mom, NN), (look, NN), (at, IN), (that, DT), (plant, NN), (that, WDT), (be, VB), (grow, VB), (so, RB), (big, JJ), (mom, NN), (i, FW), (want, VBP), (some, DT), (milk, NN), (to, TO), (drink, VB), (mom, NN), (if, IN), (you, PRP), (eat, VBP), (can, MD), (you, PRP), (would, MD), (die, VB), (right, NN)]	time129-cond1.txt
cgv	i think they'd crack your teeth	[i, think, they, would, crack, your, teeth]	[i, think, they, would, crack, your, teeth]	[(i, NN), (think, VBP), (they, PRP), (would, MD), (crack, VB), (your, PRP$), (teeth, NNS)]	[(i, NN), (think, VBP), (they, PRP), (would, MD), (crack, VB), (your, PRP$), (teeth, NNS)]	[(i, LS), (think, VBP), (they, PRP), (would, MD), (crack, VB), (your, PRP$), (teeth, NNS)]	[(i, LS), (think, VBP), (they, PRP), (would, MD), (crack, VB), (your, PRP$), (teeth, NNS)]	time129-cond1.txt
kid	i want some milk mom mom those are rolling around mommy just put a little bit in there those cereal things are really sticky they stick to the paper they stick on the bottom oh mom this looks good mom do i have to keep stirring	[i, want, some, milk, mom, mom, those, are, rolling, around, mommy, just, put, a, little, bit, in, there, those, cereal, things, are, really, sticky, they, stick, to, the, paper, they, stick, on, the, bottom, oh, mom, this, looks, good, mom, do, i, have, to, keep, stirring]	[i, want, some, milk, mom, mom, those, be, roll, around, mommy, just, put, a, little, bit, in, there, those, cereal, thing, be, really, sticky, they, stick, to, the, paper, they, stick, on, the, bottom, oh, mom, this, look, good, mom, do, i, have, to, keep, stirring]	[(i, NN), (want, VBP), (some, DT), (milk, NN), (mom, NN), (mom, NN), (those, DT), (are, VBP), (rolling, VBG), (around, IN), (mommy, NN), (just, RB), (put, VBD), (a, DT), (little, JJ), (bit, NN), (in, IN), (there, EX), (those, DT), (cereal, JJ), (things, NNS), (are, VBP), (really, RB), (sticky, JJ), (they, PRP), (stick, VBP), (to, TO), (the, DT), (paper, NN), (they, PRP), (stick, VBP), (on, IN), (the, DT), (bottom, JJ), (oh, JJ), (mom, NN), (this, DT), (looks, VBZ), (good, JJ), (mom, NN), (do, VBP), (i, NNS), (have, VBP), (to, TO), (keep, VB), (stirring, NN)]	[(i, NN), (want, VBP), (some, DT), (milk, NN), (mom, NN), (mom, NN), (those, DT), (be, VB), (roll, VBN), (around, IN), (mommy, NN), (just, RB), (put, VBD), (a, DT), (little, JJ), (bit, NN), (in, IN), (there, EX), (those, DT), (cereal, JJ), (thing, NN), (be, VB), (really, RB), (sticky, JJ), (they, PRP), (stick, VBP), (to, TO), (the, DT), (paper, NN), (they, PRP), (stick, VBP), (on, IN), (the, DT), (bottom, JJ), (oh, JJ), (mom, NN), (this, DT), (look, NN), (good, JJ), (mom, NN), (do, VBP), (i, NNS), (have, VBP), (to, TO), (keep, VB), (stirring, NN)]	[(i, LS), (want, VBP), (some, DT), (milk, NN), (mom, NN), (mom, NN), (those, DT), (are, VBP), (rolling, VBG), (around, IN), (mommy, NN), (just, RB), (put, VBD), (a, DT), (little, JJ), (bit, NN), (in, IN), (there, EX), (those, DT), (cereal, NN), (things, NNS), (are, VBP), (really, RB), (sticky, JJ), (they, PRP), (stick, VBP), (to, TO), (the, DT), (paper, NN), (they, PRP), (stick, VBP), (on, IN), (the, DT), (bottom, JJ), (oh, UH), (mom, NN), (this, DT), (looks, VBZ), (good, JJ), (mom, NN), (do, VBP), (i, FW), (have, VBP), (to, TO), (keep, VB), (stirring, VBG)]	[(i, LS), (want, VBP), (some, DT), (milk, NN), (mom, NN), (mom, NN), (those, DT), (be, VB), (roll, NN), (around, IN), (mommy, NN), (just, RB), (put, VBD), (a, DT), (little, JJ), (bit, NN), (in, IN), (there, EX), (those, DT), (cereal, NN), (thing, NN), (be, VB), (really, RB), (sticky, JJ), (they, PRP), (stick, VBP), (to, TO), (the, DT), (paper, NN), (they, PRP), (stick, VBP), (on, IN), (the, DT), (bottom, JJ), (oh, UH), (mom, NN), (this, DT), (look, NN), (good, JJ), (mom, NN), (do, VBP), (i, FW), (have, VBP), (to, TO), (keep, VB), (stirring, VBG)]	time129-cond1.txt
cgv	do you want to	[do, you, want, to]	[do, you, want, to]	[(do, VBP), (you, PRP), (want, VB), (to, TO)]	[(do, VBP), (you, PRP), (want, VB), (to, TO)]	[(do, VB), (you, PRP), (want, VBP), (to, TO)]	[(do, VB), (you, PRP), (want, VBP), (to, TO)]	time129-cond1.txt
kid	yeah i do mom when we get every thing ready then we're going to be ready for the circus then we can go to the circus	[yeah, i, do, mom, when, we, get, every, thing, ready, then, we, are, going, to, be, ready, for, the, circus, then, we, can, go, to, the, circus]	[yeah, i, do, mom, when, we, get, every, thing, ready, then, we, be, go, to, be, ready, for, the, circus, then, we, can, go, to, the, circus]	[(yeah, NN), (i, NN), (do, VBP), (mom, RB), (when, WRB), (we, PRP), (get, VBP), (every, DT), (thing, NN), (ready, JJ), (then, RB), (we, PRP), (are, VBP), (going, VBG), (to, TO), (be, VB), (ready, JJ), (for, IN), (the, DT), (circus, NN), (then, RB), (we, PRP), (can, MD), (go, VB), (to, TO), (the, DT), (circus, NN)]	[(yeah, NN), (i, NN), (do, VBP), (mom, RB), (when, WRB), (we, PRP), (get, VBP), (every, DT), (thing, NN), (ready, JJ), (then, RB), (we, PRP), (be, VB), (go, VBN), (to, TO), (be, VB), (ready, JJ), (for, IN), (the, DT), (circus, NN), (then, RB), (we, PRP), (can, MD), (go, VB), (to, TO), (the, DT), (circus, NN)]	[(yeah, JJ), (i, FW), (do, VBP), (mom, NN), (when, WRB), (we, PRP), (get, VBP), (every, DT), (thing, NN), (ready, JJ), (then, RB), (we, PRP), (are, VBP), (going, VBG), (to, TO), (be, VB), (ready, JJ), (for, IN), (the, DT), (circus, NN), (then, RB), (we, PRP), (can, MD), (go, VB), (to, TO), (the, DT), (circus, NN)]	[(yeah, JJ), (i, FW), (do, VBP), (mom, NN), (when, WRB), (we, PRP), (get, VBP), (every, DT), (thing, NN), (ready, JJ), (then, RB), (we, PRP), (be, VB), (go, VB), (to, TO), (be, VB), (ready, JJ), (for, IN), (the, DT), (circus, NN), (then, RB), (we, PRP), (can, MD), (go, VB), (to, TO), (the, DT), (circus, NN)]	time129-cond1.txt
cgv	are you ready	[are, you, ready]	[be, you, ready]	[(are, VBP), (you, PRP), (ready, JJ)]	[(be, VB), (you, PRP), (ready, JJ)]	[(are, VBP), (you, PRP), (ready, JJ)]	[(be, VB), (you, PRP), (ready, JJ)]	time129-cond1.txt
kid	we're fixing everything remember that old backpack that daddy got that's the one i really like no i don't like it very much i just like the new one	[we, are, fixing, everything, remember, that, old, backpack, that, daddy, got, that, is, the, one, i, really, like, no, i, do, not, like, it, very, much, i, just, like, the, new, one]	[we, be, fix, everything, remember, that, old, backpack, that, daddy, get, that, be, the, one, i, really, like, no, i, do, not, like, it, very, much, i, just, like, the, new, one]	[(we, PRP), (are, VBP), (fixing, VBG), (everything, NN), (remember, VB), (that, IN), (old, JJ), (backpack, NN), (that, WDT), (daddy, VBZ), (got, VBD), (that, DT), (is, VBZ), (the, DT), (one, NN), (i, NN), (really, RB), (like, IN), (no, DT), (i, NN), (do, VBP), (not, RB), (like, IN), (it, PRP), (very, RB), (much, JJ), (i, NN), (just, RB), (like, IN), (the, DT), (new, JJ), (one, NN)]	[(we, PRP), (be, VB), (fix, VBN), (everything, NN), (remember, NN), (that, WDT), (old, JJ), (backpack, NN), (that, WDT), (daddy, VBZ), (get, VB), (that, IN), (be, VB), (the, DT), (one, CD), (i, NN), (really, RB), (like, IN), (no, DT), (i, NN), (do, VBP), (not, RB), (like, IN), (it, PRP), (very, RB), (much, JJ), (i, NN), (just, RB), (like, IN), (the, DT), (new, JJ), (one, NN)]	[(we, PRP), (are, VBP), (fixing, VBG), (everything, NN), (remember, VBP), (that, IN), (old, JJ), (backpack, NN), (that, WDT), (daddy, VBZ), (got, VBD), (that, DT), (is, VBZ), (the, DT), (one, CD), (i, FW), (really, RB), (like, IN), (no, DT), (i, FW), (do, VBP), (not, RB), (like, VB), (it, PRP), (very, RB), (much, RB), (i, FW), (just, RB), (like, IN), (the, DT), (new, JJ), (one, CD)]	[(we, PRP), (be, VB), (fix, VB), (everything, NN), (remember, VBP), (that, IN), (old, JJ), (backpack, NN), (that, WDT), (daddy, VBP), (get, VB), (that, DT), (be, VB), (the, DT), (one, CD), (i, FW), (really, RB), (like, IN), (no, DT), (i, FW), (do, VBP), (not, RB), (like, VB), (it, PRP), (very, RB), (much, RB), (i, FW), (just, RB), (like, IN), (the, DT), (new, JJ), (one, CD)]	time129-cond1.txt
cgv	why don't you like the old one	[why, do, not, you, like, the, old, one]	[why, do, not, you, like, the, old, one]	[(why, WRB), (do, VBP), (not, RB), (you, PRP), (like, IN), (the, DT), (old, JJ), (one, NN)]	[(why, WRB), (do, VBP), (not, RB), (you, PRP), (like, IN), (the, DT), (old, JJ), (one, NN)]	[(why, WRB), (do, VBP), (not, RB), (you, PRP), (like, IN), (the, DT), (old, JJ), (one, CD)]	[(why, WRB), (do, VBP), (not, RB), (you, PRP), (like, IN), (the, DT), (old, JJ), (one, CD)]	time129-cond1.txt
