participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
kid	no take that off what is that show me to me is it a pin	[no, take, that, off, what, is, that, show, me, to, me, is, it, a, pin]	[no, take, that, off, what, be, that, show, me, to, me, be, it, a, pin]	[(no, DT), (take, NN), (that, WDT), (off, RP), (what, WP), (is, VBZ), (that, DT), (show, NN), (me, PRP), (to, TO), (me, PRP), (is, VBZ), (it, PRP), (a, DT), (pin, NN)]	[(no, DT), (take, NN), (that, WDT), (off, RP), (what, WP), (be, VB), (that, DT), (show, VB), (me, PRP), (to, TO), (me, PRP), (be, VB), (it, PRP), (a, DT), (pin, NN)]	[(no, DT), (take, NN), (that, WDT), (off, RP), (what, WP), (is, VBZ), (that, IN), (show, VBP), (me, PRP), (to, TO), (me, PRP), (is, VBZ), (it, PRP), (a, DT), (pin, NN)]	[(no, DT), (take, NN), (that, WDT), (off, RP), (what, WP), (be, VB), (that, IN), (show, VBP), (me, PRP), (to, TO), (me, PRP), (be, VB), (it, PRP), (a, DT), (pin, NN)]	time61-cond1.txt
cgv	no it's a piece of brush that got caught in my skin see	[no, it, is, a, piece, of, brush, that, got, caught, in, my, skin, see]	[no, it, be, a, piece, of, brush, that, get, catch, in, my, skin, see]	[(no, DT), (it, PRP), (is, VBZ), (a, DT), (piece, NN), (of, IN), (brush, NN), (that, WDT), (got, VBD), (caught, VBN), (in, IN), (my, PRP$), (skin, NN), (see, NN)]	[(no, DT), (it, PRP), (be, VB), (a, DT), (piece, NN), (of, IN), (brush, NN), (that, WDT), (get, VBP), (catch, VB), (in, IN), (my, PRP$), (skin, NN), (see, NN)]	[(no, DT), (it, PRP), (is, VBZ), (a, DT), (piece, NN), (of, IN), (brush, NN), (that, WDT), (got, VBD), (caught, VBN), (in, IN), (my, PRP$), (skin, NN), (see, VB)]	[(no, DT), (it, PRP), (be, VB), (a, DT), (piece, NN), (of, IN), (brush, NN), (that, WDT), (get, VBP), (catch, VB), (in, IN), (my, PRP$), (skin, NN), (see, VB)]	time61-cond1.txt
kid	 get it off	[get, it, off]	[get, it, off]	[(get, VB), (it, PRP), (off, RP)]	[(get, VB), (it, PRP), (off, RP)]	[(get, VB), (it, PRP), (off, RP)]	[(get, VB), (it, PRP), (off, RP)]	time61-cond1.txt
cgv	i am it didn't hurt abe i'm strong like bull	[i, am, it, did, not, hurt, abe, i, am, strong, like, bull]	[i, be, it, do, not, hurt, abe, i, be, strong, like, bull]	[(i, NN), (am, VBP), (it, PRP), (did, VBD), (not, RB), (hurt, VB), (abe, NN), (i, NN), (am, VBP), (strong, JJ), (like, IN), (bull, NN)]	[(i, RB), (be, VB), (it, PRP), (do, VB), (not, RB), (hurt, VB), (abe, NN), (i, NN), (be, VB), (strong, JJ), (like, IN), (bull, NN)]	[(i, LS), (am, VBP), (it, PRP), (did, VBD), (not, RB), (hurt, VBN), (abe, NN), (i, FW), (am, VBP), (strong, JJ), (like, IN), (bull, NN)]	[(i, LS), (be, VB), (it, PRP), (do, VB), (not, RB), (hurt, VBN), (abe, NN), (i, FW), (be, VB), (strong, JJ), (like, IN), (bull, NN)]	time61-cond1.txt
kid	don't take it all away don't take it all away	[do, not, take, it, all, away, do, not, take, it, all, away]	[do, not, take, it, all, away, do, not, take, it, all, away]	[(do, VB), (not, RB), (take, VB), (it, PRP), (all, DT), (away, RB), (do, VBP), (not, RB), (take, VB), (it, PRP), (all, DT), (away, RB)]	[(do, VB), (not, RB), (take, VB), (it, PRP), (all, DT), (away, RB), (do, VBP), (not, RB), (take, VB), (it, PRP), (all, DT), (away, RB)]	[(do, VB), (not, RB), (take, VB), (it, PRP), (all, DT), (away, RB), (do, VBP), (not, RB), (take, VB), (it, PRP), (all, DT), (away, RP)]	[(do, VB), (not, RB), (take, VB), (it, PRP), (all, DT), (away, RB), (do, VBP), (not, RB), (take, VB), (it, PRP), (all, DT), (away, RP)]	time61-cond1.txt
cgv	i thought you said to get the tape off	[i, thought, you, said, to, get, the, tape, off]	[i, think, you, say, to, get, the, tape, off]	[(i, NN), (thought, VBD), (you, PRP), (said, VBD), (to, TO), (get, VB), (the, DT), (tape, NN), (off, IN)]	[(i, NN), (think, VBP), (you, PRP), (say, VBP), (to, TO), (get, VB), (the, DT), (tape, NN), (off, IN)]	[(i, FW), (thought, VBN), (you, PRP), (said, VBD), (to, TO), (get, VB), (the, DT), (tape, NN), (off, RP)]	[(i, FW), (think, VBP), (you, PRP), (say, VB), (to, TO), (get, VB), (the, DT), (tape, NN), (off, RP)]	time61-cond1.txt
kid	don't i said   don't take it all away	[do, not, i, said, do, not, take, it, all, away]	[do, not, i, say, do, not, take, it, all, away]	[(do, VBP), (not, RB), (i, VB), (said, VBD), (do, VB), (not, RB), (take, VB), (it, PRP), (all, DT), (away, RB)]	[(do, VBP), (not, RB), (i, VB), (say, VBP), (do, VBP), (not, RB), (take, VB), (it, PRP), (all, DT), (away, RB)]	[(do, VB), (not, RB), (i, FW), (said, VBD), (do, VBP), (not, RB), (take, VB), (it, PRP), (all, DT), (away, RP)]	[(do, VB), (not, RB), (i, FW), (say, VBP), (do, VBP), (not, RB), (take, VB), (it, PRP), (all, DT), (away, RP)]	time61-cond1.txt
cgv	there it is	[there, it, is]	[there, it, be]	[(there, EX), (it, PRP), (is, VBZ)]	[(there, EX), (it, PRP), (be, VB)]	[(there, RB), (it, PRP), (is, VBZ)]	[(there, RB), (it, PRP), (be, VB)]	time61-cond1.txt
kid	is it long	[is, it, long]	[be, it, long]	[(is, VBZ), (it, PRP), (long, JJ)]	[(be, VB), (it, PRP), (long, JJ)]	[(is, VBZ), (it, PRP), (long, RB)]	[(be, VB), (it, PRP), (long, RB)]	time61-cond1.txt
cgv	it looks pretty long to me how long is it	[it, looks, pretty, long, to, me, how, long, is, it]	[it, look, pretty, long, to, me, how, long, be, it]	[(it, PRP), (looks, VBZ), (pretty, RB), (long, JJ), (to, TO), (me, PRP), (how, WRB), (long, JJ), (is, VBZ), (it, PRP)]	[(it, PRP), (look, VBD), (pretty, RB), (long, RB), (to, TO), (me, PRP), (how, WRB), (long, RB), (be, VB), (it, PRP)]	[(it, PRP), (looks, VBZ), (pretty, RB), (long, RB), (to, TO), (me, PRP), (how, WRB), (long, JJ), (is, VBZ), (it, PRP)]	[(it, PRP), (look, VBP), (pretty, RB), (long, RB), (to, TO), (me, PRP), (how, WRB), (long, RB), (be, VB), (it, PRP)]	time61-cond1.txt
