participant	content	token	lemma	tagged_token	tagged_lemma	file
1	so yeah what do you think yes or no	[so, yeah, what, do, you, think, yes, or, no]	[so, yeah, what, do, you, think, yes, or, no]	[(so, RB), (yeah, VB), (what, WP), (do, VBP), (you, PRP), (think, VB), (yes, NNS), (or, CC), (no, DT)]	[(so, RB), (yeah, VB), (what, WP), (do, VBP), (you, PRP), (think, VB), (yes, NNS), (or, CC), (no, DT)]	27_1-1-2.txt
0	 i think it is no no no because yeah like the rich actually are paying the tax rate which is stated like in law  so they should not be taxed more	[i, think, it, is, no, no, no, because, yeah, like, the, rich, actually, are, paying, the, tax, rate, which, is, stated, like, in, law, so, they, should, not, be, taxed, more]	[i, think, it, be, no, no, no, because, yeah, like, the, rich, actually, be, pay, the, tax, rate, which, be, state, like, in, law, so, they, should, not, be, tax, more]	[(i, NN), (think, VBP), (it, PRP), (is, VBZ), (no, DT), (no, DT), (no, DT), (because, IN), (yeah, NN), (like, IN), (the, DT), (rich, JJ), (actually, RB), (are, VBP), (paying, VBG), (the, DT), (tax, NN), (rate, NN), (which, WDT), (is, VBZ), (stated, VBN), (like, IN), (in, IN), (law, NN), (so, IN), (they, PRP), (should, MD), (not, RB), (be, VB), (taxed, VBN), (more, JJR)]	[(i, NN), (think, VBP), (it, PRP), (be, VB), (no, DT), (no, DT), (no, DT), (because, IN), (yeah, NN), (like, IN), (the, DT), (rich, JJ), (actually, RB), (be, VB), (pay, VB), (the, DT), (tax, NN), (rate, NN), (which, WDT), (be, VB), (state, NN), (like, IN), (in, IN), (law, NN), (so, IN), (they, PRP), (should, MD), (not, RB), (be, VB), (tax, NN), (more, JJR)]	27_1-1-2.txt
1	 i argued that they kind of should be taxed more because i do not know i think you know it is a tough time for everybody and we are making budget cuts and you know the best way to tackle the deficit and approaching like cuts to programs and stuff like that is one cutting programs and taxing more so like i think the rich would bring in more revenue like and they probably are not going to be as hard hit as people that earn less that is kind of like my thinking behind it	[i, argued, that, they, kind, of, should, be, taxed, more, because, i, do, not, know, i, think, you, know, it, is, a, tough, time, for, everybody, and, we, are, making, budget, cuts, and, you, know, the, best, way, to, tackle, the, deficit, and, approaching, like, cuts, to, programs, and, stuff, like, that, is, one, cutting, programs, and, taxing, more, so, like, i, think, the, rich, would, bring, in, more, revenue, like, and, they, probably, are, not, going, to, be, as, hard, hit, as, people, that, earn, less, that, is, kind, of, like, my, thinking, behind, it]	[i, argue, that, they, kind, of, should, be, tax, more, because, i, do, not, know, i, think, you, know, it, be, a, tough, time, for, everybody, and, we, be, make, budget, cut, and, you, know, the, best, way, to, tackle, the, deficit, and, approach, like, cut, to, program, and, stuff, like, that, be, one, cut, program, and, tax, more, so, like, i, think, the, rich, would, bring, in, more, revenue, like, and, they, probably, be, not, go, to, be, as, hard, hit, a, people, that, earn, less, that, be, kind, of, like, my, thinking, behind, it]	[(i, NN), (argued, VBD), (that, IN), (they, PRP), (kind, NN), (of, IN), (should, MD), (be, VB), (taxed, VBN), (more, RBR), (because, IN), (i, NN), (do, VBP), (not, RB), (know, VB), (i, RB), (think, VBP), (you, PRP), (know, VBP), (it, PRP), (is, VBZ), (a, DT), (tough, JJ), (time, NN), (for, IN), (everybody, NN), (and, CC), (we, PRP), (are, VBP), (making, VBG), (budget, NN), (cuts, NNS), (and, CC), (you, PRP), (know, VBP), (the, DT), (best, JJS), (way, NN), (to, TO), (tackle, VB), (the, DT), (deficit, NN), (and, CC), (approaching, VBG), (like, IN), (cuts, NNS), (to, TO), (programs, NNS), (and, CC), (stuff, NN), (like, IN), (that, DT), (is, VBZ), (one, CD), (cutting, VBG), (programs, NNS), (and, CC), (taxing, VBG), (more, RBR), (so, IN), (like, IN), (i, NN), (think, VBP), (the, DT), (rich, NNS), (would, MD), (bring, VB), (in, IN), (more, JJR), (revenue, NN), (like, IN), (and, CC), (they, PRP), (probably, RB), (are, VBP), (not, RB), (going, VBG), (to, TO), (be, VB), (as, RB), (hard, JJ), (hit, NN), (as, IN), (people, NNS), (that, IN), (earn, VBP), (less, JJR), (that, DT), (is, VBZ), (kind, NN), (of, IN), (like, IN), (my, PRP$), (thinking, NN), (behind, IN), (it, PRP)]	[(i, NN), (argue, VBP), (that, IN), (they, PRP), (kind, NN), (of, IN), (should, MD), (be, VB), (tax, NN), (more, RBR), (because, IN), (i, NN), (do, VBP), (not, RB), (know, VB), (i, RB), (think, VBP), (you, PRP), (know, VBP), (it, PRP), (be, VB), (a, DT), (tough, JJ), (time, NN), (for, IN), (everybody, NN), (and, CC), (we, PRP), (be, VB), (make, VBP), (budget, NN), (cut, NN), (and, CC), (you, PRP), (know, VBP), (the, DT), (best, JJS), (way, NN), (to, TO), (tackle, VB), (the, DT), (deficit, NN), (and, CC), (approach, NN), (like, IN), (cut, NN), (to, TO), (program, NN), (and, CC), (stuff, NN), (like, IN), (that, DT), (be, VB), (one, CD), (cut, VBN), (program, NN), (and, CC), (tax, NN), (more, RBR), (so, IN), (like, IN), (i, NN), (think, VBP), (the, DT), (rich, NNS), (would, MD), (bring, VB), (in, IN), (more, JJR), (revenue, NN), (like, IN), (and, CC), (they, PRP), (probably, RB), (be, VB), (not, RB), (go, VB), (to, TO), (be, VB), (as, RB), (hard, JJ), (hit, VBD), (a, DT), (people, NNS), (that, WDT), (earn, VBP), (less, JJR), (that, IN), (be, VB), (kind, NN), (of, IN), (like, IN), (my, PRP$), (thinking, NN), (behind, IN), (it, PRP)]	27_1-1-2.txt
0	 but like you know like now is like economy is not really good so the rich actually they are not making a lot of money like they maybe they are losing money though so if they are taxed more i think that is not fair to them	[but, like, you, know, like, now, is, like, economy, is, not, really, good, so, the, rich, actually, they, are, not, making, a, lot, of, money, like, they, maybe, they, are, losing, money, though, so, if, they, are, taxed, more, i, think, that, is, not, fair, to, them]	[but, like, you, know, like, now, be, like, economy, be, not, really, good, so, the, rich, actually, they, be, not, make, a, lot, of, money, like, they, maybe, they, be, lose, money, though, so, if, they, be, tax, more, i, think, that, be, not, fair, to, them]	[(but, CC), (like, IN), (you, PRP), (know, VBP), (like, IN), (now, RB), (is, VBZ), (like, IN), (economy, NN), (is, VBZ), (not, RB), (really, RB), (good, JJ), (so, IN), (the, DT), (rich, JJ), (actually, RB), (they, PRP), (are, VBP), (not, RB), (making, VBG), (a, DT), (lot, NN), (of, IN), (money, NN), (like, IN), (they, PRP), (maybe, VBP), (they, PRP), (are, VBP), (losing, VBG), (money, NN), (though, IN), (so, RB), (if, IN), (they, PRP), (are, VBP), (taxed, VBN), (more, RBR), (i, JJ), (think, VBP), (that, DT), (is, VBZ), (not, RB), (fair, JJ), (to, TO), (them, PRP)]	[(but, CC), (like, IN), (you, PRP), (know, VBP), (like, IN), (now, RB), (be, VB), (like, IN), (economy, NN), (be, VB), (not, RB), (really, RB), (good, JJ), (so, IN), (the, DT), (rich, JJ), (actually, RB), (they, PRP), (be, VB), (not, RB), (make, VB), (a, DT), (lot, NN), (of, IN), (money, NN), (like, IN), (they, PRP), (maybe, VBP), (they, PRP), (be, VB), (lose, JJ), (money, NN), (though, IN), (so, RB), (if, IN), (they, PRP), (be, VB), (tax, NN), (more, JJR), (i, JJ), (think, VBP), (that, IN), (be, VB), (not, RB), (fair, JJ), (to, TO), (them, PRP)]	27_1-1-2.txt
1	 it is technically well it is they are rich right so they have some in reserve and it is not like it is going to be like from now on it is going to be we are going to tax you more from the poor it is only until i think the economy stabilizes a bit which it might be a while it might be a decade i do not know and i am not saying we should tax them by like twice as much or anything ridiculous like that just a little bit you know just	[it, is, technically, well, it, is, they, are, rich, right, so, they, have, some, in, reserve, and, it, is, not, like, it, is, going, to, be, like, from, now, on, it, is, going, to, be, we, are, going, to, tax, you, more, from, the, poor, it, is, only, until, i, think, the, economy, stabilizes, a, bit, which, it, might, be, a, while, it, might, be, a, decade, i, do, not, know, and, i, am, not, saying, we, should, tax, them, by, like, twice, as, much, or, anything, ridiculous, like, that, just, a, little, bit, you, know, just]	[it, be, technically, well, it, be, they, be, rich, right, so, they, have, some, in, reserve, and, it, be, not, like, it, be, go, to, be, like, from, now, on, it, be, go, to, be, we, be, go, to, tax, you, more, from, the, poor, it, be, only, until, i, think, the, economy, stabilize, a, bit, which, it, might, be, a, while, it, might, be, a, decade, i, do, not, know, and, i, be, not, say, we, should, tax, them, by, like, twice, as, much, or, anything, ridiculous, like, that, just, a, little, bit, you, know, just]	[(it, PRP), (is, VBZ), (technically, RB), (well, RB), (it, PRP), (is, VBZ), (they, PRP), (are, VBP), (rich, JJ), (right, RB), (so, IN), (they, PRP), (have, VBP), (some, DT), (in, IN), (reserve, NN), (and, CC), (it, PRP), (is, VBZ), (not, RB), (like, IN), (it, PRP), (is, VBZ), (going, VBG), (to, TO), (be, VB), (like, IN), (from, IN), (now, RB), (on, IN), (it, PRP), (is, VBZ), (going, VBG), (to, TO), (be, VB), (we, PRP), (are, VBP), (going, VBG), (to, TO), (tax, NN), (you, PRP), (more, RBR), (from, IN), (the, DT), (poor, JJ), (it, PRP), (is, VBZ), (only, RB), (until, IN), (i, JJ), (think, VBP), (the, DT), (economy, NN), (stabilizes, VBZ), (a, DT), (bit, NN), (which, WDT), (it, PRP), (might, MD), (be, VB), (a, DT), (while, IN), (it, PRP), (might, MD), (be, VB), (a, DT), (decade, NN), (i, NN), (do, VBP), (not, RB), (know, VB), (and, CC), (i, VB), (am, VBP), (not, RB), (saying, VBG), (we, PRP), (should, MD), (tax, NN), (them, PRP), (by, IN), (like, JJ), (twice, RB), (as, RB), (much, JJ), (or, CC), (anything, NN), (ridiculous, JJ), (like, IN), (that, DT), (just, RB), (a, DT), (little, JJ), (bit, NN), (you, PRP), (know, VBP), (just, RB)]	[(it, PRP), (be, VB), (technically, RB), (well, RB), (it, PRP), (be, VB), (they, PRP), (be, VB), (rich, JJ), (right, RB), (so, IN), (they, PRP), (have, VBP), (some, DT), (in, IN), (reserve, NN), (and, CC), (it, PRP), (be, VB), (not, RB), (like, IN), (it, PRP), (be, VB), (go, VBN), (to, TO), (be, VB), (like, IN), (from, IN), (now, RB), (on, IN), (it, PRP), (be, VB), (go, VBN), (to, TO), (be, VB), (we, PRP), (be, VB), (go, VBN), (to, TO), (tax, NN), (you, PRP), (more, RBR), (from, IN), (the, DT), (poor, JJ), (it, PRP), (be, VB), (only, RB), (until, IN), (i, JJ), (think, VBP), (the, DT), (economy, NN), (stabilize, VB), (a, DT), (bit, NN), (which, WDT), (it, PRP), (might, MD), (be, VB), (a, DT), (while, IN), (it, PRP), (might, MD), (be, VB), (a, DT), (decade, NN), (i, NN), (do, VBP), (not, RB), (know, VB), (and, CC), (i, VB), (be, VB), (not, RB), (say, VB), (we, PRP), (should, MD), (tax, NN), (them, PRP), (by, IN), (like, JJ), (twice, RB), (as, RB), (much, JJ), (or, CC), (anything, NN), (ridiculous, JJ), (like, IN), (that, DT), (just, RB), (a, DT), (little, JJ), (bit, NN), (you, PRP), (know, VBP), (just, RB)]	27_1-1-2.txt
0	so you saying that like they should be taxed a little bit more now like later on	[so, you, saying, that, like, they, should, be, taxed, a, little, bit, more, now, like, later, on]	[so, you, say, that, like, they, should, be, tax, a, little, bit, more, now, like, later, on]	[(so, RB), (you, PRP), (saying, VBG), (that, IN), (like, IN), (they, PRP), (should, MD), (be, VB), (taxed, VBN), (a, DT), (little, JJ), (bit, NN), (more, RBR), (now, RB), (like, IN), (later, RB), (on, IN)]	[(so, IN), (you, PRP), (say, VBP), (that, IN), (like, IN), (they, PRP), (should, MD), (be, VB), (tax, NN), (a, DT), (little, JJ), (bit, NN), (more, RBR), (now, RB), (like, IN), (later, RB), (on, IN)]	27_1-1-2.txt
1	no they just like for now and then if the situation improves then you know okay then we should just cut back that is what i am thinking just yeah	[no, they, just, like, for, now, and, then, if, the, situation, improves, then, you, know, okay, then, we, should, just, cut, back, that, is, what, i, am, thinking, just, yeah]	[no, they, just, like, for, now, and, then, if, the, situation, improve, then, you, know, okay, then, we, should, just, cut, back, that, be, what, i, be, think, just, yeah]	[(no, DT), (they, PRP), (just, RB), (like, IN), (for, IN), (now, RB), (and, CC), (then, RB), (if, IN), (the, DT), (situation, NN), (improves, VBZ), (then, RB), (you, PRP), (know, VBP), (okay, RB), (then, RB), (we, PRP), (should, MD), (just, RB), (cut, VB), (back, RP), (that, DT), (is, VBZ), (what, WP), (i, NN), (am, VBP), (thinking, VBG), (just, RB), (yeah, VB)]	[(no, DT), (they, PRP), (just, RB), (like, IN), (for, IN), (now, RB), (and, CC), (then, RB), (if, IN), (the, DT), (situation, NN), (improve, VB), (then, RB), (you, PRP), (know, VBP), (okay, RB), (then, RB), (we, PRP), (should, MD), (just, RB), (cut, VB), (back, RP), (that, DT), (be, VB), (what, WP), (i, JJ), (be, VB), (think, VBN), (just, RB), (yeah, VB)]	27_1-1-2.txt
0	 ok but this is kind of like a difficult time so what if like can we can they be taxed like more when the economy like gets better	[ok, but, this, is, kind, of, like, a, difficult, time, so, what, if, like, can, we, can, they, be, taxed, like, more, when, the, economy, like, gets, better]	[ok, but, this, be, kind, of, like, a, difficult, time, so, what, if, like, can, we, can, they, be, tax, like, more, when, the, economy, like, get, good]	[(ok, RB), (but, CC), (this, DT), (is, VBZ), (kind, NN), (of, IN), (like, IN), (a, DT), (difficult, JJ), (time, NN), (so, IN), (what, WP), (if, IN), (like, JJ), (can, MD), (we, PRP), (can, MD), (they, PRP), (be, VB), (taxed, VBN), (like, IN), (more, RBR), (when, WRB), (the, DT), (economy, NN), (like, IN), (gets, VBZ), (better, JJR)]	[(ok, RB), (but, CC), (this, DT), (be, VB), (kind, NN), (of, IN), (like, IN), (a, DT), (difficult, JJ), (time, NN), (so, IN), (what, WP), (if, IN), (like, JJ), (can, MD), (we, PRP), (can, MD), (they, PRP), (be, VB), (tax, NN), (like, IN), (more, RBR), (when, WRB), (the, DT), (economy, NN), (like, IN), (get, NN), (good, JJ)]	27_1-1-2.txt
1	yeah i mean	[yeah, i, mean]	[yeah, i, mean]	[(yeah, NN), (i, NN), (mean, VBP)]	[(yeah, NN), (i, NN), (mean, VBP)]	27_1-1-2.txt
0	like not now because i do not know 	[like, not, now, because, i, do, not, know]	[like, not, now, because, i, do, not, know]	[(like, IN), (not, RB), (now, RB), (because, IN), (i, NN), (do, VBP), (not, RB), (know, VB)]	[(like, IN), (not, RB), (now, RB), (because, IN), (i, NN), (do, VBP), (not, RB), (know, VB)]	27_1-1-2.txt
