participant	content	token	lemma	tagged_token	tagged_lemma	file
1	are you prochoice or	[are, you, prochoice, or]	[be, you, prochoice, or]	[(are, VBP), (you, PRP), (prochoice, NN), (or, CC)]	[(be, VB), (you, PRP), (prochoice, VBP), (or, CC)]	7_1-0-2.txt
0	i guess it	[i, guess, it]	[i, guess, it]	[(i, NN), (guess, NN), (it, PRP)]	[(i, NN), (guess, NN), (it, PRP)]	7_1-0-2.txt
1	i am prochoice	[i, am, prochoice]	[i, be, prochoice]	[(i, NN), (am, VBP), (prochoice, NN)]	[(i, NN), (be, VB), (prochoice, NN)]	7_1-0-2.txt
0	so you are for it	[so, you, are, for, it]	[so, you, be, for, it]	[(so, IN), (you, PRP), (are, VBP), (for, IN), (it, PRP)]	[(so, RB), (you, PRP), (be, VB), (for, IN), (it, PRP)]	7_1-0-2.txt
1	well i am not for abortion like but	[well, i, am, not, for, abortion, like, but]	[well, i, be, not, for, abortion, like, but]	[(well, RB), (i, RB), (am, VBP), (not, RB), (for, IN), (abortion, NN), (like, IN), (but, CC)]	[(well, RB), (i, RB), (be, VB), (not, RB), (for, IN), (abortion, NN), (like, IN), (but, CC)]	7_1-0-2.txt
0	to a degree okay start there	[to, a, degree, okay, start, there]	[to, a, degree, okay, start, there]	[(to, TO), (a, DT), (degree, NN), (okay, JJ), (start, NN), (there, EX)]	[(to, TO), (a, DT), (degree, NN), (okay, JJ), (start, NN), (there, EX)]	7_1-0-2.txt
1	you can start first	[you, can, start, first]	[you, can, start, first]	[(you, PRP), (can, MD), (start, VB), (first, RB)]	[(you, PRP), (can, MD), (start, VB), (first, RB)]	7_1-0-2.txt
0	okay well i am against abortion because i mean again it is still a human being in the body even though it is not yet like there yet but doing abortion still hurts the and it is just bad like i feel like you are just killing another like cell like another i mean it is a cell but then again it is a baby too yeah	[okay, well, i, am, against, abortion, because, i, mean, again, it, is, still, a, human, being, in, the, body, even, though, it, is, not, yet, like, there, yet, but, doing, abortion, still, hurts, the, and, it, is, just, bad, like, i, feel, like, you, are, just, killing, another, like, cell, like, another, i, mean, it, is, a, cell, but, then, again, it, is, a, baby, too, yeah]	[okay, well, i, be, against, abortion, because, i, mean, again, it, be, still, a, human, be, in, the, body, even, though, it, be, not, yet, like, there, yet, but, do, abortion, still, hurt, the, and, it, be, just, bad, like, i, feel, like, you, be, just, kill, another, like, cell, like, another, i, mean, it, be, a, cell, but, then, again, it, be, a, baby, too, yeah]	[(okay, RB), (well, RB), (i, VB), (am, VBP), (against, IN), (abortion, NN), (because, IN), (i, JJ), (mean, VBP), (again, RB), (it, PRP), (is, VBZ), (still, RB), (a, DT), (human, JJ), (being, VBG), (in, IN), (the, DT), (body, NN), (even, RB), (though, IN), (it, PRP), (is, VBZ), (not, RB), (yet, RB), (like, IN), (there, EX), (yet, RB), (but, CC), (doing, VBG), (abortion, NN), (still, RB), (hurts, VBZ), (the, DT), (and, CC), (it, PRP), (is, VBZ), (just, RB), (bad, JJ), (like, IN), (i, JJ), (feel, VBP), (like, IN), (you, PRP), (are, VBP), (just, RB), (killing, VBG), (another, DT), (like, JJ), (cell, NN), (like, IN), (another, DT), (i, NN), (mean, VBP), (it, PRP), (is, VBZ), (a, DT), (cell, NN), (but, CC), (then, RB), (again, RB), (it, PRP), (is, VBZ), (a, DT), (baby, NN), (too, RB), (yeah, RB)]	[(okay, RB), (well, RB), (i, RB), (be, VB), (against, IN), (abortion, NN), (because, IN), (i, JJ), (mean, VBP), (again, RB), (it, PRP), (be, VB), (still, RB), (a, DT), (human, JJ), (be, VB), (in, IN), (the, DT), (body, NN), (even, RB), (though, IN), (it, PRP), (be, VB), (not, RB), (yet, RB), (like, IN), (there, EX), (yet, RB), (but, CC), (do, VBP), (abortion, NN), (still, RB), (hurt, VBD), (the, DT), (and, CC), (it, PRP), (be, VB), (just, RB), (bad, JJ), (like, IN), (i, JJ), (feel, VBP), (like, IN), (you, PRP), (be, VB), (just, RB), (kill, VB), (another, DT), (like, JJ), (cell, NN), (like, IN), (another, DT), (i, NN), (mean, VBP), (it, PRP), (be, VB), (a, DT), (cell, NN), (but, CC), (then, RB), (again, RB), (it, PRP), (be, VB), (a, DT), (baby, NN), (too, RB), (yeah, RB)]	7_1-0-2.txt
1	but do you believe that women should have a choice over their body like	[but, do, you, believe, that, women, should, have, a, choice, over, their, body, like]	[but, do, you, believe, that, woman, should, have, a, choice, over, their, body, like]	[(but, CC), (do, VBP), (you, PRP), (believe, VB), (that, IN), (women, NNS), (should, MD), (have, VB), (a, DT), (choice, NN), (over, IN), (their, PRP$), (body, NN), (like, IN)]	[(but, CC), (do, VBP), (you, PRP), (believe, VB), (that, IN), (woman, NN), (should, MD), (have, VB), (a, DT), (choice, NN), (over, IN), (their, PRP$), (body, NN), (like, IN)]	7_1-0-2.txt
0	yeah but then yeah it is not just their own choice too though it is just their choice is consideration of their the dad whatever the family like agree upon or to	[yeah, but, then, yeah, it, is, not, just, their, own, choice, too, though, it, is, just, their, choice, is, consideration, of, their, the, dad, whatever, the, family, like, agree, upon, or, to]	[yeah, but, then, yeah, it, be, not, just, their, own, choice, too, though, it, be, just, their, choice, be, consideration, of, their, the, dad, whatever, the, family, like, agree, upon, or, to]	[(yeah, NNS), (but, CC), (then, RB), (yeah, VB), (it, PRP), (is, VBZ), (not, RB), (just, RB), (their, PRP$), (own, JJ), (choice, NN), (too, RB), (though, IN), (it, PRP), (is, VBZ), (just, RB), (their, PRP$), (choice, NN), (is, VBZ), (consideration, NN), (of, IN), (their, PRP$), (the, DT), (dad, NN), (whatever, VBD), (the, DT), (family, NN), (like, IN), (agree, JJ), (upon, NN), (or, CC), (to, TO)]	[(yeah, NNS), (but, CC), (then, RB), (yeah, VB), (it, PRP), (be, VB), (not, RB), (just, RB), (their, PRP$), (own, JJ), (choice, NN), (too, RB), (though, IN), (it, PRP), (be, VB), (just, RB), (their, PRP$), (choice, NN), (be, VB), (consideration, NN), (of, IN), (their, PRP$), (the, DT), (dad, NN), (whatever, VBD), (the, DT), (family, NN), (like, IN), (agree, JJ), (upon, NN), (or, CC), (to, TO)]	7_1-0-2.txt
1	what if what if they are incapable of taking care of the child there are so many children growing up in abusive homes or homes with drug addict moms you know	[what, if, what, if, they, are, incapable, of, taking, care, of, the, child, there, are, so, many, children, growing, up, in, abusive, homes, or, homes, with, drug, adduct, moss, you, know]	[what, if, what, if, they, be, incapable, of, take, care, of, the, child, there, be, so, many, child, grow, up, in, abusive, home, or, home, with, drug, adduct, moss, you, know]	[(what, WP), (if, IN), (what, WP), (if, IN), (they, PRP), (are, VBP), (incapable, JJ), (of, IN), (taking, VBG), (care, NN), (of, IN), (the, DT), (child, NN), (there, EX), (are, VBP), (so, RB), (many, JJ), (children, NNS), (growing, VBG), (up, RP), (in, IN), (abusive, JJ), (homes, NNS), (or, CC), (homes, NNS), (with, IN), (drug, NN), (adduct, NN), (moss, IN), (you, PRP), (know, VBP)]	[(what, WP), (if, IN), (what, WP), (if, IN), (they, PRP), (be, VB), (incapable, JJ), (of, IN), (take, JJ), (care, NN), (of, IN), (the, DT), (child, NN), (there, RB), (be, VB), (so, RB), (many, JJ), (child, NN), (grow, VBP), (up, RP), (in, IN), (abusive, JJ), (home, NN), (or, CC), (home, NN), (with, IN), (drug, NN), (adduct, NN), (moss, IN), (you, PRP), (know, VBP)]	7_1-0-2.txt
0	but then there is there is there is like schools that adopt kids too so	[but, then, there, is, there, is, there, is, like, schools, that, adopt, kiss, too, so]	[but, then, there, be, there, be, there, be, like, school, that, adopt, kiss, too, so]	[(but, CC), (then, RB), (there, EX), (is, VBZ), (there, EX), (is, VBZ), (there, EX), (is, VBZ), (like, IN), (schools, NNS), (that, WDT), (adopt, VBP), (kiss, VB), (too, RB), (so, RB)]	[(but, CC), (then, RB), (there, RB), (be, VB), (there, RB), (be, VB), (there, RB), (be, VB), (like, IN), (school, NN), (that, IN), (adopt, JJ), (kiss, VB), (too, RB), (so, RB)]	7_1-0-2.txt
