participant	content	token	lemma	tagged_token	tagged_lemma	file
0	okay so do you think marijuana should be legalized or not	[okay, so, do, you, think, marijuana, should, be, legalized, or, not]	[okay, so, do, you, think, marijuana, should, be, legalize, or, not]	[(okay, NNS), (so, RB), (do, VBP), (you, PRP), (think, VB), (marijuana, NNS), (should, MD), (be, VB), (legalized, VBN), (or, CC), (not, RB)]	[(okay, NNS), (so, RB), (do, VBP), (you, PRP), (think, VB), (marijuana, NNS), (should, MD), (be, VB), (legalize, VB), (or, CC), (not, RB)]	12_1-0-2.txt
1	yeah i think it should	[yeah, i, think, it, should]	[yeah, i, think, it, should]	[(yeah, NN), (i, NN), (think, VBP), (it, PRP), (should, MD)]	[(yeah, NN), (i, NN), (think, VBP), (it, PRP), (should, MD)]	12_1-0-2.txt
0	 why do you think it should be legalized	[why, do, you, think, it, should, be, legalized]	[why, do, you, think, it, should, be, legalize]	[(why, WRB), (do, VBP), (you, PRP), (think, VB), (it, PRP), (should, MD), (be, VB), (legalized, VBN)]	[(why, WRB), (do, VBP), (you, PRP), (think, VB), (it, PRP), (should, MD), (be, VB), (legalize, VB)]	12_1-0-2.txt
1	i think it should be legalized because a lot of people use it illegally and the money that it could bring into our country like in terms of like revenue would definitely put us help put us out of the debt that we are in now and marijuana has been prove to not have any damage really on the body except from smoking but i mean like i do not think it would damage really anything people use it illegally anyways what do you think about it	[i, think, it, should, be, legalized, because, a, lot, of, people, use, it, illegally, and, the, money, that, it, could, bring, into, our, country, like, in, terms, of, like, revenue, would, definitely, put, us, help, put, us, out, of, the, debt, that, we, are, in, now, and, marijuana, has, been, prove, to, not, have, any, damage, really, on, the, body, except, from, smoking, but, i, mean, like, i, do, not, think, it, would, damage, really, anything, people, use, it, illegally, anyway, what, do, you, think, about, it]	[i, think, it, should, be, legalize, because, a, lot, of, people, use, it, illegally, and, the, money, that, it, could, bring, into, our, country, like, in, term, of, like, revenue, would, definitely, put, u, help, put, u, out, of, the, debt, that, we, be, in, now, and, marijuana, have, be, prove, to, not, have, any, damage, really, on, the, body, except, from, smoke, but, i, mean, like, i, do, not, think, it, would, damage, really, anything, people, use, it, illegally, anyway, what, do, you, think, about, it]	[(i, NN), (think, VBP), (it, PRP), (should, MD), (be, VB), (legalized, VBN), (because, IN), (a, DT), (lot, NN), (of, IN), (people, NNS), (use, VBP), (it, PRP), (illegally, RB), (and, CC), (the, DT), (money, NN), (that, IN), (it, PRP), (could, MD), (bring, VB), (into, IN), (our, PRP$), (country, NN), (like, IN), (in, IN), (terms, NNS), (of, IN), (like, IN), (revenue, NN), (would, MD), (definitely, RB), (put, VB), (us, PRP), (help, VB), (put, VB), (us, PRP), (out, IN), (of, IN), (the, DT), (debt, NN), (that, IN), (we, PRP), (are, VBP), (in, IN), (now, RB), (and, CC), (marijuana, PRP), (has, VBZ), (been, VBN), (prove, VBN), (to, TO), (not, RB), (have, VB), (any, DT), (damage, NN), (really, RB), (on, IN), (the, DT), (body, NN), (except, IN), (from, IN), (smoking, VBG), (but, CC), (i, JJ), (mean, VBP), (like, IN), (i, NNS), (do, VBP), (not, RB), (think, VB), (it, PRP), (would, MD), (damage, VB), (really, RB), (anything, NN), (people, NNS), (use, VBP), (it, PRP), (illegally, RB), (anyway, RP), (what, WP), (do, VBP), (you, PRP), (think, VB), (about, IN), (it, PRP)]	[(i, NN), (think, VBP), (it, PRP), (should, MD), (be, VB), (legalize, VBN), (because, IN), (a, DT), (lot, NN), (of, IN), (people, NNS), (use, VBP), (it, PRP), (illegally, RB), (and, CC), (the, DT), (money, NN), (that, IN), (it, PRP), (could, MD), (bring, VB), (into, IN), (our, PRP$), (country, NN), (like, IN), (in, IN), (term, NN), (of, IN), (like, JJ), (revenue, NN), (would, MD), (definitely, RB), (put, VB), (u, RP), (help, NN), (put, VB), (u, JJ), (out, IN), (of, IN), (the, DT), (debt, NN), (that, IN), (we, PRP), (be, VB), (in, IN), (now, RB), (and, CC), (marijuana, NNS), (have, VBP), (be, VB), (prove, VBN), (to, TO), (not, RB), (have, VB), (any, DT), (damage, NN), (really, RB), (on, IN), (the, DT), (body, NN), (except, IN), (from, IN), (smoke, NN), (but, CC), (i, JJ), (mean, VBP), (like, IN), (i, NNS), (do, VBP), (not, RB), (think, VB), (it, PRP), (would, MD), (damage, VB), (really, RB), (anything, NN), (people, NNS), (use, VBP), (it, PRP), (illegally, RB), (anyway, RP), (what, WP), (do, VBP), (you, PRP), (think, VB), (about, IN), (it, PRP)]	12_1-0-2.txt
0	 personally i think it should not be legalized  because well i do not know where to start well since like i just got out of high school there is i do not like how there is like tons of like kids that are smoking marijuana now so that is definitely not a good thing and legalizing it would clearly make it a lot easier to access what else first of all so for the first part if it is easier to access it is easier to distribute around and do you think that marijuana could be like a gateway drug	[personally, i, think, it, should, not, be, legalized, because, well, i, do, not, know, where, to, start, well, since, like, i, just, got, out, of, high, school, there, is, i, do, not, like, how, there, is, like, tons, of, like, kiss, that, are, smoking, marijuana, now, so, that, is, definitely, not, a, good, thing, and, legalizing, it, would, clearly, make, it, a, lot, easier, to, access, what, else, first, of, all, so, for, the, first, part, if, it, is, easier, to, access, it, is, easier, to, distribute, around, and, do, you, think, that, marijuana, could, be, like, a, gateway, drug]	[personally, i, think, it, should, not, be, legalize, because, well, i, do, not, know, where, to, start, well, since, like, i, just, get, out, of, high, school, there, be, i, do, not, like, how, there, be, like, ton, of, like, kiss, that, be, smoke, marijuana, now, so, that, be, definitely, not, a, good, thing, and, legalize, it, would, clearly, make, it, a, lot, easy, to, access, what, else, first, of, all, so, for, the, first, part, if, it, be, easy, to, access, it, be, easy, to, distribute, around, and, do, you, think, that, marijuana, could, be, like, a, gateway, drug]	[(personally, RB), (i, JJ), (think, VBP), (it, PRP), (should, MD), (not, RB), (be, VB), (legalized, VBN), (because, RB), (well, RB), (i, RB), (do, VBP), (not, RB), (know, VB), (where, WRB), (to, TO), (start, VB), (well, RB), (since, IN), (like, IN), (i, NN), (just, RB), (got, VBD), (out, IN), (of, IN), (high, JJ), (school, NN), (there, EX), (is, VBZ), (i, JJ), (do, VBP), (not, RB), (like, VB), (how, WRB), (there, EX), (is, VBZ), (like, IN), (tons, NNS), (of, IN), (like, JJ), (kiss, NN), (that, WDT), (are, VBP), (smoking, VBG), (marijuana, NNS), (now, RB), (so, IN), (that, DT), (is, VBZ), (definitely, RB), (not, RB), (a, DT), (good, JJ), (thing, NN), (and, CC), (legalizing, VBG), (it, PRP), (would, MD), (clearly, RB), (make, VB), (it, PRP), (a, DT), (lot, NN), (easier, JJR), (to, TO), (access, NN), (what, WP), (else, VBD), (first, RB), (of, IN), (all, DT), (so, RB), (for, IN), (the, DT), (first, JJ), (part, NN), (if, IN), (it, PRP), (is, VBZ), (easier, JJR), (to, TO), (access, NN), (it, PRP), (is, VBZ), (easier, JJR), (to, TO), (distribute, VB), (around, RB), (and, CC), (do, VBP), (you, PRP), (think, VB), (that, IN), (marijuana, NN), (could, MD), (be, VB), (like, IN), (a, DT), (gateway, JJ), (drug, NN)]	[(personally, RB), (i, JJ), (think, VBP), (it, PRP), (should, MD), (not, RB), (be, VB), (legalize, VBN), (because, RB), (well, RB), (i, RB), (do, VBP), (not, RB), (know, VB), (where, WRB), (to, TO), (start, VB), (well, RB), (since, IN), (like, IN), (i, NN), (just, RB), (get, VB), (out, IN), (of, IN), (high, JJ), (school, NN), (there, RB), (be, VB), (i, NNS), (do, VBP), (not, RB), (like, VB), (how, WRB), (there, RB), (be, VB), (like, IN), (ton, NN), (of, IN), (like, JJ), (kiss, NN), (that, WDT), (be, VB), (smoke, VBN), (marijuana, RB), (now, RB), (so, IN), (that, IN), (be, VB), (definitely, RB), (not, RB), (a, DT), (good, JJ), (thing, NN), (and, CC), (legalize, VB), (it, PRP), (would, MD), (clearly, RB), (make, VB), (it, PRP), (a, DT), (lot, NN), (easy, JJ), (to, TO), (access, NN), (what, WP), (else, VBD), (first, RB), (of, IN), (all, DT), (so, RB), (for, IN), (the, DT), (first, JJ), (part, NN), (if, IN), (it, PRP), (be, VB), (easy, JJ), (to, TO), (access, NN), (it, PRP), (be, VB), (easy, JJ), (to, TO), (distribute, VB), (around, RB), (and, CC), (do, VBP), (you, PRP), (think, VB), (that, IN), (marijuana, NN), (could, MD), (be, VB), (like, IN), (a, DT), (gateway, JJ), (drug, NN)]	12_1-0-2.txt
1	no absolutely not honestly that no i feel like alcohol for example is a more dangerous thing to to do rather than marijuana just because it is it is like the effects that it has on your body like and in the long run you loose memory and things like that whereas like marijuana now is used like medically and stuff it has been proven to help patients get out of their pain and other people i mean i am not going to lie they do abuse the use of marijuna but i feel like if it should be legalized of course with restrictions so it would not like you said you do not like kids using it you know maybe they should put like an age like an age restriction on it you know we do not want like ten year old kids smoking it and stuff but i think it is it would bring a lot of revenue into the country	[no, absolutely, not, honestly, that, no, i, feel, like, alcohol, for, example, is, a, more, dangerous, thing, to, to, do, rather, than, marijuana, just, because, it, is, it, is, like, the, effects, that, it, has, on, your, body, like, and, in, the, long, run, you, loose, memory, and, things, like, that, whereas, like, marijuana, now, is, used, like, medially, and, stuff, it, has, been, prove, to, help, patients, get, out, of, their, pain, and, other, people, i, mean, i, am, not, going, to, lie, they, do, abuse, the, use, of, marina, but, i, feel, like, if, it, should, be, legalized, ...]	[no, absolutely, not, honestly, that, no, i, feel, like, alcohol, for, example, be, a, more, dangerous, thing, to, to, do, rather, than, marijuana, just, because, it, be, it, be, like, the, effect, that, it, have, on, your, body, like, and, in, the, long, run, you, loose, memory, and, thing, like, that, whereas, like, marijuana, now, be, use, like, medially, and, stuff, it, have, be, prove, to, help, patient, get, out, of, their, pain, and, other, people, i, mean, i, be, not, go, to, lie, they, do, abuse, the, use, of, marina, but, i, feel, like, if, it, should, be, legalize, ...]	[(no, DT), (absolutely, RB), (not, RB), (honestly, RB), (that, IN), (no, DT), (i, JJ), (feel, VBP), (like, IN), (alcohol, NN), (for, IN), (example, NN), (is, VBZ), (a, DT), (more, RBR), (dangerous, JJ), (thing, NN), (to, TO), (to, TO), (do, VB), (rather, RB), (than, IN), (marijuana, VB), (just, RB), (because, IN), (it, PRP), (is, VBZ), (it, PRP), (is, VBZ), (like, IN), (the, DT), (effects, NNS), (that, IN), (it, PRP), (has, VBZ), (on, IN), (your, PRP$), (body, NN), (like, IN), (and, CC), (in, IN), (the, DT), (long, JJ), (run, NN), (you, PRP), (loose, JJ), (memory, NN), (and, CC), (things, NNS), (like, IN), (that, DT), (whereas, NNS), (like, IN), (marijuana, NN), (now, RB), (is, VBZ), (used, VBN), (like, IN), (medially, RB), (and, CC), (stuff, VB), (it, PRP), (has, VBZ), (been, VBN), (prove, VBN), (to, TO), (help, VB), (patients, NNS), (get, VB), (out, IN), (of, IN), (their, PRP$), (pain, NN), (and, CC), (other, JJ), (people, NNS), (i, VBP), (mean, VBP), (i, NN), (am, VBP), (not, RB), (going, VBG), (to, TO), (lie, VB), (they, PRP), (do, VBP), (abuse, IN), (the, DT), (use, NN), (of, IN), (marina, NN), (but, CC), (i, JJ), (feel, VBP), (like, IN), (if, IN), (it, PRP), (should, MD), (be, VB), (legalized, VBN), ...]	[(no, DT), (absolutely, RB), (not, RB), (honestly, RB), (that, IN), (no, DT), (i, JJ), (feel, VBP), (like, IN), (alcohol, NN), (for, IN), (example, NN), (be, VB), (a, DT), (more, RBR), (dangerous, JJ), (thing, NN), (to, TO), (to, TO), (do, VB), (rather, RB), (than, IN), (marijuana, VB), (just, RB), (because, IN), (it, PRP), (be, VB), (it, PRP), (be, VB), (like, IN), (the, DT), (effect, NN), (that, IN), (it, PRP), (have, VBP), (on, IN), (your, PRP$), (body, NN), (like, IN), (and, CC), (in, IN), (the, DT), (long, JJ), (run, NN), (you, PRP), (loose, JJ), (memory, NN), (and, CC), (thing, NN), (like, IN), (that, DT), (whereas, NNS), (like, IN), (marijuana, NN), (now, RB), (be, VB), (use, NN), (like, IN), (medially, RB), (and, CC), (stuff, VB), (it, PRP), (have, VB), (be, VB), (prove, VBN), (to, TO), (help, VB), (patient, VB), (get, VB), (out, IN), (of, IN), (their, PRP$), (pain, NN), (and, CC), (other, JJ), (people, NNS), (i, VBP), (mean, VBP), (i, NN), (be, VB), (not, RB), (go, VB), (to, TO), (lie, VB), (they, PRP), (do, VBP), (abuse, IN), (the, DT), (use, NN), (of, IN), (marina, NN), (but, CC), (i, JJ), (feel, VBP), (like, IN), (if, IN), (it, PRP), (should, MD), (be, VB), (legalize, JJR), ...]	12_1-0-2.txt
0	so but one of your reasons was um to use it medically but is not that already legal	[so, but, one, of, your, reasons, was, up, to, use, it, medially, but, is, not, that, already, legal]	[so, but, one, of, your, reason, be, up, to, use, it, medially, but, be, not, that, already, legal]	[(so, RB), (but, CC), (one, CD), (of, IN), (your, PRP$), (reasons, NNS), (was, VBD), (up, RB), (to, TO), (use, VB), (it, PRP), (medially, RB), (but, CC), (is, VBZ), (not, RB), (that, IN), (already, RB), (legal, JJ)]	[(so, RB), (but, CC), (one, CD), (of, IN), (your, PRP$), (reason, NN), (be, VB), (up, RB), (to, TO), (use, VB), (it, PRP), (medially, RB), (but, CC), (be, VB), (not, RB), (that, IN), (already, RB), (legal, JJ)]	12_1-0-2.txt
1	it is legal yeah that is why i am saying it is already being used medically some say like other people they abuse that too like they can just go to venice beach and buy a a club card and just you know like they do not have any use for it in terms of medically so either way it is being turned around and used illegally so you just legalize it completely people will be using it and also they will be paying the country for it basically	[it, is, legal, yeah, that, is, why, i, am, saying, it, is, already, being, used, medially, some, say, like, other, people, they, abuse, that, too, like, they, can, just, go, to, venice, beach, and, buy, a, a, club, card, and, just, you, know, like, they, do, not, have, any, use, for, it, in, terms, of, medially, so, either, way, it, is, being, turned, around, and, used, illegally, so, you, just, legalized, it, completely, people, will, be, using, it, and, also, they, will, be, paying, the, country, for, it, basically]	[it, be, legal, yeah, that, be, why, i, be, say, it, be, already, be, use, medially, some, say, like, other, people, they, abuse, that, too, like, they, can, just, go, to, venice, beach, and, buy, a, a, club, card, and, just, you, know, like, they, do, not, have, any, use, for, it, in, term, of, medially, so, either, way, it, be, be, turn, around, and, use, illegally, so, you, just, legalize, it, completely, people, will, be, use, it, and, also, they, will, be, pay, the, country, for, it, basically]	[(it, PRP), (is, VBZ), (legal, JJ), (yeah, NN), (that, WDT), (is, VBZ), (why, WRB), (i, JJ), (am, VBP), (saying, VBG), (it, PRP), (is, VBZ), (already, RB), (being, VBG), (used, VBN), (medially, RB), (some, DT), (say, VBP), (like, IN), (other, JJ), (people, NNS), (they, PRP), (abuse, VBP), (that, IN), (too, RB), (like, IN), (they, PRP), (can, MD), (just, RB), (go, VB), (to, TO), (venice, VB), (beach, NN), (and, CC), (buy, VB), (a, DT), (a, DT), (club, JJ), (card, NN), (and, CC), (just, RB), (you, PRP), (know, VBP), (like, IN), (they, PRP), (do, VBP), (not, RB), (have, VB), (any, DT), (use, NN), (for, IN), (it, PRP), (in, IN), (terms, NNS), (of, IN), (medially, RB), (so, IN), (either, DT), (way, NN), (it, PRP), (is, VBZ), (being, VBG), (turned, VBN), (around, IN), (and, CC), (used, VBD), (illegally, RB), (so, RB), (you, PRP), (just, RB), (legalized, VBD), (it, PRP), (completely, RB), (people, NNS), (will, MD), (be, VB), (using, VBG), (it, PRP), (and, CC), (also, RB), (they, PRP), (will, MD), (be, VB), (paying, VBG), (the, DT), (country, NN), (for, IN), (it, PRP), (basically, RB)]	[(it, PRP), (be, VB), (legal, JJ), (yeah, NN), (that, WDT), (be, VB), (why, WRB), (i, JJ), (be, VB), (say, VBP), (it, PRP), (be, VB), (already, RB), (be, VB), (use, NN), (medially, RB), (some, DT), (say, VBP), (like, IN), (other, JJ), (people, NNS), (they, PRP), (abuse, VBP), (that, IN), (too, RB), (like, IN), (they, PRP), (can, MD), (just, RB), (go, VB), (to, TO), (venice, VB), (beach, NN), (and, CC), (buy, VB), (a, DT), (a, DT), (club, JJ), (card, NN), (and, CC), (just, RB), (you, PRP), (know, VBP), (like, IN), (they, PRP), (do, VBP), (not, RB), (have, VB), (any, DT), (use, NN), (for, IN), (it, PRP), (in, IN), (term, NN), (of, IN), (medially, RB), (so, IN), (either, DT), (way, NN), (it, PRP), (be, VB), (be, VB), (turn, VBN), (around, IN), (and, CC), (use, VB), (illegally, RB), (so, RB), (you, PRP), (just, RB), (legalize, VB), (it, PRP), (completely, RB), (people, NNS), (will, MD), (be, VB), (use, VB), (it, PRP), (and, CC), (also, RB), (they, PRP), (will, MD), (be, VB), (pay, VB), (the, DT), (country, NN), (for, IN), (it, PRP), (basically, RB)]	12_1-0-2.txt
0	so basically your main point is for the kind of like money for the country	[so, basically, your, main, point, is, for, the, kind, of, like, money, for, the, country]	[so, basically, your, main, point, be, for, the, kind, of, like, money, for, the, country]	[(so, RB), (basically, RB), (your, PRP$), (main, JJ), (point, NN), (is, VBZ), (for, IN), (the, DT), (kind, NN), (of, IN), (like, JJ), (money, NN), (for, IN), (the, DT), (country, NN)]	[(so, RB), (basically, RB), (your, PRP$), (main, JJ), (point, NN), (be, VB), (for, IN), (the, DT), (kind, NN), (of, IN), (like, JJ), (money, NN), (for, IN), (the, DT), (country, NN)]	12_1-0-2.txt
1	yeah  that would be my main point	[yeah, that, would, be, my, main, point]	[yeah, that, would, be, my, main, point]	[(yeah, NN), (that, WDT), (would, MD), (be, VB), (my, PRP$), (main, JJ), (point, NN)]	[(yeah, NN), (that, WDT), (would, MD), (be, VB), (my, PRP$), (main, JJ), (point, NN)]	12_1-0-2.txt
