participant	content	token	lemma	tagged_token	tagged_lemma	file
1	yeah i think we can start okay so universal health care would be a potentially good idea if well because if you can't afford healthcare how you can't they can't help you and your worried about the odds of even paying your medical bills one of my tas in chemistry was talking about one of his friend who didn't have medical insurance and then he got a weird tooth infection and then it got really bad and it got infected and it cost him all his savings which is like twenty thousands just because he didn't have healthcare so i'm just like well then and odds are that people who don't have healthcare can't afford so then they're not going to be able to afford when they injured and then it goes not to us because they get in debt and then everyone's problem but if we just had universal health care and we all contribute to it and it won't be so bad 	[yeah, i, think, we, can, start, okay, so, universal, health, care, would, be, a, potentially, good, idea, if, well, because, if, you, can, not, afford, healthcare, how, you, can, not, they, can, not, help, you, and, your, worried, about, the, odds, of, even, paying, your, medical, bills, one, of, my, was, in, chemistry, was, talking, about, one, of, his, friend, who, did, not, have, medical, insurance, and, then, he, got, a, weird, tooth, infection, and, then, it, got, really, bad, and, it, got, infected, and, it, cost, him, all, his, savings, which, is, like, twenty, thousands, just, because, he, did, ...]	[yeah, i, think, we, can, start, okay, so, universal, health, care, would, be, a, potentially, good, idea, if, well, because, if, you, can, not, afford, healthcare, how, you, can, not, they, can, not, help, you, and, your, worried, about, the, odds, of, even, pay, your, medical, bill, one, of, my, be, in, chemistry, be, talk, about, one, of, his, friend, who, do, not, have, medical, insurance, and, then, he, get, a, weird, tooth, infection, and, then, it, get, really, bad, and, it, get, infected, and, it, cost, him, all, his, saving, which, be, like, twenty, thousand, just, because, he, do, ...]	[(yeah, NN), (i, NN), (think, VBP), (we, PRP), (can, MD), (start, VB), (okay, VB), (so, RB), (universal, JJ), (health, NN), (care, NN), (would, MD), (be, VB), (a, DT), (potentially, RB), (good, JJ), (idea, NN), (if, IN), (well, RB), (because, IN), (if, IN), (you, PRP), (can, MD), (not, RB), (afford, VB), (healthcare, VB), (how, WRB), (you, PRP), (can, MD), (not, RB), (they, PRP), (can, MD), (not, RB), (help, VB), (you, PRP), (and, CC), (your, PRP$), (worried, JJ), (about, IN), (the, DT), (odds, NNS), (of, IN), (even, RB), (paying, VBG), (your, PRP$), (medical, JJ), (bills, NNS), (one, CD), (of, IN), (my, PRP$), (was, VBD), (in, IN), (chemistry, NN), (was, VBD), (talking, VBG), (about, IN), (one, CD), (of, IN), (his, PRP$), (friend, NN), (who, WP), (did, VBD), (not, RB), (have, VB), (medical, JJ), (insurance, NN), (and, CC), (then, RB), (he, PRP), (got, VBD), (a, DT), (weird, JJ), (tooth, JJ), (infection, NN), (and, CC), (then, RB), (it, PRP), (got, VBD), (really, RB), (bad, JJ), (and, CC), (it, PRP), (got, VBD), (infected, JJ), (and, CC), (it, PRP), (cost, VBD), (him, PRP), (all, PDT), (his, PRP$), (savings, NNS), (which, WDT), (is, VBZ), (like, IN), (twenty, JJ), (thousands, NNS), (just, RB), (because, IN), (he, PRP), (did, VBD), ...]	[(yeah, NN), (i, NN), (think, VBP), (we, PRP), (can, MD), (start, VB), (okay, VB), (so, RB), (universal, JJ), (health, NN), (care, NN), (would, MD), (be, VB), (a, DT), (potentially, RB), (good, JJ), (idea, NN), (if, IN), (well, RB), (because, IN), (if, IN), (you, PRP), (can, MD), (not, RB), (afford, VB), (healthcare, VB), (how, WRB), (you, PRP), (can, MD), (not, RB), (they, PRP), (can, MD), (not, RB), (help, VB), (you, PRP), (and, CC), (your, PRP$), (worried, JJ), (about, IN), (the, DT), (odds, NNS), (of, IN), (even, RB), (pay, VB), (your, PRP$), (medical, JJ), (bill, NN), (one, CD), (of, IN), (my, PRP$), (be, VB), (in, IN), (chemistry, NN), (be, VB), (talk, VBN), (about, IN), (one, CD), (of, IN), (his, PRP$), (friend, NN), (who, WP), (do, VBP), (not, RB), (have, VB), (medical, JJ), (insurance, NN), (and, CC), (then, RB), (he, PRP), (get, VB), (a, DT), (weird, JJ), (tooth, JJ), (infection, NN), (and, CC), (then, RB), (it, PRP), (get, VB), (really, RB), (bad, JJ), (and, CC), (it, PRP), (get, VB), (infected, VBN), (and, CC), (it, PRP), (cost, VBD), (him, PRP), (all, PDT), (his, PRP$), (saving, VBG), (which, WDT), (be, VB), (like, IN), (twenty, JJ), (thousand, NN), (just, RB), (because, IN), (he, PRP), (do, VBP), ...]	25_2-0-2.txt
0	i totally agree because in that way like you were saying more people are covered so it's not a huge issue with like how we're having to well we have people when they have the need of cancer treaments you know they can't pay it and you know their family members end up dying or stuff it's i think it's better just for everyone to you know people to have the opportunity i don't think health should be denied to anyone like everybody has the right to be healthy and should be treated it shouldn't be based off of like you know whether you have the money or not so yeah	[i, totally, agree, because, in, that, way, like, you, were, saying, more, people, are, covered, so, it, is, not, a, huge, issue, with, like, how, we, are, having, to, well, we, have, people, when, they, have, the, need, of, cancer, treatments, you, know, they, can, not, pay, it, and, you, know, their, family, members, end, up, dying, or, stuff, it, is, i, think, it, is, better, just, for, everyone, to, you, know, people, to, have, the, opportunity, i, do, not, think, health, should, be, denied, to, anyone, like, everybody, has, the, right, to, be, healthy, and, should, be, treated, it, ...]	[i, totally, agree, because, in, that, way, like, you, be, say, more, people, be, cover, so, it, be, not, a, huge, issue, with, like, how, we, be, have, to, well, we, have, people, when, they, have, the, need, of, cancer, treatment, you, know, they, can, not, pay, it, and, you, know, their, family, member, end, up, die, or, stuff, it, be, i, think, it, be, well, just, for, everyone, to, you, know, people, to, have, the, opportunity, i, do, not, think, health, should, be, deny, to, anyone, like, everybody, have, the, right, to, be, healthy, and, should, be, treat, it, ...]	[(i, NN), (totally, RB), (agree, JJ), (because, IN), (in, IN), (that, DT), (way, NN), (like, IN), (you, PRP), (were, VBD), (saying, VBG), (more, JJR), (people, NNS), (are, VBP), (covered, VBN), (so, IN), (it, PRP), (is, VBZ), (not, RB), (a, DT), (huge, JJ), (issue, NN), (with, IN), (like, JJ), (how, WRB), (we, PRP), (are, VBP), (having, VBG), (to, TO), (well, RB), (we, PRP), (have, VBP), (people, NNS), (when, WRB), (they, PRP), (have, VBP), (the, DT), (need, NN), (of, IN), (cancer, NN), (treatments, NNS), (you, PRP), (know, VBP), (they, PRP), (can, MD), (not, RB), (pay, VB), (it, PRP), (and, CC), (you, PRP), (know, VBP), (their, PRP$), (family, NN), (members, NNS), (end, VBP), (up, RP), (dying, VBG), (or, CC), (stuff, VB), (it, PRP), (is, VBZ), (i, JJ), (think, VBP), (it, PRP), (is, VBZ), (better, RBR), (just, RB), (for, IN), (everyone, NN), (to, TO), (you, PRP), (know, VBP), (people, NNS), (to, TO), (have, VB), (the, DT), (opportunity, NN), (i, NN), (do, VBP), (not, RB), (think, VB), (health, NN), (should, MD), (be, VB), (denied, VBN), (to, TO), (anyone, NN), (like, IN), (everybody, NN), (has, VBZ), (the, DT), (right, NN), (to, TO), (be, VB), (healthy, JJ), (and, CC), (should, MD), (be, VB), (treated, VBN), (it, PRP), ...]	[(i, NN), (totally, RB), (agree, JJ), (because, IN), (in, IN), (that, DT), (way, NN), (like, IN), (you, PRP), (be, VB), (say, VBN), (more, JJR), (people, NNS), (be, VB), (cover, RB), (so, IN), (it, PRP), (be, VB), (not, RB), (a, DT), (huge, JJ), (issue, NN), (with, IN), (like, JJ), (how, WRB), (we, PRP), (be, VB), (have, VBP), (to, TO), (well, RB), (we, PRP), (have, VBP), (people, NNS), (when, WRB), (they, PRP), (have, VBP), (the, DT), (need, NN), (of, IN), (cancer, NN), (treatment, NN), (you, PRP), (know, VBP), (they, PRP), (can, MD), (not, RB), (pay, VB), (it, PRP), (and, CC), (you, PRP), (know, VBP), (their, PRP$), (family, NN), (member, NN), (end, NN), (up, RP), (die, NN), (or, CC), (stuff, VB), (it, PRP), (be, VB), (i, JJ), (think, VBP), (it, PRP), (be, VB), (well, RB), (just, RB), (for, IN), (everyone, NN), (to, TO), (you, PRP), (know, VBP), (people, NNS), (to, TO), (have, VB), (the, DT), (opportunity, NN), (i, NN), (do, VBP), (not, RB), (think, VB), (health, NN), (should, MD), (be, VB), (deny, VBN), (to, TO), (anyone, NN), (like, IN), (everybody, NN), (have, VBP), (the, DT), (right, NN), (to, TO), (be, VB), (healthy, JJ), (and, CC), (should, MD), (be, VB), (treat, VB), (it, PRP), ...]	25_2-0-2.txt
1	i guess we debated on the other side	[i, guess, we, debated, on, the, other, side]	[i, guess, we, debate, on, the, other, side]	[(i, JJ), (guess, NN), (we, PRP), (debated, VBD), (on, IN), (the, DT), (other, JJ), (side, NN)]	[(i, JJ), (guess, NN), (we, PRP), (debate, VBP), (on, IN), (the, DT), (other, JJ), (side, NN)]	25_2-0-2.txt
0	 so the opposing view i guess the i've had some friends that tell me that it would be more money taken away from them their taxes so they think they already give enough like you know they're already paying a lot for other people they already pay a lot to give towards government so they're like why this too you know so it's more like it's not fair for them and they also say you know everybody has to work up to where they're at so if they don't have the money for it then that's their fault type of thing so yeah that'll be like the opposing view at least that's just what i've encountered with most my friends	[so, the, opposing, view, i, guess, the, i, have, had, some, friends, that, tell, me, that, it, would, be, more, money, taken, away, from, them, their, taxes, so, they, think, they, already, give, enough, like, you, know, they, are, already, paying, a, lot, for, other, people, they, already, pay, a, lot, to, give, towards, government, so, they, are, like, why, this, too, you, know, so, it, is, more, like, it, is, not, fair, for, them, and, they, also, say, you, know, everybody, has, to, work, up, to, where, they, are, at, so, if, they, do, not, have, the, money, for, ...]	[so, the, oppose, view, i, guess, the, i, have, have, some, friend, that, tell, me, that, it, would, be, more, money, take, away, from, them, their, tax, so, they, think, they, already, give, enough, like, you, know, they, be, already, pay, a, lot, for, other, people, they, already, pay, a, lot, to, give, towards, government, so, they, be, like, why, this, too, you, know, so, it, be, more, like, it, be, not, fair, for, them, and, they, also, say, you, know, everybody, have, to, work, up, to, where, they, be, at, so, if, they, do, not, have, the, money, for, ...]	[(so, RB), (the, DT), (opposing, VBG), (view, NN), (i, NN), (guess, VBP), (the, DT), (i, NN), (have, VBP), (had, VBN), (some, DT), (friends, NNS), (that, WDT), (tell, VBP), (me, PRP), (that, IN), (it, PRP), (would, MD), (be, VB), (more, JJR), (money, NN), (taken, VBN), (away, RB), (from, IN), (them, PRP), (their, PRP$), (taxes, NNS), (so, IN), (they, PRP), (think, VBP), (they, PRP), (already, RB), (give, VBP), (enough, RB), (like, IN), (you, PRP), (know, VBP), (they, PRP), (are, VBP), (already, RB), (paying, VBG), (a, DT), (lot, NN), (for, IN), (other, JJ), (people, NNS), (they, PRP), (already, RB), (pay, VBP), (a, DT), (lot, NN), (to, TO), (give, VB), (towards, JJ), (government, NN), (so, IN), (they, PRP), (are, VBP), (like, JJ), (why, WRB), (this, DT), (too, RB), (you, PRP), (know, VBP), (so, IN), (it, PRP), (is, VBZ), (more, RBR), (like, IN), (it, PRP), (is, VBZ), (not, RB), (fair, JJ), (for, IN), (them, PRP), (and, CC), (they, PRP), (also, RB), (say, VBP), (you, PRP), (know, VBP), (everybody, NN), (has, VBZ), (to, TO), (work, VB), (up, RB), (to, TO), (where, WRB), (they, PRP), (are, VBP), (at, IN), (so, RB), (if, IN), (they, PRP), (do, VBP), (not, RB), (have, VB), (the, DT), (money, NN), (for, IN), ...]	[(so, RB), (the, DT), (oppose, JJ), (view, NN), (i, NN), (guess, VBP), (the, DT), (i, NN), (have, VBP), (have, VBP), (some, DT), (friend, VBP), (that, DT), (tell, VBP), (me, PRP), (that, IN), (it, PRP), (would, MD), (be, VB), (more, JJR), (money, NN), (take, VB), (away, RP), (from, IN), (them, PRP), (their, PRP$), (tax, NN), (so, IN), (they, PRP), (think, VBP), (they, PRP), (already, RB), (give, VBP), (enough, RB), (like, IN), (you, PRP), (know, VBP), (they, PRP), (be, VB), (already, RB), (pay, VB), (a, DT), (lot, NN), (for, IN), (other, JJ), (people, NNS), (they, PRP), (already, RB), (pay, VBP), (a, DT), (lot, NN), (to, TO), (give, VB), (towards, JJ), (government, NN), (so, IN), (they, PRP), (be, VB), (like, IN), (why, WRB), (this, DT), (too, RB), (you, PRP), (know, VBP), (so, IN), (it, PRP), (be, VB), (more, RBR), (like, IN), (it, PRP), (be, VB), (not, RB), (fair, JJ), (for, IN), (them, PRP), (and, CC), (they, PRP), (also, RB), (say, VBP), (you, PRP), (know, VBP), (everybody, RB), (have, VBP), (to, TO), (work, VB), (up, RB), (to, TO), (where, WRB), (they, PRP), (be, VB), (at, IN), (so, RB), (if, IN), (they, PRP), (do, VBP), (not, RB), (have, VB), (the, DT), (money, NN), (for, IN), ...]	25_2-0-2.txt
1	and then yeah also the opposing view is they don't get to chose if they can pay for it they have to then that's not fair it's against our rights but we have to think of a lot of things we don't have to chose for property tax and all the other tax i mean i guess you do chose it because you have property but you have even when you work they take taxes out of your income you don't chose that you don't chose sales tax well beside food but the fact that we have to eat but i feel like the government does a lot of things we can can't really chose and i don't think that's right but i think this would be more benficial because yes they do work up to that but what happens when they get laid off and then they're like health insurance goes away to then they're in the same boat as everyone else and then the same people who are in that boat the it's not fair now because it's me it just like and 	[and, then, yeah, also, the, opposing, view, is, they, do, not, get, to, chose, if, they, can, pay, for, it, they, have, to, then, that, is, not, fair, it, is, against, our, rights, but, we, have, to, think, of, a, lot, of, things, we, do, not, have, to, chose, for, property, tax, and, all, the, other, tax, i, mean, i, guess, you, do, chose, it, because, you, have, property, but, you, have, even, when, you, work, they, take, taxes, out, of, your, income, you, do, not, chose, that, you, do, not, chose, sales, tax, well, beside, food, but, the, fact, ...]	[and, then, yeah, also, the, oppose, view, be, they, do, not, get, to, choose, if, they, can, pay, for, it, they, have, to, then, that, be, not, fair, it, be, against, our, right, but, we, have, to, think, of, a, lot, of, thing, we, do, not, have, to, choose, for, property, tax, and, all, the, other, tax, i, mean, i, guess, you, do, choose, it, because, you, have, property, but, you, have, even, when, you, work, they, take, tax, out, of, your, income, you, do, not, choose, that, you, do, not, choose, sale, tax, well, beside, food, but, the, fact, ...]	[(and, CC), (then, RB), (yeah, VB), (also, RB), (the, DT), (opposing, VBG), (view, NN), (is, VBZ), (they, PRP), (do, VBP), (not, RB), (get, VB), (to, TO), (chose, VB), (if, IN), (they, PRP), (can, MD), (pay, VB), (for, IN), (it, PRP), (they, PRP), (have, VBP), (to, TO), (then, RB), (that, DT), (is, VBZ), (not, RB), (fair, JJ), (it, PRP), (is, VBZ), (against, IN), (our, PRP$), (rights, NNS), (but, CC), (we, PRP), (have, VBP), (to, TO), (think, VB), (of, IN), (a, DT), (lot, NN), (of, IN), (things, NNS), (we, PRP), (do, VBP), (not, RB), (have, VB), (to, TO), (chose, VB), (for, IN), (property, NN), (tax, NN), (and, CC), (all, PDT), (the, DT), (other, JJ), (tax, NN), (i, JJ), (mean, VBP), (i, JJ), (guess, NN), (you, PRP), (do, VBP), (chose, VB), (it, PRP), (because, IN), (you, PRP), (have, VBP), (property, NN), (but, CC), (you, PRP), (have, VBP), (even, RB), (when, WRB), (you, PRP), (work, VBP), (they, PRP), (take, VB), (taxes, NNS), (out, IN), (of, IN), (your, PRP$), (income, NN), (you, PRP), (do, VBP), (not, RB), (chose, VB), (that, IN), (you, PRP), (do, VBP), (not, RB), (chose, VB), (sales, NNS), (tax, NN), (well, RB), (beside, RB), (food, NN), (but, CC), (the, DT), (fact, NN), ...]	[(and, CC), (then, RB), (yeah, VB), (also, RB), (the, DT), (oppose, JJ), (view, NN), (be, VB), (they, PRP), (do, VBP), (not, RB), (get, VB), (to, TO), (choose, VB), (if, IN), (they, PRP), (can, MD), (pay, VB), (for, IN), (it, PRP), (they, PRP), (have, VBP), (to, TO), (then, RB), (that, RB), (be, VB), (not, RB), (fair, VB), (it, PRP), (be, VB), (against, IN), (our, PRP$), (right, JJ), (but, CC), (we, PRP), (have, VBP), (to, TO), (think, VB), (of, IN), (a, DT), (lot, NN), (of, IN), (thing, NN), (we, PRP), (do, VBP), (not, RB), (have, VB), (to, TO), (choose, VB), (for, IN), (property, NN), (tax, NN), (and, CC), (all, PDT), (the, DT), (other, JJ), (tax, NN), (i, JJ), (mean, VBP), (i, JJ), (guess, NN), (you, PRP), (do, VBP), (choose, VB), (it, PRP), (because, IN), (you, PRP), (have, VBP), (property, NN), (but, CC), (you, PRP), (have, VBP), (even, RB), (when, WRB), (you, PRP), (work, VBP), (they, PRP), (take, VBP), (tax, NN), (out, IN), (of, IN), (your, PRP$), (income, NN), (you, PRP), (do, VBP), (not, RB), (choose, VB), (that, IN), (you, PRP), (do, VBP), (not, RB), (choose, VB), (sale, NN), (tax, NN), (well, RB), (beside, RB), (food, NN), (but, CC), (the, DT), (fact, NN), ...]	25_2-0-2.txt
0	because then if it happens to them then o h my gosh what do i do now they get to you know kind of out yourself in their shoes so you can realize that you know your in their situation you've worked all these years and now like your saying a person gets laid off they don't know what to do and they may get sick or something might even develop cancer and they won't know how to pay for it well if we had universal care healthcare then you know they'll be able to cover that and that way it just works better because	[because, then, if, it, happens, to, them, then, o, h, my, gash, what, do, i, do, now, they, get, to, you, know, kind, of, out, yourself, in, their, shoes, so, you, can, realize, that, you, know, your, in, their, situation, you, have, worked, all, these, years, and, now, like, your, saying, a, person, gets, laid, off, they, do, not, know, what, to, do, and, they, may, get, sick, or, something, might, even, develop, cancer, and, they, will, not, know, how, to, pay, for, it, well, if, we, had, universal, care, healthcare, then, you, know, they, will, be, able, to, cover, ...]	[because, then, if, it, happen, to, them, then, o, h, my, gash, what, do, i, do, now, they, get, to, you, know, kind, of, out, yourself, in, their, shoe, so, you, can, realize, that, you, know, your, in, their, situation, you, have, work, all, these, year, and, now, like, your, say, a, person, get, lay, off, they, do, not, know, what, to, do, and, they, may, get, sick, or, something, might, even, develop, cancer, and, they, will, not, know, how, to, pay, for, it, well, if, we, have, universal, care, healthcare, then, you, know, they, will, be, able, to, cover, ...]	[(because, IN), (then, RB), (if, IN), (it, PRP), (happens, VBZ), (to, TO), (them, PRP), (then, RB), (o, VBZ), (h, VB), (my, PRP$), (gash, NN), (what, WP), (do, VBP), (i, VB), (do, VBP), (now, RB), (they, PRP), (get, VBP), (to, TO), (you, PRP), (know, VBP), (kind, NN), (of, IN), (out, RP), (yourself, PRP), (in, IN), (their, PRP$), (shoes, NNS), (so, IN), (you, PRP), (can, MD), (realize, VB), (that, IN), (you, PRP), (know, VBP), (your, PRP$), (in, IN), (their, PRP$), (situation, NN), (you, PRP), (have, VBP), (worked, VBN), (all, PDT), (these, DT), (years, NNS), (and, CC), (now, RB), (like, IN), (your, PRP$), (saying, VBG), (a, DT), (person, NN), (gets, VBZ), (laid, VBN), (off, IN), (they, PRP), (do, VBP), (not, RB), (know, VB), (what, WP), (to, TO), (do, VB), (and, CC), (they, PRP), (may, MD), (get, VB), (sick, JJ), (or, CC), (something, NN), (might, MD), (even, RB), (develop, VB), (cancer, NN), (and, CC), (they, PRP), (will, MD), (not, RB), (know, VB), (how, WRB), (to, TO), (pay, VB), (for, IN), (it, PRP), (well, RB), (if, IN), (we, PRP), (had, VBD), (universal, JJ), (care, NN), (healthcare, NN), (then, RB), (you, PRP), (know, VBP), (they, PRP), (will, MD), (be, VB), (able, JJ), (to, TO), (cover, VB), ...]	[(because, IN), (then, RB), (if, IN), (it, PRP), (happen, VBZ), (to, TO), (them, PRP), (then, RB), (o, VBZ), (h, VB), (my, PRP$), (gash, NN), (what, WP), (do, VBP), (i, VB), (do, VBP), (now, RB), (they, PRP), (get, VBP), (to, TO), (you, PRP), (know, VBP), (kind, NN), (of, IN), (out, RP), (yourself, PRP), (in, IN), (their, PRP$), (shoe, NN), (so, IN), (you, PRP), (can, MD), (realize, VB), (that, IN), (you, PRP), (know, VBP), (your, PRP$), (in, IN), (their, PRP$), (situation, NN), (you, PRP), (have, VBP), (work, VBN), (all, PDT), (these, DT), (year, NN), (and, CC), (now, RB), (like, IN), (your, PRP$), (say, VBP), (a, DT), (person, NN), (get, VB), (lay, VBN), (off, RP), (they, PRP), (do, VBP), (not, RB), (know, VB), (what, WP), (to, TO), (do, VB), (and, CC), (they, PRP), (may, MD), (get, VB), (sick, JJ), (or, CC), (something, NN), (might, MD), (even, RB), (develop, VB), (cancer, NN), (and, CC), (they, PRP), (will, MD), (not, RB), (know, VB), (how, WRB), (to, TO), (pay, VB), (for, IN), (it, PRP), (well, RB), (if, IN), (we, PRP), (have, VBP), (universal, JJ), (care, NN), (healthcare, NN), (then, RB), (you, PRP), (know, VBP), (they, PRP), (will, MD), (be, VB), (able, JJ), (to, TO), (cover, VB), ...]	25_2-0-2.txt
1	and it's like we should look at canada because they have it and they seem fairly happy and their fine and stuff so yeah if we were with other countries that do it and there doing just fine why can't we rule on things that are working to instead of like trying to	[and, it, is, like, we, should, look, at, canada, because, they, have, it, and, they, seem, fairly, happy, and, their, fine, and, stuff, so, yeah, if, we, were, with, other, countries, that, do, it, and, there, doing, just, fine, why, can, not, we, rule, on, things, that, are, working, to, instead, of, like, trying, to]	[and, it, be, like, we, should, look, at, canada, because, they, have, it, and, they, seem, fairly, happy, and, their, fine, and, stuff, so, yeah, if, we, be, with, other, country, that, do, it, and, there, do, just, fine, why, can, not, we, rule, on, thing, that, be, work, to, instead, of, like, try, to]	[(and, CC), (it, PRP), (is, VBZ), (like, IN), (we, PRP), (should, MD), (look, VB), (at, IN), (canada, NN), (because, IN), (they, PRP), (have, VBP), (it, PRP), (and, CC), (they, PRP), (seem, VBP), (fairly, RB), (happy, JJ), (and, CC), (their, PRP$), (fine, NN), (and, CC), (stuff, NN), (so, RB), (yeah, RB), (if, IN), (we, PRP), (were, VBD), (with, IN), (other, JJ), (countries, NNS), (that, WDT), (do, VBP), (it, PRP), (and, CC), (there, EX), (doing, VBG), (just, RB), (fine, JJ), (why, WRB), (can, MD), (not, RB), (we, PRP), (rule, VBP), (on, IN), (things, NNS), (that, WDT), (are, VBP), (working, VBG), (to, TO), (instead, RB), (of, IN), (like, IN), (trying, VBG), (to, TO)]	[(and, CC), (it, PRP), (be, VB), (like, IN), (we, PRP), (should, MD), (look, VB), (at, IN), (canada, NN), (because, IN), (they, PRP), (have, VBP), (it, PRP), (and, CC), (they, PRP), (seem, VBP), (fairly, RB), (happy, JJ), (and, CC), (their, PRP$), (fine, NN), (and, CC), (stuff, NN), (so, RB), (yeah, RB), (if, IN), (we, PRP), (be, VB), (with, IN), (other, JJ), (country, NN), (that, WDT), (do, VBP), (it, PRP), (and, CC), (there, RB), (do, VB), (just, RB), (fine, VB), (why, WRB), (can, MD), (not, RB), (we, PRP), (rule, VBP), (on, IN), (thing, NN), (that, IN), (be, VB), (work, NN), (to, TO), (instead, RB), (of, IN), (like, JJ), (try, NN), (to, TO)]	25_2-0-2.txt
0	well you yeah and another thing i've heard is also that if we allow more government control then it makes us seem more like socialist type of thing because then you know the government is like providing for everyone and everybody is trying to like pitches in but then it's all the government it's what they're saying is that more government control will so then our society kind of loses it's competitiveness but it's just more like you know it's	[well, you, yeah, and, another, thing, i, have, heard, is, also, that, if, we, allow, more, government, control, then, it, makes, us, seem, more, like, socialist, type, of, thing, because, then, you, know, the, government, is, like, providing, for, everyone, and, everybody, is, trying, to, like, patches, in, but, then, it, is, all, the, government, it, is, what, they, are, saying, is, that, more, government, control, will, so, then, our, society, kind, of, loses, it, is, competitiveness, but, it, is, just, more, like, you, know, it, is]	[well, you, yeah, and, another, thing, i, have, hear, be, also, that, if, we, allow, more, government, control, then, it, make, u, seem, more, like, socialist, type, of, thing, because, then, you, know, the, government, be, like, provide, for, everyone, and, everybody, be, try, to, like, patch, in, but, then, it, be, all, the, government, it, be, what, they, be, say, be, that, more, government, control, will, so, then, our, society, kind, of, loses, it, be, competitiveness, but, it, be, just, more, like, you, know, it, be]	[(well, RB), (you, PRP), (yeah, VBP), (and, CC), (another, DT), (thing, NN), (i, NN), (have, VBP), (heard, VBN), (is, VBZ), (also, RB), (that, IN), (if, IN), (we, PRP), (allow, VBP), (more, RBR), (government, NN), (control, NN), (then, RB), (it, PRP), (makes, VBZ), (us, PRP), (seem, VB), (more, RBR), (like, IN), (socialist, JJ), (type, NN), (of, IN), (thing, NN), (because, IN), (then, RB), (you, PRP), (know, VBP), (the, DT), (government, NN), (is, VBZ), (like, IN), (providing, VBG), (for, IN), (everyone, NN), (and, CC), (everybody, NN), (is, VBZ), (trying, VBG), (to, TO), (like, VB), (patches, NNS), (in, IN), (but, CC), (then, RB), (it, PRP), (is, VBZ), (all, PDT), (the, DT), (government, NN), (it, PRP), (is, VBZ), (what, WP), (they, PRP), (are, VBP), (saying, VBG), (is, VBZ), (that, IN), (more, RBR), (government, NN), (control, NN), (will, MD), (so, RB), (then, RB), (our, PRP$), (society, NN), (kind, NN), (of, IN), (loses, NNS), (it, PRP), (is, VBZ), (competitiveness, JJ), (but, CC), (it, PRP), (is, VBZ), (just, RB), (more, RBR), (like, IN), (you, PRP), (know, VBP), (it, PRP), (is, VBZ)]	[(well, RB), (you, PRP), (yeah, VBP), (and, CC), (another, DT), (thing, NN), (i, NN), (have, VBP), (hear, VBN), (be, VB), (also, RB), (that, IN), (if, IN), (we, PRP), (allow, VBP), (more, RBR), (government, NN), (control, NN), (then, RB), (it, PRP), (make, VBP), (u, JJ), (seem, VBP), (more, RBR), (like, IN), (socialist, JJ), (type, NN), (of, IN), (thing, NN), (because, IN), (then, RB), (you, PRP), (know, VBP), (the, DT), (government, NN), (be, VB), (like, IN), (provide, NN), (for, IN), (everyone, NN), (and, CC), (everybody, NN), (be, VB), (try, VBN), (to, TO), (like, VB), (patch, NN), (in, IN), (but, CC), (then, RB), (it, PRP), (be, VB), (all, PDT), (the, DT), (government, NN), (it, PRP), (be, VB), (what, WP), (they, PRP), (be, VB), (say, VBP), (be, VB), (that, IN), (more, JJR), (government, NN), (control, NN), (will, MD), (so, RB), (then, RB), (our, PRP$), (society, NN), (kind, NN), (of, IN), (loses, NNS), (it, PRP), (be, VB), (competitiveness, JJ), (but, CC), (it, PRP), (be, VB), (just, RB), (more, RBR), (like, IN), (you, PRP), (know, VBP), (it, PRP), (be, VB)]	25_2-0-2.txt
1	yeah i guess  dont like that its collects more government what we're doing it's so different because i mean it's republicans that are really well off	[yeah, i, guess, dont, like, that, its, collects, more, government, what, we, are, doing, it, is, so, different, because, i, mean, it, is, republicans, that, are, really, well, off]	[yeah, i, guess, dont, like, that, it, collect, more, government, what, we, be, do, it, be, so, different, because, i, mean, it, be, republican, that, be, really, well, off]	[(yeah, NN), (i, NN), (guess, VBP), (dont, NN), (like, IN), (that, DT), (its, PRP$), (collects, NNS), (more, RBR), (government, NN), (what, WP), (we, PRP), (are, VBP), (doing, VBG), (it, PRP), (is, VBZ), (so, RB), (different, JJ), (because, IN), (i, JJ), (mean, VBP), (it, PRP), (is, VBZ), (republicans, NNS), (that, WDT), (are, VBP), (really, RB), (well, RB), (off, IN)]	[(yeah, NN), (i, NN), (guess, VBP), (dont, NN), (like, IN), (that, IN), (it, PRP), (collect, VB), (more, RBR), (government, NN), (what, WP), (we, PRP), (be, VB), (do, VBP), (it, PRP), (be, VB), (so, RB), (different, JJ), (because, IN), (i, JJ), (mean, VBP), (it, PRP), (be, VB), (republican, JJ), (that, IN), (be, VB), (really, RB), (well, RB), (off, IN)]	25_2-0-2.txt
0	i know it's	[i, know, it, is]	[i, know, it, be]	[(i, NN), (know, VBP), (it, PRP), (is, VBZ)]	[(i, NN), (know, VBP), (it, PRP), (be, VB)]	25_2-0-2.txt
