participant	content	token	lemma	tagged_token	tagged_lemma	file
1	okay so what do you think about gay and lesbian marriage	[okay, so, what, do, you, think, about, gay, and, lesion, marriage]	[okay, so, what, do, you, think, about, gay, and, lesion, marriage]	[(okay, RB), (so, RB), (what, WP), (do, VBP), (you, PRP), (think, VB), (about, IN), (gay, NN), (and, CC), (lesion, NN), (marriage, NN)]	[(okay, RB), (so, RB), (what, WP), (do, VBP), (you, PRP), (think, VB), (about, IN), (gay, NN), (and, CC), (lesion, NN), (marriage, NN)]	3_2-0-2.txt
0	i think they have the right to get married just like normal like female male marriages if they love eachother they should have the right to express their love like others can	[i, think, they, have, the, right, to, get, married, just, like, normal, like, female, male, marriages, if, they, love, eachother, they, should, have, the, right, to, express, their, love, like, others, can]	[i, think, they, have, the, right, to, get, married, just, like, normal, like, female, male, marriage, if, they, love, eachother, they, should, have, the, right, to, express, their, love, like, others, can]	[(i, NN), (think, VBP), (they, PRP), (have, VBP), (the, DT), (right, NN), (to, TO), (get, VB), (married, JJ), (just, RB), (like, IN), (normal, JJ), (like, IN), (female, JJ), (male, NN), (marriages, NNS), (if, IN), (they, PRP), (love, VBP), (eachother, RB), (they, PRP), (should, MD), (have, VB), (the, DT), (right, NN), (to, TO), (express, VB), (their, PRP$), (love, NN), (like, IN), (others, NNS), (can, MD)]	[(i, NN), (think, VBP), (they, PRP), (have, VBP), (the, DT), (right, NN), (to, TO), (get, VB), (married, JJ), (just, RB), (like, IN), (normal, JJ), (like, IN), (female, JJ), (male, JJ), (marriage, NN), (if, IN), (they, PRP), (love, VBP), (eachother, RB), (they, PRP), (should, MD), (have, VB), (the, DT), (right, NN), (to, TO), (express, VB), (their, PRP$), (love, NN), (like, IN), (others, NNS), (can, MD)]	3_2-0-2.txt
1	i feel the same way as you do yeah of course they just like everybody else they have the civil right to love and choose to love whoever they want and end up if they choose to get married to eachother that's totally fine	[i, feel, the, same, way, as, you, do, yeah, of, course, they, just, like, everybody, else, they, have, the, civil, right, to, love, and, choose, to, love, whoever, they, want, and, end, up, if, they, choose, to, get, married, to, eachother, that, is, totally, fine]	[i, feel, the, same, way, a, you, do, yeah, of, course, they, just, like, everybody, else, they, have, the, civil, right, to, love, and, choose, to, love, whoever, they, want, and, end, up, if, they, choose, to, get, marry, to, eachother, that, be, totally, fine]	[(i, NN), (feel, VBP), (the, DT), (same, JJ), (way, NN), (as, IN), (you, PRP), (do, VBP), (yeah, JJR), (of, IN), (course, NN), (they, PRP), (just, RB), (like, IN), (everybody, NN), (else, RB), (they, PRP), (have, VBP), (the, DT), (civil, JJ), (right, NN), (to, TO), (love, VB), (and, CC), (choose, VB), (to, TO), (love, VB), (whoever, WP), (they, PRP), (want, VBP), (and, CC), (end, VBP), (up, RP), (if, IN), (they, PRP), (choose, VBP), (to, TO), (get, VB), (married, VBN), (to, TO), (eachother, VB), (that, DT), (is, VBZ), (totally, RB), (fine, JJ)]	[(i, NN), (feel, VBP), (the, DT), (same, JJ), (way, NN), (a, DT), (you, PRP), (do, VBP), (yeah, JJR), (of, IN), (course, NN), (they, PRP), (just, RB), (like, IN), (everybody, NN), (else, RB), (they, PRP), (have, VBP), (the, DT), (civil, JJ), (right, NN), (to, TO), (love, VB), (and, CC), (choose, VB), (to, TO), (love, VB), (whoever, WP), (they, PRP), (want, VBP), (and, CC), (end, VBP), (up, RP), (if, IN), (they, PRP), (choose, VBP), (to, TO), (get, VB), (marry, NN), (to, TO), (eachother, VB), (that, IN), (be, VB), (totally, RB), (fine, JJ)]	3_2-0-2.txt
0	not really i mean they're just expressing their love for one another so i mean if i walk in with my boyfriend i want to express i want to show everyone that i love him as much as he loves me so if they want to like tell everyone that they love eachother then they should do it so like they have like i don't see why people are against happiness you know	[not, really, i, mean, they, are, just, expressing, their, love, for, one, another, so, i, mean, if, i, walk, in, with, my, boyfriend, i, want, to, express, i, want, to, show, everyone, that, i, love, him, as, much, as, he, loves, me, so, if, they, want, to, like, tell, everyone, that, they, love, eachother, then, they, should, do, it, so, like, they, have, like, i, do, not, see, why, people, are, against, happiness, you, know]	[not, really, i, mean, they, be, just, express, their, love, for, one, another, so, i, mean, if, i, walk, in, with, my, boyfriend, i, want, to, express, i, want, to, show, everyone, that, i, love, him, as, much, a, he, love, me, so, if, they, want, to, like, tell, everyone, that, they, love, eachother, then, they, should, do, it, so, like, they, have, like, i, do, not, see, why, people, be, against, happiness, you, know]	[(not, RB), (really, RB), (i, JJ), (mean, VBP), (they, PRP), (are, VBP), (just, RB), (expressing, VBG), (their, PRP$), (love, NN), (for, IN), (one, CD), (another, DT), (so, RB), (i, JJ), (mean, VBP), (if, IN), (i, JJ), (walk, VBP), (in, IN), (with, IN), (my, PRP$), (boyfriend, NN), (i, NN), (want, VBP), (to, TO), (express, VB), (i, NN), (want, VBP), (to, TO), (show, VB), (everyone, NN), (that, IN), (i, JJ), (love, VBP), (him, PRP), (as, RB), (much, RB), (as, IN), (he, PRP), (loves, VBZ), (me, PRP), (so, IN), (if, IN), (they, PRP), (want, VBP), (to, TO), (like, VB), (tell, VB), (everyone, NN), (that, IN), (they, PRP), (love, VBP), (eachother, RB), (then, RB), (they, PRP), (should, MD), (do, VB), (it, PRP), (so, RB), (like, IN), (they, PRP), (have, VBP), (like, IN), (i, NNS), (do, VBP), (not, RB), (see, VB), (why, WRB), (people, NNS), (are, VBP), (against, IN), (happiness, NN), (you, PRP), (know, VBP)]	[(not, RB), (really, RB), (i, JJ), (mean, VBP), (they, PRP), (be, VB), (just, RB), (express, VB), (their, PRP$), (love, NN), (for, IN), (one, CD), (another, DT), (so, RB), (i, JJ), (mean, VBP), (if, IN), (i, JJ), (walk, VBP), (in, IN), (with, IN), (my, PRP$), (boyfriend, NN), (i, NN), (want, VBP), (to, TO), (express, VB), (i, NN), (want, VBP), (to, TO), (show, VB), (everyone, NN), (that, IN), (i, JJ), (love, VBP), (him, PRP), (as, RB), (much, RB), (a, DT), (he, PRP), (love, VB), (me, PRP), (so, RB), (if, IN), (they, PRP), (want, VBP), (to, TO), (like, VB), (tell, VB), (everyone, NN), (that, IN), (they, PRP), (love, VBP), (eachother, RB), (then, RB), (they, PRP), (should, MD), (do, VB), (it, PRP), (so, RB), (like, IN), (they, PRP), (have, VBP), (like, IN), (i, NNS), (do, VBP), (not, RB), (see, VB), (why, WRB), (people, NNS), (be, VB), (against, IN), (happiness, NN), (you, PRP), (know, VBP)]	3_2-0-2.txt
1	yeah i think the same way do you think in the future people will accept it more or	[yeah, i, think, the, same, way, do, you, think, in, the, future, people, will, accept, it, more, or]	[yeah, i, think, the, same, way, do, you, think, in, the, future, people, will, accept, it, more, or]	[(yeah, NN), (i, NN), (think, VBP), (the, DT), (same, JJ), (way, NN), (do, VBP), (you, PRP), (think, VB), (in, IN), (the, DT), (future, NN), (people, NNS), (will, MD), (accept, VB), (it, PRP), (more, RBR), (or, CC)]	[(yeah, NN), (i, NN), (think, VBP), (the, DT), (same, JJ), (way, NN), (do, VBP), (you, PRP), (think, VB), (in, IN), (the, DT), (future, NN), (people, NNS), (will, MD), (accept, VB), (it, PRP), (more, RBR), (or, CC)]	3_2-0-2.txt
0	yeah because in the future i think people are going to be more open minded like they're more like since like and like people change generations change so i think that in the future people are going to be more like open to change more you get what i mean	[yeah, because, in, the, future, i, think, people, are, going, to, be, more, open, minded, like, they, are, more, like, since, like, and, like, people, change, generations, change, so, i, think, that, in, the, future, people, are, going, to, be, more, like, open, to, change, more, you, get, what, i, mean]	[yeah, because, in, the, future, i, think, people, be, go, to, be, more, open, mind, like, they, be, more, like, since, like, and, like, people, change, generation, change, so, i, think, that, in, the, future, people, be, go, to, be, more, like, open, to, change, more, you, get, what, i, mean]	[(yeah, NN), (because, IN), (in, IN), (the, DT), (future, NN), (i, NN), (think, VBP), (people, NNS), (are, VBP), (going, VBG), (to, TO), (be, VB), (more, JJR), (open, JJ), (minded, VBN), (like, IN), (they, PRP), (are, VBP), (more, RBR), (like, IN), (since, IN), (like, IN), (and, CC), (like, IN), (people, NNS), (change, VBP), (generations, NNS), (change, VBP), (so, RB), (i, JJ), (think, VBP), (that, IN), (in, IN), (the, DT), (future, NN), (people, NNS), (are, VBP), (going, VBG), (to, TO), (be, VB), (more, RBR), (like, IN), (open, JJ), (to, TO), (change, VB), (more, JJR), (you, PRP), (get, VBP), (what, WP), (i, JJ), (mean, VBP)]	[(yeah, NN), (because, IN), (in, IN), (the, DT), (future, NN), (i, NN), (think, VBP), (people, NNS), (be, VB), (go, VBN), (to, TO), (be, VB), (more, JJR), (open, JJ), (mind, NN), (like, IN), (they, PRP), (be, VB), (more, RBR), (like, IN), (since, IN), (like, IN), (and, CC), (like, IN), (people, NNS), (change, VBP), (generation, NN), (change, NN), (so, RB), (i, JJ), (think, VBP), (that, IN), (in, IN), (the, DT), (future, NN), (people, NNS), (be, VB), (go, VBN), (to, TO), (be, VB), (more, RBR), (like, IN), (open, JJ), (to, TO), (change, VB), (more, JJR), (you, PRP), (get, VBP), (what, WP), (i, JJ), (mean, VBP)]	3_2-0-2.txt
1	yeah like how our generation is totally changing from our parents yeah i agree i always ask my parents too i'm like so what do you guys think about it and at least for my parents they're not against it or at least mine aren't but they're just like it's really wierd to see them like expressing their love towards one another in public and like of course so its weird for them to probably see that now so yeah i always ask my parents that too	[yeah, like, how, our, generation, is, totally, changing, from, our, parents, yeah, i, agree, i, always, ask, my, parents, too, i, am, like, so, what, do, you, guns, think, about, it, and, at, least, for, my, parents, they, are, not, against, it, or, at, least, mine, are, not, but, they, are, just, like, it, is, really, weird, to, see, them, like, expressing, their, love, towards, one, another, in, public, and, like, of, course, so, its, weird, for, them, to, probably, see, that, now, so, yeah, i, always, ask, my, parents, that, too]	[yeah, like, how, our, generation, be, totally, change, from, our, parent, yeah, i, agree, i, always, ask, my, parent, too, i, be, like, so, what, do, you, gun, think, about, it, and, at, least, for, my, parent, they, be, not, against, it, or, at, least, mine, be, not, but, they, be, just, like, it, be, really, weird, to, see, them, like, express, their, love, towards, one, another, in, public, and, like, of, course, so, it, weird, for, them, to, probably, see, that, now, so, yeah, i, always, ask, my, parent, that, too]	[(yeah, NNS), (like, IN), (how, WRB), (our, PRP$), (generation, NN), (is, VBZ), (totally, RB), (changing, VBG), (from, IN), (our, PRP$), (parents, NNS), (yeah, VBP), (i, JJ), (agree, VBP), (i, NN), (always, RB), (ask, VB), (my, PRP$), (parents, NNS), (too, RB), (i, JJ), (am, VBP), (like, IN), (so, RB), (what, WP), (do, VBP), (you, PRP), (guns, VB), (think, VBP), (about, IN), (it, PRP), (and, CC), (at, IN), (least, JJS), (for, IN), (my, PRP$), (parents, NNS), (they, PRP), (are, VBP), (not, RB), (against, IN), (it, PRP), (or, CC), (at, IN), (least, JJS), (mine, NN), (are, VBP), (not, RB), (but, CC), (they, PRP), (are, VBP), (just, RB), (like, IN), (it, PRP), (is, VBZ), (really, RB), (weird, JJ), (to, TO), (see, VB), (them, PRP), (like, IN), (expressing, VBG), (their, PRP$), (love, NN), (towards, IN), (one, CD), (another, DT), (in, IN), (public, JJ), (and, CC), (like, IN), (of, IN), (course, NN), (so, IN), (its, PRP$), (weird, NN), (for, IN), (them, PRP), (to, TO), (probably, RB), (see, VB), (that, DT), (now, RB), (so, IN), (yeah, JJ), (i, NN), (always, RB), (ask, VB), (my, PRP$), (parents, NNS), (that, IN), (too, RB)]	[(yeah, NNS), (like, IN), (how, WRB), (our, PRP$), (generation, NN), (be, VB), (totally, RB), (change, NN), (from, IN), (our, PRP$), (parent, NN), (yeah, NN), (i, VBP), (agree, VBP), (i, NN), (always, RB), (ask, VB), (my, PRP$), (parent, NN), (too, RB), (i, JJ), (be, VB), (like, IN), (so, RB), (what, WP), (do, VBP), (you, PRP), (gun, VB), (think, VBP), (about, IN), (it, PRP), (and, CC), (at, IN), (least, JJS), (for, IN), (my, PRP$), (parent, NN), (they, PRP), (be, VB), (not, RB), (against, IN), (it, PRP), (or, CC), (at, IN), (least, JJS), (mine, NN), (be, VB), (not, RB), (but, CC), (they, PRP), (be, VB), (just, RB), (like, IN), (it, PRP), (be, VB), (really, RB), (weird, JJ), (to, TO), (see, VB), (them, PRP), (like, IN), (express, VB), (their, PRP$), (love, NN), (towards, IN), (one, CD), (another, DT), (in, IN), (public, JJ), (and, CC), (like, IN), (of, IN), (course, NN), (so, IN), (it, PRP), (weird, VBZ), (for, IN), (them, PRP), (to, TO), (probably, RB), (see, VB), (that, DT), (now, RB), (so, IN), (yeah, JJ), (i, NN), (always, RB), (ask, VB), (my, PRP$), (parent, NN), (that, IN), (too, RB)]	3_2-0-2.txt
0	cause they didn't see that in their time yeah it's like i have a lesbian friend and like yeah i know they're like the best ones  	[cause, they, did, not, see, that, in, their, time, yeah, it, is, like, i, have, a, lesion, friend, and, like, yeah, i, know, they, are, like, the, best, ones]	[cause, they, do, not, see, that, in, their, time, yeah, it, be, like, i, have, a, lesion, friend, and, like, yeah, i, know, they, be, like, the, best, one]	[(cause, NN), (they, PRP), (did, VBD), (not, RB), (see, VB), (that, IN), (in, IN), (their, PRP$), (time, NN), (yeah, VB), (it, PRP), (is, VBZ), (like, IN), (i, NNS), (have, VBP), (a, DT), (lesion, NN), (friend, NN), (and, CC), (like, IN), (yeah, NN), (i, NNS), (know, VBP), (they, PRP), (are, VBP), (like, IN), (the, DT), (best, JJS), (ones, NNS)]	[(cause, NN), (they, PRP), (do, VBP), (not, RB), (see, VB), (that, IN), (in, IN), (their, PRP$), (time, NN), (yeah, VB), (it, PRP), (be, VB), (like, IN), (i, NNS), (have, VBP), (a, DT), (lesion, NN), (friend, NN), (and, CC), (like, IN), (yeah, NN), (i, NNS), (know, VBP), (they, PRP), (be, VB), (like, IN), (the, DT), (best, JJS), (one, NN)]	3_2-0-2.txt
1	 me too and i have gay friends too they're awesome   they're the best friends yeah of course yeah definitely like i always hypothetically talk to my parents like if you were to end up having like a kid who decided to be gay or lesbian what would you do and my parents are always like you know they're still our kid so like you can't really do much about it you'd still love them but it's sad to hear the parents yeah	[me, too, and, i, have, gay, friends, too, they, are, awesome, they, are, the, best, friends, yeah, of, course, yeah, definitely, like, i, always, hypothetical, talk, to, my, parents, like, if, you, were, to, end, up, having, like, a, kid, who, decided, to, be, gay, or, lesion, what, would, you, do, and, my, parents, are, always, like, you, know, they, are, still, our, kid, so, like, you, can, not, really, do, much, about, it, you, would, still, love, them, but, it, is, sad, to, hear, the, parents, yeah]	[me, too, and, i, have, gay, friend, too, they, be, awesome, they, be, the, best, friend, yeah, of, course, yeah, definitely, like, i, always, hypothetical, talk, to, my, parent, like, if, you, be, to, end, up, have, like, a, kid, who, decide, to, be, gay, or, lesion, what, would, you, do, and, my, parent, be, always, like, you, know, they, be, still, our, kid, so, like, you, can, not, really, do, much, about, it, you, would, still, love, them, but, it, be, sad, to, hear, the, parent, yeah]	[(me, PRP), (too, RB), (and, CC), (i, NNS), (have, VBP), (gay, VBN), (friends, NNS), (too, RB), (they, PRP), (are, VBP), (awesome, JJ), (they, PRP), (are, VBP), (the, DT), (best, JJS), (friends, NNS), (yeah, NN), (of, IN), (course, NN), (yeah, UH), (definitely, RB), (like, IN), (i, NN), (always, RB), (hypothetical, JJ), (talk, NN), (to, TO), (my, PRP$), (parents, NNS), (like, IN), (if, IN), (you, PRP), (were, VBD), (to, TO), (end, VB), (up, RP), (having, VBG), (like, IN), (a, DT), (kid, NN), (who, WP), (decided, VBD), (to, TO), (be, VB), (gay, JJ), (or, CC), (lesion, NN), (what, WP), (would, MD), (you, PRP), (do, VB), (and, CC), (my, PRP$), (parents, NNS), (are, VBP), (always, RB), (like, IN), (you, PRP), (know, VBP), (they, PRP), (are, VBP), (still, RB), (our, PRP$), (kid, NNS), (so, RB), (like, IN), (you, PRP), (can, MD), (not, RB), (really, RB), (do, VB), (much, RB), (about, IN), (it, PRP), (you, PRP), (would, MD), (still, RB), (love, VB), (them, PRP), (but, CC), (it, PRP), (is, VBZ), (sad, JJ), (to, TO), (hear, VB), (the, DT), (parents, NNS), (yeah, VBP)]	[(me, PRP), (too, RB), (and, CC), (i, NNS), (have, VBP), (gay, VBN), (friend, VBP), (too, RB), (they, PRP), (be, VB), (awesome, VBN), (they, PRP), (be, VB), (the, DT), (best, JJS), (friend, NN), (yeah, NN), (of, IN), (course, NN), (yeah, UH), (definitely, RB), (like, IN), (i, NN), (always, RB), (hypothetical, JJ), (talk, NN), (to, TO), (my, PRP$), (parent, NN), (like, IN), (if, IN), (you, PRP), (be, VB), (to, TO), (end, VB), (up, RP), (have, VBP), (like, IN), (a, DT), (kid, NN), (who, WP), (decide, VBP), (to, TO), (be, VB), (gay, JJ), (or, CC), (lesion, NN), (what, WP), (would, MD), (you, PRP), (do, VB), (and, CC), (my, PRP$), (parent, NN), (be, VB), (always, RB), (like, IN), (you, PRP), (know, VBP), (they, PRP), (be, VB), (still, RB), (our, PRP$), (kid, NNS), (so, RB), (like, IN), (you, PRP), (can, MD), (not, RB), (really, RB), (do, VB), (much, RB), (about, IN), (it, PRP), (you, PRP), (would, MD), (still, RB), (love, VB), (them, PRP), (but, CC), (it, PRP), (be, VB), (sad, JJ), (to, TO), (hear, VB), (the, DT), (parent, NN), (yeah, NN)]	3_2-0-2.txt
0	the parents yeah all they want is their own kid's happiness	[the, parents, yeah, all, they, want, is, their, own, kid, 's, happiness]	[the, parent, yeah, all, they, want, be, their, own, kid, 's, happiness]	[(the, DT), (parents, NNS), (yeah, VBP), (all, DT), (they, PRP), (want, VBP), (is, VBZ), (their, PRP$), (own, JJ), (kid, NN), ('s, POS), (happiness, NN)]	[(the, DT), (parent, NN), (yeah, NN), (all, DT), (they, PRP), (want, VBP), (be, VB), (their, PRP$), (own, JJ), (kid, NN), ('s, POS), (happiness, NN)]	3_2-0-2.txt
