original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
1	cgv	what are we doing	[what, are, we, doing]	[what, be, we, do]	[(what, WDT), (are, VBP), (we, PRP), (doing, VBG)]	[(what, WP), (be, VB), (we, PRP), (do, VBP)]	time39-cond1.txt	time39-time91-cond1
1	kid	i was gon ta try and make remember the airplane i saw outside i'm gon ta make that kind of airplane	[i, was, gon, ta, try, and, make, remember, the, airplane, i, saw, outside, i, am, gon, ta, make, that, kind, of, airplane]	[i, be, gon, ta, try, and, make, remember, the, airplane, i, saw, outside, i, be, gon, ta, make, that, kind, of, airplane]	[(i, NN), (was, VBD), (gon, VBN), (ta, JJ), (try, NN), (and, CC), (make, VB), (remember, VB), (the, DT), (airplane, NN), (i, NN), (saw, VBD), (outside, IN), (i, NN), (am, VBP), (gon, NN), (ta, NNS), (make, VBP), (that, IN), (kind, NN), (of, IN), (airplane, NN)]	[(i, NN), (be, VB), (gon, VBN), (ta, JJ), (try, NN), (and, CC), (make, VB), (remember, VB), (the, DT), (airplane, NN), (i, NN), (saw, VBD), (outside, JJ), (i, NN), (be, VB), (gon, VBN), (ta, JJ), (make, VBP), (that, DT), (kind, NN), (of, IN), (airplane, NN)]	time91-cond1.txt	time39-time91-cond1
3	cgv	it looks like mommy's making bread	[it, looks, like, mommy, 's, making, bread]	[it, look, like, mommy, 's, make, bread]	[(it, PRP), (looks, VBZ), (like, IN), (mommy, NN), ('s, POS), (making, VBG), (bread, NN)]	[(it, PRP), (look, VBP), (like, IN), (mommy, NN), ('s, POS), (make, NN), (bread, NN)]	time39-cond1.txt	time39-time91-cond1
3	kid	it's not very good it's a different kind of airplane in here see i don't want ta make this airplane not this one not this one either hey come outside i know which one i want ta make	[it, is, not, very, good, it, is, a, different, kind, of, airplane, in, here, see, i, do, not, want, ta, make, this, airplane, not, this, one, not, this, one, either, hey, come, outside, i, know, which, one, i, want, ta, make]	[it, be, not, very, good, it, be, a, different, kind, of, airplane, in, here, see, i, do, not, want, ta, make, this, airplane, not, this, one, not, this, one, either, hey, come, outside, i, know, which, one, i, want, ta, make]	[(it, PRP), (is, VBZ), (not, RB), (very, RB), (good, JJ), (it, PRP), (is, VBZ), (a, DT), (different, JJ), (kind, NN), (of, IN), (airplane, NN), (in, IN), (here, RB), (see, VB), (i, RB), (do, VBP), (not, RB), (want, VB), (ta, NNS), (make, VB), (this, DT), (airplane, NN), (not, RB), (this, DT), (one, CD), (not, RB), (this, DT), (one, CD), (either, CC), (hey, VB), (come, JJ), (outside, IN), (i, NN), (know, VBP), (which, WDT), (one, CD), (i, NN), (want, VBP), (ta, NNS), (make, VBP)]	[(it, PRP), (be, VB), (not, RB), (very, RB), (good, JJ), (it, PRP), (be, VB), (a, DT), (different, JJ), (kind, NN), (of, IN), (airplane, NN), (in, IN), (here, RB), (see, VB), (i, RB), (do, VBP), (not, RB), (want, VB), (ta, NNS), (make, VB), (this, DT), (airplane, NN), (not, RB), (this, DT), (one, CD), (not, RB), (this, DT), (one, CD), (either, CC), (hey, VB), (come, JJ), (outside, IN), (i, NN), (know, VBP), (which, WDT), (one, CD), (i, NN), (want, VBP), (ta, NNS), (make, VBP)]	time91-cond1.txt	time39-time91-cond1
5	cgv	i have to roll this out now you're going to make bread 	[i, have, to, roll, this, out, now, you, are, going, to, make, bread]	[i, have, to, roll, this, out, now, you, be, go, to, make, bread]	[(i, NNS), (have, VBP), (to, TO), (roll, VB), (this, DT), (out, RP), (now, RB), (you, PRP), (are, VBP), (going, VBG), (to, TO), (make, VB), (bread, NN)]	[(i, NNS), (have, VBP), (to, TO), (roll, VB), (this, DT), (out, RP), (now, RB), (you, PRP), (be, VB), (go, VBN), (to, TO), (make, VB), (bread, NN)]	time39-cond1.txt	time39-time91-cond1
5	kid	yeah remember that little airplane i saw outside yesterday	[yeah, remember, that, little, airplane, i, saw, outside, yesterday]	[yeah, remember, that, little, airplane, i, saw, outside, yesterday]	[(yeah, UH), (remember, VB), (that, DT), (little, JJ), (airplane, NN), (i, NN), (saw, VBD), (outside, IN), (yesterday, NN)]	[(yeah, UH), (remember, VB), (that, DT), (little, JJ), (airplane, NN), (i, NN), (saw, VBD), (outside, IN), (yesterday, NN)]	time91-cond1.txt	time39-time91-cond1
7	cgv	we're gon ta make buns you're going to make buns that sure does sound good	[we, are, gon, ta, make, buns, you, are, going, to, make, buns, that, sure, does, sound, good]	[we, be, gon, ta, make, bun, you, be, go, to, make, bun, that, sure, do, sound, good]	[(we, PRP), (are, VBP), (gon, JJ), (ta, NNS), (make, VBP), (buns, NNS), (you, PRP), (are, VBP), (going, VBG), (to, TO), (make, VB), (buns, NNS), (that, IN), (sure, JJ), (does, VBZ), (sound, VB), (good, JJ)]	[(we, PRP), (be, VB), (gon, VBN), (ta, JJ), (make, VBP), (bun, NN), (you, PRP), (be, VB), (go, VBN), (to, TO), (make, VB), (bun, NN), (that, IN), (sure, JJ), (do, VBP), (sound, RB), (good, JJ)]	time39-cond1.txt	time39-time91-cond1
7	kid	i don't know	[i, do, not, know]	[i, do, not, know]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	time91-cond1.txt	time39-time91-cond1
9	cgv	on the table	[on, the, table]	[on, the, table]	[(on, IN), (the, DT), (table, NN)]	[(on, IN), (the, DT), (table, NN)]	time39-cond1.txt	time39-time91-cond1
9	kid	remember that airplane with funny kind of wings i wanted that kind of airplane	[remember, that, airplane, with, funny, kind, of, wings, i, wanted, that, kind, of, airplane]	[remember, that, airplane, with, funny, kind, of, wing, i, want, that, kind, of, airplane]	[(remember, VB), (that, IN), (airplane, NN), (with, IN), (funny, JJ), (kind, NN), (of, IN), (wings, NNS), (i, VBP), (wanted, VBD), (that, IN), (kind, NN), (of, IN), (airplane, NN)]	[(remember, VB), (that, IN), (airplane, NN), (with, IN), (funny, JJ), (kind, NN), (of, IN), (wing, VBG), (i, NN), (want, VBP), (that, IN), (kind, NN), (of, IN), (airplane, NN)]	time91-cond1.txt	time39-time91-cond1
