original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
1	cgv	did you put it over here	[did, you, put, it, over, here]	[do, you, put, it, over, here]	[(did, VBD), (you, PRP), (put, VB), (it, PRP), (over, IN), (here, RB)]	[(do, VB), (you, PRP), (put, VB), (it, PRP), (over, IN), (here, RB)]	time76-cond1.txt	time76-time177-cond1
1	kid	i'm gon ta tell you how about a spoon of honey or a spoon of peanut butter i want one of those	[i, am, gon, ta, tell, you, how, about, a, spoon, of, honey, or, a, spoon, of, peanut, butter, i, want, one, of, those]	[i, be, gon, ta, tell, you, how, about, a, spoon, of, honey, or, a, spoon, of, peanut, butter, i, want, one, of, those]	[(i, NN), (am, VBP), (gon, JJ), (ta, NN), (tell, NN), (you, PRP), (how, WRB), (about, IN), (a, DT), (spoon, NN), (of, IN), (honey, NN), (or, CC), (a, DT), (spoon, NN), (of, IN), (peanut, NN), (butter, NN), (i, NN), (want, VBP), (one, CD), (of, IN), (those, DT)]	[(i, NN), (be, VB), (gon, VBN), (ta, RB), (tell, VB), (you, PRP), (how, WRB), (about, IN), (a, DT), (spoon, NN), (of, IN), (honey, NN), (or, CC), (a, DT), (spoon, NN), (of, IN), (peanut, NN), (butter, NN), (i, NN), (want, VBP), (one, CD), (of, IN), (those, DT)]	time177-cond1.txt	time76-time177-cond1
3	cgv	i don't know abe i didn't put it anywhere i don't even know what it looks like	[i, do, not, know, abe, i, did, not, put, it, anywhere, i, do, not, even, know, what, it, looks, like]	[i, do, not, know, abe, i, do, not, put, it, anywhere, i, do, not, even, know, what, it, look, like]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (abe, IN), (i, NN), (did, VBD), (not, RB), (put, VB), (it, PRP), (anywhere, RB), (i, VB), (do, VBP), (not, RB), (even, RB), (know, VBP), (what, WP), (it, PRP), (looks, VBZ), (like, IN)]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (abe, NN), (i, NNS), (do, VBP), (not, RB), (put, VB), (it, PRP), (anywhere, RB), (i, VB), (do, VBP), (not, RB), (even, RB), (know, VBP), (what, WP), (it, PRP), (look, VBP), (like, IN)]	time76-cond1.txt	time76-time177-cond1
3	kid	okay and something to drink like milk	[okay, and, something, to, drink, like, milk]	[okay, and, something, to, drink, like, milk]	[(okay, NNS), (and, CC), (something, NN), (to, TO), (drink, VB), (like, IN), (milk, NN)]	[(okay, NNS), (and, CC), (something, NN), (to, TO), (drink, VB), (like, IN), (milk, NN)]	time177-cond1.txt	time76-time177-cond1
5	cgv	it has bumps on it	[it, has, bumps, on, it]	[it, have, bump, on, it]	[(it, PRP), (has, VBZ), (bumps, VBN), (on, IN), (it, PRP)]	[(it, PRP), (have, VBP), (bump, VBN), (on, IN), (it, PRP)]	time76-cond1.txt	time76-time177-cond1
5	kid	i don't know i forgot	[i, do, not, know, i, forgot]	[i, do, not, know, i, forget]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (i, NN), (forgot, VBD)]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (i, NN), (forget, NN)]	time177-cond1.txt	time76-time177-cond1
7	cgv	what color is it	[what, color, is, it]	[what, color, be, it]	[(what, WP), (color, NN), (is, VBZ), (it, PRP)]	[(what, WP), (color, NN), (be, VB), (it, PRP)]	time76-cond1.txt	time76-time177-cond1
7	kid	not very late	[not, very, late]	[not, very, late]	[(not, RB), (very, RB), (late, RB)]	[(not, RB), (very, RB), (late, RB)]	time177-cond1.txt	time76-time177-cond1
9	cgv	here it is it was under the scarf can i see it  i see do you need some suds	[here, it, is, it, was, under, the, scarf, can, i, see, it, i, see, do, you, need, some, suds]	[here, it, be, it, be, under, the, scarf, can, i, see, it, i, see, do, you, need, some, suds]	[(here, RB), (it, PRP), (is, VBZ), (it, PRP), (was, VBD), (under, IN), (the, DT), (scarf, NN), (can, MD), (i, VB), (see, VB), (it, PRP), (i, VB), (see, VBP), (do, VBP), (you, PRP), (need, VB), (some, DT), (suds, NNS)]	[(here, RB), (it, PRP), (be, VB), (it, PRP), (be, VB), (under, IN), (the, DT), (scarf, NN), (can, MD), (i, VB), (see, VB), (it, PRP), (i, VB), (see, VBP), (do, VBP), (you, PRP), (need, VB), (some, DT), (suds, NNS)]	time76-cond1.txt	time76-time177-cond1
9	kid	i stayed over there for awhile and ate breakfast	[i, stayed, over, there, for, awhile, and, ate, breakfast]	[i, stay, over, there, for, awhile, and, ate, breakfast]	[(i, JJ), (stayed, VBD), (over, IN), (there, EX), (for, IN), (awhile, NN), (and, CC), (ate, NN), (breakfast, NN)]	[(i, NN), (stay, VBP), (over, IN), (there, EX), (for, IN), (awhile, NN), (and, CC), (ate, NN), (breakfast, NN)]	time177-cond1.txt	time76-time177-cond1
11	cgv	okay here you go it's full i hope you get it clean i hope you get pluto clean with all those suds are you getting him clean how did he get so dirty	[okay, here, you, go, it, is, full, i, hope, you, get, it, clean, i, hope, you, get, pluto, clean, with, all, those, suds, are, you, getting, him, clean, how, did, he, get, so, dirty]	[okay, here, you, go, it, be, full, i, hope, you, get, it, clean, i, hope, you, get, pluto, clean, with, all, those, suds, be, you, get, him, clean, how, do, he, get, so, dirty]	[(okay, NN), (here, RB), (you, PRP), (go, VBP), (it, PRP), (is, VBZ), (full, JJ), (i, NN), (hope, VBP), (you, PRP), (get, VB), (it, PRP), (clean, JJ), (i, JJ), (hope, VBP), (you, PRP), (get, VBP), (pluto, JJ), (clean, JJ), (with, IN), (all, PDT), (those, DT), (suds, NNS), (are, VBP), (you, PRP), (getting, VBG), (him, PRP), (clean, JJ), (how, WRB), (did, VBD), (he, PRP), (get, VB), (so, RB), (dirty, JJ)]	[(okay, NN), (here, RB), (you, PRP), (go, VBP), (it, PRP), (be, VB), (full, JJ), (i, NN), (hope, VBP), (you, PRP), (get, VB), (it, PRP), (clean, JJ), (i, JJ), (hope, VBP), (you, PRP), (get, VBP), (pluto, JJ), (clean, JJ), (with, IN), (all, PDT), (those, DT), (suds, JJ), (be, VB), (you, PRP), (get, VB), (him, PRP), (clean, VB), (how, WRB), (do, VB), (he, PRP), (get, VB), (so, RB), (dirty, JJ)]	time76-cond1.txt	time76-time177-cond1
11	kid	i don't know yeah i had a really good time with three persons we played roadrunner with three persons we played roadrunner	[i, do, not, know, yeah, i, had, a, really, good, time, with, three, persons, we, played, roadrunner, with, three, persons, we, played, roadrunner]	[i, do, not, know, yeah, i, have, a, really, good, time, with, three, person, we, play, roadrunner, with, three, person, we, play, roadrunner]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (yeah, NN), (i, NN), (had, VBD), (a, DT), (really, RB), (good, JJ), (time, NN), (with, IN), (three, CD), (persons, NNS), (we, PRP), (played, VBD), (roadrunner, NN), (with, IN), (three, CD), (persons, NNS), (we, PRP), (played, VBD), (roadrunner, NN)]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (yeah, NN), (i, NNS), (have, VBP), (a, DT), (really, RB), (good, JJ), (time, NN), (with, IN), (three, CD), (person, NN), (we, PRP), (play, VBP), (roadrunner, RB), (with, IN), (three, CD), (person, NN), (we, PRP), (play, VBP), (roadrunner, VB)]	time177-cond1.txt	time76-time177-cond1
13	cgv	 they broke him paul's the one who broke him abe he just didn't know his own strength	[they, broke, him, paul, 's, the, one, who, broke, him, abe, he, just, did, not, know, his, own, strength]	[they, break, him, paul, 's, the, one, who, break, him, abe, he, just, do, not, know, his, own, strength]	[(they, PRP), (broke, VBD), (him, PRP), (paul, NN), ('s, POS), (the, DT), (one, NN), (who, WP), (broke, VBD), (him, PRP), (abe, VB), (he, PRP), (just, RB), (did, VBD), (not, RB), (know, VB), (his, PRP$), (own, JJ), (strength, NN)]	[(they, PRP), (break, VBP), (him, PRP), (paul, NN), ('s, POS), (the, DT), (one, NN), (who, WP), (break, VBZ), (him, PRP), (abe, IN), (he, PRP), (just, RB), (do, VBP), (not, RB), (know, VB), (his, PRP$), (own, JJ), (strength, NN)]	time76-cond1.txt	time76-time177-cond1
