original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
0	cgv	are you getting a game ready for me to play	[are, you, getting, a, game, ready, for, me, to, play]	[be, you, get, a, game, ready, for, me, to, play]	[(are, VBP), (you, PRP), (getting, VBG), (a, DT), (game, NN), (ready, NN), (for, IN), (me, PRP), (to, TO), (play, VB)]	[(be, VB), (you, PRP), (get, VB), (a, DT), (game, NN), (ready, NN), (for, IN), (me, PRP), (to, TO), (play, VB)]	time139-cond1.txt	time139-time11-cond1
1	kid	making popcorn	[making, popcorn]	[make, popcorn]	[(making, VBG), (popcorn, JJ)]	[(make, VB), (popcorn, NN)]	time11-cond1.txt	time139-time11-cond1
2	cgv	a new game	[a, new, game]	[a, new, game]	[(a, DT), (new, JJ), (game, NN)]	[(a, DT), (new, JJ), (game, NN)]	time139-cond1.txt	time139-time11-cond1
3	kid	don't burn yourself	[do, not, burn, yourself]	[do, not, burn, yourself]	[(do, VB), (not, RB), (burn, VB), (yourself, PRP)]	[(do, VB), (not, RB), (burn, VB), (yourself, PRP)]	time11-cond1.txt	time139-time11-cond1
4	cgv	well i have a sentence game	[well, i, have, a, sentence, game]	[well, i, have, a, sentence, game]	[(well, RB), (i, RB), (have, VBP), (a, DT), (sentence, NN), (game, NN)]	[(well, RB), (i, RB), (have, VBP), (a, DT), (sentence, NN), (game, NN)]	time139-cond1.txt	time139-time11-cond1
5	kid	don't burn yourself	[do, not, burn, yourself]	[do, not, burn, yourself]	[(do, VB), (not, RB), (burn, VB), (yourself, PRP)]	[(do, VB), (not, RB), (burn, VB), (yourself, PRP)]	time11-cond1.txt	time139-time11-cond1
6	cgv	i think so	[i, think, so]	[i, think, so]	[(i, NN), (think, VBP), (so, RB)]	[(i, NN), (think, VBP), (so, RB)]	time139-cond1.txt	time139-time11-cond1
7	kid	me too burn me too mom burn my hand	[me, too, burn, me, too, mom, burn, my, hand]	[me, too, burn, me, too, mom, burn, my, hand]	[(me, PRP), (too, RB), (burn, VB), (me, PRP), (too, RB), (mom, JJ), (burn, NN), (my, PRP$), (hand, NN)]	[(me, PRP), (too, RB), (burn, VB), (me, PRP), (too, RB), (mom, JJ), (burn, NN), (my, PRP$), (hand, NN)]	time11-cond1.txt	time139-time11-cond1
8	cgv	 is that a stockade	[is, that, a, stockade]	[be, that, a, stockade]	[(is, VBZ), (that, IN), (a, DT), (stockade, NN)]	[(be, VB), (that, IN), (a, DT), (stockade, NN)]	time139-cond1.txt	time139-time11-cond1
9	kid	pick it up in the air pick it up in the air	[pick, it, up, in, the, air, pick, it, up, in, the, air]	[pick, it, up, in, the, air, pick, it, up, in, the, air]	[(pick, NN), (it, PRP), (up, RP), (in, IN), (the, DT), (air, NN), (pick, NN), (it, PRP), (up, RP), (in, IN), (the, DT), (air, NN)]	[(pick, NN), (it, PRP), (up, RP), (in, IN), (the, DT), (air, NN), (pick, NN), (it, PRP), (up, RP), (in, IN), (the, DT), (air, NN)]	time11-cond1.txt	time139-time11-cond1
10	cgv	i don't know	[i, do, not, know]	[i, do, not, know]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	time139-cond1.txt	time139-time11-cond1
