original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
0	cgv	what kind of sandwich do you want	[what, kind, of, sandwich, do, you, want]	[what, kind, of, sandwich, do, you, want]	[(what, WP), (kind, NN), (of, IN), (sandwich, NN), (do, VBP), (you, PRP), (want, VB)]	[(what, WP), (kind, NN), (of, IN), (sandwich, NN), (do, VBP), (you, PRP), (want, VB)]	time107-cond1.txt	time107-time13-cond1
1	kid	thus is broken mom	[thus, is, broken, mom]	[thus, be, broken, mom]	[(thus, RB), (is, VBZ), (broken, JJ), (mom, NN)]	[(thus, RB), (be, VB), (broken, VBN), (mom, NN)]	time13-cond1.txt	time107-time13-cond1
2	cgv	okay what were you doing outside	[okay, what, were, you, doing, outside]	[okay, what, be, you, do, outside]	[(okay, IN), (what, WP), (were, VBD), (you, PRP), (doing, VBG), (outside, JJ)]	[(okay, VB), (what, WP), (be, VB), (you, PRP), (do, VB), (outside, IN)]	time107-cond1.txt	time107-time13-cond1
3	kid	this is broke	[this, is, broke]	[this, be, broke]	[(this, DT), (is, VBZ), (broke, JJ)]	[(this, DT), (be, VB), (broke, NN)]	time13-cond1.txt	time107-time13-cond1
4	cgv	had a what	[had, a, what]	[have, a, what]	[(had, VBD), (a, DT), (what, WP)]	[(have, VB), (a, DT), (what, WP)]	time107-cond1.txt	time107-time13-cond1
5	kid	that's not paper	[that, is, not, paper]	[that, be, not, paper]	[(that, DT), (is, VBZ), (not, RB), (paper, NN)]	[(that, DT), (be, VB), (not, RB), (paper, NN)]	time13-cond1.txt	time107-time13-cond1
6	cgv	did what	[did, what]	[do, what]	[(did, VBD), (what, WP)]	[(do, VB), (what, WP)]	time107-cond1.txt	time107-time13-cond1
7	kid	 that's not paper in here momma i don't want this picture	[that, is, not, paper, in, here, momma, i, do, not, want, this, picture]	[that, be, not, paper, in, here, momma, i, do, not, want, this, picture]	[(that, DT), (is, VBZ), (not, RB), (paper, NN), (in, IN), (here, RB), (momma, NN), (i, NNS), (do, VBP), (not, RB), (want, VB), (this, DT), (picture, NN)]	[(that, DT), (be, VB), (not, RB), (paper, NN), (in, IN), (here, RB), (momma, NN), (i, NNS), (do, VBP), (not, RB), (want, VB), (this, DT), (picture, NN)]	time13-cond1.txt	time107-time13-cond1
8	cgv	 what did you do at jamie's hideout	[what, did, you, do, at, jamie, 's, hideout]	[what, do, you, do, at, jamie, 's, hideout]	[(what, WP), (did, VBD), (you, PRP), (do, VB), (at, IN), (jamie, NN), ('s, POS), (hideout, NN)]	[(what, WP), (do, VBP), (you, PRP), (do, VB), (at, IN), (jamie, NN), ('s, POS), (hideout, NN)]	time107-cond1.txt	time107-time13-cond1
9	kid	it's broken	[it, is, broken]	[it, be, break]	[(it, PRP), (is, VBZ), (broken, VBN)]	[(it, PRP), (be, VB), (break, VBN)]	time13-cond1.txt	time107-time13-cond1
10	cgv	just what	[just, what]	[just, what]	[(just, RB), (what, WP)]	[(just, RB), (what, WP)]	time107-cond1.txt	time107-time13-cond1
11	kid	this is a picture this is not paper	[this, is, a, picture, this, is, not, paper]	[this, be, a, picture, this, be, not, paper]	[(this, DT), (is, VBZ), (a, DT), (picture, NN), (this, DT), (is, VBZ), (not, RB), (paper, NN)]	[(this, DT), (be, VB), (a, DT), (picture, NN), (this, DT), (be, VB), (not, RB), (paper, NN)]	time13-cond1.txt	time107-time13-cond1
12	cgv	yeah it is what else were you doing outside	[yeah, it, is, what, else, were, you, doing, outside]	[yeah, it, be, what, else, be, you, do, outside]	[(yeah, NN), (it, PRP), (is, VBZ), (what, WP), (else, RB), (were, VBD), (you, PRP), (doing, VBG), (outside, JJ)]	[(yeah, VB), (it, PRP), (be, VB), (what, WP), (else, RB), (be, VB), (you, PRP), (do, VB), (outside, IN)]	time107-cond1.txt	time107-time13-cond1
13	kid	 we didn't get orange paper mom	[we, did, not, get, orange, paper, mom]	[we, do, not, get, orange, paper, mom]	[(we, PRP), (did, VBD), (not, RB), (get, VB), (orange, JJ), (paper, NN), (mom, NN)]	[(we, PRP), (do, VBP), (not, RB), (get, VB), (orange, JJ), (paper, NN), (mom, NN)]	time13-cond1.txt	time107-time13-cond1
14	cgv	he what	[he, what]	[he, what]	[(he, PRP), (what, WP)]	[(he, PRP), (what, WP)]	time107-cond1.txt	time107-time13-cond1
15	kid	here mom see eyes see the eyes	[here, mom, see, eyes, see, the, eyes]	[here, mom, see, eye, see, the, eye]	[(here, RB), (mom, NN), (see, VB), (eyes, NNS), (see, VB), (the, DT), (eyes, NNS)]	[(here, RB), (mom, NN), (see, VBP), (eye, NN), (see, VBP), (the, DT), (eye, NN)]	time13-cond1.txt	time107-time13-cond1
16	cgv	i'm sorry but i didn't understand what did he do	[i, am, sorry, but, i, did, not, understand, what, did, he, do]	[i, be, sorry, but, i, do, not, understand, what, do, he, do]	[(i, NN), (am, VBP), (sorry, JJ), (but, CC), (i, NNS), (did, VBD), (not, RB), (understand, VB), (what, WP), (did, VBD), (he, PRP), (do, VB)]	[(i, NN), (be, VB), (sorry, JJ), (but, CC), (i, JJ), (do, VBP), (not, RB), (understand, VB), (what, WP), (do, VB), (he, PRP), (do, VB)]	time107-cond1.txt	time107-time13-cond1
17	kid	a bigger eye this is a	[a, bigger, eye, this, is, a]	[a, big, eye, this, be, a]	[(a, DT), (bigger, JJR), (eye, NN), (this, DT), (is, VBZ), (a, DT)]	[(a, DT), (big, JJ), (eye, NN), (this, DT), (be, VB), (a, DT)]	time13-cond1.txt	time107-time13-cond1
18	cgv	he warned you	[he, warned, you]	[he, warn, you]	[(he, PRP), (warned, VBD), (you, PRP)]	[(he, PRP), (warn, VBZ), (you, PRP)]	time107-cond1.txt	time107-time13-cond1
19	kid	we haven't need it in a long time	[we, have, not, need, it, in, a, long, time]	[we, have, not, need, it, in, a, long, time]	[(we, PRP), (have, VBP), (not, RB), (need, VB), (it, PRP), (in, IN), (a, DT), (long, JJ), (time, NN)]	[(we, PRP), (have, VBP), (not, RB), (need, VB), (it, PRP), (in, IN), (a, DT), (long, JJ), (time, NN)]	time13-cond1.txt	time107-time13-cond1
20	cgv	 he roared at you	[he, roared, at, you]	[he, roar, at, you]	[(he, PRP), (roared, VBD), (at, IN), (you, PRP)]	[(he, PRP), (roar, VBZ), (at, IN), (you, PRP)]	time107-cond1.txt	time107-time13-cond1
