original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
0	cgv	a war movie	[a, war, movie]	[a, war, movie]	[(a, DT), (war, NN), (movie, NN)]	[(a, DT), (war, NN), (movie, NN)]	time158-cond1.txt	time158-time71-cond1
1	kid	when mommy gets home i'm gon ta tell her i brushed my teeth	[when, mommy, gets, home, i, am, gon, ta, tell, her, i, brushed, my, teeth]	[when, mommy, get, home, i, be, gon, ta, tell, her, i, brush, my, teeth]	[(when, WRB), (mommy, JJ), (gets, VBZ), (home, NN), (i, NN), (am, VBP), (gon, JJ), (ta, NN), (tell, IN), (her, PRP$), (i, NN), (brushed, VBD), (my, PRP$), (teeth, NNS)]	[(when, WRB), (mommy, NN), (get, VBP), (home, NN), (i, NN), (be, VB), (gon, VBN), (ta, RB), (tell, VB), (her, PRP$), (i, NN), (brush, NN), (my, PRP$), (teeth, NNS)]	time71-cond1.txt	time158-time71-cond1
2	cgv	no guns	[no, guns]	[no, gun]	[(no, DT), (guns, NN)]	[(no, DT), (gun, NN)]	time158-cond1.txt	time158-time71-cond1
3	kid	this is real neat dad	[this, is, real, neat, dad]	[this, be, real, neat, dad]	[(this, DT), (is, VBZ), (real, JJ), (neat, JJ), (dad, NN)]	[(this, DT), (be, VB), (real, JJ), (neat, JJ), (dad, NN)]	time71-cond1.txt	time158-time71-cond1
4	cgv	what round part	[what, round, part]	[what, round, part]	[(what, WP), (round, VBD), (part, NN)]	[(what, WP), (round, VBD), (part, NN)]	time158-cond1.txt	time158-time71-cond1
5	kid	yeah because when this one goes in all the way that's that's real funny i'm getting so hot daddy	[yeah, because, when, this, one, goes, in, all, the, way, that, is, that, is, real, funny, i, am, getting, so, hot, daddy]	[yeah, because, when, this, one, go, in, all, the, way, that, be, that, be, real, funny, i, be, get, so, hot, daddy]	[(yeah, NN), (because, IN), (when, WRB), (this, DT), (one, CD), (goes, VBZ), (in, IN), (all, PDT), (the, DT), (way, NN), (that, WDT), (is, VBZ), (that, DT), (is, VBZ), (real, JJ), (funny, JJ), (i, NN), (am, VBP), (getting, VBG), (so, RB), (hot, JJ), (daddy, NN)]	[(yeah, NN), (because, IN), (when, WRB), (this, DT), (one, CD), (go, NN), (in, IN), (all, PDT), (the, DT), (way, NN), (that, IN), (be, VB), (that, IN), (be, VB), (real, JJ), (funny, JJ), (i, NN), (be, VB), (get, VBN), (so, RB), (hot, JJ), (daddy, NN)]	time71-cond1.txt	time158-time71-cond1
6	cgv	a mine	[a, mine]	[a, mine]	[(a, DT), (mine, NN)]	[(a, DT), (mine, NN)]	time158-cond1.txt	time158-time71-cond1
7	kid	because when the sun goes down real slowly it makes me hot	[because, when, the, sun, goes, down, real, slowly, it, makes, me, hot]	[because, when, the, sun, go, down, real, slowly, it, make, me, hot]	[(because, IN), (when, WRB), (the, DT), (sun, NN), (goes, VBZ), (down, RB), (real, JJ), (slowly, NN), (it, PRP), (makes, VBZ), (me, PRP), (hot, JJ)]	[(because, IN), (when, WRB), (the, DT), (sun, NN), (go, VBP), (down, RP), (real, JJ), (slowly, NN), (it, PRP), (make, VB), (me, PRP), (hot, JJ)]	time71-cond1.txt	time158-time71-cond1
8	cgv	do you want some	[do, you, want, some]	[do, you, want, some]	[(do, VBP), (you, PRP), (want, VB), (some, DT)]	[(do, VBP), (you, PRP), (want, VB), (some, DT)]	time158-cond1.txt	time158-time71-cond1
9	kid	when the sun goes down real slowly it makes me hot hey i said after you were through wishing dishes we could go outside and play for a little while	[when, the, sun, goes, down, real, slowly, it, makes, me, hot, hey, i, said, after, you, were, through, wishing, dishes, we, could, go, outside, and, play, for, a, little, while]	[when, the, sun, go, down, real, slowly, it, make, me, hot, hey, i, say, after, you, be, through, wish, dish, we, could, go, outside, and, play, for, a, little, while]	[(when, WRB), (the, DT), (sun, NN), (goes, VBZ), (down, RB), (real, JJ), (slowly, NN), (it, PRP), (makes, VBZ), (me, PRP), (hot, JJ), (hey, NN), (i, NN), (said, VBD), (after, IN), (you, PRP), (were, VBD), (through, IN), (wishing, VBG), (dishes, NNS), (we, PRP), (could, MD), (go, VB), (outside, RB), (and, CC), (play, VB), (for, IN), (a, DT), (little, JJ), (while, NN)]	[(when, WRB), (the, DT), (sun, NN), (go, VBP), (down, RP), (real, JJ), (slowly, NN), (it, PRP), (make, VB), (me, PRP), (hot, JJ), (hey, NN), (i, NNS), (say, VBP), (after, IN), (you, PRP), (be, VB), (through, IN), (wish, JJ), (dish, NN), (we, PRP), (could, MD), (go, VB), (outside, RB), (and, CC), (play, VB), (for, IN), (a, DT), (little, JJ), (while, NN)]	time71-cond1.txt	time158-time71-cond1
10	cgv	i'll get you some milk	[i, will, get, you, some, milk]	[i, will, get, you, some, milk]	[(i, NN), (will, MD), (get, VB), (you, PRP), (some, DT), (milk, NN)]	[(i, NN), (will, MD), (get, VB), (you, PRP), (some, DT), (milk, NN)]	time158-cond1.txt	time158-time71-cond1
