original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
1	cgv	it sure does it looks like a cloud now but it'll look like a bright light when it gets a little darker	[it, sure, does, it, looks, like, a, cloud, now, but, it, will, look, like, a, bright, light, when, it, gets, a, little, darker]	[it, sure, do, it, look, like, a, cloud, now, but, it, will, look, like, a, bright, light, when, it, get, a, little, darker]	[(it, PRP), (sure, RB), (does, VBZ), (it, PRP), (looks, VBZ), (like, IN), (a, DT), (cloud, NN), (now, RB), (but, CC), (it, PRP), (will, MD), (look, VB), (like, IN), (a, DT), (bright, JJ), (light, NN), (when, WRB), (it, PRP), (gets, VBZ), (a, DT), (little, JJ), (darker, NN)]	[(it, PRP), (sure, RB), (do, VBP), (it, PRP), (look, VB), (like, IN), (a, DT), (cloud, NN), (now, RB), (but, CC), (it, PRP), (will, MD), (look, VB), (like, IN), (a, DT), (bright, JJ), (light, NN), (when, WRB), (it, PRP), (get, VB), (a, DT), (little, JJ), (darker, NN)]	time50-cond1.txt	time50-time99-cond1
1	kid	i eated it with a spoon daddy i found my orange dinosaur	[i, eaten, it, with, a, spoon, daddy, i, found, my, orange, dinosaur]	[i, eat, it, with, a, spoon, daddy, i, find, my, orange, dinosaur]	[(i, RB), (eaten, VBP), (it, PRP), (with, IN), (a, DT), (spoon, NN), (daddy, NN), (i, NN), (found, VBD), (my, PRP$), (orange, NN), (dinosaur, NN)]	[(i, RB), (eat, VBP), (it, PRP), (with, IN), (a, DT), (spoon, NN), (daddy, NN), (i, NN), (find, VBP), (my, PRP$), (orange, NN), (dinosaur, NN)]	time99-cond1.txt	time50-time99-cond1
3	cgv	a bandhat tell daddy what you're holding	[a, bandit, tell, daddy, what, you, are, holding]	[a, bandit, tell, daddy, what, you, be, hold]	[(a, DT), (bandit, NN), (tell, NN), (daddy, VB), (what, WP), (you, PRP), (are, VBP), (holding, VBG)]	[(a, DT), (bandit, NN), (tell, NN), (daddy, VB), (what, WP), (you, PRP), (be, VB), (hold, VBN)]	time50-cond1.txt	time50-time99-cond1
3	kid	see that big hill it was right by the tree i'll show you where it was okay when you're through with your milk	[see, that, big, hill, it, was, right, by, the, tree, i, will, show, you, where, it, was, okay, when, you, are, through, with, your, milk]	[see, that, big, hill, it, be, right, by, the, tree, i, will, show, you, where, it, be, okay, when, you, be, through, with, your, milk]	[(see, VB), (that, DT), (big, JJ), (hill, NN), (it, PRP), (was, VBD), (right, JJ), (by, IN), (the, DT), (tree, NN), (i, NN), (will, MD), (show, VB), (you, PRP), (where, WRB), (it, PRP), (was, VBD), (okay, RB), (when, WRB), (you, PRP), (are, VBP), (through, IN), (with, IN), (your, PRP$), (milk, NN)]	[(see, VB), (that, DT), (big, JJ), (hill, NN), (it, PRP), (be, VB), (right, VBN), (by, IN), (the, DT), (tree, NN), (i, NN), (will, MD), (show, VB), (you, PRP), (where, WRB), (it, PRP), (be, VB), (okay, VBN), (when, WRB), (you, PRP), (be, VB), (through, IN), (with, IN), (your, PRP$), (milk, NN)]	time99-cond1.txt	time50-time99-cond1
5	cgv	a flute  let me see you play it that's pretty good abe	[a, flute, let, me, see, you, play, it, that, is, pretty, good, abe]	[a, flute, let, me, see, you, play, it, that, be, pretty, good, abe]	[(a, DT), (flute, JJ), (let, NN), (me, PRP), (see, VB), (you, PRP), (play, VB), (it, PRP), (that, WDT), (is, VBZ), (pretty, RB), (good, JJ), (abe, NN)]	[(a, DT), (flute, JJ), (let, NN), (me, PRP), (see, VB), (you, PRP), (play, VB), (it, PRP), (that, IN), (be, VB), (pretty, RB), (good, JJ), (abe, NN)]	time50-cond1.txt	time50-time99-cond1
5	kid	okay it was right benextn the tree right here	[okay, it, was, right, beneath, the, tree, right, here]	[okay, it, be, right, beneath, the, tree, right, here]	[(okay, IN), (it, PRP), (was, VBD), (right, JJ), (beneath, IN), (the, DT), (tree, NN), (right, NN), (here, RB)]	[(okay, IN), (it, PRP), (be, VB), (right, JJ), (beneath, IN), (the, DT), (tree, NN), (right, NN), (here, RB)]	time99-cond1.txt	time50-time99-cond1
7	cgv	what did you make	[what, did, you, make]	[what, do, you, make]	[(what, WP), (did, VBD), (you, PRP), (make, VB)]	[(what, WP), (do, VBP), (you, PRP), (make, VB)]	time50-cond1.txt	time50-time99-cond1
7	kid	yeah right here	[yeah, right, here]	[yeah, right, here]	[(yeah, RB), (right, RB), (here, RB)]	[(yeah, RB), (right, RB), (here, RB)]	time99-cond1.txt	time50-time99-cond1
9	cgv	do you think that's your pencil now	[do, you, think, that, is, your, pencil, now]	[do, you, think, that, be, your, pencil, now]	[(do, VBP), (you, PRP), (think, VB), (that, DT), (is, VBZ), (your, PRP$), (pencil, NN), (now, RB)]	[(do, VBP), (you, PRP), (think, VB), (that, IN), (be, VB), (your, PRP$), (pencil, NN), (now, RB)]	time50-cond1.txt	time50-time99-cond1
9	kid	that's gross i said 	[that, is, gross, i, said]	[that, be, gross, i, say]	[(that, DT), (is, VBZ), (gross, JJ), (i, NN), (said, VBD)]	[(that, DT), (be, VB), (gross, JJ), (i, NNS), (say, VBP)]	time99-cond1.txt	time50-time99-cond1
