original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
1	cgv	i think this one yep	[i, think, this, one, yep]	[i, think, this, one, yep]	[(i, NN), (think, VBP), (this, DT), (one, CD), (yep, NN)]	[(i, NN), (think, VBP), (this, DT), (one, CD), (yep, NN)]	time152-cond1.txt	time152-time33-cond1
1	kid	 i popped it i pushed it and it popped	[i, popped, it, i, pushed, it, and, it, popped]	[i, pop, it, i, push, it, and, it, pop]	[(i, NN), (popped, VBD), (it, PRP), (i, VBZ), (pushed, VBD), (it, PRP), (and, CC), (it, PRP), (popped, VBD)]	[(i, JJ), (pop, VBP), (it, PRP), (i, VBZ), (push, NN), (it, PRP), (and, CC), (it, PRP), (pop, VBD)]	time33-cond1.txt	time152-time33-cond1
3	cgv	are you ready to eat abe	[are, you, ready, to, eat, abe]	[be, you, ready, to, eat, abe]	[(are, VBP), (you, PRP), (ready, JJ), (to, TO), (eat, VB), (abe, NN)]	[(be, VB), (you, PRP), (ready, JJ), (to, TO), (eat, VB), (abe, NN)]	time152-cond1.txt	time152-time33-cond1
3	kid	i pushed it when my mommy comes home i want ta go at the store when my mommy comes home i want ta go at the store okay dad okay dad okay	[i, pushed, it, when, my, mommy, comes, home, i, want, ta, go, at, the, store, when, my, mommy, comes, home, i, want, ta, go, at, the, store, okay, dad, okay, dad, okay]	[i, push, it, when, my, mommy, come, home, i, want, ta, go, at, the, store, when, my, mommy, come, home, i, want, ta, go, at, the, store, okay, dad, okay, dad, okay]	[(i, NN), (pushed, VBD), (it, PRP), (when, WRB), (my, PRP$), (mommy, NN), (comes, VBZ), (home, VBP), (i, NN), (want, VBP), (ta, NN), (go, VBP), (at, IN), (the, DT), (store, NN), (when, WRB), (my, PRP$), (mommy, NN), (comes, VBZ), (home, VBP), (i, NN), (want, VBP), (ta, NN), (go, VBP), (at, IN), (the, DT), (store, NN), (okay, NN), (dad, NN), (okay, NN), (dad, NN), (okay, NN)]	[(i, NN), (push, VBP), (it, PRP), (when, WRB), (my, PRP$), (mommy, NN), (come, VBP), (home, NN), (i, NN), (want, VBP), (ta, NN), (go, VBP), (at, IN), (the, DT), (store, NN), (when, WRB), (my, PRP$), (mommy, NN), (come, VBP), (home, NN), (i, NN), (want, VBP), (ta, NN), (go, VBP), (at, IN), (the, DT), (store, NN), (okay, NN), (dad, NN), (okay, NN), (dad, NN), (okay, NN)]	time33-cond1.txt	time152-time33-cond1
5	cgv	how about some cereal	[how, about, some, cereal]	[how, about, some, cereal]	[(how, WRB), (about, IN), (some, DT), (cereal, NN)]	[(how, WRB), (about, IN), (some, DT), (cereal, NN)]	time152-cond1.txt	time152-time33-cond1
5	kid	i want ta play with my big cars and my little cars	[i, want, ta, play, with, my, big, cars, and, my, little, cars]	[i, want, ta, play, with, my, big, car, and, my, little, car]	[(i, NN), (want, VBP), (ta, NN), (play, NN), (with, IN), (my, PRP$), (big, JJ), (cars, NNS), (and, CC), (my, PRP$), (little, JJ), (cars, NNS)]	[(i, NN), (want, VBP), (ta, NN), (play, NN), (with, IN), (my, PRP$), (big, JJ), (car, NN), (and, CC), (my, PRP$), (little, JJ), (car, NN)]	time33-cond1.txt	time152-time33-cond1
7	cgv	do you want some rice crispies	[do, you, want, some, rice, krispies]	[do, you, want, some, rice, krispies]	[(do, VBP), (you, PRP), (want, VB), (some, DT), (rice, NN), (krispies, NNS)]	[(do, VBP), (you, PRP), (want, VB), (some, DT), (rice, NN), (krispies, NNS)]	time152-cond1.txt	time152-time33-cond1
7	kid	i'm just playing	[i, am, just, playing]	[i, be, just, play]	[(i, NN), (am, VBP), (just, RB), (playing, VBG)]	[(i, RB), (be, VB), (just, RB), (play, VB)]	time33-cond1.txt	time152-time33-cond1
9	cgv	do you like shredded wheat abe how come	[do, you, like, shredded, wheat, abe, how, come]	[do, you, like, shred, wheat, abe, how, come]	[(do, VB), (you, PRP), (like, VB), (shredded, VBN), (wheat, NN), (abe, VBZ), (how, WRB), (come, JJ)]	[(do, VB), (you, PRP), (like, VB), (shred, VBN), (wheat, NN), (abe, VBZ), (how, WRB), (come, JJ)]	time152-cond1.txt	time152-time33-cond1
9	kid	daddy this looks like mr munster	[daddy, this, looks, like, mr, monster]	[daddy, this, look, like, mr, monster]	[(daddy, NN), (this, DT), (looks, VBZ), (like, IN), (mr, NN), (monster, NN)]	[(daddy, NN), (this, DT), (look, NN), (like, IN), (mr, NNS), (monster, NN)]	time33-cond1.txt	time152-time33-cond1
11	cgv	what does it taste like	[what, does, it, taste, like]	[what, do, it, taste, like]	[(what, WP), (does, VBZ), (it, PRP), (taste, VB), (like, IN)]	[(what, WDT), (do, VBP), (it, PRP), (taste, VBZ), (like, IN)]	time152-cond1.txt	time152-time33-cond1
11	kid	i like him i'm gon ta put these in daddy i put some toys in there	[i, like, him, i, am, gon, ta, put, these, in, daddy, i, put, some, toys, in, there]	[i, like, him, i, be, gon, ta, put, these, in, daddy, i, put, some, toy, in, there]	[(i, NNS), (like, IN), (him, PRP), (i, VBP), (am, VBP), (gon, JJ), (ta, NN), (put, VBD), (these, DT), (in, IN), (daddy, NN), (i, NN), (put, VBD), (some, DT), (toys, NNS), (in, IN), (there, EX)]	[(i, NNS), (like, IN), (him, PRP), (i, VBP), (be, VB), (gon, VBN), (ta, JJ), (put, NN), (these, DT), (in, IN), (daddy, NN), (i, NN), (put, VBD), (some, DT), (toy, NN), (in, IN), (there, EX)]	time33-cond1.txt	time152-time33-cond1
13	cgv	what are you doing abe	[what, are, you, doing, abe]	[what, be, you, do, abe]	[(what, WP), (are, VBP), (you, PRP), (doing, VBG), (abe, NNS)]	[(what, WP), (be, VB), (you, PRP), (do, VBP), (abe, VB)]	time152-cond1.txt	time152-time33-cond1
