original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
1	cgv	toast with what okay what did you do outside	[toast, with, what, okay, what, did, you, do, outside]	[toast, with, what, okay, what, do, you, do, outside]	[(toast, NN), (with, IN), (what, WP), (okay, VBP), (what, WP), (did, VBD), (you, PRP), (do, VB), (outside, IN)]	[(toast, NN), (with, IN), (what, WP), (okay, VBP), (what, WP), (do, VBP), (you, PRP), (do, VB), (outside, IN)]	time105-cond1.txt	time105-time9-cond1
1	kid	hippopotamus is growing	[hippopotamus, is, growing]	[hippopotamus, be, grow]	[(hippopotamus, NN), (is, VBZ), (growing, VBG)]	[(hippopotamus, NN), (be, VB), (grow, JJ)]	time9-cond1.txt	time105-time9-cond1
3	cgv	you did then what happened	[you, did, then, what, happened]	[you, do, then, what, happen]	[(you, PRP), (did, VBD), (then, RB), (what, WP), (happened, VBD)]	[(you, PRP), (do, VBP), (then, RB), (what, WP), (happen, VB)]	time105-cond1.txt	time105-time9-cond1
3	kid	he's growing	[he, is, growing]	[he, be, grow]	[(he, PRP), (is, VBZ), (growing, VBG)]	[(he, PRP), (be, VB), (grow, JJ)]	time9-cond1.txt	time105-time9-cond1
5	cgv	he was in his storage box what else did you do	[he, was, in, his, storage, box, what, else, did, you, do]	[he, be, in, his, storage, box, what, else, do, you, do]	[(he, PRP), (was, VBD), (in, IN), (his, PRP$), (storage, NN), (box, NN), (what, WP), (else, RB), (did, VBD), (you, PRP), (do, VB)]	[(he, PRP), (be, VB), (in, IN), (his, PRP$), (storage, NN), (box, NN), (what, WP), (else, RB), (do, VBP), (you, PRP), (do, VB)]	time105-cond1.txt	time105-time9-cond1
5	kid	he's funny	[he, is, funny]	[he, be, funny]	[(he, PRP), (is, VBZ), (funny, JJ)]	[(he, PRP), (be, VB), (funny, JJ)]	time9-cond1.txt	time105-time9-cond1
7	cgv	what did you play	[what, did, you, play]	[what, do, you, play]	[(what, WP), (did, VBD), (you, PRP), (play, VB)]	[(what, WP), (do, VBP), (you, PRP), (play, VB)]	time105-cond1.txt	time105-time9-cond1
7	kid	he's funny	[he, is, funny]	[he, be, funny]	[(he, PRP), (is, VBZ), (funny, JJ)]	[(he, PRP), (be, VB), (funny, JJ)]	time9-cond1.txt	time105-time9-cond1
9	cgv	it will	[it, will]	[it, will]	[(it, PRP), (will, MD)]	[(it, PRP), (will, MD)]	time105-cond1.txt	time105-time9-cond1
9	kid	this is try another animal this is try another animal	[this, is, try, another, animal, this, is, try, another, animal]	[this, be, try, another, animal, this, be, try, another, animal]	[(this, DT), (is, VBZ), (try, VB), (another, DT), (animal, NN), (this, DT), (is, VBZ), (try, VB), (another, DT), (animal, NN)]	[(this, DT), (be, VB), (try, VB), (another, DT), (animal, NN), (this, DT), (be, VB), (try, VB), (another, DT), (animal, NN)]	time9-cond1.txt	time105-time9-cond1
11	cgv	it's a what	[it, is, a, what]	[it, be, a, what]	[(it, PRP), (is, VBZ), (a, DT), (what, WP)]	[(it, PRP), (be, VB), (a, DT), (what, WP)]	time105-cond1.txt	time105-time9-cond1
11	kid	he cry he's happy	[he, cry, he, is, happy]	[he, cry, he, be, happy]	[(he, PRP), (cry, VBZ), (he, PRP), (is, VBZ), (happy, JJ)]	[(he, PRP), (cry, VBZ), (he, PRP), (be, VB), (happy, JJ)]	time9-cond1.txt	time105-time9-cond1
13	cgv	yeah let's put that in the pin cushion	[yeah, let, us, put, that, in, the, pin, cushion]	[yeah, let, u, put, that, in, the, pin, cushion]	[(yeah, NN), (let, VB), (us, PRP), (put, VB), (that, DT), (in, IN), (the, DT), (pin, NN), (cushion, NN)]	[(yeah, NNS), (let, VBP), (u, JJ), (put, VB), (that, IN), (in, IN), (the, DT), (pin, NN), (cushion, NN)]	time105-cond1.txt	time105-time9-cond1
13	kid	turtle's happy	[turtle, 's, happy]	[turtle, 's, happy]	[(turtle, NN), ('s, POS), (happy, JJ)]	[(turtle, NN), ('s, POS), (happy, JJ)]	time9-cond1.txt	time105-time9-cond1
15	cgv	 hey that doesn't go in your milk	[hey, that, does, not, go, in, your, milk]	[hey, that, do, not, go, in, your, milk]	[(hey, NN), (that, WDT), (does, VBZ), (not, RB), (go, VB), (in, IN), (your, PRP$), (milk, NN)]	[(hey, NN), (that, WDT), (do, VBP), (not, RB), (go, VB), (in, IN), (your, PRP$), (milk, NN)]	time105-cond1.txt	time105-time9-cond1
15	kid	bunny's happy	[bunny, 's, happy]	[bunny, 's, happy]	[(bunny, NN), ('s, POS), (happy, JJ)]	[(bunny, NN), ('s, POS), (happy, JJ)]	time9-cond1.txt	time105-time9-cond1
17	cgv	it's something to hang pictures on a wall what else did you do when you were outside	[it, is, something, to, hang, pictures, on, a, wall, what, else, did, you, do, when, you, were, outside]	[it, be, something, to, hang, picture, on, a, wall, what, else, do, you, do, when, you, be, outside]	[(it, PRP), (is, VBZ), (something, NN), (to, TO), (hang, VB), (pictures, NNS), (on, IN), (a, DT), (wall, NN), (what, WP), (else, RB), (did, VBD), (you, PRP), (do, VB), (when, WRB), (you, PRP), (were, VBD), (outside, JJ)]	[(it, PRP), (be, VB), (something, NN), (to, TO), (hang, VB), (picture, NN), (on, IN), (a, DT), (wall, NN), (what, WP), (else, RB), (do, VBP), (you, PRP), (do, VB), (when, WRB), (you, PRP), (be, VB), (outside, JJ)]	time105-cond1.txt	time105-time9-cond1
17	kid	he's happy	[he, is, happy]	[he, be, happy]	[(he, PRP), (is, VBZ), (happy, JJ)]	[(he, PRP), (be, VB), (happy, JJ)]	time9-cond1.txt	time105-time9-cond1
19	cgv	i saw you riding something	[i, saw, you, riding, something]	[i, saw, you, rid, something]	[(i, NN), (saw, VBD), (you, PRP), (riding, VBG), (something, NN)]	[(i, NN), (saw, VBD), (you, PRP), (rid, VBP), (something, NN)]	time105-cond1.txt	time105-time9-cond1
19	kid	 one fell down	[one, fell, down]	[one, fell, down]	[(one, CD), (fell, VBD), (down, RB)]	[(one, CD), (fell, VBD), (down, RB)]	time9-cond1.txt	time105-time9-cond1
21	cgv	it was	[it, was]	[it, be]	[(it, PRP), (was, VBD)]	[(it, PRP), (be, VB)]	time105-cond1.txt	time105-time9-cond1
21	kid	he's a cockadoodledoo i knocked the bunny down	[he, is, a, cockadoodledoo, i, knocked, the, bunny, down]	[he, be, a, cockadoodledoo, i, knock, the, bunny, down]	[(he, PRP), (is, VBZ), (a, DT), (cockadoodledoo, NN), (i, NN), (knocked, VBD), (the, DT), (bunny, NN), (down, RP)]	[(he, PRP), (be, VB), (a, DT), (cockadoodledoo, NN), (i, NN), (knock, VBP), (the, DT), (bunny, NN), (down, RP)]	time9-cond1.txt	time105-time9-cond1
23	cgv	do you want your toast cut in half	[do, you, want, your, toast, cut, in, half]	[do, you, want, your, toast, cut, in, half]	[(do, VBP), (you, PRP), (want, VB), (your, PRP$), (toast, NN), (cut, NN), (in, IN), (half, NN)]	[(do, VBP), (you, PRP), (want, VB), (your, PRP$), (toast, NN), (cut, NN), (in, IN), (half, NN)]	time105-cond1.txt	time105-time9-cond1
23	kid	they are two  too sad and he's happy	[they, are, two, too, sad, and, he, is, happy]	[they, be, two, too, sad, and, he, be, happy]	[(they, PRP), (are, VBP), (two, CD), (too, RB), (sad, JJ), (and, CC), (he, PRP), (is, VBZ), (happy, JJ)]	[(they, PRP), (be, VB), (two, CD), (too, RB), (sad, JJ), (and, CC), (he, PRP), (be, VB), (happy, JJ)]	time9-cond1.txt	time105-time9-cond1
25	cgv	yeah that's pretty neat when did you discover that	[yeah, that, is, pretty, neat, when, did, you, discover, that]	[yeah, that, be, pretty, neat, when, do, you, discover, that]	[(yeah, NN), (that, WDT), (is, VBZ), (pretty, RB), (neat, JJ), (when, WRB), (did, VBD), (you, PRP), (discover, VB), (that, IN)]	[(yeah, NN), (that, WDT), (be, VB), (pretty, RB), (neat, JJ), (when, WRB), (do, VBP), (you, PRP), (discover, VB), (that, IN)]	time105-cond1.txt	time105-time9-cond1
25	kid	this a mother goose is happy	[this, a, mother, goose, is, happy]	[this, a, mother, goose, be, happy]	[(this, DT), (a, DT), (mother, NN), (goose, NN), (is, VBZ), (happy, JJ)]	[(this, DT), (a, DT), (mother, NN), (goose, JJ), (be, VB), (happy, JJ)]	time9-cond1.txt	time105-time9-cond1
27	cgv	i was taking the trash out and i saw you riding it up a big hill did you see me	[i, was, taking, the, trash, out, and, i, saw, you, riding, it, up, a, big, hill, did, you, see, me]	[i, be, take, the, trash, out, and, i, saw, you, rid, it, up, a, big, hill, do, you, see, me]	[(i, NN), (was, VBD), (taking, VBG), (the, DT), (trash, NN), (out, IN), (and, CC), (i, VB), (saw, NN), (you, PRP), (riding, VBG), (it, PRP), (up, RP), (a, DT), (big, JJ), (hill, NN), (did, VBD), (you, PRP), (see, VB), (me, PRP)]	[(i, NN), (be, VB), (take, VBP), (the, DT), (trash, NN), (out, IN), (and, CC), (i, VB), (saw, NN), (you, PRP), (rid, VBP), (it, PRP), (up, RP), (a, DT), (big, JJ), (hill, NN), (do, VBP), (you, PRP), (see, VB), (me, PRP)]	time105-cond1.txt	time105-time9-cond1
27	kid	he's happy	[he, is, happy]	[he, be, happy]	[(he, PRP), (is, VBZ), (happy, JJ)]	[(he, PRP), (be, VB), (happy, JJ)]	time9-cond1.txt	time105-time9-cond1
29	cgv	you saw my what	[you, saw, my, what]	[you, saw, my, what]	[(you, PRP), (saw, VBD), (my, PRP$), (what, WP)]	[(you, PRP), (saw, VBD), (my, PRP$), (what, WP)]	time105-cond1.txt	time105-time9-cond1
29	kid	 he's got a tail	[he, is, got, a, tail]	[he, be, get, a, tail]	[(he, PRP), (is, VBZ), (got, VBD), (a, DT), (tail, NN)]	[(he, PRP), (be, VB), (get, VB), (a, DT), (tail, NN)]	time9-cond1.txt	time105-time9-cond1
31	cgv	my head	[my, head]	[my, head]	[(my, PRP$), (head, NN)]	[(my, PRP$), (head, NN)]	time105-cond1.txt	time105-time9-cond1
31	kid	eat food	[eat, food]	[eat, food]	[(eat, NN), (food, NN)]	[(eat, NN), (food, NN)]	time9-cond1.txt	time105-time9-cond1
33	cgv	where are you going	[where, are, you, going]	[where, be, you, go]	[(where, WRB), (are, VBP), (you, PRP), (going, VBG)]	[(where, WRB), (be, VB), (you, PRP), (go, VB)]	time105-cond1.txt	time105-time9-cond1
33	kid	he's a funniest	[he, is, a, funniest]	[he, be, a, funniest]	[(he, PRP), (is, VBZ), (a, DT), (funniest, NN)]	[(he, PRP), (be, VB), (a, DT), (funniest, NN)]	time9-cond1.txt	time105-time9-cond1
35	cgv	have a good time	[have, a, good, time]	[have, a, good, time]	[(have, VB), (a, DT), (good, JJ), (time, NN)]	[(have, VB), (a, DT), (good, JJ), (time, NN)]	time105-cond1.txt	time105-time9-cond1
35	kid	he's happy he's funny and talking to the cat	[he, is, happy, he, is, funny, and, talking, to, the, cat]	[he, be, happy, he, be, funny, and, talk, to, the, cat]	[(he, PRP), (is, VBZ), (happy, JJ), (he, PRP), (is, VBZ), (funny, JJ), (and, CC), (talking, VBG), (to, TO), (the, DT), (cat, NN)]	[(he, PRP), (be, VB), (happy, JJ), (he, PRP), (be, VB), (funny, JJ), (and, CC), (talk, VB), (to, TO), (the, DT), (cat, NN)]	time9-cond1.txt	time105-time9-cond1
37	cgv	what would you like for lunch	[what, would, you, like, for, lunch]	[what, would, you, like, for, lunch]	[(what, WP), (would, MD), (you, PRP), (like, IN), (for, IN), (lunch, NN)]	[(what, WP), (would, MD), (you, PRP), (like, IN), (for, IN), (lunch, NN)]	time105-cond1.txt	time105-time9-cond1
37	kid	he's a bunny	[he, is, a, bunny]	[he, be, a, bunny]	[(he, PRP), (is, VBZ), (a, DT), (bunny, NN)]	[(he, PRP), (be, VB), (a, DT), (bunny, NN)]	time9-cond1.txt	time105-time9-cond1
39	cgv	i don't think we will	[i, do, not, think, we, will]	[i, do, not, think, we, will]	[(i, NNS), (do, VBP), (not, RB), (think, VB), (we, PRP), (will, MD)]	[(i, NNS), (do, VBP), (not, RB), (think, VB), (we, PRP), (will, MD)]	time105-cond1.txt	time105-time9-cond1
39	kid	he's happy	[he, is, happy]	[he, be, happy]	[(he, PRP), (is, VBZ), (happy, JJ)]	[(he, PRP), (be, VB), (happy, JJ)]	time9-cond1.txt	time105-time9-cond1
41	cgv	you have to eat lunch now	[you, have, to, eat, lunch, now]	[you, have, to, eat, lunch, now]	[(you, PRP), (have, VBP), (to, TO), (eat, VB), (lunch, NN), (now, RB)]	[(you, PRP), (have, VBP), (to, TO), (eat, VB), (lunch, NN), (now, RB)]	time105-cond1.txt	time105-time9-cond1
41	kid	 he needs food	[he, needs, food]	[he, need, food]	[(he, PRP), (needs, VBZ), (food, NN)]	[(he, PRP), (need, MD), (food, NN)]	time9-cond1.txt	time105-time9-cond1
43	cgv	why don't we go to minnesota fabrics instead	[why, do, not, we, go, to, minnesota, fabrics, instead]	[why, do, not, we, go, to, minnesota, fabric, instead]	[(why, WRB), (do, VBP), (not, RB), (we, PRP), (go, VBP), (to, TO), (minnesota, VB), (fabrics, NNS), (instead, RB)]	[(why, WRB), (do, VBP), (not, RB), (we, PRP), (go, VBP), (to, TO), (minnesota, VB), (fabric, NN), (instead, RB)]	time105-cond1.txt	time105-time9-cond1
43	kid	 this is cat food	[this, is, cat, food]	[this, be, cat, food]	[(this, DT), (is, VBZ), (cat, JJ), (food, NN)]	[(this, DT), (be, VB), (cat, VBN), (food, NN)]	time9-cond1.txt	time105-time9-cond1
45	cgv	it's right over there	[it, is, right, over, there]	[it, be, right, over, there]	[(it, PRP), (is, VBZ), (right, JJ), (over, IN), (there, EX)]	[(it, PRP), (be, VB), (right, RB), (over, IN), (there, RB)]	time105-cond1.txt	time105-time9-cond1
45	kid	i'm abe	[i, am, abe]	[i, be, abe]	[(i, NN), (am, VBP), (abe, NN)]	[(i, NN), (be, VB), (abe, JJ)]	time9-cond1.txt	time105-time9-cond1
47	cgv	that's called a pencil sharpener abe what would you like for lunch	[that, is, called, a, pencil, sharpener, abe, what, would, you, like, for, lunch]	[that, be, call, a, pencil, sharpener, abe, what, would, you, like, for, lunch]	[(that, DT), (is, VBZ), (called, VBN), (a, DT), (pencil, NN), (sharpener, NN), (abe, IN), (what, WP), (would, MD), (you, PRP), (like, IN), (for, IN), (lunch, NN)]	[(that, DT), (be, VB), (call, VB), (a, DT), (pencil, NN), (sharpener, NN), (abe, IN), (what, WP), (would, MD), (you, PRP), (like, IN), (for, IN), (lunch, NN)]	time105-cond1.txt	time105-time9-cond1
47	kid	i'm abe	[i, am, abe]	[i, be, abe]	[(i, NN), (am, VBP), (abe, NN)]	[(i, NN), (be, VB), (abe, JJ)]	time9-cond1.txt	time105-time9-cond1
49	cgv	abe what do you want for lunch	[abe, what, do, you, want, for, lunch]	[abe, what, do, you, want, for, lunch]	[(abe, VB), (what, WP), (do, VBP), (you, PRP), (want, VB), (for, IN), (lunch, NN)]	[(abe, VB), (what, WP), (do, VBP), (you, PRP), (want, VB), (for, IN), (lunch, NN)]	time105-cond1.txt	time105-time9-cond1
49	kid	dog went home	[dog, went, home]	[dog, go, home]	[(dog, NN), (went, VBD), (home, NN)]	[(dog, NN), (go, VBP), (home, NN)]	time9-cond1.txt	time105-time9-cond1
51	cgv	i'm sorry i didn't hear you	[i, am, sorry, i, did, not, hear, you]	[i, be, sorry, i, do, not, hear, you]	[(i, NN), (am, VBP), (sorry, JJ), (i, NN), (did, VBD), (not, RB), (hear, VB), (you, PRP)]	[(i, NN), (be, VB), (sorry, JJ), (i, NNS), (do, VBP), (not, RB), (hear, VB), (you, PRP)]	time105-cond1.txt	time105-time9-cond1
51	kid	cow ate the carrot	[cow, ate, the, carrot]	[cow, eat, the, carrot]	[(cow, NN), (ate, VB), (the, DT), (carrot, NN)]	[(cow, NN), (eat, VBD), (the, DT), (carrot, NN)]	time9-cond1.txt	time105-time9-cond1
53	cgv	 i thought you were through sharpening it	[i, thought, you, were, through, sharpening, it]	[i, think, you, be, through, sharpen, it]	[(i, NN), (thought, VBD), (you, PRP), (were, VBD), (through, IN), (sharpening, VBG), (it, PRP)]	[(i, NN), (think, VBP), (you, PRP), (be, VB), (through, IN), (sharpen, JJ), (it, PRP)]	time105-cond1.txt	time105-time9-cond1
53	kid	boy fell down the stairs	[boy, fell, down, the, stairs]	[boy, fell, down, the, stair]	[(boy, NN), (fell, VBD), (down, RB), (the, DT), (stairs, NNS)]	[(boy, NN), (fell, VBD), (down, RB), (the, DT), (stair, NN)]	time9-cond1.txt	time105-time9-cond1
55	cgv	yeah let me show you how to do it you hold it still and you turn the pencil see	[yeah, let, me, show, you, how, to, do, it, you, hold, it, still, and, you, turn, the, pencil, see]	[yeah, let, me, show, you, how, to, do, it, you, hold, it, still, and, you, turn, the, pencil, see]	[(yeah, NN), (let, VB), (me, PRP), (show, VB), (you, PRP), (how, WRB), (to, TO), (do, VB), (it, PRP), (you, PRP), (hold, VBP), (it, PRP), (still, RB), (and, CC), (you, PRP), (turn, VBP), (the, DT), (pencil, NN), (see, VBP)]	[(yeah, NN), (let, VB), (me, PRP), (show, VB), (you, PRP), (how, WRB), (to, TO), (do, VB), (it, PRP), (you, PRP), (hold, VBP), (it, PRP), (still, RB), (and, CC), (you, PRP), (turn, VBP), (the, DT), (pencil, NN), (see, VBP)]	time105-cond1.txt	time105-time9-cond1
55	kid	dinner eaten by the boy	[dinner, eaten, by, the, boy]	[dinner, eat, by, the, boy]	[(dinner, NN), (eaten, VBN), (by, IN), (the, DT), (boy, NN)]	[(dinner, NN), (eat, NN), (by, IN), (the, DT), (boy, NN)]	time9-cond1.txt	time105-time9-cond1
57	cgv	what are you making abe	[what, are, you, making, abe]	[what, be, you, make, abe]	[(what, WP), (are, VBP), (you, PRP), (making, VBG), (abe, NNS)]	[(what, WP), (be, VB), (you, PRP), (make, VBP), (abe, JJ)]	time105-cond1.txt	time105-time9-cond1
57	kid	alligator kissed the donkey	[alligator, kissed, the, donkey]	[alligator, kiss, the, donkey]	[(alligator, NN), (kissed, VBD), (the, DT), (donkey, NN)]	[(alligator, NN), (kiss, VBD), (the, DT), (donkey, NN)]	time9-cond1.txt	time105-time9-cond1
59	cgv	wow that will really be pretty was it a big rainbow abe	[wow, that, will, really, be, pretty, was, it, a, big, rainbow, abe]	[wow, that, will, really, be, pretty, be, it, a, big, rainbow, abe]	[(wow, NN), (that, WDT), (will, MD), (really, RB), (be, VB), (pretty, RB), (was, VBD), (it, PRP), (a, DT), (big, JJ), (rainbow, NN), (abe, NN)]	[(wow, NN), (that, WDT), (will, MD), (really, RB), (be, VB), (pretty, RB), (be, VB), (it, PRP), (a, DT), (big, JJ), (rainbow, NN), (abe, NN)]	time105-cond1.txt	time105-time9-cond1
59	kid	turtle went home	[turtle, went, home]	[turtle, go, home]	[(turtle, JJ), (went, VBD), (home, NN)]	[(turtle, NN), (go, VBP), (home, NN)]	time9-cond1.txt	time105-time9-cond1
61	cgv	right abe	[right, abe]	[right, abe]	[(right, RB), (abe, NN)]	[(right, RB), (abe, NN)]	time105-cond1.txt	time105-time9-cond1
61	kid	mommy daddy's bike	[mommy, daddy, 's, bike]	[mommy, daddy, 's, bike]	[(mommy, NN), (daddy, NN), ('s, POS), (bike, NN)]	[(mommy, NN), (daddy, NN), ('s, POS), (bike, NN)]	time9-cond1.txt	time105-time9-cond1
63	cgv	okay tell me	[okay, tell, me]	[okay, tell, me]	[(okay, NN), (tell, VB), (me, PRP)]	[(okay, NN), (tell, VB), (me, PRP)]	time105-cond1.txt	time105-time9-cond1
