original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
0	cgv	what do you want to do tomorrow morning	[what, do, you, want, to, do, tomorrow, morning]	[what, do, you, want, to, do, tomorrow, morning]	[(what, WP), (do, VBP), (you, PRP), (want, VB), (to, TO), (do, VB), (tomorrow, NN), (morning, NN)]	[(what, WP), (do, VBP), (you, PRP), (want, VB), (to, TO), (do, VB), (tomorrow, NN), (morning, NN)]	time163-cond1.txt	time163-time136-cond1
1	kid	did you hear this if i cut this i'll get a humneycuckc	[did, you, hear, this, if, i, cut, this, i, will, get, a, humneycuckc]	[do, you, hear, this, if, i, cut, this, i, will, get, a, humneycuckc]	[(did, VBD), (you, PRP), (hear, VB), (this, DT), (if, IN), (i, JJ), (cut, VBP), (this, DT), (i, NN), (will, MD), (get, VB), (a, DT), (humneycuckc, NN)]	[(do, VB), (you, PRP), (hear, VB), (this, DT), (if, IN), (i, JJ), (cut, VBP), (this, DT), (i, NN), (will, MD), (get, VB), (a, DT), (humneycuckc, NN)]	time136-cond1.txt	time163-time136-cond1
2	cgv	what'll happen if we wake up and daddy won't get up	[what, will, happen, if, we, wake, up, and, daddy, will, not, get, up]	[what, will, happen, if, we, wake, up, and, daddy, will, not, get, up]	[(what, WP), (will, MD), (happen, VB), (if, IN), (we, PRP), (wake, VBP), (up, RP), (and, CC), (daddy, VB), (will, MD), (not, RB), (get, VB), (up, RP)]	[(what, WP), (will, MD), (happen, VB), (if, IN), (we, PRP), (wake, VBP), (up, RP), (and, CC), (daddy, VB), (will, MD), (not, RB), (get, VB), (up, RP)]	time163-cond1.txt	time163-time136-cond1
3	kid	a humneycuckc	[a, humneycuckc]	[a, humneycuckc]	[(a, DT), (humneycuckc, NN)]	[(a, DT), (humneycuckc, NN)]	time136-cond1.txt	time163-time136-cond1
4	cgv	are they in your tool box why do you want to put a badge on	[are, they, in, your, tool, box, why, do, you, want, to, put, a, badge, on]	[be, they, in, your, tool, box, why, do, you, want, to, put, a, badge, on]	[(are, VBP), (they, PRP), (in, IN), (your, PRP$), (tool, NN), (box, NN), (why, WRB), (do, VBP), (you, PRP), (want, VB), (to, TO), (put, VB), (a, DT), (badge, NN), (on, IN)]	[(be, VB), (they, PRP), (in, IN), (your, PRP$), (tool, NN), (box, NN), (why, WRB), (do, VBP), (you, PRP), (want, VB), (to, TO), (put, VB), (a, DT), (badge, NN), (on, IN)]	time163-cond1.txt	time163-time136-cond1
5	kid	yeah is that the bowl you got me no i mean you got me from school	[yeah, is, that, the, bowl, you, got, me, no, i, mean, you, got, me, from, school]	[yeah, be, that, the, bowl, you, get, me, no, i, mean, you, get, me, from, school]	[(yeah, NN), (is, VBZ), (that, IN), (the, DT), (bowl, NN), (you, PRP), (got, VBD), (me, PRP), (no, DT), (i, JJ), (mean, VBP), (you, PRP), (got, VBD), (me, PRP), (from, IN), (school, NN)]	[(yeah, RB), (be, VB), (that, IN), (the, DT), (bowl, NN), (you, PRP), (get, VBP), (me, PRP), (no, DT), (i, JJ), (mean, VBP), (you, PRP), (get, VB), (me, PRP), (from, IN), (school, NN)]	time136-cond1.txt	time163-time136-cond1
6	cgv	stars or badges	[stars, or, badges]	[star, or, badge]	[(stars, NNS), (or, CC), (badges, NNS)]	[(star, NN), (or, CC), (badge, NN)]	time163-cond1.txt	time163-time136-cond1
7	kid	yeah you did a white bowl	[yeah, you, did, a, white, bowl]	[yeah, you, do, a, white, bowl]	[(yeah, NN), (you, PRP), (did, VBD), (a, DT), (white, JJ), (bowl, NN)]	[(yeah, NN), (you, PRP), (do, VBP), (a, DT), (white, JJ), (bowl, NN)]	time136-cond1.txt	time163-time136-cond1
8	cgv	not yet	[not, yet]	[not, yet]	[(not, RB), (yet, RB)]	[(not, RB), (yet, RB)]	time163-cond1.txt	time163-time136-cond1
9	kid	for me for me to keep i'll put the honey on	[for, me, for, me, to, keep, i, will, put, the, honey, on]	[for, me, for, me, to, keep, i, will, put, the, honey, on]	[(for, IN), (me, PRP), (for, IN), (me, PRP), (to, TO), (keep, VB), (i, NN), (will, MD), (put, VB), (the, DT), (honey, NN), (on, IN)]	[(for, IN), (me, PRP), (for, IN), (me, PRP), (to, TO), (keep, VB), (i, NN), (will, MD), (put, VB), (the, DT), (honey, NN), (on, IN)]	time136-cond1.txt	time163-time136-cond1
10	cgv	what do you need em for	[what, do, you, need, em, for]	[what, do, you, need, em, for]	[(what, WP), (do, VBP), (you, PRP), (need, VB), (em, NNS), (for, IN)]	[(what, WP), (do, VBP), (you, PRP), (need, VB), (em, NNS), (for, IN)]	time163-cond1.txt	time163-time136-cond1
11	kid	i telled you today	[i, telled, you, today]	[i, tell, you, today]	[(i, NN), (telled, VBD), (you, PRP), (today, NN)]	[(i, NN), (tell, VBP), (you, PRP), (today, NN)]	time136-cond1.txt	time163-time136-cond1
12	cgv	why don't i just make one out of tape	[why, do, not, i, just, make, one, out, of, tape]	[why, do, not, i, just, make, one, out, of, tape]	[(why, WRB), (do, VBP), (not, RB), (i, VB), (just, RB), (make, VB), (one, CD), (out, IN), (of, IN), (tape, NN)]	[(why, WRB), (do, VBP), (not, RB), (i, VB), (just, RB), (make, VB), (one, CD), (out, IN), (of, IN), (tape, NN)]	time163-cond1.txt	time163-time136-cond1
13	kid	i forgot too tell me what i telled you the story about	[i, forgot, too, tell, me, what, i, telled, you, the, story, about]	[i, forget, too, tell, me, what, i, tell, you, the, story, about]	[(i, NN), (forgot, VBD), (too, RB), (tell, VB), (me, PRP), (what, WP), (i, VB), (telled, VBD), (you, PRP), (the, DT), (story, NN), (about, IN)]	[(i, JJ), (forget, VBP), (too, RB), (tell, VB), (me, PRP), (what, WP), (i, VB), (tell, VBP), (you, PRP), (the, DT), (story, NN), (about, IN)]	time136-cond1.txt	time163-time136-cond1
14	cgv	abe what would have happened if we went to al's tomorrow morning and it was closed what would have happened then	[abe, what, would, have, happened, if, we, went, to, al, 's, tomorrow, morning, and, it, was, closed, what, would, have, happened, then]	[abe, what, would, have, happen, if, we, go, to, al, 's, tomorrow, morning, and, it, be, close, what, would, have, happen, then]	[(abe, NN), (what, WP), (would, MD), (have, VB), (happened, VBN), (if, IN), (we, PRP), (went, VBD), (to, TO), (al, VB), ('s, POS), (tomorrow, NN), (morning, NN), (and, CC), (it, PRP), (was, VBD), (closed, VBN), (what, WP), (would, MD), (have, VB), (happened, VBN), (then, RB)]	[(abe, NN), (what, WP), (would, MD), (have, VB), (happen, VB), (if, IN), (we, PRP), (go, VBP), (to, TO), (al, VB), ('s, POS), (tomorrow, NN), (morning, NN), (and, CC), (it, PRP), (be, VB), (close, JJ), (what, WP), (would, MD), (have, VB), (happen, VBN), (then, RB)]	time163-cond1.txt	time163-time136-cond1
15	kid	those things that girl got me and that guy got me	[those, things, that, girl, got, me, and, that, guy, got, me]	[those, thing, that, girl, get, me, and, that, guy, get, me]	[(those, DT), (things, NNS), (that, WDT), (girl, VBP), (got, VBD), (me, PRP), (and, CC), (that, IN), (guy, NN), (got, VBD), (me, PRP)]	[(those, DT), (thing, NN), (that, WDT), (girl, VBZ), (get, VB), (me, PRP), (and, CC), (that, DT), (guy, NN), (get, VB), (me, PRP)]	time136-cond1.txt	time163-time136-cond1
16	cgv	why would we do that	[why, would, we, do, that]	[why, would, we, do, that]	[(why, WRB), (would, MD), (we, PRP), (do, VB), (that, DT)]	[(why, WRB), (would, MD), (we, PRP), (do, VB), (that, DT)]	time163-cond1.txt	time163-time136-cond1
