original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
1	cgv	how come	[how, come]	[how, come]	[(how, WRB), (come, JJ)]	[(how, WRB), (come, JJ)]	time89-cond1.txt	time89-time62-cond1
0	kid	no i'll squirt it now though i already squirted that one	[no, i, will, squirt, it, now, though, i, already, squirted, that, one]	[no, i, will, squirt, it, now, though, i, already, squirt, that, one]	[(no, DT), (i, NN), (will, MD), (squirt, VB), (it, PRP), (now, RB), (though, IN), (i, JJ), (already, RB), (squirted, VBD), (that, IN), (one, CD)]	[(no, DT), (i, NN), (will, MD), (squirt, VB), (it, PRP), (now, RB), (though, IN), (i, JJ), (already, RB), (squirt, VBP), (that, IN), (one, CD)]	time62-cond1.txt	time89-time62-cond1
3	cgv	 you went out before she did	[you, went, out, before, she, did]	[you, go, out, before, she, do]	[(you, PRP), (went, VBD), (out, RP), (before, IN), (she, PRP), (did, VBD)]	[(you, PRP), (go, VBP), (out, RP), (before, IN), (she, PRP), (do, VBP)]	time89-cond1.txt	time89-time62-cond1
2	kid	no it don't need squirting again no it wasn't thirsty i didn't squirt the lamp because it wasn't thirsty either	[no, it, do, not, need, squirting, again, no, it, was, not, thirsty, i, did, not, squirt, the, lamp, because, it, was, not, thirsty, either]	[no, it, do, not, need, squirt, again, no, it, be, not, thirsty, i, do, not, squirt, the, lamp, because, it, be, not, thirsty, either]	[(no, DT), (it, PRP), (do, VBZ), (not, RB), (need, VB), (squirting, VBG), (again, RB), (no, DT), (it, PRP), (was, VBD), (not, RB), (thirsty, JJ), (i, NN), (did, VBD), (not, RB), (squirt, VB), (the, DT), (lamp, NN), (because, IN), (it, PRP), (was, VBD), (not, RB), (thirsty, JJ), (either, CC)]	[(no, DT), (it, PRP), (do, VBZ), (not, RB), (need, VB), (squirt, NN), (again, RB), (no, DT), (it, PRP), (be, VB), (not, RB), (thirsty, JJ), (i, NNS), (do, VBP), (not, RB), (squirt, VB), (the, DT), (lamp, NN), (because, IN), (it, PRP), (be, VB), (not, RB), (thirsty, JJ), (either, CC)]	time62-cond1.txt	time89-time62-cond1
5	cgv	it sure was when did you learn how to do that	[it, sure, was, when, did, you, learn, how, to, do, that]	[it, sure, be, when, do, you, learn, how, to, do, that]	[(it, PRP), (sure, RB), (was, VBD), (when, WRB), (did, VBD), (you, PRP), (learn, VB), (how, WRB), (to, TO), (do, VB), (that, DT)]	[(it, PRP), (sure, RB), (be, VB), (when, WRB), (do, VB), (you, PRP), (learn, VB), (how, WRB), (to, TO), (do, VB), (that, DT)]	time89-cond1.txt	time89-time62-cond1
4	kid	yeah and i squirted them daddy daddy can you help me reach up here to get the sink	[yeah, and, i, squirted, them, daddy, daddy, can, you, help, me, reach, up, here, to, get, the, sink]	[yeah, and, i, squirt, them, daddy, daddy, can, you, help, me, reach, up, here, to, get, the, sink]	[(yeah, NN), (and, CC), (i, NN), (squirted, VBD), (them, PRP), (daddy, VB), (daddy, NN), (can, MD), (you, PRP), (help, VB), (me, PRP), (reach, VB), (up, RB), (here, RB), (to, TO), (get, VB), (the, DT), (sink, NN)]	[(yeah, NN), (and, CC), (i, NN), (squirt, VBP), (them, PRP), (daddy, JJ), (daddy, NN), (can, MD), (you, PRP), (help, VB), (me, PRP), (reach, VB), (up, RB), (here, RB), (to, TO), (get, VB), (the, DT), (sink, NN)]	time62-cond1.txt	time89-time62-cond1
7	cgv	 you just learned	[you, just, learned]	[you, just, learn]	[(you, PRP), (just, RB), (learned, VBD)]	[(you, PRP), (just, RB), (learn, VB)]	time89-cond1.txt	time89-time62-cond1
6	kid	more water my squirter is all empty	[more, water, my, squirter, is, all, empty]	[more, water, my, squirter, be, all, empty]	[(more, RBR), (water, NN), (my, PRP$), (squirter, NN), (is, VBZ), (all, DT), (empty, JJ)]	[(more, RBR), (water, NN), (my, PRP$), (squirter, NN), (be, VB), (all, DT), (empty, JJ)]	time62-cond1.txt	time89-time62-cond1
9	cgv	it sure does	[it, sure, does]	[it, sure, do]	[(it, PRP), (sure, RB), (does, VBZ)]	[(it, PRP), (sure, RB), (do, VBP)]	time89-cond1.txt	time89-time62-cond1
8	kid	plants because plants are thirsty	[plants, because, plants, are, thirsty]	[plant, because, plant, be, thirsty]	[(plants, NNS), (because, IN), (plants, NNS), (are, VBP), (thirsty, JJ)]	[(plant, NN), (because, IN), (plant, NN), (be, VB), (thirsty, JJ)]	time62-cond1.txt	time89-time62-cond1
11	cgv	 thank you	[thank, you]	[thank, you]	[(thank, NN), (you, PRP)]	[(thank, NN), (you, PRP)]	time89-cond1.txt	time89-time62-cond1
10	kid	thanks it doesn't work can you fix it	[thanks, it, does, not, work, can, you, fix, it]	[thanks, it, do, not, work, can, you, fix, it]	[(thanks, NNS), (it, PRP), (does, VBZ), (not, RB), (work, VB), (can, MD), (you, PRP), (fix, VB), (it, PRP)]	[(thanks, NNS), (it, PRP), (do, VBP), (not, RB), (work, VB), (can, MD), (you, PRP), (fix, VB), (it, PRP)]	time62-cond1.txt	time89-time62-cond1
13	cgv	it sure is	[it, sure, is]	[it, sure, be]	[(it, PRP), (sure, RB), (is, VBZ)]	[(it, PRP), (sure, RB), (be, VB)]	time89-cond1.txt	time89-time62-cond1
12	kid	don't squirt me i'm not a plant	[do, not, squirt, me, i, am, not, a, plant]	[do, not, squirt, me, i, be, not, a, plant]	[(do, VB), (not, RB), (squirt, VB), (me, PRP), (i, VB), (am, VBP), (not, RB), (a, DT), (plant, NN)]	[(do, VB), (not, RB), (squirt, VB), (me, PRP), (i, JJ), (be, VB), (not, RB), (a, DT), (plant, NN)]	time62-cond1.txt	time89-time62-cond1
15	cgv	you should be	[you, should, be]	[you, should, be]	[(you, PRP), (should, MD), (be, VB)]	[(you, PRP), (should, MD), (be, VB)]	time89-cond1.txt	time89-time62-cond1
