original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
0	cgv	abe i have to eat breakfast before i can draw here you draw	[abe, i, have, to, eat, breakfast, before, i, can, draw, here, you, draw]	[abe, i, have, to, eat, breakfast, before, i, can, draw, here, you, draw]	[(abe, NN), (i, NNS), (have, VBP), (to, TO), (eat, VB), (breakfast, NN), (before, IN), (i, NN), (can, MD), (draw, VB), (here, RB), (you, PRP), (draw, VBP)]	[(abe, NN), (i, NNS), (have, VBP), (to, TO), (eat, VB), (breakfast, NN), (before, IN), (i, NN), (can, MD), (draw, VB), (here, RB), (you, PRP), (draw, VBP)]	time13-cond1.txt	time13-time107-cond1
1	kid	a sandwich with jelly on it a jelly sandwich	[a, sandwich, with, jelly, on, it, a, jelly, sandwich]	[a, sandwich, with, jelly, on, it, a, jelly, sandwich]	[(a, DT), (sandwich, NN), (with, IN), (jelly, RB), (on, IN), (it, PRP), (a, DT), (jelly, RB), (sandwich, JJ)]	[(a, DT), (sandwich, NN), (with, IN), (jelly, RB), (on, IN), (it, PRP), (a, DT), (jelly, RB), (sandwich, JJ)]	time107-cond1.txt	time13-time107-cond1
2	cgv	what's broke	[what, is, broke]	[what, be, broke]	[(what, WP), (is, VBZ), (broke, NN)]	[(what, WP), (be, VB), (broke, VBN)]	time13-cond1.txt	time13-time107-cond1
3	kid	jamie had a hideout at the end of the road	[jamie, had, a, hideout, at, the, end, of, the, road]	[jamie, have, a, hideout, at, the, end, of, the, road]	[(jamie, NN), (had, VBD), (a, DT), (hideout, NN), (at, IN), (the, DT), (end, NN), (of, IN), (the, DT), (road, NN)]	[(jamie, NNS), (have, VBP), (a, DT), (hideout, NN), (at, IN), (the, DT), (end, NN), (of, IN), (the, DT), (road, NN)]	time107-cond1.txt	time13-time107-cond1
4	cgv	draw with another one okay	[draw, with, another, one, okay]	[draw, with, another, one, okay]	[(draw, NN), (with, IN), (another, DT), (one, CD), (okay, NN)]	[(draw, NN), (with, IN), (another, DT), (one, CD), (okay, NN)]	time13-cond1.txt	time13-time107-cond1
5	kid	jamie had a hideout at the at the on the side of the road so we so i said i went outside to play with jamie and sherry and we all did that	[jamie, had, a, hideout, at, the, at, the, on, the, side, of, the, road, so, we, so, i, said, i, went, outside, to, play, with, jamie, and, sherry, and, we, all, did, that]	[jamie, have, a, hideout, at, the, at, the, on, the, side, of, the, road, so, we, so, i, say, i, go, outside, to, play, with, jamie, and, sherry, and, we, all, do, that]	[(jamie, NN), (had, VBD), (a, DT), (hideout, NN), (at, IN), (the, DT), (at, IN), (the, DT), (on, IN), (the, DT), (side, NN), (of, IN), (the, DT), (road, NN), (so, IN), (we, PRP), (so, VBP), (i, JJ), (said, VBD), (i, JJ), (went, VBD), (outside, RB), (to, TO), (play, VB), (with, IN), (jamie, NN), (and, CC), (sherry, NN), (and, CC), (we, PRP), (all, DT), (did, VBD), (that, IN)]	[(jamie, NNS), (have, VBP), (a, DT), (hideout, NN), (at, IN), (the, DT), (at, IN), (the, DT), (on, IN), (the, DT), (side, NN), (of, IN), (the, DT), (road, NN), (so, IN), (we, PRP), (so, VBP), (i, JJ), (say, VBP), (i, JJ), (go, VBP), (outside, IN), (to, TO), (play, VB), (with, IN), (jamie, NN), (and, CC), (sherry, NN), (and, CC), (we, PRP), (all, DT), (do, VBP), (that, IN)]	time107-cond1.txt	time13-time107-cond1
6	cgv	that isn't paper	[that, is, not, paper]	[that, be, not, paper]	[(that, DT), (is, VBZ), (not, RB), (paper, NN)]	[(that, DT), (be, VB), (not, RB), (paper, NN)]	time13-cond1.txt	time13-time107-cond1
7	kid	we all went to jamie's hideout	[we, all, went, to, jamie, 's, hideout]	[we, all, go, to, jamie, 's, hideout]	[(we, PRP), (all, DT), (went, VBD), (to, TO), (jamie, VB), ('s, POS), (hideout, NN)]	[(we, PRP), (all, DT), (go, VBP), (to, TO), (jamie, VB), ('s, POS), (hideout, NN)]	time107-cond1.txt	time13-time107-cond1
8	cgv	how come how come you don't want that picture you drew it	[how, come, how, come, you, do, not, want, that, picture, you, drew, it]	[how, come, how, come, you, do, not, want, that, picture, you, draw, it]	[(how, WRB), (come, VB), (how, WRB), (come, VB), (you, PRP), (do, VBP), (not, RB), (want, VB), (that, IN), (picture, NN), (you, PRP), (drew, VBD), (it, PRP)]	[(how, WRB), (come, VB), (how, WRB), (come, VB), (you, PRP), (do, VBP), (not, RB), (want, VB), (that, IN), (picture, NN), (you, PRP), (draw, VBP), (it, PRP)]	time13-cond1.txt	time13-time107-cond1
9	kid	i just climbed on the hideout	[i, just, climbed, on, the, hideout]	[i, just, climb, on, the, hideout]	[(i, NN), (just, RB), (climbed, VBN), (on, IN), (the, DT), (hideout, NN)]	[(i, NN), (just, RB), (climb, NN), (on, IN), (the, DT), (hideout, NN)]	time107-cond1.txt	time13-time107-cond1
