original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
1	cgv	 you mixed together some colors and got a reddish color	[you, mixed, together, some, colors, and, got, a, reddish, color]	[you, mix, together, some, color, and, get, a, reddish, color]	[(you, PRP), (mixed, VBP), (together, RB), (some, DT), (colors, NNS), (and, CC), (got, VBD), (a, DT), (reddish, JJ), (color, NN)]	[(you, PRP), (mix, VBP), (together, RB), (some, DT), (color, NN), (and, CC), (get, VB), (a, DT), (reddish, JJ), (color, NN)]	time40-cond1.txt	time40-time43-cond1
1	kid	 we on saturday night we make pizzas and tacos	[we, on, saturday, night, we, make, pizzas, and, tacos]	[we, on, saturday, night, we, make, pizzas, and, taco]	[(we, PRP), (on, IN), (saturday, JJ), (night, NN), (we, PRP), (make, VBP), (pizzas, JJ), (and, CC), (tacos, NN)]	[(we, PRP), (on, IN), (saturday, JJ), (night, NN), (we, PRP), (make, VBP), (pizzas, JJ), (and, CC), (taco, NN)]	time43-cond1.txt	time40-time43-cond1
3	cgv	you do	[you, do]	[you, do]	[(you, PRP), (do, VBP)]	[(you, PRP), (do, VBP)]	time40-cond1.txt	time40-time43-cond1
3	kid	on friday or thursday	[on, friday, or, thursday]	[on, friday, or, thursday]	[(on, IN), (friday, NN), (or, CC), (thursday, NN)]	[(on, IN), (friday, NN), (or, CC), (thursday, NN)]	time43-cond1.txt	time40-time43-cond1
5	cgv	i'm glad you like them abe	[i, am, glad, you, like, them, abe]	[i, be, glad, you, like, them, abe]	[(i, NN), (am, VBP), (glad, JJ), (you, PRP), (like, IN), (them, PRP), (abe, VBP)]	[(i, NN), (be, VB), (glad, JJ), (you, PRP), (like, IN), (them, PRP), (abe, VBP)]	time40-cond1.txt	time40-time43-cond1
5	kid	let's let's eat pizza instead mom	[let, us, let, us, eat, pizza, instead, mom]	[let, u, let, u, eat, pizza, instead, mom]	[(let, VB), (us, PRP), (let, VB), (us, PRP), (eat, VB), (pizza, JJ), (instead, RB), (mom, NN)]	[(let, VB), (u, JJ), (let, VB), (u, JJ), (eat, VB), (pizza, JJ), (instead, RB), (mom, NN)]	time43-cond1.txt	time40-time43-cond1
7	cgv	you like your friends what about your teachers	[you, like, your, friends, what, about, your, teachers]	[you, like, your, friend, what, about, your, teacher]	[(you, PRP), (like, IN), (your, PRP$), (friends, NNS), (what, WP), (about, IN), (your, PRP$), (teachers, NNS)]	[(you, PRP), (like, IN), (your, PRP$), (friend, NN), (what, WP), (about, IN), (your, PRP$), (teacher, NN)]	time40-cond1.txt	time40-time43-cond1
7	kid	my owie feel better daddy my owie feel better	[my, owe, feel, better, daddy, my, owe, feel, better]	[my, owe, feel, well, daddy, my, owe, feel, well]	[(my, PRP$), (owe, NN), (feel, VB), (better, RB), (daddy, VB), (my, PRP$), (owe, NN), (feel, VB), (better, RB)]	[(my, PRP$), (owe, NN), (feel, NN), (well, RB), (daddy, VB), (my, PRP$), (owe, NN), (feel, NN), (well, RB)]	time43-cond1.txt	time40-time43-cond1
9	cgv	who else	[who, else]	[who, else]	[(who, WP), (else, RB)]	[(who, WP), (else, RB)]	time40-cond1.txt	time40-time43-cond1
9	kid	this owie don't have anything on it	[this, owe, do, not, have, anything, on, it]	[this, owe, do, not, have, anything, on, it]	[(this, DT), (owe, NN), (do, VBP), (not, RB), (have, VB), (anything, NN), (on, IN), (it, PRP)]	[(this, DT), (owe, NN), (do, VBP), (not, RB), (have, VB), (anything, NN), (on, IN), (it, PRP)]	time43-cond1.txt	time40-time43-cond1
11	cgv	that's good	[that, is, good]	[that, be, good]	[(that, DT), (is, VBZ), (good, JJ)]	[(that, IN), (be, VB), (good, JJ)]	time40-cond1.txt	time40-time43-cond1
11	kid	you want some walnuts yeah yeah	[you, want, some, walnuts, yeah, yeah]	[you, want, some, walnut, yeah, yeah]	[(you, PRP), (want, VBP), (some, DT), (walnuts, NNS), (yeah, VBP), (yeah, NN)]	[(you, PRP), (want, VBP), (some, DT), (walnut, NN), (yeah, UH), (yeah, NN)]	time43-cond1.txt	time40-time43-cond1
13	cgv	that sure is nice what is it	[that, sure, is, nice, what, is, it]	[that, sure, be, nice, what, be, it]	[(that, DT), (sure, NN), (is, VBZ), (nice, JJ), (what, WP), (is, VBZ), (it, PRP)]	[(that, DT), (sure, JJ), (be, VB), (nice, JJ), (what, WP), (be, VB), (it, PRP)]	time40-cond1.txt	time40-time43-cond1
13	kid	no my knee my knee	[no, my, knee, my, knee]	[no, my, knee, my, knee]	[(no, DT), (my, PRP$), (knee, NN), (my, PRP$), (knee, NN)]	[(no, DT), (my, PRP$), (knee, NN), (my, PRP$), (knee, NN)]	time43-cond1.txt	time40-time43-cond1
15	cgv	 what is it a picture of is it a picture of a bird or of a lion or what	[what, is, it, a, picture, of, is, it, a, picture, of, a, bird, or, of, a, lion, or, what]	[what, be, it, a, picture, of, be, it, a, picture, of, a, bird, or, of, a, lion, or, what]	[(what, WP), (is, VBZ), (it, PRP), (a, DT), (picture, NN), (of, IN), (is, VBZ), (it, PRP), (a, DT), (picture, NN), (of, IN), (a, DT), (bird, NN), (or, CC), (of, IN), (a, DT), (lion, NN), (or, CC), (what, WP)]	[(what, WP), (be, VB), (it, PRP), (a, DT), (picture, NN), (of, IN), (be, VB), (it, PRP), (a, DT), (picture, NN), (of, IN), (a, DT), (bird, NN), (or, CC), (of, IN), (a, DT), (lion, NN), (or, CC), (what, WP)]	time40-cond1.txt	time40-time43-cond1
15	kid	i hurt it on the on the on the rocks	[i, hurt, it, on, the, on, the, on, the, rocks]	[i, hurt, it, on, the, on, the, on, the, rock]	[(i, JJ), (hurt, VBD), (it, PRP), (on, IN), (the, DT), (on, IN), (the, DT), (on, IN), (the, DT), (rocks, NNS)]	[(i, JJ), (hurt, VBD), (it, PRP), (on, IN), (the, DT), (on, IN), (the, DT), (on, IN), (the, DT), (rock, NN)]	time43-cond1.txt	time40-time43-cond1
