original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
0	cgv	they're over abe	[they, are, over, abe]	[they, be, over, abe]	[(they, PRP), (are, VBP), (over, IN), (abe, NNS)]	[(they, PRP), (be, VB), (over, IN), (abe, JJ)]	time203-cond1.txt	time203-time55-cond1
0	kid	i don't know	[i, do, not, know]	[i, do, not, know]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	time55-cond1.txt	time203-time55-cond1
2	cgv	you can turn it on and see i guess	[you, can, turn, it, on, and, see, i, guess]	[you, can, turn, it, on, and, see, i, guess]	[(you, PRP), (can, MD), (turn, VB), (it, PRP), (on, IN), (and, CC), (see, VB), (i, JJ), (guess, NN)]	[(you, PRP), (can, MD), (turn, VB), (it, PRP), (on, IN), (and, CC), (see, VB), (i, JJ), (guess, NN)]	time203-cond1.txt	time203-time55-cond1
2	kid	i don't know daytime it daytime	[i, do, not, know, daytime, it, daytime]	[i, do, not, know, daytime, it, daytime]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (daytime, NN), (it, PRP), (daytime, VBD)]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (daytime, NN), (it, PRP), (daytime, VBD)]	time55-cond1.txt	time203-time55-cond1
4	cgv	did you tell daddy who came to visit today that we haven't seen in a long long time	[did, you, tell, daddy, who, came, to, visit, today, that, we, have, not, seen, in, a, long, long, time]	[do, you, tell, daddy, who, come, to, visit, today, that, we, have, not, see, in, a, long, long, time]	[(did, VBD), (you, PRP), (tell, VB), (daddy, NNS), (who, WP), (came, VBD), (to, TO), (visit, VB), (today, NN), (that, IN), (we, PRP), (have, VBP), (not, RB), (seen, VBN), (in, IN), (a, DT), (long, JJ), (long, JJ), (time, NN)]	[(do, VB), (you, PRP), (tell, VB), (daddy, NNS), (who, WP), (come, VBP), (to, TO), (visit, VB), (today, NN), (that, IN), (we, PRP), (have, VBP), (not, RB), (see, VBN), (in, IN), (a, DT), (long, JJ), (long, JJ), (time, NN)]	time203-cond1.txt	time203-time55-cond1
4	kid	 us i don't see the lights off	[us, i, do, not, see, the, lights, off]	[u, i, do, not, see, the, light, off]	[(us, PRP), (i, VBP), (do, VBP), (not, RB), (see, VB), (the, DT), (lights, NNS), (off, RP)]	[(u, NN), (i, NNS), (do, VBP), (not, RB), (see, VB), (the, DT), (light, NN), (off, RP)]	time55-cond1.txt	time203-time55-cond1
6	cgv	not joey who else came	[not, joey, who, else, came]	[not, joey, who, else, come]	[(not, RB), (joey, NN), (who, WP), (else, RB), (came, VBD)]	[(not, RB), (joey, NN), (who, WP), (else, RB), (come, VBP)]	time203-cond1.txt	time203-time55-cond1
6	kid	sort of dark	[sort, of, dark]	[sort, of, dark]	[(sort, NN), (of, IN), (dark, NN)]	[(sort, NN), (of, IN), (dark, NN)]	time55-cond1.txt	time203-time55-cond1
8	cgv	i know	[i, know]	[i, know]	[(i, NN), (know, VBP)]	[(i, NN), (know, VBP)]	time203-cond1.txt	time203-time55-cond1
8	kid	did you have a do you have a bridge	[did, you, have, a, do, you, have, a, bridge]	[do, you, have, a, do, you, have, a, bridge]	[(did, VBD), (you, PRP), (have, VB), (a, DT), (do, NN), (you, PRP), (have, VBP), (a, DT), (bridge, NN)]	[(do, VBP), (you, PRP), (have, VB), (a, DT), (do, NN), (you, PRP), (have, VBP), (a, DT), (bridge, NN)]	time55-cond1.txt	time203-time55-cond1
10	cgv	do you want to go play pool ann	[do, you, want, to, go, play, pool, ann]	[do, you, want, to, go, play, pool, ann]	[(do, VBP), (you, PRP), (want, VB), (to, TO), (go, VB), (play, VB), (pool, NN), (ann, NN)]	[(do, VBP), (you, PRP), (want, VB), (to, TO), (go, VB), (play, VB), (pool, NN), (ann, NN)]	time203-cond1.txt	time203-time55-cond1
10	kid	what is this a black horse	[what, is, this, a, black, horse]	[what, be, this, a, black, horse]	[(what, WP), (is, VBZ), (this, DT), (a, DT), (black, JJ), (horse, NN)]	[(what, WP), (be, VB), (this, DT), (a, DT), (black, JJ), (horse, NN)]	time55-cond1.txt	time203-time55-cond1
12	cgv	how come they have a color tv	[how, come, they, have, a, color, tv]	[how, come, they, have, a, color, tv]	[(how, WRB), (come, NN), (they, PRP), (have, VBP), (a, DT), (color, NN), (tv, NN)]	[(how, WRB), (come, NN), (they, PRP), (have, VBP), (a, DT), (color, NN), (tv, NN)]	time203-cond1.txt	time203-time55-cond1
12	kid	i don't know giddyup where will we go	[i, do, not, know, giddy, where, will, we, go]	[i, do, not, know, giddy, where, will, we, go]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (giddy, NN), (where, WRB), (will, MD), (we, PRP), (go, VB)]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (giddy, NN), (where, WRB), (will, MD), (we, PRP), (go, VB)]	time55-cond1.txt	time203-time55-cond1
14	cgv	i will stan we can play pool if you want	[i, will, stan, we, can, play, pool, if, you, want]	[i, will, stan, we, can, play, pool, if, you, want]	[(i, NN), (will, MD), (stan, VB), (we, PRP), (can, MD), (play, VB), (pool, NN), (if, IN), (you, PRP), (want, VBP)]	[(i, NN), (will, MD), (stan, VB), (we, PRP), (can, MD), (play, VB), (pool, NN), (if, IN), (you, PRP), (want, VBP)]	time203-cond1.txt	time203-time55-cond1
14	kid	then after the coop we where going	[then, after, the, coop, we, where, going]	[then, after, the, coop, we, where, go]	[(then, RB), (after, IN), (the, DT), (coop, NN), (we, PRP), (where, WRB), (going, VBG)]	[(then, RB), (after, IN), (the, DT), (coop, NN), (we, PRP), (where, WRB), (go, VB)]	time55-cond1.txt	time203-time55-cond1
16	cgv	you don't want to one	[you, do, not, want, to, one]	[you, do, not, want, to, one]	[(you, PRP), (do, VBP), (not, RB), (want, VB), (to, TO), (one, CD)]	[(you, PRP), (do, VBP), (not, RB), (want, VB), (to, TO), (one, CD)]	time203-cond1.txt	time203-time55-cond1
16	kid	 white house i don't know i don't know i'm holding on i'm hanging in the river	[white, house, i, do, not, know, i, do, not, know, i, am, holding, on, i, am, hanging, in, the, river]	[white, house, i, do, not, know, i, do, not, know, i, be, hold, on, i, be, hang, in, the, river]	[(white, JJ), (house, NN), (i, NN), (do, VBP), (not, RB), (know, VB), (i, RB), (do, VBP), (not, RB), (know, VB), (i, JJ), (am, VBP), (holding, VBG), (on, IN), (i, NN), (am, VBP), (hanging, VBG), (in, IN), (the, DT), (river, NN)]	[(white, JJ), (house, NN), (i, NN), (do, VBP), (not, RB), (know, VB), (i, RB), (do, VBP), (not, RB), (know, VB), (i, RB), (be, VB), (hold, VBN), (on, IN), (i, NN), (be, VB), (hang, VBN), (in, IN), (the, DT), (river, NN)]	time55-cond1.txt	time203-time55-cond1
