original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
0	cgv	how does the hippopotamus feel	[how, does, the, hippopotamus, feel]	[how, do, the, hippopotamus, feel]	[(how, WRB), (does, VBZ), (the, DT), (hippopotamus, NN), (feel, NN)]	[(how, WRB), (do, VB), (the, DT), (hippopotamus, NN), (feel, NN)]	time9-cond1.txt	time9-time105-cond1
0	kid	some milk and and toast with jelly	[some, milk, and, and, toast, with, jelly]	[some, milk, and, and, toast, with, jelly]	[(some, DT), (milk, NN), (and, CC), (and, CC), (toast, NN), (with, IN), (jelly, NN)]	[(some, DT), (milk, NN), (and, CC), (and, CC), (toast, NN), (with, IN), (jelly, NN)]	time105-cond1.txt	time9-time105-cond1
2	cgv	he's growing	[he, is, growing]	[he, be, grow]	[(he, PRP), (is, VBZ), (growing, VBG)]	[(he, PRP), (be, VB), (grow, JJ)]	time9-cond1.txt	time9-time105-cond1
2	kid	played when i went out there i saw jason's gun	[played, when, i, went, out, there, i, saw, jason, 's, gun]	[play, when, i, go, out, there, i, saw, jason, 's, gun]	[(played, VBN), (when, WRB), (i, JJ), (went, VBD), (out, IN), (there, EX), (i, JJ), (saw, VBD), (jason, NN), ('s, POS), (gun, NN)]	[(play, NN), (when, WRB), (i, NN), (go, VBP), (out, IN), (there, RB), (i, JJ), (saw, VBD), (jason, NN), ('s, POS), (gun, NN)]	time105-cond1.txt	time9-time105-cond1
4	cgv	 is he happy	[is, he, happy]	[be, he, happy]	[(is, VBZ), (he, PRP), (happy, JJ)]	[(be, VB), (he, PRP), (happy, JJ)]	time9-cond1.txt	time9-time105-cond1
4	kid	and then jason comedn out from his from his storage box	[and, then, jason, comedy, out, from, his, from, his, storage, box]	[and, then, jason, comedy, out, from, his, from, his, storage, box]	[(and, CC), (then, RB), (jason, NN), (comedy, NN), (out, IN), (from, IN), (his, PRP$), (from, IN), (his, PRP$), (storage, NN), (box, NN)]	[(and, CC), (then, RB), (jason, NN), (comedy, NN), (out, IN), (from, IN), (his, PRP$), (from, IN), (his, PRP$), (storage, NN), (box, NN)]	time105-cond1.txt	time9-time105-cond1
6	cgv	he's funny abe the hippopotamus looks happy but 	[he, is, funny, abe, the, hippopotamus, looks, happy, but]	[he, be, funny, abe, the, hippopotamus, look, happy, but]	[(he, PRP), (is, VBZ), (funny, JJ), (abe, IN), (the, DT), (hippopotamus, NN), (looks, VBZ), (happy, JJ), (but, CC)]	[(he, PRP), (be, VB), (funny, JJ), (abe, IN), (the, DT), (hippopotamus, JJ), (look, NN), (happy, JJ), (but, CC)]	time9-cond1.txt	time9-time105-cond1
6	kid	what else with jason i played with jason	[what, else, with, jason, i, played, with, jason]	[what, else, with, jason, i, play, with, jason]	[(what, WP), (else, RB), (with, IN), (jason, NN), (i, NNS), (played, VBD), (with, IN), (jason, NN)]	[(what, WP), (else, RB), (with, IN), (jason, NN), (i, NNS), (play, VBP), (with, IN), (jason, NN)]	time105-cond1.txt	time9-time105-cond1
8	cgv	 he's funny i think we might want to try another animal you don't seem to get the idea with the hippo	[he, is, funny, i, think, we, might, want, to, try, another, animal, you, do, not, seem, to, get, the, idea, with, the, hippo]	[he, be, funny, i, think, we, might, want, to, try, another, animal, you, do, not, seem, to, get, the, idea, with, the, hippo]	[(he, PRP), (is, VBZ), (funny, JJ), (i, JJ), (think, VBP), (we, PRP), (might, MD), (want, VB), (to, TO), (try, VB), (another, DT), (animal, NN), (you, PRP), (do, VBP), (not, RB), (seem, VB), (to, TO), (get, VB), (the, DT), (idea, NN), (with, IN), (the, DT), (hippo, NN)]	[(he, PRP), (be, VB), (funny, JJ), (i, JJ), (think, VBP), (we, PRP), (might, MD), (want, VB), (to, TO), (try, VB), (another, DT), (animal, NN), (you, PRP), (do, VBP), (not, RB), (seem, VB), (to, TO), (get, VB), (the, DT), (idea, NN), (with, IN), (the, DT), (hippo, NN)]	time9-cond1.txt	time9-time105-cond1
8	kid	not any games you know daddy i hope my toast will pop up	[not, any, games, you, know, daddy, i, hope, my, toast, will, pop, up]	[not, any, game, you, know, daddy, i, hope, my, toast, will, pop, up]	[(not, RB), (any, DT), (games, NNS), (you, PRP), (know, VBP), (daddy, JJ), (i, JJ), (hope, VBP), (my, PRP$), (toast, NN), (will, MD), (pop, VB), (up, RP)]	[(not, RB), (any, DT), (game, NN), (you, PRP), (know, VBP), (daddy, JJ), (i, JJ), (hope, VBP), (my, PRP$), (toast, NN), (will, MD), (pop, VB), (up, RP)]	time105-cond1.txt	time9-time105-cond1
10	cgv	okay i'll try the rooster abe the rooster doesn't look happy but he's happy okay abe look the rooster fell off the barn is he happy now he's not how come	[okay, i, will, try, the, rooster, abe, the, rooster, does, not, look, happy, but, he, is, happy, okay, abe, look, the, rooster, fell, off, the, barn, is, he, happy, now, he, is, not, how, come]	[okay, i, will, try, the, rooster, abe, the, rooster, do, not, look, happy, but, he, be, happy, okay, abe, look, the, rooster, fell, off, the, barn, be, he, happy, now, he, be, not, how, come]	[(okay, NN), (i, NN), (will, MD), (try, VB), (the, DT), (rooster, NN), (abe, VBD), (the, DT), (rooster, NN), (does, VBZ), (not, RB), (look, VB), (happy, JJ), (but, CC), (he, PRP), (is, VBZ), (happy, JJ), (okay, IN), (abe, JJ), (look, VBP), (the, DT), (rooster, NN), (fell, VBD), (off, RP), (the, DT), (barn, NN), (is, VBZ), (he, PRP), (happy, JJ), (now, RB), (he, PRP), (is, VBZ), (not, RB), (how, WRB), (come, VB)]	[(okay, NN), (i, NN), (will, MD), (try, VB), (the, DT), (rooster, NN), (abe, VBD), (the, DT), (rooster, NN), (do, VBP), (not, RB), (look, VB), (happy, JJ), (but, CC), (he, PRP), (be, VB), (happy, JJ), (okay, JJ), (abe, NN), (look, VBP), (the, DT), (rooster, NN), (fell, VBD), (off, RP), (the, DT), (barn, NN), (be, VB), (he, PRP), (happy, JJ), (now, RB), (he, PRP), (be, VB), (not, RB), (how, WRB), (come, VB)]	time9-cond1.txt	time9-time105-cond1
10	kid	i hope it will because i'm so hungry dad this is a sharp needle	[i, hope, it, will, because, i, am, so, hungry, dad, this, is, a, sharp, needle]	[i, hope, it, will, because, i, be, so, hungry, dad, this, be, a, sharp, needle]	[(i, NNS), (hope, VBP), (it, PRP), (will, MD), (because, VB), (i, NN), (am, VBP), (so, RB), (hungry, JJ), (dad, NN), (this, DT), (is, VBZ), (a, DT), (sharp, JJ), (needle, NN)]	[(i, NNS), (hope, VBP), (it, PRP), (will, MD), (because, VB), (i, NN), (be, VB), (so, RB), (hungry, JJ), (dad, NN), (this, DT), (be, VB), (a, DT), (sharp, JJ), (needle, NN)]	time105-cond1.txt	time9-time105-cond1
12	cgv	okay abe here's a turtle	[okay, abe, here, 's, a, turtle]	[okay, abe, here, 's, a, turtle]	[(okay, NN), (abe, NN), (here, RB), ('s, VBZ), (a, DT), (turtle, NN)]	[(okay, NN), (abe, NN), (here, RB), ('s, VBZ), (a, DT), (turtle, NN)]	time9-cond1.txt	time9-time105-cond1
12	kid	it's a needle	[it, is, a, needle]	[it, be, a, needle]	[(it, PRP), (is, VBZ), (a, DT), (needle, JJ)]	[(it, PRP), (be, VB), (a, DT), (needle, JJ)]	time105-cond1.txt	time9-time105-cond1
14	cgv	the turtle's happy now look here's a bunny the bunny looks sad	[the, turtle, 's, happy, now, look, here, 's, a, bunny, the, bunny, looks, sad]	[the, turtle, 's, happy, now, look, here, 's, a, bunny, the, bunny, look, sad]	[(the, DT), (turtle, NN), ('s, POS), (happy, JJ), (now, RB), (look, VBP), (here, RB), ('s, VBZ), (a, DT), (bunny, NN), (the, DT), (bunny, NN), (looks, VBZ), (sad, JJ)]	[(the, DT), (turtle, NN), ('s, POS), (happy, JJ), (now, RB), (look, VBP), (here, RB), ('s, VBZ), (a, DT), (bunny, NN), (the, DT), (bunny, JJ), (look, NN), (sad, JJ)]	time9-cond1.txt	time9-time105-cond1
14	kid	they don't hurt when they're in a pin cushion	[they, do, not, hurt, when, they, are, in, a, pin, cushion]	[they, do, not, hurt, when, they, be, in, a, pin, cushion]	[(they, PRP), (do, VBP), (not, RB), (hurt, VB), (when, WRB), (they, PRP), (are, VBP), (in, IN), (a, DT), (pin, NN), (cushion, NN)]	[(they, PRP), (do, VBP), (not, RB), (hurt, VB), (when, WRB), (they, PRP), (be, VB), (in, IN), (a, DT), (pin, NN), (cushion, NN)]	time105-cond1.txt	time9-time105-cond1
16	cgv	he's happy but he looks sad	[he, is, happy, but, he, looks, sad]	[he, be, happy, but, he, look, sad]	[(he, PRP), (is, VBZ), (happy, JJ), (but, CC), (he, PRP), (looks, VBZ), (sad, JJ)]	[(he, PRP), (be, VB), (happy, JJ), (but, CC), (he, PRP), (look, VBZ), (sad, JJ)]	time9-cond1.txt	time9-time105-cond1
16	kid	except what is it	[except, what, is, it]	[except, what, be, it]	[(except, IN), (what, WP), (is, VBZ), (it, PRP)]	[(except, IN), (what, WP), (be, VB), (it, PRP)]	time105-cond1.txt	time9-time105-cond1
18	cgv	okay i can't argue with that	[okay, i, can, not, argue, with, that]	[okay, i, can, not, argue, with, that]	[(okay, IN), (i, NNS), (can, MD), (not, RB), (argue, VB), (with, IN), (that, DT)]	[(okay, IN), (i, NNS), (can, MD), (not, RB), (argue, VB), (with, IN), (that, DT)]	time9-cond1.txt	time9-time105-cond1
18	kid	played with jason	[played, with, jason]	[play, with, jason]	[(played, VBN), (with, IN), (jason, NN)]	[(play, NN), (with, IN), (jason, NN)]	time105-cond1.txt	time9-time105-cond1
20	cgv	 the rooster fell down is he happy now that he fell down what is he	[the, rooster, fell, down, is, he, happy, now, that, he, fell, down, what, is, he]	[the, rooster, fell, down, be, he, happy, now, that, he, fell, down, what, be, he]	[(the, DT), (rooster, NN), (fell, VBD), (down, RB), (is, VBZ), (he, PRP), (happy, JJ), (now, RB), (that, IN), (he, PRP), (fell, VBD), (down, RP), (what, WP), (is, VBZ), (he, PRP)]	[(the, DT), (rooster, NN), (fell, VBD), (down, RB), (be, VB), (he, PRP), (happy, JJ), (now, RB), (that, IN), (he, PRP), (fell, VBD), (down, RP), (what, WP), (be, VB), (he, PRP)]	time9-cond1.txt	time9-time105-cond1
20	kid	that was a bigwheel	[that, was, a, pinwheel]	[that, be, a, pinwheel]	[(that, DT), (was, VBD), (a, DT), (pinwheel, NN)]	[(that, DT), (be, VB), (a, DT), (pinwheel, NN)]	time105-cond1.txt	time9-time105-cond1
22	cgv	you sure did	[you, sure, did]	[you, sure, do]	[(you, PRP), (sure, VBP), (did, VBD)]	[(you, PRP), (sure, VBP), (do, VB)]	time9-cond1.txt	time9-time105-cond1
22	kid	 and then i comedn in to get my truck because that was paul's bigwheel no stacie's that was stacie's bigwheel paul was riding it	[and, then, i, comedy, in, to, get, my, truck, because, that, was, paul, 's, pinwheel, no, stacie, 's, that, was, stacie, 's, pinwheel, paul, was, riding, it]	[and, then, i, comedy, in, to, get, my, truck, because, that, be, paul, 's, pinwheel, no, stacie, 's, that, be, stacie, 's, pinwheel, paul, be, rid, it]	[(and, CC), (then, RB), (i, VB), (comedy, NN), (in, IN), (to, TO), (get, VB), (my, PRP$), (truck, NN), (because, IN), (that, DT), (was, VBD), (paul, NN), ('s, POS), (pinwheel, NN), (no, DT), (stacie, NN), ('s, POS), (that, DT), (was, VBD), (stacie, NN), ('s, POS), (pinwheel, NN), (paul, NN), (was, VBD), (riding, VBG), (it, PRP)]	[(and, CC), (then, RB), (i, VB), (comedy, NN), (in, IN), (to, TO), (get, VB), (my, PRP$), (truck, NN), (because, IN), (that, DT), (be, VB), (paul, NN), ('s, POS), (pinwheel, NN), (no, DT), (stacie, NN), ('s, POS), (that, IN), (be, VB), (stacie, VBN), ('s, POS), (pinwheel, NN), (paul, NN), (be, VB), (rid, JJ), (it, PRP)]	time105-cond1.txt	time9-time105-cond1
24	cgv	okay daddy wants to try something else	[okay, daddy, wants, to, try, something, else]	[okay, daddy, want, to, try, something, else]	[(okay, NN), (daddy, NN), (wants, VBZ), (to, TO), (try, VB), (something, NN), (else, RB)]	[(okay, NNS), (daddy, VBP), (want, VBP), (to, TO), (try, VB), (something, NN), (else, RB)]	time9-cond1.txt	time9-time105-cond1
24	kid	cut in half daddy these could stick together	[cut, in, half, daddy, these, could, stick, together]	[cut, in, half, daddy, these, could, stick, together]	[(cut, NN), (in, IN), (half, NN), (daddy, NN), (these, DT), (could, MD), (stick, VB), (together, RB)]	[(cut, NN), (in, IN), (half, NN), (daddy, NN), (these, DT), (could, MD), (stick, VB), (together, RB)]	time105-cond1.txt	time9-time105-cond1
