original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
1	cgv	okay which one do you want first	[okay, which, one, do, you, want, first]	[okay, which, one, do, you, want, first]	[(okay, NN), (which, WDT), (one, CD), (do, VBP), (you, PRP), (want, VB), (first, JJ)]	[(okay, NN), (which, WDT), (one, CD), (do, VBP), (you, PRP), (want, VB), (first, JJ)]	time122-cond1.txt	time122-time102-cond1
0	kid	except i don't know how either i don't know how we got hot water with red in it and green in it except i wanted to use green so i and i used red i mean orange and then robb's daddy came and i just told the teacher and then and then i just brought it home	[except, i, do, not, know, how, either, i, do, not, know, how, we, got, hot, water, with, red, in, it, and, green, in, it, except, i, wanted, to, use, green, so, i, and, i, used, red, i, mean, orange, and, then, robb, 's, daddy, came, and, i, just, told, the, teacher, and, then, and, then, i, just, brought, it, home]	[except, i, do, not, know, how, either, i, do, not, know, how, we, get, hot, water, with, red, in, it, and, green, in, it, except, i, want, to, use, green, so, i, and, i, use, red, i, mean, orange, and, then, robb, 's, daddy, come, and, i, just, tell, the, teacher, and, then, and, then, i, just, bring, it, home]	[(except, IN), (i, NNS), (do, VBP), (not, RB), (know, VB), (how, WRB), (either, DT), (i, NN), (do, VBP), (not, RB), (know, VB), (how, WRB), (we, PRP), (got, VBD), (hot, JJ), (water, NN), (with, IN), (red, JJ), (in, IN), (it, PRP), (and, CC), (green, JJ), (in, IN), (it, PRP), (except, IN), (i, RB), (wanted, VBD), (to, TO), (use, VB), (green, JJ), (so, IN), (i, JJ), (and, CC), (i, NN), (used, VBN), (red, JJ), (i, JJ), (mean, VBP), (orange, NN), (and, CC), (then, RB), (robb, VB), ('s, POS), (daddy, JJ), (came, VBD), (and, CC), (i, NN), (just, RB), (told, VBD), (the, DT), (teacher, NN), (and, CC), (then, RB), (and, CC), (then, RB), (i, VB), (just, RB), (brought, VBN), (it, PRP), (home, NN)]	[(except, IN), (i, NNS), (do, VBP), (not, RB), (know, VB), (how, WRB), (either, DT), (i, NN), (do, VBP), (not, RB), (know, VB), (how, WRB), (we, PRP), (get, VBP), (hot, JJ), (water, NN), (with, IN), (red, JJ), (in, IN), (it, PRP), (and, CC), (green, JJ), (in, IN), (it, PRP), (except, IN), (i, NN), (want, VBP), (to, TO), (use, VB), (green, JJ), (so, IN), (i, JJ), (and, CC), (i, JJ), (use, NN), (red, VBD), (i, JJ), (mean, VBP), (orange, NN), (and, CC), (then, RB), (robb, VB), ('s, POS), (daddy, JJ), (come, NN), (and, CC), (i, VB), (just, RB), (tell, VB), (the, DT), (teacher, NN), (and, CC), (then, RB), (and, CC), (then, RB), (i, VB), (just, RB), (bring, VB), (it, PRP), (home, NN)]	time102-cond1.txt	time122-time102-cond1
3	cgv	which one	[which, one]	[which, one]	[(which, WDT), (one, NN)]	[(which, WDT), (one, NN)]	time122-cond1.txt	time122-time102-cond1
2	kid	it wasn't	[it, was, not]	[it, be, not]	[(it, PRP), (was, VBD), (not, RB)]	[(it, PRP), (be, VB), (not, RB)]	time102-cond1.txt	time122-time102-cond1
5	cgv	because we picked it and flowers die after you pick em	[because, we, picked, it, and, flowers, die, after, you, pick, em]	[because, we, pick, it, and, flower, die, after, you, pick, em]	[(because, IN), (we, PRP), (picked, VBD), (it, PRP), (and, CC), (flowers, NNS), (die, VBP), (after, IN), (you, PRP), (pick, VBP), (em, VB)]	[(because, IN), (we, PRP), (pick, VBP), (it, PRP), (and, CC), (flower, VB), (die, NN), (after, IN), (you, PRP), (pick, VBP), (em, VB)]	time122-cond1.txt	time122-time102-cond1
4	kid	what mom	[what, mom]	[what, mom]	[(what, WP), (mom, NN)]	[(what, WP), (mom, NN)]	time102-cond1.txt	time122-time102-cond1
7	cgv	do you want some milk	[do, you, want, some, milk]	[do, you, want, some, milk]	[(do, VBP), (you, PRP), (want, VB), (some, DT), (milk, NN)]	[(do, VBP), (you, PRP), (want, VB), (some, DT), (milk, NN)]	time122-cond1.txt	time122-time102-cond1
6	kid	robb's dad took us there robb's dad took us to school robb's dad	[robb, 's, dad, took, us, there, robb, 's, dad, took, us, to, school, robb, 's, dad]	[robb, 's, dad, take, u, there, robb, 's, dad, take, u, to, school, robb, 's, dad]	[(robb, NN), ('s, POS), (dad, NN), (took, VBD), (us, PRP), (there, EX), (robb, VBP), ('s, POS), (dad, NN), (took, VBD), (us, PRP), (to, TO), (school, NN), (robb, NN), ('s, POS), (dad, NN)]	[(robb, NN), ('s, POS), (dad, NNS), (take, VBP), (u, JJ), (there, EX), (robb, NN), ('s, POS), (dad, NNS), (take, VBP), (u, JJ), (to, TO), (school, NN), (robb, NN), ('s, POS), (dad, NN)]	time102-cond1.txt	time122-time102-cond1
9	cgv	it's too hot for hot chocolate how about milk do you want toast first	[it, is, too, hot, for, hot, chocolate, how, about, milk, do, you, want, toast, first]	[it, be, too, hot, for, hot, chocolate, how, about, milk, do, you, want, toast, first]	[(it, PRP), (is, VBZ), (too, RB), (hot, JJ), (for, IN), (hot, JJ), (chocolate, NN), (how, WRB), (about, IN), (milk, NN), (do, VBP), (you, PRP), (want, VB), (toast, IN), (first, JJ)]	[(it, PRP), (be, VB), (too, RB), (hot, JJ), (for, IN), (hot, JJ), (chocolate, NN), (how, WRB), (about, IN), (milk, NN), (do, VBP), (you, PRP), (want, VB), (toast, IN), (first, JJ)]	time122-cond1.txt	time122-time102-cond1
8	kid	no he gave us piggyback rides and then on the bus	[no, he, gave, us, piggyback, rides, and, then, on, the, bus]	[no, he, give, u, piggyback, ride, and, then, on, the, bus]	[(no, DT), (he, PRP), (gave, VBD), (us, PRP), (piggyback, NN), (rides, NNS), (and, CC), (then, RB), (on, IN), (the, DT), (bus, NN)]	[(no, DT), (he, PRP), (give, VB), (u, JJ), (piggyback, NN), (ride, NN), (and, CC), (then, RB), (on, IN), (the, DT), (bus, NN)]	time102-cond1.txt	time122-time102-cond1
