original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
0	cgv	well hurry abe it's time to eat are you ready	[well, hurry, abe, it, is, time, to, eat, are, you, ready]	[well, hurry, abe, it, be, time, to, eat, be, you, ready]	[(well, RB), (hurry, RB), (abe, VB), (it, PRP), (is, VBZ), (time, NN), (to, TO), (eat, VB), (are, VBP), (you, PRP), (ready, JJ)]	[(well, RB), (hurry, RB), (abe, VB), (it, PRP), (be, VB), (time, NN), (to, TO), (eat, VB), (be, VB), (you, PRP), (ready, JJ)]	time200-cond1.txt	time200-time2-cond1
0	kid	i want ta poopoo	[i, want, ta, poop]	[i, want, ta, poop]	[(i, NN), (want, VBP), (ta, NN), (poop, NN)]	[(i, NN), (want, VBP), (ta, NN), (poop, NN)]	time2-cond1.txt	time200-time2-cond1
2	cgv	i'm coming over there i'm bringing your stuff  what a spooky halloween picture	[i, am, coming, over, there, i, am, bringing, your, stuff, what, a, spooky, halloween, picture]	[i, be, come, over, there, i, be, bring, your, stuff, what, a, spooky, halloween, picture]	[(i, NN), (am, VBP), (coming, VBG), (over, IN), (there, EX), (i, JJ), (am, VBP), (bringing, VBG), (your, PRP$), (stuff, NN), (what, WP), (a, DT), (spooky, NN), (halloween, JJ), (picture, NN)]	[(i, RB), (be, VB), (come, VBN), (over, IN), (there, EX), (i, JJ), (be, VB), (bring, VBG), (your, PRP$), (stuff, NN), (what, WP), (a, DT), (spooky, NN), (halloween, JJ), (picture, NN)]	time200-cond1.txt	time200-time2-cond1
2	kid	i hurt myself	[i, hurt, myself]	[i, hurt, myself]	[(i, JJ), (hurt, VBD), (myself, PRP)]	[(i, JJ), (hurt, VBD), (myself, PRP)]	time2-cond1.txt	time200-time2-cond1
4	cgv	how neat	[how, neat]	[how, neat]	[(how, WRB), (neat, JJ)]	[(how, WRB), (neat, JJ)]	time200-cond1.txt	time200-time2-cond1
4	kid	i poopooed	[i, proposed]	[i, propose]	[(i, NNS), (proposed, VBD)]	[(i, NN), (propose, VBP)]	time2-cond1.txt	time200-time2-cond1
6	cgv	i put it on the table for you to sprinkle on	[i, put, it, on, the, table, for, you, to, sprinkle, on]	[i, put, it, on, the, table, for, you, to, sprinkle, on]	[(i, NN), (put, VBD), (it, PRP), (on, IN), (the, DT), (table, NN), (for, IN), (you, PRP), (to, TO), (sprinkle, VB), (on, IN)]	[(i, NN), (put, VBD), (it, PRP), (on, IN), (the, DT), (table, NN), (for, IN), (you, PRP), (to, TO), (sprinkle, VB), (on, IN)]	time200-cond1.txt	time200-time2-cond1
6	kid	i poopooed saw around do that and break it	[i, proposed, saw, around, do, that, and, break, it]	[i, propose, saw, around, do, that, and, break, it]	[(i, NNS), (proposed, VBD), (saw, NN), (around, RB), (do, VBP), (that, DT), (and, CC), (break, VB), (it, PRP)]	[(i, NN), (propose, VBP), (saw, NN), (around, RB), (do, VBP), (that, DT), (and, CC), (break, VB), (it, PRP)]	time2-cond1.txt	time200-time2-cond1
8	cgv	you get milk at dinner i'll take water	[you, get, milk, at, dinner, i, will, take, water]	[you, get, milk, at, dinner, i, will, take, water]	[(you, PRP), (get, VBP), (milk, VBN), (at, IN), (dinner, NN), (i, NN), (will, MD), (take, VB), (water, NN)]	[(you, PRP), (get, VBP), (milk, VBN), (at, IN), (dinner, NN), (i, NN), (will, MD), (take, VB), (water, NN)]	time200-cond1.txt	time200-time2-cond1
8	kid	 i like to go george in texas	[i, like, to, go, george, in, texas]	[i, like, to, go, george, in, texas]	[(i, NNS), (like, VBP), (to, TO), (go, VB), (george, NN), (in, IN), (texas, NN)]	[(i, NNS), (like, VBP), (to, TO), (go, VB), (george, NN), (in, IN), (texas, NN)]	time2-cond1.txt	time200-time2-cond1
10	cgv	mom should drink milk right mom right abe yeah so you better drink more milk mom i drink enough	[mom, should, drink, milk, right, mom, right, abe, yeah, so, you, better, drink, more, milk, mom, i, drink, enough]	[mom, should, drink, milk, right, mom, right, abe, yeah, so, you, good, drink, more, milk, mom, i, drink, enough]	[(mom, NN), (should, MD), (drink, VB), (milk, NN), (right, RB), (mom, RB), (right, JJ), (abe, NN), (yeah, NNS), (so, IN), (you, PRP), (better, JJR), (drink, VB), (more, JJR), (milk, NN), (mom, NN), (i, JJ), (drink, VBP), (enough, JJ)]	[(mom, NN), (should, MD), (drink, VB), (milk, NN), (right, RB), (mom, RB), (right, JJ), (abe, NN), (yeah, NNS), (so, IN), (you, PRP), (good, JJ), (drink, VB), (more, JJR), (milk, NN), (mom, NN), (i, JJ), (drink, VBP), (enough, JJ)]	time200-cond1.txt	time200-time2-cond1
10	kid	what that for georgie and porgie pudding and pie make those girls make them cry	[what, that, for, georgie, and, forgive, pudding, and, pie, make, those, girls, make, them, cry]	[what, that, for, georgie, and, forgive, pudding, and, pie, make, those, girl, make, them, cry]	[(what, WP), (that, IN), (for, IN), (georgie, NN), (and, CC), (forgive, JJ), (pudding, NN), (and, CC), (pie, NNS), (make, VBP), (those, DT), (girls, NNS), (make, VBP), (them, PRP), (cry, NN)]	[(what, WP), (that, IN), (for, IN), (georgie, NN), (and, CC), (forgive, JJ), (pudding, NN), (and, CC), (pie, NNS), (make, VBP), (those, DT), (girl, NNS), (make, VBP), (them, PRP), (cry, NN)]	time2-cond1.txt	time200-time2-cond1
12	cgv	what is it	[what, is, it]	[what, be, it]	[(what, WP), (is, VBZ), (it, PRP)]	[(what, WP), (be, VB), (it, PRP)]	time200-cond1.txt	time200-time2-cond1
12	kid	playing game	[playing, game]	[playing, game]	[(playing, NN), (game, NN)]	[(playing, NN), (game, NN)]	time2-cond1.txt	time200-time2-cond1
14	cgv	what about wizards	[what, about, wizards]	[what, about, wizard]	[(what, WP), (about, IN), (wizards, NNS)]	[(what, WP), (about, IN), (wizard, NN)]	time200-cond1.txt	time200-time2-cond1
14	kid	i don't want to	[i, do, not, want, to]	[i, do, not, want, to]	[(i, NNS), (do, VBP), (not, RB), (want, VB), (to, TO)]	[(i, NNS), (do, VBP), (not, RB), (want, VB), (to, TO)]	time2-cond1.txt	time200-time2-cond1
16	cgv	 did barb tell you that you might start going on field trips to museums and stuff	[did, barb, tell, you, that, you, might, start, going, on, field, trips, to, museums, and, stuff]	[do, barb, tell, you, that, you, might, start, go, on, field, trip, to, museum, and, stuff]	[(did, VBD), (barb, VB), (tell, NN), (you, PRP), (that, IN), (you, PRP), (might, MD), (start, VB), (going, VBG), (on, IN), (field, NN), (trips, NNS), (to, TO), (museums, NNS), (and, CC), (stuff, NN)]	[(do, VB), (barb, NNS), (tell, VB), (you, PRP), (that, IN), (you, PRP), (might, MD), (start, VB), (go, VB), (on, IN), (field, NN), (trip, NN), (to, TO), (museum, NN), (and, CC), (stuff, NN)]	time200-cond1.txt	time200-time2-cond1
16	kid	i don't want those	[i, do, not, want, those]	[i, do, not, want, those]	[(i, NNS), (do, VBP), (not, RB), (want, VB), (those, DT)]	[(i, NNS), (do, VBP), (not, RB), (want, VB), (those, DT)]	time2-cond1.txt	time200-time2-cond1
18	cgv	where your class goes out and goes to museums zoos and stuff so instead of always being in your classrooms sometimes you'll get to go out and do new things	[where, your, class, goes, out, and, goes, to, museums, zoos, and, stuff, so, instead, of, always, being, in, your, classrooms, sometimes, you, will, get, to, go, out, and, do, new, things]	[where, your, class, go, out, and, go, to, museums, zoo, and, stuff, so, instead, of, always, be, in, your, classroom, sometimes, you, will, get, to, go, out, and, do, new, thing]	[(where, WRB), (your, PRP$), (class, NN), (goes, VBZ), (out, RP), (and, CC), (goes, VBZ), (to, TO), (museums, VB), (zoos, NN), (and, CC), (stuff, NN), (so, RB), (instead, RB), (of, IN), (always, RB), (being, VBG), (in, IN), (your, PRP$), (classrooms, NNS), (sometimes, RB), (you, PRP), (will, MD), (get, VB), (to, TO), (go, VB), (out, RP), (and, CC), (do, VB), (new, JJ), (things, NNS)]	[(where, WRB), (your, PRP$), (class, NN), (go, VB), (out, RB), (and, CC), (go, VB), (to, TO), (museums, VB), (zoo, NN), (and, CC), (stuff, NN), (so, RB), (instead, RB), (of, IN), (always, RB), (be, VB), (in, IN), (your, PRP$), (classroom, NN), (sometimes, RB), (you, PRP), (will, MD), (get, VB), (to, TO), (go, VB), (out, RP), (and, CC), (do, VB), (new, JJ), (thing, NN)]	time200-cond1.txt	time200-time2-cond1
18	kid	two three he falledn	[two, three, he, fallen]	[two, three, he, fall]	[(two, CD), (three, CD), (he, PRP), (fallen, VBD)]	[(two, CD), (three, CD), (he, PRP), (fall, VB)]	time2-cond1.txt	time200-time2-cond1
20	cgv	where did you see those	[where, did, you, see, those]	[where, do, you, see, those]	[(where, WRB), (did, VBD), (you, PRP), (see, VBP), (those, DT)]	[(where, WRB), (do, VB), (you, PRP), (see, VB), (those, DT)]	time200-cond1.txt	time200-time2-cond1
20	kid	camel pig and the donkey	[camel, pig, and, the, donkey]	[camel, pig, and, the, donkey]	[(camel, NN), (pig, NN), (and, CC), (the, DT), (donkey, NN)]	[(camel, NN), (pig, NN), (and, CC), (the, DT), (donkey, NN)]	time2-cond1.txt	time200-time2-cond1
22	cgv	 with the tops	[with, the, tops]	[with, the, top]	[(with, IN), (the, DT), (tops, NNS)]	[(with, IN), (the, DT), (top, NN)]	time200-cond1.txt	time200-time2-cond1
22	kid	i didn't kick the bucket that's large what's the donkey say	[i, did, not, kick, the, bucket, that, is, large, what, is, the, donkey, say]	[i, do, not, kick, the, bucket, that, be, large, what, be, the, donkey, say]	[(i, NN), (did, VBD), (not, RB), (kick, VB), (the, DT), (bucket, NN), (that, WDT), (is, VBZ), (large, JJ), (what, WP), (is, VBZ), (the, DT), (donkey, NNS), (say, VBP)]	[(i, NNS), (do, VBP), (not, RB), (kick, VB), (the, DT), (bucket, NN), (that, IN), (be, VB), (large, JJ), (what, WP), (be, VB), (the, DT), (donkey, NNS), (say, VBP)]	time2-cond1.txt	time200-time2-cond1
