original_index	participant	content	token	lemma	tagged_token	tagged_lemma	original_file	file
1	cgv	i'm looking	[i, am, looking]	[i, be, look]	[(i, NN), (am, VBP), (looking, VBG)]	[(i, NN), (be, VB), (look, NN)]	time81-cond1.txt	time81-time174-cond1
1	kid	looking at this book	[looking, at, this, book]	[look, at, this, book]	[(looking, VBG), (at, IN), (this, DT), (book, NN)]	[(look, NN), (at, IN), (this, DT), (book, NN)]	time174-cond1.txt	time81-time174-cond1
3	cgv	gee i don't see it anywhere do you	[gee, i, do, not, see, it, anywhere, do, you]	[gee, i, do, not, see, it, anywhere, do, you]	[(gee, NN), (i, NNS), (do, VBP), (not, RB), (see, VB), (it, PRP), (anywhere, RB), (do, VBP), (you, PRP)]	[(gee, NN), (i, NNS), (do, VBP), (not, RB), (see, VB), (it, PRP), (anywhere, RB), (do, VBP), (you, PRP)]	time81-cond1.txt	time81-time174-cond1
3	kid	remember that guy	[remember, that, guy]	[remember, that, guy]	[(remember, VB), (that, IN), (guy, NN)]	[(remember, VB), (that, IN), (guy, NN)]	time174-cond1.txt	time81-time174-cond1
5	cgv	where did what go	[where, did, what, go]	[where, do, what, go]	[(where, WRB), (did, VBD), (what, WP), (go, VB)]	[(where, WRB), (do, VB), (what, WP), (go, VB)]	time81-cond1.txt	time81-time174-cond1
5	kid	yep have you saw my other comic book since tonight	[yep, have, you, saw, my, other, comic, book, since, tonight]	[yep, have, you, saw, my, other, comic, book, since, tonight]	[(yep, NNS), (have, VBP), (you, PRP), (saw, VBN), (my, PRP$), (other, JJ), (comic, JJ), (book, NN), (since, IN), (tonight, NN)]	[(yep, NNS), (have, VBP), (you, PRP), (saw, VBN), (my, PRP$), (other, JJ), (comic, JJ), (book, NN), (since, IN), (tonight, NN)]	time174-cond1.txt	time81-time174-cond1
7	cgv	where did you see it last where did you see the top last	[where, did, you, see, it, last, where, did, you, see, the, top, last]	[where, do, you, see, it, last, where, do, you, see, the, top, last]	[(where, WRB), (did, VBD), (you, PRP), (see, VB), (it, PRP), (last, JJ), (where, WRB), (did, VBD), (you, PRP), (see, VB), (the, DT), (top, JJ), (last, JJ)]	[(where, WRB), (do, VB), (you, PRP), (see, VB), (it, PRP), (last, JJ), (where, WRB), (do, VBP), (you, PRP), (see, VB), (the, DT), (top, JJ), (last, JJ)]	time81-cond1.txt	time81-time174-cond1
7	kid	yeah since last night	[yeah, since, last, night]	[yeah, since, last, night]	[(yeah, NN), (since, IN), (last, JJ), (night, NN)]	[(yeah, NN), (since, IN), (last, JJ), (night, NN)]	time174-cond1.txt	time81-time174-cond1
9	cgv	when you what	[when, you, what]	[when, you, what]	[(when, WRB), (you, PRP), (what, WP)]	[(when, WRB), (you, PRP), (what, WP)]	time81-cond1.txt	time81-time174-cond1
9	kid	 i don't know how we are maybe by the train maybe by the airplane maybe by the car	[i, do, not, know, how, we, are, maybe, by, the, train, maybe, by, the, airplane, maybe, by, the, car]	[i, do, not, know, how, we, be, maybe, by, the, train, maybe, by, the, airplane, maybe, by, the, car]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (how, WRB), (we, PRP), (are, VBP), (maybe, RB), (by, IN), (the, DT), (train, NN), (maybe, RB), (by, IN), (the, DT), (airplane, NN), (maybe, RB), (by, IN), (the, DT), (car, NN)]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (how, WRB), (we, PRP), (be, VB), (maybe, RB), (by, IN), (the, DT), (train, NN), (maybe, RB), (by, IN), (the, DT), (airplane, NN), (maybe, RB), (by, IN), (the, DT), (car, NN)]	time174-cond1.txt	time81-time174-cond1
11	cgv	what does that mean	[what, does, that, mean]	[what, do, that, mean]	[(what, WP), (does, VBZ), (that, DT), (mean, VB)]	[(what, WP), (do, VBP), (that, DT), (mean, VB)]	time81-cond1.txt	time81-time174-cond1
11	kid	maybe one thing maybe something	[maybe, one, thing, maybe, something]	[maybe, one, thing, maybe, something]	[(maybe, RB), (one, CD), (thing, NN), (maybe, RB), (something, NN)]	[(maybe, RB), (one, CD), (thing, NN), (maybe, RB), (something, NN)]	time174-cond1.txt	time81-time174-cond1
