participant	content
cgv	I sure would like to see what you made.
kid	we are making a pillow for Grandma.
cgv	what are you making.
kid	a pillow.
cgv	oh I see a pillow.
kid	you like a pillow.
kid	oh I found a hole you get out of this.
cgv	what.
kid	you get some more yarn.
cgv	oh okay.
kid	what's for your birthday gift.
cgv	I don't know what are you going to get me for my birthday.
kid	a birthday gift.
cgv	what kind.
kid	I don't know.
cgv	will you tell me when you get home what it is.
kid	then you can open it.
cgv	okay I'll open it then.
cgv	no Daddy has to wait until Saturday to open his gift.
kid	I can open mine too Saturday.
cgv	your birthday doesn't come until December fifteenth.
cgv	Abe what would you like for your birthday.
kid	I don't know I want a Snoopy toothbrush.
cgv	a Snoopy toothbrush.
kid	uhhuh I wan(t) (t)a poo+poo.
cgv	you need to poop.
kid	uhhuh.
cgv	hurry we have to go to the store pretty soon.
kid	and get a birthday present for Daddy and a birthday present for me right.
cgv	we'll see let's get dressed here's your shirt are you done pooping.
kid	uhhuh will you wipe my bottom.
cgv	I sure will here's your shirt.
kid	I don't wan(t) (t)a wear that I don't wan(t) (t)a wear that one.
cgv	how about this shirt.
kid	I want you wipe my bottom first.
cgv	I will.
kid	I'm done pooping wipe my bottom now.
cgv	okay here you go.
kid	I don't wan(t) (t)a wear my striped shirt.
cgv	oh I think you look real pretty in it it makes your hair look real blond.
kid	I don't wan(t) (t)a wear that thing I don't wan(t) (t)a wear that thing.
cgv	you can take it off as soon as we get home okay.
kid	I wan(t) (t)a wear my other shirt and my blue+jeans.
cgv	all of your other clothes are dirty let's wear this to the store and you can take it off as soon as we get home okay.
kid	I wan(t) (t)a wear a different shirt.
cgv	huh.
kid	I wan(t) (t)a wear a different shirt when we get home.
cgv	okay how about Mickey Mouse.
kid	no.
cgv	pajama tops.
kid	no I wan(t) (t)a put a different shirt I wan(t) (t)a put a different shirt on.
cgv	a striped shirt.
kid	no a different shirt.
cgv	just a different shirt.
kid	uhhuh.
cgv	okay.
kid	I don't wan(t) (t)a go at the store.
cgv	we have ta go get daddy's gift don't you wan(t) (t)a go.
kid	uhhuh.
cgv	you know what else I'd like to do.
kid	uhhuh.
cgv	I'd like to go to the library I guess that we can do that tomorrow.
kid	I wan(t) (t)a do that now.
cgv	would you like to go tonight.
kid	yeah let's go tonight.
cgv	we'll see if we can make it.
kid	you'll have ta call first.
cgv	that's a good idea that way we can make sure that it's open.
kid	it's not closed today.
cgv	hunhunh are you going to wear your jacket.
kid	hunhunh I'm warm you get me a birthday gift too.
cgv	what.
kid	you get me a birthday gift.
cgv	you want me to get you a birthday gift.
kid	uhhuh.
cgv	okay I'll see what I can do what would you like.
kid	I want a birthday present for a birthday gift I want a birthday present for a birthday gift.
cgv	I'll get you a surprise okay.
kid	I want something I want a birthday present for birthday gift I want something.
cgv	huh.
kid	I want a birthday present for a birthday gift.
cgv	okay.
kid	I like uh I like your tiny pockets.
cgv	you like my tiny pockets.
kid	uhhuh.
cgv	I'm glad let's get ready to go do you want to wear your wind+breaker.
kid	uhhuh.
cgv	let's go.
cgv	goodbye how about a kiss.
kid	no you don't get a big kiss I wan(t) (t)a give you some skin.
cgv	okay now let me give you some skin did that burn.
kid	no.
cgv	oh well goodbye.
kid	bye I wan(t) (t)a get something.
cgv	are you back from the store.
kid	uhhuh.
cgv	did you get me something.
kid	uhhuh.
cgv	what.
kid	we get we get +....
cgv	we have to wait until Saturday Dad.
cgv	oh I want it now.
kid	Saturday.
cgv	Saturday.
kid	uhhuh Daddy's don't cry.
cgv	I do.
kid	hunhunh you don't cry you are not a baby.
cgv	I'm not.
kid	hunhunh you are a Daddy.
cgv	oh.
kid	so you have ta stop crying.
cgv	did you have fun at the store.
kid	I want ice cream I want ice cream Mommy.
cgv	tell Dad what we did at the store.
kid	we got ice cream for me.
cgv	really.
kid	uhhuh ice cream for we can share it.
cgv	oh ice cream so we can share it.
kid	uhhuh.
cgv	that's a good idea.
kid	ice cream for me and we can share it.
cgv	are you going to have some now.
cgv	no I have to do dishes first.
kid	no no dishes first why you have ta do dishes.
cgv	because they weren't done when I got home.
cgv	did you expect them to be.
cgv	uhhuh did you tell Daddy that you smiled big for your picture.
kid	I really smiled big for my picture.
cgv	that's good.
kid	the man said +"/..
kid	+" what's your name.
kid	and and I said +"/..
kid	+" Abe.
cgv	that's good too.
kid	I need milkie.
cgv	here you go.
kid	thank you I was good at the store.
cgv	you were.
kid	uhhuh I was happy when we got ice cream for me yesterday I didn't get some on Saturday we will make oatmeal cookies and we needed brown sugar and we got medicine.
cgv	you got medicine.
kid	uhhuh.
cgv	how come.
kid	because for our doctor.
cgv	the doctor said that I should take it didn't he.
kid	uhhuh I wan(t) (t)a see what kind.
cgv	it's called &m.
kid	I wan(t) (t)a see what's in it.
cgv	they're just little yellow pills.
kid	I wan(t) (t)a see I wan(t) (t)a see what colors are.
cgv	they're yellow.
kid	I wan(t) (t)a eat one.
cgv	no you can't eat these you can eat your vitamins.
kid	why they are yellow.
cgv	because of all the chemicals that they put in it.
kid	you like yellow pills.
cgv	well if they make me better then I'll like them did you tell Daddy that you saw a little infant at the store too.
kid	I saw a little infant at the store too.
cgv	what was she doing.
kid	her was a baby.
cgv	oh she was just being a baby.
kid	uhhuh and a big baby and a little baby.
cgv	her big sister was there too.
cgv	oh a big baby and a little baby huh.
kid	uhhuh.
cgv	she was just three weeks old.
kid	three weeks old and her was little tiny.
cgv	uhhuh.
kid	I wan(t) (t)a see that again.
cgv	the baby.
kid	uhhuh I didn't see that.
cgv	you didn't see the three week old baby.
kid	hunhunh I'm afraid not babies are not three weeks for their birthdays.
cgv	did you tell Dad that we walked down to Minnesota Fabrics today.
kid	we walked down to Minnesota Fabrics today.
cgv	with four boys.
kid	uhhuh and not a baby.
cgv	there weren't any babies.
kid	hunhunh.
cgv	are you a baby.
kid	hunhunh I'm a big boy you are a silly Daddy.
cgv	why.
kid	because you said +"/..
kid	+" you a baby.
kid	and I said +"/..
kid	+" hunhunh you are donkey.
cgv	I am not.
kid	yes you are hay hay hay hay hay hay hay hay hay hay is for donkeys.
cgv	that's right but I'm not a donkey so I don't need any hay.
cgv	Abe told me that he was a chicken.
cgv	oh yeah what are chickens for.
kid	I don't know.
cgv	he said that it would be hard to have a pig in the house.
kid	and I was a pig in the house and I was too big.
cgv	you used to be a pig.
kid	uhhuh.
cgv	what are you now.
kid	a boy now.
cgv	oh.
kid	a Daddy now.
cgv	what.
kid	a Daddy.
cgv	oh.
kid	what's this.
cgv	it looks like a candle+holder to me.
kid	it's a broken candle.
cgv	it's broken.
kid	uhhuh.
cgv	it's not broken it melted.
kid	it melted down it melted down Dad it melted down.
cgv	uhhuh.
kid	what's in there.
kid	what's in there Mom.
cgv	it's a wick you can't burn a candle if you don't have a wick.
kid	a wick is a candle.
cgv	not exactly a wick is part of a candle.
cgv	that's what you meant right Abe.
kid	no I didn't.
cgv	oh.
kid	I wan(t) (t)a go at my school now.
cgv	right now.
kid	uhhuh right now.
cgv	you can go tomorrow okay.
kid	no right now.
cgv	why don't we go read some books.
kid	no I wan(t) (t)a play with my animals.
cgv	okay go ahead.
cgv	Abe don't.
cgv	you ruined my lunch bag.
kid	there.
kid	there.
kid	put your lunch in in the white bag.
cgv	oh I can put my lunch in the white bag huh.
kid	uhhuh you take it to school and put your lunch in okay.
cgv	okay do you think it's big enough.
kid	uhhuh.
cgv	you do.
kid	yeah.
cgv	would you like to take a bath with me.
kid	huh.
cgv	would you like to take a bath with me.
kid	no.
cgv	are you sure.
kid	uhhuh you do by yourself.
cgv	okay you'll regret it not me.
kid	I tooked took] +ed] a bath today.
cgv	when.
kid	I tooked took] +ed] it.
cgv	when.
kid	I don't know after I ate lunch.
cgv	you took a bath after you ate lunch.
kid	uhhuh.
cgv	why did you take a bath then.
kid	I was dirty I want some ice cream.
cgv	you don't need ice cream Mom and Dad decided that you don't get ice cream only Mom and Dad get ice cream.
kid	I do too.
cgv	you do.
kid	uhhuh I want to eat some ice cream.
cgv	ask your mother.
kid	I have some.
cgv	I think so.
kid	hot.
cgv	who's hot.
kid	I was hot I can eat some ice cream then I will not be hot.
cgv	oh.
kid	why we are daddies and her's girl.
cgv	well Mommy's a girl and we're boys because it takes a boy and a girl to make a baby if we didn't have boys and girls then we wouldn't have any babies.
kid	Mommy's go at the store.
cgv	they do.
kid	uhhuh Mommy went at the store and then her got some more yarn I think.
cgv	today.
kid	uhhuh Jean watched us when her went to the store.
cgv	Jean watched you when Mommy went to the store.
kid	uhhuh see this we can burn it all up.
cgv	did you make a new candle.
kid	uhhuh.
cgv	did you know that Mommy knows how to make candles.
kid	where where uh what way you make candles.
cgv	with wax and coloring and different scents.
kid	next time you make a candle you have to paint it.
cgv	no you put stuff in like food coloring and then you mix it all up.
cgv	what did you do at school today Abe.
cgv	Abe told me that he played with Sarah.
cgv	did you play with Sarah Abe.
kid	little Sarah I did.
cgv	what did you do.
kid	we made plastic candles.
cgv	plastic candles.
kid	uhhuh we made plastic candles like this.
cgv	oh.
kid	what's this color.
cgv	that looks like white.
cgv	who wants ice cream.
cgv	I do.
kid	I do we got a letter.
cgv	uhhuh from Grandma.
kid	Mommy it's a stamp look what I have a stamp.
cgv	do you have a stamp.
kid	uhhuh.
cgv	did you pull it off the letter.
kid	uhhuh it's Grandma's letter you open this where's the letter.
kid	how you open this Mom.
cgv	you open the top of the envelope.
kid	where envelope.
cgv	the envelope is the container that the letter's in it's that paper.
kid	that's a envelope I want some ice cream I want a big bowl I want a big bowl.
cgv	this one is big enough.
kid	I want a orange bowl.
cgv	I'm putting it in this one okay.
cgv	Abe what are you going to be for Halloween.
kid	I'm gon (t)a be Robin when I when I for for Halloween.
cgv	you're going to be Robin.
kid	uhhuh Robin did you know Robin was Robin was not Superman.
cgv	bet that you're right.
kid	Superman has long wings.
cgv	does Superman fly.
kid	uhhuh.
cgv	I can make you fly too.
kid	no don't don't you drop me you hurt myself.
cgv	is that right.
kid	uhhuh.
cgv	okay I'll put you down.
kid	you put me down +....
