participant	content
cgv	yep.
kid	I wan(t) (t)a poo+poo.
cgv	oh let's run in there.
cgv	you gon (t)a go poo+poo.
kid	uhhuh ow.
cgv	what happened.
kid	I hurt myself.
cgv	you hurt yourself.
kid	uhhuh.
cgv	how did you hurt yourself.
kid	0.
kid	I poopooed.
cgv	that's a really good boy you really make me happy Abe.
cgv	are you done.
kid	I poopooed saw around do that and break it.
cgv	George in Texas.
kid	uhhuh I like to go George in Texas.
cgv	we're going to give it to him.
kid	what that for.
kid	Georgie and Porgie pudding and pie make those girls make them cry.
cgv	Stan we're going to have a garage sale this weekend with Colleen and Ann what do you want to sell.
cgv	where is it going to be.
cgv	outside.
cgv	sell the tv and blender.
cgv	how much.
cgv	I don't know about fifty seven fifty for the tv say Abe what are you doing.
cgv	we better go if we're going to be on time.
kid	playing game.
cgv	okay Abe let's play a game let's play with your animals this time okay.
kid	no.
cgv	why not.
kid	I don't want to.
cgv	okay we'll play with the other animals and we'll use one of your animals too okay.
kid	I don't want those.
cgv	you don't want him he's your goat I know that you don't want to play with your animals but he wants to play too okay.
kid	no.
cgv	okay how about this blue pig.
cgv	he'd like to play.
kid	no.
cgv	we use these new animals too okay we'll play with the new ones and the pig okay okay look all the animals are on the floor okay.
kid	uhhuh.
cgv	why don't you put one animal on top of the bucket.
kid	okay.
cgv	you put the alligator on top of the bucket okay take him down and put him back with the other animals okay okay now he's back with the other animals.
cgv	now why don't you put all of the animals on top of the bucket.
kid	one.
kid	two three he falled@n.
cgv	the camel fell off there you fixed him he's okay let's put all of the animals back down on the floor okay.
kid	0.
cgv	okay now let's put each of the animals on top of the hill okay.
kid	camel pig and the donkey.
kid	oh no.
cgv	and they all fell down when you kicked the bucket huh.
kid	I didn't kick the bucket that's large.
kid	what's the donkey say.
cgv	what's the donkey say.
cgv	heehaw@o heehaw@o.
kid	heehaw@o heehaw@o.
cgv	let's do another game okay.
kid	okay what game.
cgv	okay each animal kissed the alligator I tried with horses put four horses on floor and had Abe make +"/..
cgv	+" one horse fall down.
cgv	which he did correctly; also made +"/..
cgv	+" all the horses fall down.
cgv	but one at a time; same thing for +"/..
cgv	+" make each horse fall down.
kid	I eat my dinner.
cgv	no you didn't.
kid	I'm gon (t)a get dry.
cgv	you're gon (t)a get dry.
cgv	you're going to use the towel to dry off huh.
kid	I'm wet.
cgv	you sure are you're all wet.
kid	uhhuh.
cgv	are you done playing with the animal.
cgv	where's the donkey.
kid	right here.
cgv	right where find him okay.
kid	I wan(t) (t)a eat popcorn I wan(t) (t)a go outside okay Mom.
cgv	you can't eat popcorn Abe you didn't eat dinner we'll go outside in a little while though.
kid	peanut butter sandwiches.
kid	peanut butter sandwich.
cgv	you didn't eat dinner Abe.
kid	what you doing.
cgv	I'm going to take a shower.
kid	I wan(t) (t)a take a bath.
cgv	you do.
kid	I wan(t) (t)a take a bath.
cgv	do you wan(t) (t)a take a shower.
kid	no a bath.
cgv	okay we'll take a bath come get your clothes off we just got done taking a bath.
kid	I want peanut butter cracker.
cgv	we already ate.
kid	what's on tv huh.
cgv	we're gon (t)a go out and play.
kid	what's on tv.
cgv	nothing good (i)s on right now.
kid	what's on tv.
cgv	nothing.
kid	Daddy turn it on.
cgv	no he didn't Dad did you turn the tv on.
cgv	no.
kid	I wan(t) (t)a brush it [= his hair].
cgv	okay I'll brush your hair and then we'll go outside maybe you can fill your boat up with sand.
kid	and make a cake.
cgv	uhhuh you can make a boat cake.
kid	and outside.
cgv	uhhuh you can make the cake while we're outside.
kid	and spring board we go swimming we see springboard.
cgv	we saw the springboard when we went swimming that's right.
kid	no.
cgv	what.
kid	a spring board I go swimming and the teacher hold me.
cgv	hmm.
kid	teacher hold me and you come back.
cgv	yeah I came back.
kid	I cried.
cgv	I know but you sure are getting to be a good swimmer let's go outside now okay.
kid	look what Jean gotted@n for me.
cgv	Jean got you a popsicle.
kid	I'm hungry.
cgv	I didn't get one.
cgv	can I have a bite.
kid	uhhuh.
cgv	I can.
cgv	thank you.
kid	I eat dinner you eat dinner you have a bite.
cgv	Abe where are going to go tomorrow night.
kid	see Mickey Mouse.
cgv	uhhuh to see Mickey Mouse who else.
kid	Cricket.
cgv	Jimmy Cricket who else.
kid	potato heads apples.
cgv	they'll be there too.
cgv	I didn't know that.
kid	I wan(t) (t)a another one [= popsicle].
cgv	I don't think there are any other ones.
kid	it's not eat.
kid	it's not edible [= popsicle stick].
cgv	that's right the stick's not edible.
cgv	Abe you know what.
cgv	I'm going to make you some more shorts tonight.
kid	shorts more shorts.
cgv	you want some more.
kid	what kind is it.
cgv	what kind of shorts.
kid	uhhuh.
cgv	all kinds of shorts let's go pick out the material.
kid	shorts what's that.
kid	it's a berry.
cgv	uhhuh that's my sore.
kid	I wan(t) (t)a go to bed.
cgv	you do.
cgv	okay let's go I'm hungry.
