participant	content
cgv	what Abe.
kid	are you gon (t)a make the peanut butter cookies.
kid	when you make the peanut butter cookies you're not gon (t)a put the peanut butter cookies in the fridge.
cgv	do you want me to.
kid	yeah.
cgv	okay you have to tell me what to do you're the one with all the know+how.
kid	I think you I think you beater@c em up too.
cgv	you have to use the beater.
kid	yeah Mommy do I hey no paint is in here.
cgv	I know.
kid	Mom you don't you don't know what I saw when I was playing cowboys.
cgv	were you playing cowboys at school.
kid	no at at our new apartment (ex)cept know what.
kid	I saw a little fire a little blue fire.
cgv	where was it.
kid	it was on top of a building and then it spotted.
cgv	I saw it too you know what they're doing.
kid	what.
cgv	they're soldering the metal together.
kid	hi Chris hi how come you're how come you're gon (t)a use all of it.
cgv	I need to get some more at the co_op do you want to put raisins in it too Abe.
kid	no.
cgv	what are you making.
kid	peanut butter candy Mommy when this jar is empty could I keep it.
cgv	uhhuh.
kid	(ex)cept what did you put in that.
cgv	some sugar.
kid	can I eat some.
cgv	let's get it all mixed up first then what do we have to do to it.
kid	roll it.
cgv	into a long log.
kid	no you do it like you roll clay into balls.
cgv	oh do you want to lick this.
kid	yeah Momma I love you I love you.
kid	hi Chris a+go+go Mom there's Chris again.
kid	just a peanut butter candy.
kid	I just want peanut butter candy.
cgv	did you tell Mom what happened at school today.
kid	I cried.
cgv	you did.
cgv	tell Mom when you cried.
cgv	and why you cried.
kid	I don't know how come I cried.
cgv	well tell Mom when you cried.
kid	when we were making strawberry shortcake what was I what was I crying about.
cgv	(be)cause you didn't want to go to school.
cgv	how sad I'll put this in the freezer so it'll cool.
kid	no you should roll it into little balls first.
cgv	we will after it cools okay.
cgv	what would you like for lunch.
cgv	huh.
kid	okay now I think it's finished just for one second.
cgv	no it needs to cool a little while longer.
kid	how (a)bout for three seconds.
cgv	what do you want for lunch.
kid	toast and peanut butter candy I already told you I want toast and peanut butter candy.
cgv	okay.
kid	Mommy how come you wrapped that that that line of peanut butter up.
cgv	I rolled it into a log.
kid	how come.
cgv	we'll saw it and make it into little balls later.
kid	saw it.
cgv	uhhuh.
kid	do you mean like this.
cgv	yeah but we're going to use a knife.
kid	how come we're gon (t)a use a knife.
cgv	because that's a dirty saw how do you like shiny floors.
kid	huh.
cgv	because that's a dirty saw how do you like our shiny floors.
kid	I like it this is exactly right in here is exactly like floors in our old apartment.
cgv	oh.
kid	this is my rope.
cgv	what.
kid	I found my rope.
cgv	good deal.
kid	Mom now could we eat some peanut butter candy.
kid	is the peanut butter candy ready.
cgv	I'll check it.
kid	huh.
cgv	I'll check it.
kid	check it check it now (ex)cept what happened to the glass.
cgv	on no it broke.
kid	icicles I see icicles Momma icicles icicles Momma.
cgv	what Abe.
kid	here's some more glass Momma where did you put my me peanut butter candy.
cgv	it's up in the freezer Abe.
kid	can I look.
cgv	just a second.
kid	Momma.
cgv	what.
kid	I love you Mommy how do you make corn+butter.
cgv	you grow corn and you squeeze it and get the oil out then +....
kid	can I look now.
cgv	let me finish cleaning this.
kid	I'll help you with my broom.
cgv	okay I'll help you with my broom.
cgv	where did you get your broom Abe.
kid	huh.
cgv	where did you get your broom.
kid	where I got my bow and arrow that store.
cgv	oh.
kid	Momma did you put any butter on my toast.
cgv	yes I did.
kid	did you put any honey on.
cgv	I knew I forgot something.
kid	what.
cgv	honey.
kid	I think you forgot my milk too.
cgv	you're right.
kid	milk.
cgv	what.
kid	I said milk.
cgv	what about it.
kid	I want some milk.
cgv	okay.
cgv	I'll get it here.
kid	Daddy I saw something at the store for when we go camping at night.
cgv	what.
kid	a lantern can you get me one.
cgv	not today maybe we can get it before we go camping again okay.
kid	okay.
cgv	what did you do at school today.
kid	don't tell me.
cgv	what.
kid	I don't want you to tell me that.
cgv	oh what did you do.
kid	I rode on a bike.
cgv	where did you do that.
kid	at school.
cgv	when.
kid	when Eric was through.
cgv	huh.
kid	when Eric was through.
cgv	oh can I have a piece of your toast.
kid	this piece.
cgv	how (a)bout this one.
kid	okay you can have that piece just a minute if you eat this piece, then you can eat this piece.
cgv	what.
kid	if you eat this piece, then you can eat this piece okay.
cgv	okay.
kid	I forgot your name.
cgv	what.
kid	I forgot your name.
cgv	my name's Oregano.
kid	Oregano.
kid	your name is Stanley Abraham Duncan that's a hawk name.
cgv	what.
kid	that's a hawk name.
cgv	I have a hawk name.
kid	yeah.
cgv	am I a mean hawk or a nice hawk.
kid	you're a nice hawk you're a nice hawk are you a mean hawk or a nice hawk or a elephant.
cgv	I'm a elephant.
kid	Momma I saw Bryan at school.
cgv	today.
kid	no from the other day at school.
cgv	what.
kid	from the other day at school I need to go poo+poo I'll be down from right a second okay.
cgv	okay.
kid	and when I do come down will my candy be ready.
cgv	I think so here it is.
kid	how come we're not doing what I wanted.
cgv	I'm gon (t)a do that.
kid	can I do it by myself.
cgv	after I show you.
kid	can I watch Mom.
kid	can I watch.
cgv	did you eat all your toast.
kid	no I can't eat the big part I can't eat the big part I can't eat the biggest part of the toast.
cgv	how come.
kid	because it's so big now could I do it.
kid	now could I do it Mom.
cgv	be patient Abe.
kid	I undid it I undid the fan I undid the fan I undid the fan I undid the fan is it cold.
kid	is it cold enough.
cgv	I don't think so but you can try it.
kid	are you gon (t)a cut it.
kid	are you gon (t)a saw it Mom.
cgv	I'll get you a knife.
kid	Mommy now could I roll it into a ball.
cgv	if you want to try.
kid	I do.
cgv	does it taste just like the candy you made at school.
kid	yeah it's sticking on my hand.
cgv	you can wash em off when you're done.
kid	milk please.
cgv	okay.
kid	hey I already have some milk I forgot it if the candy gets cold enough then we can eat it right.
cgv	right.
cgv	hey Abe what are you doing.
kid	going outside.
cgv	I think you forgot to do something.
kid	I forgot to do what.
cgv	what are you doing with Mom's purse.
kid	hang it.
cgv	what.
kid	hang it.
cgv	oh you forgot to drink your milk.
kid	you can put it in the fridge.
cgv	huh.
kid	you can put it in the fridge I said.
cgv	how come.
