participant	content
kid	what we doing.
cgv	what are we doing.
kid	me me me and me and Mommy and Abe.
kid	what we doing.
cgv	it looks like Mommy's making bread.
kid	I'm trying to cover this up what you doing Mommy.
cgv	I have to roll this out now.
cgv	you're going to make bread huh.
kid	hunhunh.
cgv	hunhunh.
kid	what we making Mom.
cgv	we're gon (t)a make buns.
kid	buns.
cgv	you're going to make buns.
kid	uhhuh.
cgv	that sure does sound good.
kid	Mom we are uh do that on there.
cgv	on the table.
kid	right right right here.
cgv	we're going to use the doughnut cutter aren't we Abe.
kid	uhhuh the doughnut cutter the doughnut cutter look at this Mom look what I made when I put this on the top and do this.
cgv	what.
kid	look what I made when I put this on the top.
cgv	oh.
kid	Mommy you didn't hold the doughnut cutter.
cgv	I have to do something else right now.
kid	huh.
cgv	I'm rolling the dough right now.
kid	what we doing with those.
kid	what we doing with this Mom.
cgv	we're just going to do a half at a time.
kid	why.
cgv	there's no way on earth that I can do all of it at one time so leave that half covered up.
kid	I watch you I do this and you roll it I do this and you roll it.
cgv	you wan(t) (t)a cut it with the doughnut cutter.
kid	uhhuh I wan(t) (t)a I wan(t) (t)a cut it with this and you roll it.
cgv	okay you cut one and let me see how it works.
kid	okay Mom look at these these sure are little I can't cut with this Mom it's too little Mom this cutter is too little for me.
cgv	go ahead and keep trying.
kid	okay I will now put it in here.
cgv	uhhuh.
kid	some piece of dough I wan(t) (t)a use the big one I can't use the little one I can use the big one I can't use the little one you need to put this right on here.
cgv	I will in just a second.
kid	okay after you do that your turn you do a little one and I do a big one okay after you do it again I do I do mm:.
cgv	why don't you do a little one.
kid	no I don't wan(t) (t)a do a little one.
cgv	I thought you were going to do a little one.
kid	hunhunh I will not I will not Mommy I will do a big one and you do a little one.
kid	and you do a little one Mommy.
cgv	we'll see.
kid	I do a big one and you do a little one.
cgv	okay Abe let me do the big one now okay.
kid	I can't do a little one.
cgv	oh sure you can you made a beautiful little one why don't you make another little one.
kid	okay Mommy see.
kid	Mommy see.
