participant	content
cgv	you did.
kid	uhhuh we didn't got we should have got some for you.
cgv	you should have got some marshmallows for me.
kid	uhhuh.
cgv	that would have been nice.
kid	some white marshmallows for me and some different marshmallows for you right.
kid	we got some marshmallows for you Daddy Daddy we got some marshmallows for you.
cgv	what color marshmallows for you Abe.
kid	white ones.
cgv	white.
kid	uhhuh they didn't have +....
cgv	do you want a grilled cheese Abe.
kid	no I want a peanut butter and jelly sandwich.
cgv	okay.
kid	Daddy we can save the marshmallows for later we can eat them okay Daddy I got some marshmallows for you.
cgv	thank you Abe that is so nice.
kid	Mommy you put it in in that don't put it in that don't put it in that cooker and cut it you get me jelly and peanut butter.
cgv	I sure did Abe.
kid	oh.
cgv	do you know why.
kid	huh.
cgv	I got you peanut butter and jelly because you asked me to get you peanut butter and jelly.
kid	oh thank you what's that noise.
cgv	it sounds like a car stopped really fast and made a loud noise did you tell Daddy what we saw on the way to the store.
kid	we saw a light+man he got a new light.
cgv	uhhuh we saw a light repairman.
cgv	oh.
kid	I'm gon (t)a be a light+man and fix lights when I grow bigger.
cgv	you are.
kid	uhhuh when we got home I didn't take a bath you got out.
cgv	oh you were going to take a bath with me.
kid	uhhuh.
cgv	you can take a bath with me tomorrow okay.
kid	tomorrow okay.
cgv	do you know what we're going to do tomorrow if it's nice.
kid	uhhuh.
cgv	what.
kid	I don't know.
cgv	we're going to go pick apples at an apple orchard would you like that.
kid	uhhuh I wan(t) (t)a go pick apples +....
cgv	would you like to eat a peach or an apple now.
kid	a peach.
cgv	a peach.
kid	uhhuh why we got why you got why we got pears and peaches.
cgv	huh.
kid	why we got pears and peaches.
cgv	because we like to eat fruit.
kid	oh I have a big bite.
cgv	you sure do.
kid	I don't want this.
cgv	you don't want your peach.
kid	hunhunh.
cgv	okay finish your sandwich.
kid	okay I want yogurt okay.
cgv	okay.
kid	I want butter and food coloring and honey and cinnamon.
cgv	what a combination.
kid	and peanut butter.
cgv	peanut butter too.
kid	uhhuh after I eat mine green one my green yogurt you get me orange yogurt okay.
cgv	orange.
kid	after after I eat mine green yogurt you get me orange yogurt okay.
cgv	if you eat all of your green yogurt.
kid	okay I eat all of it I eat all of it Mommy I eat it all up I eat it all up I don't wan(t) (t)a eat this part Mom I don't wan(t) (t)a eat this part.
cgv	okay don't eat it.
kid	I don't like this part.
cgv	what are you doing Abe.
kid	nothing.
cgv	nothing.
kid	hunhunh I want yogurt now.
cgv	you do.
kid	uhhuh you having yogurt.
cgv	no I'm going to have a small salad.
kid	oh my Daddy having yogurt.
cgv	uhhuh I think so.
cgv	did you know tomorrow's the first day of Autumn.
kid	Autumn.
cgv	uhhuh.
kid	my Mommy and I saw some red leaves.
cgv	you did.
kid	uhhuh.
cgv	oh well ate least the trees still have leaves.
kid	no.
cgv	sure they do.
kid	Mommy I need cinnamon in my yogurt too.
cgv	I already put some in I was one step ahead of you this time.
kid	you put green food coloring in it.
cgv	uhhuh.
kid	I want I want to stir it up okay.
cgv	I will be happy to let you stir up your own yogurt.
kid	after I eat this yogurt you get me some yellow yogurt okay.
cgv	if you eat all that.
kid	I breaded@c both my arms.
cgv	you did.
kid	uhhuh.
cgv	I hope that they get better.
kid	you put you put peanut butter in it.
cgv	I didn't but I can.
kid	put some in okay please Mom.
cgv	let me see what your yogurt looks like Abe.
kid	okay after I stir it all up see see.
cgv	uhhuh it looks good and green.
kid	Mom I want peanut butter in it.
cgv	you do.
kid	uhhuh I don't want any licks I don't want any licks.
cgv	okay I'll just put some in your yogurt you don't have to lick the spoon.
kid	what you doing.
cgv	eat that I'm going to make some cream cheese+balls.
kid	after you do that I wan(t) (t)a lick the beaters.
cgv	okay.
kid	you doing Mom.
kid	what you doing Mom.
cgv	I'm mixing it all up.
kid	I want some orange yogurt now.
cgv	you do.
kid	uhhuh I want some more yogurt now.
cgv	okay I'm so happy that you like yogurt.
kid	that's orange.
cgv	uhhuh.
kid	I can't stir it up with I can't stir it up with honey.
cgv	you need cinnamon on it too.
kid	uhhuh.
cgv	here it is.
kid	what's this.
cgv	orange food coloring.
kid	oh I want some.
cgv	okay.
kid	where's yellow.
cgv	you're having orange yogurt aren't you.
kid	uhhuh.
cgv	if you eat all of your orange yogurt you can have the yellow yogurt okay.
kid	okay I eat all this then I get yellow yogurt okay.
cgv	that's right.
kid	I like Michael I like Michael Mommy.
cgv	do you want to go outside and play with Michael.
kid	no not right now.
cgv	okay you don't have to.
kid	you you not through with that.
cgv	not yet.
kid	that makes me happy when you make cream cheese+balls.
cgv	good.
kid	that makes you happy when I'm happy.
cgv	it sure does.
kid	when I cry and you and you when I cry I mike you angry when I cry when I cry you get angry.
cgv	uhhuh I'd rather that you were happy than that you'd cry.
kid	I like cream cheese+balls.
cgv	good I'll give you one when they're done.
kid	what.
cgv	you can have a cream cheese ball when I'm done making them.
kid	you can they are rolling cheese+balls.
cgv	what did you say Abe.
kid	I said them I said they were rolling cheese+balls.
cgv	do you want me to roll some cheese+balls.
kid	uhhuh.
cgv	and put them in coconut.
kid	uhhuh I like coconut Mom I like coconut.
cgv	you do.
kid	uhhuh I wan(t) (t)a taste one Mom I would probably like some cheese+balls.
cgv	you would.
kid	uhhuh.
cgv	okay here you go.
kid	thank you Mom they are good.
cgv	do you like them.
kid	uhhuh.
