participant	content
kid	trying to get my shirt on.
cgv	oh do you want me to help you.
kid	yeah.
cgv	okay go get your socks on.
kid	how do you think they gotted@n killed.
kid	or laying down.
cgv	huh.
kid	do you think they gotted@n killed or they were just laying down.
cgv	I think they were just laying down.
kid	these are my cowboy boots Daddy are all my cowboy I mean is aren't all of my shirts cowboy shirts.
cgv	they can be huh.
kid	huh.
cgv	yeah do you need some help with that.
kid	I I want it right here.
cgv	that's not tight enough is it.
kid	it's alright for me.
cgv	is it.
kid	yeah if I was big as you I'd have to put it right there.
cgv	oh now put your socks on.
kid	why did you bring down those ones.
cgv	I didn't bring these down those are the ones you took off last night.
kid	immortality.
cgv	what does that mean.
kid	that means a new world.
cgv	immortality.
kid	uhhuh.
cgv	do you know what that means.
kid	what.
cgv	it means live for a long long time never die it means you never die the mailman already came.
kid	yep I'm sure I saw him.
cgv	well we didn't get anything.
kid	that's what I already told you.
cgv	yep is that your tower.
kid	what tower.
cgv	the tower of blocks.
kid	no somebody else builded it somebody builded it that when I wasn't (ex)cept I builded it a different way that's how I like it.
cgv	you like it like that.
kid	uhhuh what if the baby is a girl.
cgv	what baby.
kid	Mommy's baby.
cgv	then it would be a sister right.
kid	right then we would have two boys and we would have two girls.
cgv	uhhuh where are you going.
kid	I was going to get you Daddy.
cgv	what.
kid	I'm going to build this a lot different (ex)cept can I take it down.
cgv	you sure can I didn't build it.
kid	I guess Mommy didn't either.
cgv	who do you think did.
kid	Leslie or somebody else.
cgv	oh.
kid	or a nice policeman.
cgv	how would a nice policeman have built it.
cgv	huh.
kid	I wouldn't know Daddy I'm gon (t)a tell you what I'm going to build a neat thing.
cgv	huh.
kid	I said +"/..
kid	+" the little one is a hard one to balance.
kid	I'm going to make a long boat for big for a lot of people.
cgv	what are you going to make.
kid	a long boat.
cgv	oh.
kid	for a lot of people it should be the longest boat in the world.
cgv	how come.
kid	I saw one before it was even longer than a whole house or a whole apartment.
cgv	wow.
kid	or a whole jungle or a whole jungle Dad.
cgv	really.
kid	yeah it was.
cgv	I'm going to sweep move that.
kid	would that be sweepened@c.
cgv	if you don't move it.
kid	I'll move it can I show you how long the boat was.
cgv	yeah.
kid	it was as long as this.
cgv	that's not even as long as our room.
kid	I mean longer than our whole house it was it was real long.
cgv	oh that's just a model of the real one.
kid	right I saw this kind at a airport like that that's how it was that's how it was Dad you know something else.
cgv	what.
kid	that could hold millions of people too.
cgv	oh.
kid	it's real sturdy you know something else.
cgv	what.
kid	if this hitted a tidal wave this wouldn't break either would the people lay down.
cgv	what.
kid	if a tidal wave hitted that that would still be upside up.
cgv	oh.
kid	that's big enough for people and animals.
cgv	would the people fall down.
kid	nope no one would fall down they have seats with seat belts they won't fall down Daddy this is how much pets it would hold.
cgv	a lot huh.
kid	yeah.
cgv	how come the people are taking the animals on the boat.
kid	because this is allowed to hold pets too.
cgv	oh it's just a boat that can hold pets.
kid	and and people do you know something else.
cgv	what.
kid	about this boat.
cgv	what.
kid	this would even hold a lot of pets even more than this you know it.
cgv	I didn't know that but I believe you.
kid	that holds this many until the other boat comes.
cgv	is that a boat too.
