participant	content
cgv	they sure are what are they.
kid	that's a witch and that's a ghost and that's a ghost and that's a ghost.
cgv	uhhuh what else do you see.
kid	a goblin goblins will scare you.
cgv	they will.
kid	uhhuh and witches scare you and ghosts scare you these all scare you I hope.
cgv	you hope that they'll all scare me.
kid	uhhuh.
cgv	why.
kid	huh.
cgv	why do you hope that witches and ghosts and goblins will scare me.
cgv	I'm a good boy.
kid	you are a daddy you are not a boy you are a daddy and and these will scare you.
cgv	they sure would if I ever saw any are they going to scare you too.
kid	yeah I am a daddy too so them scare me too.
cgv	would Mommy be scared if she saw a ghost.
kid	yeah mommies mommies uh be scared like daddies.
cgv	both mommies and daddies are scared of ghosts and witches and goblins.
kid	uhhuh we all be scared on Halloween we all be scared.
cgv	why.
kid	(be)cause (be)cause the ghosts will chase us.
cgv	they will.
kid	uhhuh.
cgv	what will they do if they catch us.
kid	uh uh I don't know.
cgv	we better run fast if we see any ghosts huh.
kid	yeah we run very fast then a ghost can't chase us.
cgv	oh well we'll all go trick+or+treating together so no ghosts or goblins will bother us okay.
kid	why you said +"/..
kid	+" we go trick treating.
cgv	I just thought that we'd all go trick+or+treating together on Halloween.
kid	I don't wan(t) (t)a go I don't wan(t) (t)a go trick+or+treating.
cgv	you don't.
kid	hunhunh I wan(t) (t)a get candy I wan(t) (t)a get candy on Halloween Daddy.
cgv	oh well Abe trick+or+treating is the name for getting candy on Halloween when you knock on people's doors they open the door and you say trick+or+treat and then they give you candy see.
cgv	trick+or+treat is just a name for getting candy.
kid	why's trick treat a name for candy.
kid	why's trick and treat a name for candy.
cgv	well it's just a name Abe's a name Stan's a name Ann's a name some things are just names that's all.
kid	why.
kid	why some things are just names.
cgv	why do you think Abe is a name.
kid	I'm Abe.
cgv	why do you think that somethings are names and other things aren't names.
kid	I don't know.
cgv	I don't either do we have enough popcorn to make when Mommy comes home.
kid	I hope so I wan(t) (t)a eat popcorn when Mommy comes okay.
cgv	let me see if we have enough oh yeah we have plenty of popcorn.
kid	we make some now.
cgv	no we'll wait until Mommy comes home okay.
kid	okay I want my Mommy get me something when she comes home Daddy I want Mommy get me something when she comes home okay.
cgv	we'll have to wait and see Abe I don't know if she's going to bring you anything or not would you like to paint a picture.
kid	no.
cgv	no.
cgv	how about playing with your garage.
kid	uhhuh I wan(t) (t)a play with my animals also I wan(t) (t)a play with my animals also.
cgv	okay go ahead.
kid	you get them for me you get them for me please.
cgv	oh okay I will where are they.
kid	they are up there.
cgv	okay.
kid	it's a far way up there.
cgv	it sure is.
kid	you fall down from there you will get hurt you fall down from there you will get hurt.
