participant	content
kid	um I told Brian a goose I told Brian (a)bout a (a)bout a I told um uh um uh mommy zebra had a baby zebra.
cgv	is that right.
cgv	what did Brian say.
kid	u:m.
cgv	what did Brian say.
kid	uhhuh.
cgv	that's not what you told me.
kid	uhhuh.
cgv	no it's not that's not the story you told me.
kid	uhhuh uhhuh.
cgv	well what else happened.
kid	ah catty@wp cabby@wp.
cgv	oh you're being too silly did you play outside today.
kid	yep.
cgv	what'd you play on.
kid	nothin(g).
cgv	just walked around.
kid	yeah.
cgv	if the weather's good we're going to have a football game Sunday.
cgv	good I was thinking we should even if it snowed.
cgv	if it was warm it'd be alright.
kid	o:w.
cgv	what.
cgv	oh you're going to push my head off my neck you have a strong head.
kid	uhhuh.
cgv	you're just like a billy goat you have a real strong head tell Daddy about when the billy goat jumped on the fence.
kid	huh.
cgv	tell Daddy about the billy goat at the zoo.
kid	the billy goat jumped on the fence.
cgv	how come.
kid	because he didn't reach.
cgv	he didn't reach what.
kid	he didn't reach a peanut.
cgv	oh.
kid	he has to get on a fence.
cgv	I really like dipping bread in soup.
cgv	it repulses me it gets so soggy I hate doing dishes and feeling something sticky when there's a piece of bread in the water that I didn't see when I was cleaning off the plates o:h that's a horrible feeling.
kid	some some some some.
cgv	I like it better than rice (be)cause rice all floats on the water and it's like sticking your hands in quick sand all those little things.
kid	Mom.
cgv	what Abe.
kid	Daddy.
cgv	I'm not Daddy.
kid	I'm talking to Daddy over there.
cgv	okay what are you gon (t)a tell me.
kid	daddy doggy goose.
cgv	you're a goose.
kid	no no no no no no no Mommy Mommy +....
cgv	I've got a good idea why don't you put on a pot of coffee.
cgv	okay.
kid	will I take you two I don't know.
cgv	what.
kid	to the movies.
cgv	what do you want to take to the movies.
kid	no later on I wan(t) (t)a go at the movies.
cgv	okay what do you want to take to the movies.
kid	candy candy.
cgv	candy.
kid	an(d) Daddy.
cgv	and Daddy.
kid	an(d) Edna yyy yyy yyy yyy.
cgv	who else or what else.
kid	carrots.
cgv	carrots.
kid	a sandwich.
cgv	a sandwich.
kid	acorns.
cgv	what are you going to do with acorns Abe.
kid	not acorns not acorns to eat.
cgv	what would you do with them.
kid	no peanuts.
cgv	you'd take peanuts.
kid	yeah and bananas.
cgv	bananas.
kid	and pinecorn@c.
cgv	would you see the movie or would you just be eating all the time.
kid	see the movie.
cgv	Abe what's on tonight.
kid	I don't know.
cgv	what movie's on tonight.
kid	which one.
cgv	yes it's Friday night what movie's on.
cgv	what movie are we going to watch since Edna's here.
cgv	what does Edna remind you of.
kid	um um uh ape.
cgv	right right I was hoping he'd say that.
cgv	what does Daddy look like.
kid	um I don't know.
cgv	what does he look like.
kid	a peanut.
cgv	a peanut.
kid	I want ta look outside.
cgv	go ahead.
kid	I can't.
cgv	well put your head up.
kid	I can't see.
cgv	you're just too lazy.
kid	I can't see I I I can't reach.
cgv	well figure it out figure the problem out find a solution.
kid	I can't see I can't see.
cgv	how are you are you going to Indiana then.
cgv	first before Christmas.
kid	Mama.
cgv	what Abe.
kid	naughty.
cgv	you're naughty.
kid	no I'm not naughty.
cgv	tell Edna what you like to be when you ring.
kid	I like to be a bee with a belt on.
kid	yeah.
cgv	is that what you said Abe.
kid	yeah.
cgv	<what's that> [<].
kid	a candy a belly button.
cgv	you're just being so silly tonight I can't believe it you want to help me make coffee Abe.
kid	no oh.
cgv	that was a pretty song.
cgv	you having a parade Abe.
kid	I didn't jump.
cgv	we almost had a cat in our house Abe.
kid	huh.
kid	I want some candy.
kid	huh.
kid	hiccuping I have a hiccup.
kid	(be)cause it's a hiccup.
cgv	what are you doing Abe.
kid	I'm having a parade.
cgv	you are.
kid	playing his horn.
kid	huh.
kid	0.
cgv	what instrument are you playing Abe.
kid	a horn.
cgv	a horn.
kid	yeah you can be in my parade.
cgv	I can.
kid	hunhunh.
cgv	I can't.
kid	you have ta be at home the parade over.
cgv	the parade's all over.
kid	0.
cgv	Abe don't keep that in your mouth when you move around remember what I told you if you fell on it it'd really hurt your throat.
kid	on the ground.
cgv	just when you're sitting or standing.
cgv	you look tired Ann.
cgv	I am for some reason I don't know why.
cgv	I am too I know why my eyes hurt and my finger.
cgv	your eye and your finger.
cgv	two fingers really.
cgv	how come.
kid	I have a tummy ache.
cgv	working or writing.
kid	I have a tummy ache.
cgv	doing that analysis.
cgv	what Abe.
kid	I have a tummy +....
cgv	do you have to go pottie.
kid	yeah.
cgv	okay.
cgv	where're you going.
cgv	oh.
kid	someone has to turn the light on I need to tee+tee tee+tee and poo+poo.
cgv	how come you have to poo+poo.
kid	I guess from I eat lot of candy I ate raisins Edna's here you playing cards when Edna's here.
cgv	I don't think so tonight.
kid	why.
cgv	because to play bridge you need four people and there are just three big people.
kid	no I can't.
cgv	how come.
kid	I need mine horn.
cgv	it's over on the table are you going to let us be in your parade please.
kid	no.
cgv	okay.
kid	this hat in the parade you know this one is a parade hat.
cgv	oh now it's a parade hat.
cgv	tell Edna what other kind of hat it is.
kid	a baseball hat and a cowboy hat.
cgv	that's quite a combination Abe.
kid	here I swing.
cgv	did you swing.
cgv	wow hey Abe would you like to drink some water to see if you can get rid of your hiccups.
cgv	take a big big long sip.
cgv	being around you two drowsy people would make anyone feel tired.
cgv	did you get rid of them.
kid	yeah.
cgv	good.
kid	I hey Mama.
cgv	huh.
kid	hey Mama.
cgv	hey mama.
kid	I need my horn back.
cgv	it's over on the table if you'd open your eyes and look around.
kid	no that's mine.
cgv	no it's mine see it fits.
kid	hunhunh don't fit it's too big.
cgv	what's too big.
cgv	Dad's head or the hat.
kid	the hat the hat is too small.
cgv	too small uhhuh Dad's head is too big.
cgv	huhuh it fits see.
kid	no it's too big so get it off.
cgv	wow.
cgv	did you show Edna what um what Mike and Edna brought you.
kid	yeah.
kid	this that there.
cgv	tell Edna why they bought it for you to you.
kid	huh.
cgv	why did they bring you a present Abe.
kid	no it's not a present.
cgv	well why did they bring you that surprise.
kid	because they fit.
cgv	because why.
kid	why.
kid	I didn't sayed +"/..
kid	+" because.
cgv	oh you didn't what are you doing.
kid	I'm having parade.
cgv	wait you didn't show Edna what Mike an(d) Mike and Edna brought you.
kid	that.
cgv	well I can't see it from here can you bring it over here Abe.
kid	ow.
cgv	hey did you have that in your mouth when you fell down.
kid	hunhunh hunhunh.
cgv	no he hit himself.
kid	grr@o.
cgv	are you a tiger.
cgv	Abe found your penny on the floor.
kid	huh.
cgv	found your penny on the floor.
kid	can I buy somethin(g).
cgv	what do you want to buy.
kid	nothin(g).
cgv	how can you buy something if you don't want to buy anything.
kid	buy anything I want ta buy I don't want ta tell you that.
cgv	do you get tired of talking to us Abe.
kid	yeah.
cgv	how come.
kid	because.
cgv	why.
cgv	do you want me to come beat you up.
kid	hunhunh.
cgv	how come.
kid	because I like you I don't beat you or anything I'm gon (t)a horn you.
cgv	you're going to horn me.
kid	uhhuh.
cgv	oh no no don't horn me any more Abe.
cgv	does it hurt to be horned Dad.
cgv	it's not too bad I could stand it for a little while longer.
cgv	Abe what's it feel like to be horned.
kid	yyy.
cgv	feels good.
kid	do you want ta be horned.
cgv	sure.
kid	want ta feel good.
cgv	yeah I want ta feel good o:h don't press on that Abe did that hurt the top of your mouth.
kid	hunhunh.
cgv	well don't let him play with it.
cgv	that would really hurt if it were pressed into your mouth.
kid	yeah.
cgv	so be real careful or Mom has to take it away.
kid	can I horn you.
cgv	okay.
kid	you horn tootatoo@o that feel good I horn Daddy okay.
