participant	content
kid	(ex)cept I don't know how either I don't know how we got hot water with red in it and green in it (ex)cept I wanted to use green so I and I used red I mean orange and then Robb's daddy came and I just told the teacher and then and then I just brought it home.
cgv	and that's how you made it.
cgv	I thought making a candle was hard.
kid	it wasn't.
cgv	did you tell Daddy how you got to school today.
kid	huh.
kid	what Mom.
cgv	did you tell Dad how you got to school today.
kid	Robb's dad took us there.
cgv	what.
kid	Robb's dad took us to school.
cgv	oh how.
kid	Robb's dad.
cgv	how did he take you.
cgv	in a car.
kid	no he gave us piggy+back rides and then on the bus.
cgv	hey would you like to help me for a minute.
kid	about what.
cgv	I have to take out the trash.
kid	I will help you.
cgv	what will you do to help me.
kid	take this garbage.
cgv	okay that would be good.
kid	I'm gon (t)a cross by myself.
cgv	you're going to what.
kid	I'm gon (t)a cross by myself.
cgv	okay but you have to be careful.
kid	I will look both ways I wan(t) (t)a go to the carnival.
cgv	you want to go to the carnival now.
kid	yeah.
cgv	it doesn't start until six thirty.
kid	I wan(t) (t)a go.
cgv	what are we going to do there.
kid	huh.
cgv	what are we going to see at the carnival.
kid	lots of stuff.
cgv	like what.
kid	clowns I don't know what else.
cgv	balloons.
kid	balloons someone's going to get us balloons and then we will get ice cream.
cgv	uhhuh.
cgv	and we'll see a band so we can't get there too early or none of the stuff will be there.
kid	I'm gon (t)a see where the band was right.
cgv	it's not there yet so we can't see where it was.
kid	where is it.
cgv	they're probably still home eating dinner.
kid	maybe they had a big dinner they're probably packing and coming now march.
kid	march.
kid	I heard them.
cgv	are you a band.
kid	no look what I see up there what is up there.
kid	what is up there Mom.
cgv	what.
kid	Momma I need to go tee+tee.
cgv	go ahead.
kid	Mommy.
cgv	what.
kid	I see some some more peaches up there.
cgv	those are nectarines do you want one.
kid	I'm I'm gon (t)a get it from a chair.
cgv	Abe would you like to go to Minnehaha Park tomorrow.
kid	uhhuh.
cgv	what would we see if we went there.
kid	I don't know a waterfall.
kid	and a building.
kid	we've been there with Judy and John remember.
kid	it was lots of days ago remember.
cgv	yeah it was last Summer that was really a long time ago.
kid	and John_John and Jeffrey played with me in that building.
cgv	that was a stage and you all performed for us you can perform for us tomorrow if you want to.
kid	I will.
cgv	is that nectarine good.
kid	yeah.
cgv	what does it taste like.
kid	like nectarines.
cgv	oh.
kid	Mommy do you want one.
cgv	not right now Abe thanks anyway.
kid	Mom.
cgv	yeah.
kid	next Summer we need to get peaches from the peach tree and oranges from the orange tree.
cgv	you'd like to go to our orange grove and pick oranges.
kid	no how (a)bout on a orange tree and on a peach tree we could get peaches and oranges.
cgv	at some orchards.
kid	how (a)bout if near to our garden we could have a peach tree and a orange tree.
