participant	content
kid	this is another one.
cgv	boy that sure is a pretty picture Abe.
kid	this is for Terry.
cgv	it is.
kid	uhhuh.
kid	awoh it dropped.
kid	here Terry Wood.
kid	a cave.
kid	uhhuh.
cgv	boy that sure is nice wow.
kid	I'm gon (t)a make another one.
cgv	you're going to make some more.
kid	another one for you.
cgv	for who.
kid	for my daddy.
cgv	yea.
kid	make one make one for my daddy see.
kid	zig_zag.
kid	zig_zag.
cgv	a zig_zag.
cgv	oh thank you.
kid	that's zig_zag.
cgv	right.
kid	see me make another one this is for my Mommy this a cave for my Mommy.
cgv	what lives in a cave Abe.
kid	bears.
cgv	that's right what else.
kid	bears.
kid	walruses.
cgv	walruses.
cgv	I didn't know that walruses lived in caves.
kid	walruses live in the zoo.
cgv	what about bats.
kid	bats.
cgv	bats live in a cave.
kid	and hippopatamuses hippopotamuses].
cgv	they live in the water.
kid	uhhuh.
cgv	what do they eat.
kid	fish.
cgv	they eat vegetables.
kid	and cookies eat them pancakes berries.
cgv	they eat all sorts of things don't they.
kid	here Mom.
cgv	oh thank you you are quite an artist.
kid	I wan(t) (t)a another one here Dad zig_zag zig_zag zig_zag this cave this cave.
cgv	another cave.
kid	this a hippo.
cgv	another hippo.
kid	this not a water this water.
cgv	is this water.
kid	this is not water this a cave.
kid	this is a water.
cgv	oh there's a cave and there's water.
kid	here Dad.
cgv	oh is this for me.
kid	uhhuh.
cgv	I like it what is it.
kid	this a water that's a water and that's a cave.
cgv	oh I see wow.
cgv	water and a cave.
kid	uhhuh and a street and a car.
cgv	wow this is really a complex picture.
kid	look at picture of sad dog.
kid	that dog feel better.
cgv	I hope it will.
kid	what's that.
cgv	medicine for the dog.
kid	oh don't put a egg on.
kid	eat it.
kid	eat it.
cgv	you want Terry to eat the egg.
kid	uhhuh.
kid	don't eat it.
kid	you eat it this crayon's rolling.
cgv	is the crayon rolling.
kid	it rolled away.
kid	Mommy.
kid	choo+choo tracks.
cgv	a you made a picture with choo+choo tracks.
kid	uhhuh.
cgv	Abe do you want to go see a movie.
kid	uhhuh that's medicine that's medicine.
kid	people like medicine in a egg shell.
kid	don't.
kid	mine mine.
kid	Momma that's for you.
cgv	thank you.
cgv	you are such an artist.
kid	I like go to movie.
kid	uhhuh.
kid	uhhuh.
kid	uhhuh.
cgv	I hope that it's good.
cgv	you'll really enjoy it.
cgv	I hope so.
kid	yes you can enjoy it Dad come okay.
kid	go go.
kid	I wan(t) (t)a go Momma go.
kid	go.
cgv	okay let's get ready and we'll go we have to fix something to take with us.
kid	what something.
cgv	would you like to take a popcorn ball.
kid	uhhuh.
cgv	and an apple.
kid	uhhuh.
cgv	what else.
kid	and me popcorn too.
cgv	okay.
kid	you bring it.
kid	you touch it.
cgv	you touch it too what does it feel like.
kid	Momma touch it what happened.
kid	what happened Mom.
cgv	Daddy sat on the fan and almost broke it.
cgv	the clumsy goof.
cgv	tell him that he shouldn't sit on things that are light because he's heavy.
kid	don't get heavy.
cgv	I'm not heavy.
kid	he not heavy.
cgv	tell Dad that his bottom's like a volley ball.
kid	volley ball you're a volley ball you're a volley ball.
cgv	oh yeah.
cgv	you're a tennis ball.
kid	no that's Mickey Mouse.
cgv	where.
kid	there.
cgv	oh I see him.
kid	quack quack quack.
cgv	are you a duck Abe.
kid	quack quack quack.
cgv	Abe do you want me to make popcorn.
kid	yes I wan(t) (t)a eat popcorn ball.
cgv	you have to wait until we get to the theater.
kid	huh.
cgv	you have to wait until we get to the movie house.
kid	what movie house.
cgv	where we go to see the movie.
kid	oh I blow bubbles.
kid	make more bubbles.
kid	I blow bubbles.
cgv	what are you doing Abe.
kid	blowing bubbles.
cgv	oh you're blowing bubbles in the water.
kid	I want some too I want some too Mommy I want some too.
cgv	you do.
kid	uhhuh.
cgv	here.
kid	it's good Mommy what's this.
cgv	apple+sauce cake.
kid	what's this Mom.
cgv	apple+sauce cake.
kid	I cough like this this has coffee.
cgv	uhhuh it's hot so don't touch it.
kid	Mommy I wan(t) (t)a go now.
cgv	we have to get ready before we go.
kid	Mommy baby Momma baby see Mommy see Momma what's that.
